time,iso20
01/01,87.48008
01/02,88.54927
01/03,89.44418
01/04,87.19287
01/05,88.769196
01/06,90.42956
01/07,87.9246
01/08,91.48744
01/09,92.14903
01/10,90.49393
01/11,92.33272
01/12,89.7117
01/13,87.84479
01/14,87.4212
01/15,86.55863
01/16,85.98472
01/17,87.44532
01/18,89.29066
01/19,86.47118
01/20,85.825836
01/21,86.41186
01/22,87.696106
01/23,89.23819
01/24,87.612915
01/25,85.40256
01/26,86.037415
01/27,87.81609
01/28,87.46408
01/29,87.40984
01/30,90.037056
01/31,88.510376
02/01,87.56637
02/02,87.13756
02/03,86.95418
02/04,84.452675
02/05,84.97718
02/06,82.80849
02/07,83.43993
02/08,82.63077
02/09,81.10084
02/10,80.77421
02/11,80.28204
02/12,80.48266
02/13,79.60725
02/14,81.01862
02/15,80.549065
02/16,82.09281
02/17,79.38691
02/18,78.00545
02/19,79.39302
02/20,79.7172
02/21,78.12904
02/22,77.38903
02/23,79.49443
02/24,78.813934
02/25,79.58556
02/26,79.730095
02/27,80.40242
02/28,79.13716
02/29,81.04014
03/01,78.37875
03/02,77.79707
03/03,79.24338
03/04,77.91385
03/05,78.66967
03/06,78.88236
03/07,78.18942
03/08,78.81586
03/09,78.68264
03/10,76.92505
03/11,75.818855
03/12,75.65685
03/13,75.61877
03/14,75.08992
03/15,74.83603
03/16,75.36124
03/17,73.90537
03/18,75.68313
03/19,76.15545
03/20,76.69
03/21,75.514915
03/22,75.51354
03/23,76.90459
03/24,74.52124
03/25,75.35789
03/26,75.83631
03/27,76.555336
03/28,75.40666
03/29,75.37735
03/30,77.53634
03/31,75.91853
04/01,76.34674
04/02,77.269615
04/03,77.9721
04/04,78.7656
04/05,77.474815
04/06,77.679184
04/07,78.38917
04/08,77.87938
04/09,77.09735
04/10,78.83846
04/11,78.57504
04/12,79.49561
04/13,78.270676
04/14,78.33758
04/15,79.720795
04/16,78.35359
04/17,77.02699
04/18,76.62248
04/19,76.72889
04/20,76.75698
04/21,76.6436
04/22,76.37961
04/23,74.644875
04/24,74.52462
04/25,74.61899
04/26,75.91951
04/27,77.349594
04/28,75.22867
04/29,74.146385
04/30,74.70092
05/01,74.78603
05/02,73.01373
05/03,73.57919
05/04,73.151215
05/05,71.572685
05/06,72.08647
05/07,73.574554
05/08,73.78578
05/09,73.0102
05/10,72.40639
05/11,72.64278
05/12,72.70389
05/13,71.71278
05/14,73.39001
05/15,72.41785
05/16,72.279305
05/17,72.60578
05/18,74.93084
05/19,73.5205
05/20,73.57135
05/21,73.592804
05/22,71.77824
05/23,72.10149
05/24,73.04073
05/25,72.82079
05/26,73.792625
05/27,74.93289
05/28,75.79617
05/29,74.550865
05/30,77.85617
05/31,76.05958
06/01,76.54766
06/02,78.62569
06/03,78.932526
06/04,77.78545
06/05,77.628815
06/06,80.20231
06/07,80.71657
06/08,79.98651
06/09,78.82513
06/10,78.55924
06/11,80.34095
06/12,79.31155
06/13,79.65009
06/14,80.8111
06/15,81.23015
06/16,81.475555
06/17,81.94064
06/18,79.453156
06/19,79.494484
06/20,79.17263
06/21,78.2912
06/22,78.67564
06/23,79.83848
06/24,77.04858
06/25,76.28657
06/26,75.58371
06/27,76.17412
06/28,77.868614
06/29,76.3458
06/30,75.41587
07/01,76.23963
07/02,75.82494
07/03,74.881935
07/04,76.699104
07/05,76.98561
07/06,77.23939
07/07,77.9083
07/08,76.3585
07/09,77.22549
07/10,75.79039
07/11,76.839676
07/12,77.63332
07/13,78.30999
07/14,76.00923
07/15,77.57611
07/16,77.56462
