time,iso20
01/01,148.4118
01/02,145.9252
01/03,145.66313
01/04,145.75311
01/05,146.26485
01/06,147.00633
01/07,145.5929
01/08,147.72939
01/09,145.05623
01/10,148.34586
01/11,145.59196
01/12,146.3973
01/13,146.78511
01/14,145.08893
01/15,148.30945
01/16,148.10095
01/17,147.70923
01/18,146.68999
01/19,147.13623
01/20,144.73257
01/21,144.02875
01/22,144.15979
01/23,143.92906
01/24,144.29596
01/25,142.4977
01/26,143.06541
01/27,142.14812
01/28,142.87888
01/29,140.6261
01/30,140.7372
01/31,140.62784
02/01,140.58388
02/02,140.31735
02/03,139.52893
02/04,140.57927
02/05,140.90958
02/06,141.0457
02/07,138.49413
02/08,140.72585
02/09,142.6347
02/10,140.5207
02/11,140.2863
02/12,139.22758
02/13,136.48795
02/14,138.14127
02/15,137.6857
02/16,137.05927
02/17,137.35973
02/18,135.71112
02/19,135.24072
02/20,134.99872
02/21,134.11682
02/22,136.13676
02/23,134.0053
02/24,132.51318
02/25,133.54579
02/26,135.65799
02/27,134.79318
02/28,133.87308
02/29,128.00461
03/01,132.6585
03/02,132.07951
03/03,132.82462
03/04,131.44276
03/05,131.11392
03/06,132.10274
03/07,130.93764
03/08,130.64719
03/09,129.74951
03/10,130.22792
03/11,132.6074
03/12,132.59154
03/13,131.5107
03/14,130.80821
03/15,132.20628
03/16,133.5926
03/17,132.73402
03/18,131.95567
03/19,129.94533
03/20,130.16765
03/21,130.45425
03/22,132.34692
03/23,132.02599
03/24,132.41257
03/25,133.13435
03/26,131.4212
03/27,129.71738
03/28,131.60939
03/29,132.31927
03/30,131.60497
03/31,132.8423
04/01,133.22694
04/02,131.25574
04/03,131.62578
04/04,131.94049
04/05,129.93968
04/06,132.11533
04/07,130.5371
04/08,131.2401
04/09,130.71529
04/10,132.04211
04/11,131.39862
04/12,129.7992
04/13,130.32242
04/14,127.96326
04/15,127.239105
04/16,127.719444
04/17,128.53003
04/18,129.21588
04/19,129.2569
04/20,127.68878
04/21,128.34534
04/22,127.89734
04/23,128.52975
04/24,129.1138
04/25,129.95013
04/26,128.92421
04/27,128.84846
04/28,129.25186
04/29,127.86564
04/30,130.09087
05/01,130.9686
05/02,130.54594
05/03,129.77675
05/04,127.84893
05/05,127.22817
05/06,129.14807
05/07,130.80014
05/08,129.48958
05/09,127.81534
05/10,127.07553
05/11,126.164665
05/12,126.579956
05/13,125.96018
05/14,126.73084
05/15,125.941246
05/16,125.50297
05/17,125.08116
05/18,126.79751
05/19,126.29064
05/20,126.02351
05/21,126.834496
05/22,127.541916
05/23,128.36845
05/24,129.62785
05/25,126.1541
05/26,127.22366
05/27,130.15247
05/28,129.42119
05/29,128.30348
05/30,127.9127
