time,iso20
01/01,170.76698
01/02,171.01947
01/03,170.57155
01/04,170.62166
01/05,171.13579
01/06,172.19432
01/07,170.1665
01/08,170.89677
01/09,168.85199
01/10,168.47711
01/11,170.35297
01/12,170.91014
01/13,169.82266
01/14,168.01239
01/15,169.51367
01/16,169.379
01/17,169.27112
01/18,170.58699
01/19,171.08421
01/20,171.62372
01/21,171.07275
01/22,170.0897
01/23,171.21016
01/24,171.30421
01/25,170.47162
01/26,168.39427
01/27,170.10603
01/28,169.69658
01/29,169.68329
01/30,169.0161
01/31,168.342
02/01,168.39305
02/02,169.50179
02/03,168.78806
02/04,165.7712
02/05,165.8283
02/06,167.68643
02/07,165.95561
02/08,167.07188
02/09,168.69308
02/10,167.90709
02/11,166.5605
02/12,168.1487
02/13,170.68108
02/14,170.47403
02/15,168.46213
02/16,168.9297
02/17,171.14783
02/18,171.35573
02/19,170.45242
02/20,169.53366
02/21,169.99046
02/22,170.75279
02/23,172.07819
02/24,171.46916
02/25,170.96254
02/26,172.34921
02/27,173.71774
02/28,171.88972
02/29,172.25415
03/01,170.68932
03/02,173.28986
03/03,171.12555
03/04,170.66624
03/05,171.41661
03/06,169.3669
03/07,167.9909
03/08,169.59795
03/09,170.95824
03/10,171.24933
03/11,171.1322
03/12,169.61755
03/13,168.71088
03/14,169.15358
03/15,170.06491
03/16,169.02666
03/17,168.719
03/18,169.95204
03/19,169.12549
03/20,169.18286
03/21,169.92169
03/22,168.88806
03/23,169.81342
03/24,170.98938
03/25,169.44727
03/26,169.24025
03/27,168.78801
03/28,166.90242
03/29,168.72633
03/30,169.0146
03/31,167.86559
04/01,168.4396
04/02,168.31468
04/03,168.31068
04/04,168.55386
04/05,168.71904
04/06,167.6556
04/07,165.7325
04/08,165.33989
04/09,165.60654
04/10,166.01404
04/11,165.74771
04/12,164.26892
04/13,167.31984
04/14,168.15923
04/15,165.8153
04/16,164.29987
04/17,164.05144
04/18,165.21558
04/19,166.42189
04/20,166.25195
04/21,162.29312
04/22,163.4105
04/23,165.55362
04/24,165.48561
04/25,165.91965
04/26,165.22946
04/27,164.64403
04/28,166.21643
04/29,165.29218
04/30,164.0482
05/01,162.3032
05/02,162.36699
05/03,162.04897
05/04,161.39769
05/05,161.81543
05/06,162.60231
05/07,162.67422
05/08,162.2861
05/09,163.5633
05/10,162.22905
05/11,160.13173
05/12,161.1212
05/13,161.9596
05/14,162.59607
05/15,161.48029
05/16,160.29288
05/17,159.87262
05/18,160.87413
05/19,160.83543
05/20,162.39198
05/21,161.33685
05/22,160.42407
05/23,159.98674
05/24,161.27492
05/25,160.59393
05/26,159.03212
05/27,159.77315
05/28,161.07916
05/29,161.09052
05/30,162.01358
05/31,160.67743
06/01,160.03821
06/02,160.1482
06/03,159.76729
06/04,158.94456
06/05,158.12328
06/06,158.20737
06/07,157.67932
06/08,160.15843
06/09,159.36417
06/10,158.29626
06/11,159.29903
06/12,159.5426
06/13,161.08658
06/14,159.25102
06/15,157.97397
06/16,157.10603
06/17,158.11702
06/18,157.97104
06/19,158.14488
06/20,158.41331
06/21,158.20985
06/22,159.11588
06/23,159.12717
06/24,158.8294
06/25,158.80293
06/26,158.45763
06/27,157.90111
06/28,158.6939
06/29,158.22499
06/30,158.89029
07/01,160.91763
07/02,159.70816
07/03,160.80635
07/04,160.7928
07/05,160.03218
07/06,160.45935
07/07,161.15791
07/08,161.43257
07/09,161.04657
07/10,162.00526
07/11,162.57916
07/12,164.19872
07/13,161.65424
07/14,160.05739
07/15,161.36244
07/16,162.51857
07/17,160.10243
07/18,160.38486
07/19,160.8484
07/20,160.38377
07/21,161.82793
07/22,159.26633
07/23,159.82007
07/24,160.76935
07/25,161.21297
07/26,159.19688
07/27,160.93878
07/28,160.49332
07/29,160.39874
07/30,161.04973
07/31,161.46924
08/01,162.09392
08/02,162.55101
08/03,162.055
