time,iso20
08/18,208.25014
08/19,208.52544
08/20,209.33925
08/21,209.1417
08/22,210.15047
08/23,209.1645
08/24,210.24098
08/25,209.7523
08/26,209.78474
08/27,210.44543
08/28,210.37796
08/29,211.37714
08/30,210.33902
08/31,210.81743
09/01,210.97597
09/02,211.35223
09/03,211.43687
09/04,211.62091
09/05,211.6017
09/06,211.51059
09/07,211.99335
09/08,211.67558
09/09,211.65846
09/10,212.85849
09/11,212.0192
09/12,212.48077
09/13,212.82448
09/14,213.59422
09/15,213.48724
09/16,213.76813
09/17,213.5363
09/18,214.42088
09/19,212.88048
09/20,213.62949
09/21,213.8187
09/22,214.00346
09/23,215.16356
09/24,214.88112
09/25,214.90103
09/26,215.4033
09/27,215.44366
09/28,214.6306
09/29,215.48561
09/30,216.8829
10/01,215.42918
10/02,216.23463
10/03,216.51044
10/04,215.44359
10/05,215.9259
10/06,215.71854
10/07,215.43802
10/08,215.96373
10/09,215.37268
10/10,215.61653
10/11,215.72061
10/12,215.37093
10/13,215.3022
10/14,217.02081
10/15,216.31139
10/16,216.089
10/17,217.26611
10/18,217.42458
10/19,218.07208
10/20,217.95488
10/21,218.74834
10/22,218.77989
10/23,218.82608
10/24,219.75328
10/25,218.7845
10/26,220.14449
10/27,219.51857
10/28,220.0815
10/29,220.22266
10/30,220.37558
10/31,220.82597
11/01,220.35043
11/02,220.03467
11/03,222.21378
11/04,219.72778
11/05,219.24582
11/06,221.29948
11/07,219.43053
11/08,219.3825
11/09,219.98787
11/10,219.4019
11/11,217.35507
11/12,217.86528
11/13,218.99454
11/14,219.11058
11/15,218.15103
11/16,219.13544
11/17,218.4182
11/18,218.97456
11/19,219.34985
11/20,218.66524
11/21,218.55673
11/22,219.00713
11/23,218.63628
11/24,217.90306
11/25,218.81
11/26,218.25284
11/27,217.84595
11/28,217.98946
11/29,216.58191
11/30,217.29655
12/01,216.85858
12/02,216.67165
12/03,216.36284
12/04,215.70013
12/05,216.5395
12/06,215.79863
12/07,216.57417
12/08,216.56503
12/09,215.29787
12/10,215.49321
12/11,216.15169
12/12,215.65994
12/13,216.11507
12/14,216.36378
12/15,216.80215
12/16,216.8497
12/17,216.48244
12/18,217.36406
12/19,216.95134
12/20,215.86198
12/21,217.19476
12/22,216.62863
12/23,216.13358
12/24,217.8612
12/25,217.21722
12/26,217.03912
12/27,217.85281
12/28,216.6072
12/29,218.36246
12/30,218.6204
12/31,218.13004
