time,iso20
01/01,61.422356
01/02,61.593857
01/03,59.90409
01/04,59.32899
01/05,58.57583
01/06,57.400604
01/07,57.195515
01/08,60.122093
01/09,60.3429
01/10,59.0817
01/11,58.44345
01/12,59.970795
01/13,61.65651
01/14,59.578445
01/15,59.36571
01/16,57.468277
01/17,57.736107
01/18,58.690502
01/19,59.691296
01/20,59.495228
01/21,59.336285
01/22,60.24756
01/23,63.47959
01/24,64.15061
01/25,64.43113
01/26,66.05244
01/27,64.615585
01/28,63.61644
01/29,64.285324
01/30,62.50051
01/31,62.349743
02/01,61.716957
02/02,60.4652
02/03,59.11553
02/04,59.83283
02/05,60.062172
02/06,58.71859
02/07,58.55033
02/08,59.10934
02/09,57.949547
02/10,57.34928
02/11,57.005905
02/12,58.33738
02/13,56.902706
02/14,57.815342
02/15,57.827587
02/16,58.20378
02/17,57.53197
02/18,57.0026
02/19,54.04951
02/20,54.055553
02/21,54.581882
02/22,53.20856
02/23,52.9976
02/24,53.45638
02/25,54.27093
02/26,55.132053
02/27,52.42132
02/28,51.001465
02/29,52.43025
03/01,52.65991
03/02,51.487995
03/03,51.510082
03/04,51.26751
03/05,50.385998
03/06,49.18559
03/07,50.476364
03/08,49.37415
03/09,51.947643
03/10,51.790665
03/11,50.858585
03/12,48.54455
03/13,50.309795
03/14,49.998577
03/15,49.77939
03/16,46.626694
03/17,47.64473
03/18,48.796555
03/19,50.045444
03/20,50.620796
03/21,47.505108
03/22,47.780087
03/23,47.865925
03/24,48.80177
03/25,50.22607
03/26,51.16301
03/27,50.46217
03/28,49.3335
03/29,49.0079
03/30,49.459133
03/31,52.009186
04/01,51.108612
04/02,49.827293
04/03,50.76837
04/04,51.543827
04/05,51.35221
04/06,50.48627
04/07,51.132553
04/08,50.31598
04/09,50.11584
04/10,51.33555
04/11,50.88932
04/12,49.76248
04/13,51.426735
04/14,48.64243
04/15,48.54276
04/16,50.963455
04/17,49.48962
04/18,48.944626
04/19,47.888172
04/20,47.816433
04/21,48.870632
04/22,48.061554
04/23,49.322155
04/24,48.486176
04/25,47.088306
04/26,47.71533
04/27,48.724514
04/28,50.18231
04/29,49.10068
04/30,49.128727
05/01,48.747334
05/02,47.591915
05/03,50.00864
05/04,49.07445
05/05,48.748863
05/06,46.919266
05/07,47.694096
05/08,49.236916
05/09,47.88694
05/10,46.41468
05/11,49.86365
05/12,51.021755
05/13,49.832695
05/14,48.512405
05/15,49.185303
05/16,47.10383
05/17,48.426506
05/18,46.535767
05/19,47.645954
05/20,49.159336
05/21,47.414303
05/22,46.963093
05/23,48.13089
05/24,48.70507
05/25,50.906963
05/26,50.3993
05/27,48.69211
05/28,50.097492
05/29,49.41585
05/30,50.5536
05/31,51.902046
06/01,52.163322
06/02,51.663162
06/03,52.423664
06/04,52.123055
06/05,52.998505
06/06,55.55
06/07,56.048637
06/08,56.424297
06/09,56.37974
06/10,52.368305
06/11,55.907276
06/12,57.9456
06/13,56.377785
06/14,57.33312
06/15,56.99643
06/16,57.743073
06/17,59.570564
06/18,60.560966
06/19,57.70751
06/20,54.587322
06/21,53.67621
06/22,54.38763
06/23,55.268147
06/24,56.79394
06/25,57.280922
06/26,56.57618
06/27,57.527058
06/28,57.047283
06/29,58.427155
06/30,60.917694
07/01,61.948307
07/02,60.601604
07/03,60.602722
07/04,59.94498
07/05,60.55592
07/06,61.298817
07/07,60.378773
07/08,59.436447
07/09,61.777454
07/10,59.61943
07/11,59.4381
07/12,57.975933
07/13,60.84658
07/14,58.704918
07/15,61.111656
07/16,59.428787
07/17,57.481438
07/18,56.007412
07/19,55.5406
07/20,54.78813
07/21,55.07636
07/22,55.16172
07/23,54.807823
07/24,54.969337
07/25,55.647476
07/26,54.174908
07/27,55.181217
07/28,57.941452
07/29,56.608505
07/30,58.03523
07/31,59.801334
08/01,59.27673
08/02,57.42986
08/03,54.64654
08/04,53.80156
08/05,55.54318
08/06,55.607277
08/07,54.664383
08/08,55.221954
08/09,53.701595
08/10,53.9646
08/11,54.857346
08/12,57.37217
08/13,56.913254
08/14,55.581966
08/15,55.77385
08/16,53.632637
08/17,50.391148
08/18,55.539658
08/19,57.759644
08/20,56.71601
08/21,55.11724
08/22,54.240826
08/23,53.528126
08/24,53.98131
08/25,53.078823
08/26,54.501728
08/27,52.266636
08/28,52.779434
08/29,53.5938
08/30,54.831013
