time,iso20
01/01,123.08585
01/02,122.67176
01/03,123.840775
01/04,125.08558
01/05,124.62887
01/06,121.72454
01/07,120.42859
01/08,121.35507
01/09,121.78157
01/10,122.095505
01/11,119.0999
01/12,118.968994
01/13,119.654915
01/14,119.096924
01/15,117.819
01/16,118.62635
01/17,116.764534
01/18,115.193436
01/19,115.9359
01/20,116.46725
01/21,114.54745
01/22,114.32926
01/23,114.72491
01/24,116.08542
01/25,117.889305
01/26,117.94089
01/27,116.43823
01/28,117.14014
01/29,116.74831
01/30,115.57052
01/31,116.9895
02/01,116.669174
02/02,115.51984
02/03,115.27227
02/04,118.2098
02/05,112.36394
02/06,109.81671
02/07,109.20332
02/08,109.11345
02/09,109.66419
02/10,109.334496
02/11,109.00296
02/12,110.26165
02/13,107.2999
02/14,106.25466
02/15,108.90381
02/16,109.30067
02/17,109.01644
02/18,108.14448
02/19,108.09738
02/20,107.936005
02/21,108.18284
02/22,106.637695
02/23,106.4267
02/24,105.53052
02/25,106.67436
02/26,105.754265
02/27,103.793976
02/28,106.028755
02/29,100.38226
03/01,104.35197
03/02,105.50814
03/03,105.40272
03/04,102.55542
03/05,100.9304
03/06,101.09109
03/07,101.045876
03/08,100.489174
03/09,98.21187
03/10,97.232346
03/11,95.01099
03/12,95.63797
03/13,97.56028
03/14,94.12479
03/15,93.53069
03/16,95.6951
03/17,96.12161
03/18,94.8302
03/19,96.06648
03/20,96.88047
03/21,94.91745
03/22,94.18337
03/23,95.22612
03/24,97.59139
03/25,95.10482
03/26,94.395256
03/27,96.20049
03/28,97.50154
03/29,97.974655
03/30,96.3869
03/31,95.8657
04/01,96.73063
04/02,96.34228
04/03,95.85736
04/04,94.45017
04/05,94.357635
04/06,93.89401
04/07,94.63693
04/08,92.90259
04/09,93.4124
04/10,93.58532
04/11,94.75529
04/12,93.373314
04/13,93.68254
04/14,93.13066
04/15,89.69164
04/16,89.78195
04/17,92.19231
04/18,93.397
04/19,92.06133
04/20,91.95779
04/21,93.23822
04/22,92.6854
04/23,93.09915
04/24,93.82438
04/25,93.81971
04/26,93.888626
04/27,94.23226
04/28,95.23981
04/29,93.02026
04/30,91.92884
05/01,92.29071
05/02,93.34791
05/03,94.1979
05/04,93.257866
05/05,93.35089
05/06,93.6067
05/07,94.09026
05/08,94.05372
05/09,94.13433
05/10,94.59098
05/11,95.112434
05/12,94.050514
05/13,92.741234
05/14,93.17746
05/15,93.54127
05/16,94.566895
05/17,92.74949
05/18,91.78775
05/19,93.961296
05/20,93.65964
05/21,93.92319
05/22,93.524376
05/23,93.436676
05/24,94.50513
05/25,94.81244
05/26,93.923164
