time,iso20
01/01,56.647312
01/02,54.897266
01/03,54.6617
01/04,55.36448
01/05,56.787983
01/06,52.678722
01/07,52.597775
01/08,53.570843
01/09,53.112835
01/10,52.96632
01/11,51.0532
01/12,51.72918
01/13,51.58479
01/14,52.063248
01/15,51.924557
01/16,50.958252
01/17,52.241184
01/18,49.839634
01/19,49.684715
01/20,50.357407
01/21,50.52395
01/22,50.84245
01/23,50.657867
01/24,50.66225
01/25,50.40888
01/26,49.669533
01/27,49.697803
01/28,50.60962
01/29,51.380314
01/30,50.69766
01/31,50.65539
02/01,50.718143
02/02,51.447292
02/03,51.262257
02/04,49.226574
02/05,49.186684
02/06,49.113743
02/07,49.643715
02/08,48.42659
02/09,48.542316
02/10,48.393238
02/11,48.434586
02/12,48.61823
02/13,49.33215
02/14,48.78565
02/15,46.461445
02/16,45.97453
02/17,48.394726
02/18,48.327965
02/19,47.602116
02/20,47.208977
02/21,48.17332
02/22,49.85652
02/23,49.78286
02/24,50.039665
02/25,47.74619
02/26,49.133564
02/27,50.11324
02/28,49.88564
02/29,44.722847
03/01,49.470646
03/02,49.202446
03/03,49.666603
03/04,49.608223
03/05,48.83293
03/06,48.847588
03/07,47.407944
03/08,47.999115
03/09,48.523605
03/10,47.57172
03/11,48.631603
03/12,49.836567
03/13,48.82946
03/14,48.687256
03/15,49.967583
03/16,50.051277
03/17,50.08515
03/18,50.253284
03/19,51.37276
03/20,52.352127
03/21,52.263664
03/22,52.397392
03/23,52.786873
03/24,51.611107
03/25,53.575188
03/26,54.71058
03/27,54.96943
03/28,54.622482
03/29,53.3301
03/30,54.53024
03/31,56.085037
04/01,57.137398
04/02,56.2139
04/03,56.61459
04/04,57.20881
04/05,59.019684
04/06,58.40028
04/07,58.298798
04/08,57.639656
04/09,59.41565
04/10,59.85763
04/11,60.172443
04/12,59.75372
04/13,60.56808
04/14,62.44232
04/15,60.693916
04/16,60.650635
04/17,61.276592
04/18,62.483265
04/19,62.448925
04/20,62.981087
04/21,61.859653
04/22,60.21457
04/23,60.169292
04/24,61.494904
04/25,61.174004
04/26,60.895004
04/27,61.288834
04/28,60.278236
04/29,60.62212
04/30,60.845734
05/01,61.145412
05/02,60.820545
05/03,60.09363
05/04,60.195446
05/05,60.34458
05/06,61.568554
05/07,60.39798
