time,iso20
01/01,60.60863
01/02,61.17255
01/03,61.825577
01/04,60.79549
01/05,60.17127
01/06,62.013386
01/07,61.421467
01/08,59.507893
01/09,59.45538
01/10,59.853817
01/11,60.019024
01/12,59.349346
01/13,58.990208
01/14,59.925587
01/15,60.271885
01/16,59.99764
01/17,58.31155
01/18,58.8734
01/19,59.647568
01/20,59.346996
01/21,58.602646
01/22,58.861805
01/23,57.920345
01/24,59.556046
01/25,59.04704
01/26,58.353207
01/27,58.567215
01/28,59.911102
01/29,60.25778
01/30,58.959545
01/31,59.941273
02/01,59.539196
02/02,57.78239
02/03,58.297546
02/04,58.444122
02/05,57.28198
02/06,56.295353
02/07,56.897324
02/08,56.51314
02/09,55.325512
02/10,54.487183
02/11,55.3489
02/12,55.794273
02/13,52.94501
02/14,53.818703
02/15,54.271595
02/16,53.086277
02/17,52.055054
02/18,52.37383
02/19,53.137646
02/20,49.238922
02/21,48.73945
02/22,51.871517
02/23,50.373302
02/24,50.042736
02/25,49.172714
02/26,49.251125
02/27,48.892284
02/28,48.627995
02/29,44.46048
03/01,49.15969
03/02,47.75766
03/03,46.89745
03/04,46.811684
03/05,46.81262
03/06,45.891705
03/07,47.056778
03/08,47.557613
03/09,45.354202
03/10,45.436806
03/11,46.45328
03/12,45.114494
03/13,44.67044
03/14,44.734623
03/15,45.86772
03/16,45.97333
03/17,45.27093
03/18,44.440994
03/19,44.18274
03/20,45.547543
03/21,46.04538
03/22,44.71704
03/23,45.202988
03/24,45.11888
03/25,46.570446
03/26,46.08275
03/27,46.16202
03/28,45.3598
03/29,46.56139
03/30,45.96473
03/31,45.972946
04/01,45.88732
04/02,46.186954
04/03,45.871357
04/04,46.944214
04/05,46.770023
04/06,44.9593
04/07,44.914207
04/08,44.644318
04/09,45.72855
04/10,45.466316
04/11,45.27113
04/12,44.136387
04/13,44.555584
04/14,44.61835
04/15,45.543266
04/16,46.09966
04/17,45.923374
04/18,46.00057
04/19,46.57642
04/20,44.89996
04/21,45.453373
04/22,46.506237
04/23,46.088074
04/24,44.898926
04/25,45.0737
04/26,45.802544
04/27,45.206253
04/28,45.55896
04/29,45.789047
04/30,45.99863
05/01,45.35251
05/02,45.11722
05/03,46.03898
05/04,46.084324
05/05,46.519314
05/06,45.310177
05/07,45.748837
05/08,45.996304
05/09,46.377937
05/10,44.422726
05/11,44.938786
05/12,45.597935
05/13,44.54141
05/14,46.496876
