time,iso20
01/01,164.66997
01/02,164.49582
01/03,162.0808
01/04,163.05034
01/05,162.19958
01/06,161.96515
01/07,161.77678
01/08,163.77953
01/09,163.53601
01/10,161.15202
01/11,161.60623
01/12,162.06392
01/13,161.6537
01/14,162.26616
01/15,162.67834
01/16,162.64862
01/17,162.54474
01/18,163.53888
01/19,163.92523
01/20,166.55238
01/21,166.42004
01/22,164.84898
01/23,163.74786
01/24,162.05754
01/25,161.57649
01/26,164.1994
01/27,161.31046
01/28,160.79233
01/29,160.64822
01/30,160.84288
01/31,158.8063
02/01,157.32462
02/02,159.80753
02/03,158.01137
02/04,159.11002
02/05,158.99074
02/06,158.17662
02/07,160.03632
02/08,161.23242
02/09,161.58626
02/10,160.07732
02/11,160.91077
02/12,158.96046
02/13,158.05954
02/14,158.52837
02/15,157.96072
02/16,157.71863
02/17,157.5257
02/18,159.10733
02/19,156.55614
02/20,155.667
02/21,157.54248
02/22,157.38358
02/23,156.0898
02/24,156.14555
02/25,155.91014
02/26,155.12723
02/27,154.64845
02/28,154.11417
02/29,154.97716
03/01,156.68996
03/02,156.62349
03/03,156.41391
03/04,156.52115
03/05,155.90974
03/06,155.18562
03/07,154.86165
03/08,153.94905
03/09,153.35588
03/10,153.01173
03/11,151.75745
03/12,151.11711
03/13,150.64058
03/14,150.00891
03/15,150.00114
03/16,151.07384
03/17,150.3508
03/18,150.2358
03/19,150.89888
03/20,151.06577
03/21,150.96191
03/22,150.25362
03/23,151.40953
03/24,152.1406
03/25,152.461
03/26,153.22743
03/27,152.67647
03/28,150.59988
03/29,151.4794
03/30,152.06462
03/31,152.37433
04/01,151.05759
04/02,152.77538
04/03,150.18474
04/04,151.19218
04/05,150.78647
04/06,149.59016
04/07,149.83359
04/08,150.68268
04/09,150.96472
04/10,148.68353
04/11,146.93735
04/12,147.4253
04/13,147.96295
04/14,147.34134
04/15,146.79529
04/16,145.5
04/17,145.7819
04/18,145.19992
04/19,144.18997
04/20,143.11441
04/21,144.05887
04/22,145.06816
04/23,142.27313
04/24,140.70825
04/25,142.52864
04/26,142.19594
04/27,141.6861
04/28,140.33615
04/29,141.63522
04/30,140.35641
05/01,140.24255
05/02,139.98444
05/03,138.76715
05/04,137.84091
05/05,139.61584
05/06,138.44247
05/07,137.6258
05/08,137.77303
05/09,137.14769
05/10,138.88275
05/11,137.46835
05/12,137.9209
05/13,136.0776
05/14,136.48212
05/15,137.16489
05/16,137.02136
05/17,136.11774
05/18,136.64148
05/19,135.83691
05/20,135.12213
