time,iso20
01/01,107.73707
01/02,107.54053
01/03,106.80546
01/04,107.052124
01/05,107.295265
01/06,106.85925
01/07,107.86992
01/08,106.56052
01/09,107.81967
01/10,107.048225
01/11,106.64205
01/12,107.2874
01/13,107.2914
01/14,106.7279
01/15,108.217415
01/16,106.43956
01/17,107.04053
01/18,107.264244
01/19,106.94315
01/20,107.33984
01/21,108.13964
01/22,107.45267
01/23,107.51232
01/24,108.09249
01/25,107.36899
01/26,107.116
01/27,108.53017
01/28,107.834045
01/29,107.29031
01/30,108.736084
01/31,107.00737
02/01,107.15021
02/02,107.63601
02/03,107.702614
02/04,106.893654
02/05,106.69629
02/06,107.56706
02/07,107.60563
02/08,107.34899
02/09,107.80801
02/10,107.54517
02/11,107.713425
02/12,108.33355
02/13,107.00971
02/14,108.337654
02/15,108.97859
02/16,108.453285
02/17,108.50041
02/18,108.81057
02/19,108.073425
02/20,108.6511
02/21,108.611984
02/22,107.83279
02/23,108.31989
02/24,108.90386
02/25,109.001495
02/26,109.51872
02/27,109.02604
02/28,109.70332
02/29,106.107735
03/01,109.36
03/02,108.5771
03/03,108.32299
03/04,108.36279
03/05,108.12956
03/06,108.484695
03/07,107.57346
03/08,106.51079
03/09,106.29223
03/10,105.60686
03/11,105.81409
03/12,105.5592
03/13,106.161385
03/14,103.95101
03/15,103.97818
03/16,104.85351
03/17,103.70623
03/18,103.91228
03/19,103.38279
03/20,104.046165
03/21,104.61786
03/22,103.44178
03/23,103.63732
03/24,102.90808
03/25,103.22109
03/26,102.17675
03/27,101.68172
03/28,102.88853
03/29,101.614944
03/30,102.275444
03/31,101.83353
04/01,101.803894
04/02,101.13171
04/03,101.381424
04/04,100.17569
04/05,100.03948
04/06,99.45326
04/07,99.717476
04/08,99.400185
04/09,100.29745
04/10,99.47909
04/11,100.01589
04/12,98.86443
04/13,99.91588
04/14,100.27909
04/15,99.29738
04/16,100.639244
04/17,99.53332
04/18,101.40546
04/19,100.16699
04/20,99.65819
04/21,100.25355
04/22,100.62463
04/23,101.26437
04/24,100.890915
04/25,98.99327
04/26,100.409325
04/27,99.33483
04/28,98.72684
04/29,98.407936
04/30,99.427864
05/01,99.605995
05/02,99.473854
05/03,99.349846
05/04,99.792725
05/05,99.54117
05/06,99.73969
05/07,98.588806
05/08,98.73298
05/09,99.09512
05/10,99.21372
05/11,98.46713
05/12,99.021355
05/13,99.027794
05/14,98.576935
05/15,98.881226
05/16,99.42216
05/17,98.20592
05/18,99.49581
05/19,99.23019
05/20,98.55435
05/21,99.86972
05/22,99.552444
05/23,99.95914
05/24,99.75028
05/25,99.831505
05/26,99.74035
05/27,99.1188
05/28,98.5401
05/29,100.40323
05/30,99.64487
05/31,98.81861
06/01,99.74952
06/02,99.270294
06/03,100.21372
06/04,100.00176
06/05,99.84894
06/06,100.323685
06/07,99.23847
06/08,100.562874
06/09,100.41285
06/10,99.96234
06/11,99.34597
06/12,100.51606
06/13,100.46836
06/14,100.00541
06/15,100.12838
06/16,100.91079
06/17,101.42269
06/18,101.14558
06/19,101.43835
06/20,102.6395
06/21,102.25958
06/22,102.263054
06/23,102.578575
06/24,102.98108
06/25,103.205284
06/26,102.94257
06/27,103.01006
06/28,102.88971
06/29,102.888435
06/30,102.74935
07/01,102.86221
07/02,103.22523
07/03,103.00443
07/04,103.85974
07/05,103.103676
07/06,103.231026
07/07,103.72637
07/08,102.85884
07/09,101.70298
07/10,102.289406
07/11,102.857445
07/12,102.65821
07/13,102.49334
07/14,103.160225
07/15,104.2062
07/16,104.18772
07/17,104.3547
07/18,105.02011
07/19,103.88407
07/20,104.51287
07/21,104.13932
07/22,103.52759
07/23,103.610016
07/24,104.045876
07/25,104.02057
07/26,105.71008
07/27,105.72971
07/28,106.61944
07/29,106.86612
07/30,108.48197
07/31,108.09338
08/01,108.755
08/02,109.42505
08/03,109.7941
08/04,109.41549
08/05,110.064766
08/06,109.219124
08/07,110.056755
08/08,109.01749
08/09,109.02506
08/10,109.027885
08/11,108.081795
08/12,108.915245
08/13,107.930016
08/14,107.8941
08/15,107.49748
08/16,107.65588
08/17,106.70788
08/18,107.13299
08/19,105.919495
08/20,105.86808
08/21,105.88534
08/22,106.010765
08/23,106.82285
08/24,106.84716
08/25,106.18844
08/26,106.27285
08/27,106.37118
08/28,107.436226
08/29,106.77146
08/30,106.51485
08/31,106.69473
09/01,106.56919
09/02,106.81046
09/03,106.604225
09/04,106.168274
09/05,106.75892
09/06,106.52426
09/07,107.3258
09/08,105.72138
09/09,106.25961
09/10,107.53208
09/11,106.81799
09/12,105.02497
09/13,107.3674
09/14,106.85891
09/15,106.63403
09/16,106.111565
09/17,106.334274
09/18,107.674904
09/19,107.85962
09/20,108.58159
09/21,108.916664
09/22,109.19326
09/23,111.31573
09/24,110.4369
