time,iso20
05/27,162.86937
05/28,161.24522
05/29,163.16173
05/30,163.00809
05/31,160.8474
06/01,161.04639
06/02,161.54625
06/03,162.18889
06/04,162.47366
06/05,162.42917
06/06,161.53778
06/07,161.84325
06/08,162.5603
06/09,161.11526
06/10,159.86234
06/11,158.62857
06/12,159.90685
06/13,160.27882
06/14,160.1635
06/15,157.36797
06/16,156.88844
06/17,156.74762
06/18,157.80069
06/19,157.74846
06/20,155.92418
06/21,157.13722
06/22,155.31107
06/23,157.3062
06/24,155.79033
06/25,155.15547
06/26,155.48485
06/27,155.47906
06/28,157.7567
06/29,156.60257
06/30,155.23613
07/01,156.63869
07/02,158.56805
07/03,158.38399
07/04,158.48607
07/05,157.45866
07/06,158.46758
07/07,158.4207
07/08,158.10052
07/09,159.73335
07/10,160.31667
07/11,158.6921
07/12,159.00381
07/13,160.24457
07/14,160.24756
07/15,158.97618
07/16,158.44234
07/17,159.9143
07/18,159.40445
07/19,158.75401
07/20,156.3719
07/21,158.38542
07/22,157.1161
07/23,157.79037
07/24,158.48369
07/25,159.11812
07/26,158.45778
07/27,156.77345
07/28,157.16814
07/29,157.06737
07/30,156.45949
07/31,156.4869
08/01,157.8428
08/02,160.184
08/03,158.86665
08/04,158.35771
08/05,159.26959
08/06,160.07289
08/07,159.82756
08/08,159.8376
08/09,159.85143
08/10,161.4822
08/11,161.54759
08/12,160.90613
08/13,162.6217
08/14,163.9932
08/15,161.06836
08/16,161.29198
08/17,164.86723
08/18,164.93439
08/19,162.73161
08/20,162.57129
08/21,161.9003
08/22,165.0937
08/23,165.02626
08/24,163.23564
08/25,163.10637
08/26,163.5869
08/27,164.83304
08/28,165.01485
08/29,163.94786
08/30,164.07338
08/31,164.41203
09/01,165.17548
09/02,165.07097
09/03,164.66922
09/04,164.17265
09/05,164.5505
09/06,165.14772
09/07,165.28407
09/08,165.00674
09/09,164.59709
09/10,163.91017
09/11,165.84874
09/12,166.45822
09/13,164.32877
09/14,163.06761
09/15,163.60231
09/16,163.71599
09/17,162.79794
09/18,163.44408
09/19,162.5014
09/20,162.53835
09/21,164.69296
09/22,164.37425
09/23,164.36182
09/24,162.4995
09/25,163.59985
09/26,165.55342
09/27,165.38258
09/28,164.26175
09/29,164.34215
09/30,164.34875
10/01,165.78001
10/02,166.29688
10/03,164.216
10/04,164.81505
10/05,165.26144
10/06,165.9341
10/07,165.7616
10/08,164.54604
10/09,165.54199
10/10,165.91185
10/11,165.93626
10/12,166.37003
10/13,167.51053
10/14,167.69606
10/15,169.46614
10/16,170.06544
10/17,171.23975
10/18,169.78795
10/19,169.84137
10/20,171.5743
10/21,172.09042
10/22,172.66704
10/23,171.26091
10/24,171.139
10/25,172.26013
10/26,171.08807
10/27,171.10088
10/28,171.75159
10/29,172.0103
10/30,172.51581
10/31,171.83684
11/01,171.39139
11/02,170.00395
11/03,171.01709
11/04,168.86331
11/05,169.06232
11/06,172.48872
11/07,171.93477
11/08,170.50188
11/09,170.97818
11/10,171.47433
11/11,170.9947
11/12,170.15276
11/13,171.34477
11/14,170.49712
11/15,171.58717
11/16,172.47717
11/17,171.47134
11/18,172.52345
11/19,171.93791
11/20,172.20872
11/21,173.76707
11/22,174.4529
11/23,173.88647
11/24,172.44025
11/25,171.7103
11/26,172.67021
11/27,173.78876
11/28,171.99107
11/29,173.15889
11/30,172.47766
12/01,172.75444
12/02,172.79204
12/03,172.89276
12/04,174.83456
12/05,175.87646
12/06,174.73265
12/07,174.44084
12/08,175.60518
12/09,175.19847
12/10,175.04651
12/11,175.41566
12/12,176.63847
12/13,175.89056
12/14,175.4719
12/15,176.03493
12/16,176.0425
12/17,175.13206
12/18,174.7992
12/19,176.72908
12/20,175.65338
12/21,175.2397
12/22,178.38794
12/23,179.17717
12/24,180.09004
12/25,180.4546
12/26,178.93477
12/27,179.4007
12/28,179.44574
12/29,178.86815
12/30,177.33069
12/31,179.32234
