time,iso20
01/01,71.85845
01/02,72.435936
01/03,70.375
01/04,70.445305
01/05,70.851616
01/06,71.626854
01/07,70.37363
01/08,71.43597
01/09,70.13694
01/10,71.51441
01/11,70.16418
01/12,69.48862
01/13,70.37506
01/14,69.327896
01/15,69.818886
01/16,69.555595
01/17,68.91435
01/18,68.19978
01/19,68.51584
01/20,68.09237
01/21,67.49746
01/22,68.0076
01/23,68.73957
01/24,67.46723
01/25,67.69329
01/26,67.74476
01/27,67.2095
01/28,67.58404
01/29,67.15484
01/30,66.01586
01/31,67.05567
02/01,66.29323
02/02,66.053894
02/03,66.37261
02/04,66.05846
02/05,66.57526
02/06,64.99302
02/07,65.40661
02/08,64.946976
02/09,64.99329
02/10,65.19494
02/11,64.721954
02/12,63.991066
02/13,65.783
02/14,64.451614
02/15,63.64159
02/16,63.594826
02/17,64.290764
02/18,65.06371
02/19,64.32098
02/20,65.32393
02/21,64.402725
02/22,64.86421
02/23,65.22283
02/24,64.75026
02/25,64.78183
02/26,64.930786
02/27,64.58465
02/28,64.73747
02/29,61.945965
03/01,64.82115
03/02,64.92473
03/03,64.55584
03/04,64.432976
03/05,65.622444
03/06,65.15797
03/07,65.00236
03/08,64.87308
03/09,65.117546
03/10,66.180405
03/11,64.71019
03/12,65.9208
03/13,65.90394
03/14,65.51817
03/15,65.81371
03/16,65.398674
03/17,66.54127
03/18,67.87515
03/19,68.0251
03/20,67.31119
03/21,67.29968
03/22,66.2214
03/23,66.882095
03/24,67.65943
03/25,66.26145
03/26,67.17357
03/27,67.35658
03/28,67.5724
03/29,67.00877
03/30,66.75808
03/31,66.21526
04/01,66.95562
04/02,65.938934
04/03,66.134186
04/04,66.04758
04/05,67.51039
04/06,67.195305
04/07,66.709724
04/08,67.44794
04/09,66.484146
04/10,66.99954
04/11,67.2634
04/12,67.375374
04/13,66.63063
04/14,66.34458
04/15,66.574234
04/16,66.75697
04/17,67.63167
04/18,65.87045
04/19,66.53934
04/20,65.87402
04/21,66.50108
04/22,64.88623
04/23,63.639267
04/24,62.359024
04/25,61.93014
04/26,63.66033
04/27,64.22049
04/28,63.228004
04/29,62.627384
04/30,63.17118
05/01,63.608055
05/02,62.624966
05/03,62.308903
05/04,64.47012
05/05,63.59785
05/06,62.590736
05/07,63.96509
05/08,63.74788
05/09,63.448666
05/10,62.508835
05/11,63.48659
05/12,63.614704
05/13,63.60182
05/14,64.18938
05/15,64.236694
05/16,62.638035
05/17,64.30883
05/18,62.064636
05/19,63.116383
05/20,63.172173
05/21,62.055798
05/22,63.54415
05/23,62.02403
05/24,61.550705
05/25,63.407642
05/26,62.15218
05/27,62.420246
05/28,62.54111
05/29,62.09215
05/30,62.56641
05/31,62.27763
06/01,62.56656
06/02,63.253246
06/03,63.020645
06/04,63.475834
06/05,64.09597
06/06,63.296116
06/07,63.246647
06/08,63.81886
06/09,63.428364
06/10,62.764378
06/11,63.15534
06/12,62.31697
06/13,62.424866
06/14,62.361652
06/15,62.032063
06/16,60.952126
06/17,62.050606
06/18,60.87768
06/19,60.879425
06/20,60.433334
06/21,60.88981
06/22,60.8493
06/23,60.178654
06/24,61.192955
06/25,61.68903
06/26,62.794353
06/27,61.201145
06/28,61.850372
06/29,62.85904
06/30,63.04175
07/01,63.967907
07/02,65.44183
07/03,64.45616
07/04,64.58677
07/05,65.66365
07/06,66.81215
07/07,67.13783
07/08,66.87711
07/09,67.23261
07/10,67.82481
07/11,68.892944
07/12,68.89387
07/13,69.658714
07/14,69.15143
07/15,70.971825
07/16,70.86901
07/17,71.499855
07/18,71.96108
07/19,72.99108
07/20,72.26523
07/21,73.047005
07/22,73.09625
07/23,73.89387
07/24,75.210655
07/25,74.71266
07/26,74.7618
07/27,76.5504
07/28,75.84245
07/29,76.23498
07/30,76.80282
07/31,77.170784
