time,iso20
01/01,56.09352
01/02,56.412018
01/03,56.062283
01/04,56.860046
01/05,56.403534
01/06,57.41811
01/07,56.872513
01/08,56.69299
01/09,57.308277
01/10,57.102604
01/11,58.115757
01/12,58.152847
01/13,58.216602
01/14,58.693054
01/15,58.707157
01/16,59.030945
01/17,58.62741
01/18,59.347397
01/19,59.161007
01/20,59.076435
01/21,60.099686
01/22,59.771267
01/23,59.799076
01/24,58.84644
01/25,60.50893
01/26,59.776024
01/27,59.47131
01/28,61.36762
01/29,60.490036
01/30,61.09087
01/31,61.060387
02/01,61.433136
02/02,61.690353
02/03,61.90364
02/04,61.047062
02/05,62.883
02/06,61.738583
02/07,62.46242
02/08,64.05185
02/09,62.84254
02/10,62.8347
02/11,63.411797
02/12,63.092995
02/13,63.80919
02/14,63.85397
02/15,64.75353
02/16,64.52917
02/17,64.736145
02/18,64.89363
02/19,65.71861
02/20,65.90081
02/21,66.58521
02/22,66.05078
02/23,67.34407
02/24,68.48543
02/25,68.3138
02/26,70.39875
02/27,70.74994
02/28,71.62432
02/29,75.3332
03/01,70.63704
03/02,72.727295
03/03,73.56442
03/04,73.17917
03/05,72.755875
03/06,74.46137
03/07,73.500534
03/08,73.134674
03/09,74.21382
03/10,74.37506
03/11,73.55184
03/12,75.19708
03/13,74.27074
03/14,74.41793
03/15,74.68255
03/16,74.485374
03/17,74.71877
03/18,75.01715
03/19,74.096405
03/20,74.74202
03/21,74.12155
03/22,74.892685
03/23,74.621025
03/24,74.08422
03/25,74.25393
03/26,75.09395
03/27,75.839005
03/28,75.512825
03/29,74.95209
03/30,76.14866
03/31,75.420975
04/01,76.21199
04/02,76.82163
04/03,75.99653
04/04,77.090904
04/05,76.829666
04/06,77.37567
04/07,77.495125
04/08,77.078674
04/09,79.49517
04/10,79.21664
04/11,79.26004
04/12,79.49018
04/13,80.31951
04/14,80.24621
04/15,80.08137
04/16,80.338745
04/17,80.47651
04/18,80.03061
04/19,80.4534
04/20,81.527435
04/21,81.140335
04/22,80.85833
04/23,81.25562
04/24,81.01922
04/25,82.07052
04/26,82.338554
04/27,82.870636
04/28,82.50711
04/29,83.025
04/30,82.54485
05/01,83.27674
05/02,82.285034
05/03,82.9631
05/04,82.175125
05/05,81.96414
05/06,82.83246
05/07,82.3909
05/08,83.10744
05/09,82.81621
05/10,82.43612
05/11,83.03876
05/12,82.60231
05/13,81.4903
05/14,81.27261
05/15,80.912704
05/16,79.70273
05/17,80.24657
05/18,79.56503
05/19,78.37362
05/20,78.57642
05/21,78.30577
05/22,77.64688
05/23,77.33363
05/24,76.829636
05/25,75.92649
05/26,75.3325
05/27,74.59767
05/28,74.80425
05/29,73.36113
05/30,73.6146
05/31,72.73777
06/01,72.21651
06/02,71.58028
06/03,71.08821
06/04,70.51039
06/05,69.68063
06/06,70.03167
06/07,69.47919
06/08,69.41865
06/09,69.58137
06/10,68.76054
06/11,69.41685
06/12,68.02339
06/13,67.958435
06/14,67.49599
06/15,68.3035
06/16,67.17986
06/17,66.67132
06/18,67.26851
06/19,66.175026
06/20,66.278336
06/21,66.99472
06/22,65.60786
06/23,65.6442
06/24,65.91748
06/25,65.05188
06/26,64.93919
06/27,64.07445
06/28,65.53533
06/29,63.715126
06/30,63.406364
07/01,63.773293
07/02,62.870583
07/03,63.3274
07/04,63.988495
07/05,62.914886
07/06,62.46638
07/07,62.94353
07/08,63.291397
07/09,63.782497
07/10,63.154137
07/11,63.824306
07/12,63.137524
07/13,63.343555
07/14,62.494045
07/15,62.988132
07/16,61.74561
07/17,62.769688
07/18,62.00925
07/19,62.442104
07/20,61.721626
07/21,61.684296
07/22,62.04373
07/23,61.31313
07/24,61.634705
07/25,61.944546
07/26,61.659904
07/27,61.43521
07/28,61.526703
07/29,61.670326
07/30,61.115986
07/31,60.15415
08/01,61.304413
08/02,61.186317
08/03,60.89031
08/04,61.405315
08/05,61.23058
08/06,60.599068
08/07,60.568115
08/08,61.150536
08/09,61.106056
08/10,61.370934
08/11,61.550957
08/12,61.786568
08/13,62.52525
08/14,62.544506
08/15,63.40275
08/16,63.218044
08/17,63.25772
08/18,63.805206
08/19,64.629395
08/20,64.766335
08/21,64.28347
08/22,64.63227
08/23,65.40986
08/24,65.357124
08/25,65.588326
08/26,66.24138
08/27,65.89202
08/28,65.48653
08/29,66.54391
08/30,66.14631
08/31,66.279106
09/01,66.7547
09/02,66.72614
09/03,66.519966
09/04,66.48634
09/05,66.501366
09/06,67.028435
09/07,65.61499
09/08,66.7295
09/09,66.418915
09/10,65.686516
09/11,65.98526
09/12,66.17333
09/13,65.8122
09/14,66.69449
09/15,66.610634
09/16,66.61517
09/17,66.83369
09/18,66.56531
09/19,67.24691
09/20,66.33588
09/21,66.39619
09/22,67.09305
09/23,66.515205
09/24,66.20411
09/25,67.11598
09/26,66.75627
09/27,66.59515
09/28,66.7752
09/29,67.42538
09/30,67.713715
10/01,66.732506
10/02,67.75302
10/03,64.98348
10/04,66.32941
10/05,66.05719
10/06,66.13066
10/07,66.533035
10/08,64.883705
10/09,64.868034
10/10,63.753716
10/11,64.111855
10/12,63.99042
10/13,63.725395
10/14,63.10042
10/15,63.53364
10/16,62.758892
10/17,63.10537
10/18,62.539047
10/19,62.36594
10/20,62.9759
10/21,62.07578
10/22,62.505478
10/23,62.541096
10/24,61.705128
10/25,61.43007
10/26,61.81099
10/27,62.222744
10/28,61.807594
10/29,62.862167
10/30,61.761253
10/31,62.15067
11/01,61.794643
11/02,61.373016
11/03,61.56949
11/04,60.67742
11/05,59.888268
11/06,61.578926
11/07,59.619503
11/08,58.363567
11/09,59.274845
11/10,58.502666
11/11,57.59922
11/12,58.06933
11/13,57.577515
11/14,57.111546
11/15,56.195087
11/16,57.490974
11/17,55.96912
11/18,55.56302
11/19,54.680626
11/20,55.534943
11/21,54.159946
11/22,54.6624
11/23,54.249363
11/24,53.891533
11/25,52.99332
11/26,54.00081
11/27,52.512745
11/28,52.098145
11/29,52.766937
11/30,51.902092
12/01,51.992104
12/02,51.563515
12/03,51.230114
12/04,52.684166
12/05,52.124874
12/06,52.614098
12/07,53.742798
12/08,53.89794
12/09,54.248074
12/10,54.29714
12/11,55.074417
12/12,53.697983
12/13,55.23565
12/14,56.274673
12/15,54.838844
12/16,55.317036
12/17,55.86816
12/18,55.093224
12/19,55.638786
12/20,54.92242
12/21,55.37402
12/22,54.722137
12/23,54.878616
12/24,54.625275
12/25,54.371353
12/26,54.169003
12/27,54.453266
12/28,54.56907
12/29,54.289333
12/30,54.64717
12/31,55.25543
