time,iso20
01/01,56.78123
01/02,56.998848
01/03,58.005722
01/04,57.476177
01/05,55.398617
01/06,57.12353
01/07,56.982346
01/08,56.588264
01/09,57.847523
01/10,55.727356
01/11,59.618557
01/12,57.67971
01/13,59.645123
01/14,60.27724
01/15,60.46711
01/16,60.43959
01/17,57.736053
01/18,59.88792
01/19,60.24705
01/20,58.066105
01/21,57.40371
01/22,56.28308
01/23,56.390053
01/24,56.219986
01/25,56.89657
01/26,54.573483
01/27,54.59874
01/28,53.746803
01/29,53.82003
01/30,53.363964
01/31,55.92462
02/01,54.894184
02/02,56.97096
02/03,58.211926
02/04,59.013046
02/05,57.58669
02/06,60.20189
02/07,60.94321
02/08,58.25236
02/09,56.8015
02/10,56.583252
02/11,56.750782
02/12,55.44029
02/13,54.89453
02/14,53.986073
02/15,54.96847
02/16,52.68654
02/17,51.410942
02/18,51.77724
02/19,52.7254
02/20,52.488934
02/21,51.40659
02/22,52.438354
02/23,51.137066
02/24,51.112606
02/25,50.05961
02/26,52.41126
02/27,53.257156
02/28,51.655586
02/29,59.742035
03/01,50.213425
03/02,49.088314
03/03,49.06399
03/04,49.140385
03/05,49.558365
03/06,50.02173
03/07,49.609207
03/08,48.646637
03/09,48.466198
03/10,50.161854
03/11,49.99542
03/12,49.894222
03/13,51.227646
03/14,51.097347
03/15,49.87938
03/16,50.324146
03/17,51.636936
03/18,52.60132
03/19,51.99392
03/20,51.59264
03/21,52.36414
03/22,51.092133
03/23,49.3124
03/24,51.571793
03/25,52.47156
03/26,52.530666
03/27,53.884033
03/28,53.58701
03/29,52.154396
03/30,51.61012
03/31,51.437267
04/01,49.321472
04/02,47.371555
04/03,49.41047
04/04,50.73207
04/05,49.354156
04/06,49.17746
04/07,49.275528
04/08,49.049282
04/09,50.19448
04/10,52.015335
04/11,52.574398
04/12,52.27056
04/13,52.18991
04/14,53.69257
04/15,54.7701
04/16,54.557568
04/17,56.57232
04/18,56.633842
04/19,56.43579
04/20,55.05715
04/21,55.41094
04/22,56.18633
04/23,55.4372
04/24,55.116177
04/25,56.448742
04/26,53.600372
04/27,52.586754
04/28,53.57535
04/29,55.732143
04/30,56.00396
05/01,55.331875
05/02,54.02357
05/03,52.616837
05/04,51.44802
05/05,52.882755
05/06,52.208992
05/07,51.832165
05/08,50.00883
05/09,49.24932
05/10,49.30836
05/11,49.157192
05/12,48.867104
05/13,48.72284
05/14,49.785175
05/15,51.136585
05/16,52.938488
05/17,55.741413
05/18,55.364815
05/19,55.496178
05/20,55.099056
05/21,53.69144
05/22,55.14259
05/23,57.92614
05/24,55.976067
05/25,55.394066
05/26,54.472866
05/27,55.10087
05/28,53.718952
05/29,55.184364
05/30,56.393635
05/31,57.692245
06/01,57.747078
06/02,56.892227
06/03,54.9175
06/04,53.3917
06/05,53.385563
06/06,52.56515
06/07,54.91914
06/08,53.1552
06/09,52.55161
06/10,53.85238
06/11,55.58812
06/12,54.143078
06/13,54.365864
06/14,53.713974
06/15,56.196766
06/16,58.097767
06/17,55.451805
06/18,54.25908
06/19,55.432163
06/20,56.794056
06/21,57.13906
06/22,56.47329
06/23,56.776264
06/24,56.51269
06/25,54.093502
06/26,52.124878
06/27,53.741764
06/28,55.432606
06/29,56.109047
06/30,55.74787
07/01,54.47979
07/02,53.68628
07/03,53.534397
07/04,51.882774
07/05,51.006687
07/06,50.825314
07/07,51.046535
07/08,51.119537
07/09,51.822617
07/10,49.1838
07/11,46.435734
07/12,45.031155
07/13,46.83481
07/14,47.89975
07/15,47.13536
07/16,48.121475
07/17,47.40947
07/18,48.569202
07/19,47.144207
07/20,46.716076
07/21,47.167923
07/22,47.993965
07/23,46.331966
07/24,48.849106
07/25,47.389393
07/26,47.814304
07/27,50.00152
07/28,45.66574
07/29,45.635544
07/30,45.054173
07/31,42.08372
08/01,41.139652
08/02,41.416935
08/03,42.87928
08/04,44.002743
08/05,43.369965
08/06,39.455357
08/07,40.257446
08/08,41.793896
08/09,45.473022
08/10,45.839344
08/11,46.475555
08/12,46.815594
08/13,45.55486
08/14,43.590397
08/15,43.990955
08/16,41.879967
08/17,39.320847
08/18,36.51421
08/19,38.813946
08/20,39.768276
08/21,39.49735
08/22,37.361843
08/23,40.139477
08/24,39.120678
08/25,40.872517
08/26,41.92865
08/27,42.909504
08/28,49.11206
08/29,45.971066
08/30,46.545776
08/31,45.61767
09/01,47.429035
09/02,43.786045
09/03,44.856846
09/04,45.110027
09/05,46.066174
09/06,45.5965
09/07,46.30979
09/08,46.90685
09/09,47.047573
09/10,48.218853
09/11,47.001347
09/12,47.673264
09/13,47.756493
09/14,47.18651
09/15,43.164814
09/16,43.66608
09/17,43.83352
09/18,43.868126
09/19,40.319073
09/20,41.787376
09/21,42.174606
09/22,44.252064
09/23,44.827538
09/24,51.260418
09/25,49.444565
09/26,49.248375
09/27,47.09462
09/28,44.86281
09/29,48.589394
09/30,48.502663
10/01,50.548428
10/02,52.175323
