time,iso20
01/01,75.710556
01/02,75.158905
01/03,75.625824
01/04,75.451675
01/05,75.73443
01/06,75.73588
01/07,75.29171
01/08,76.34263
01/09,76.13056
01/10,76.23845
01/11,76.5029
01/12,76.329346
01/13,76.20696
01/14,77.08887
01/15,77.25626
01/16,77.20673
01/17,76.68363
01/18,77.195274
01/19,78.22614
01/20,77.5277
01/21,77.36192
01/22,78.38021
01/23,78.04829
01/24,77.94471
01/25,78.47984
01/26,79.00961
01/27,78.31458
01/28,78.1543
01/29,78.8856
01/30,78.816864
01/31,77.60594
02/01,79.083664
02/02,77.847435
02/03,78.01441
02/04,78.36944
02/05,76.4329
02/06,77.980606
02/07,77.47636
02/08,75.86434
02/09,77.26766
02/10,76.26919
02/11,75.873535
02/12,75.46109
02/13,76.26041
02/14,75.53361
02/15,74.597824
02/16,75.04388
02/17,75.340294
02/18,75.11735
02/19,74.66146
02/20,74.78121
02/21,75.052536
02/22,74.66234
02/23,74.22206
02/24,74.9881
02/25,74.4951
02/26,73.98523
02/27,73.76848
02/28,74.00468
02/29,75.44616
03/01,73.37624
03/02,74.033554
03/03,73.41249
03/04,73.2049
03/05,72.696594
03/06,72.51217
03/07,72.04845
03/08,71.5144
03/09,71.21707
03/10,71.17405
03/11,70.022865
03/12,69.79193
03/13,70.19522
03/14,69.76343
03/15,68.75358
03/16,69.73135
03/17,68.062126
03/18,68.15434
03/19,67.24093
03/20,66.38368
03/21,65.93587
03/22,65.7044
03/23,65.33058
03/24,64.95146
03/25,64.74899
03/26,64.73131
03/27,63.42967
03/28,64.17804
03/29,63.666813
03/30,63.732788
03/31,63.980045
04/01,63.63092
04/02,64.51839
04/03,64.33715
04/04,63.318687
04/05,63.6005
04/06,63.546474
04/07,63.05573
04/08,63.1542
04/09,63.3131
04/10,62.6464
04/11,62.973206
04/12,62.464455
04/13,62.467102
04/14,62.127377
04/15,63.03337
04/16,62.148106
04/17,62.213966
04/18,60.607086
04/19,62.09384
04/20,61.870327
04/21,61.21503
04/22,61.906982
04/23,61.57758
04/24,61.509624
04/25,61.88737
04/26,61.240368
04/27,62.068714
04/28,62.86205
04/29,62.569622
04/30,63.375744
05/01,63.248344
05/02,62.9992
05/03,62.864334
05/04,63.162464
05/05,63.32415
05/06,63.2435
05/07,64.02616
05/08,64.03867
05/09,63.81905
05/10,64.435234
05/11,64.22782
05/12,65.520546
05/13,65.05597
05/14,64.535126
05/15,65.08678
05/16,65.082504
05/17,65.00181
05/18,64.61148
05/19,66.24239
05/20,65.581894
05/21,65.26578
05/22,66.40597
05/23,66.14976
05/24,66.83004
05/25,67.09518
05/26,66.525894
05/27,67.61086
05/28,67.74516
05/29,67.213615
05/30,67.680725
05/31,68.423645
06/01,67.771904
06/02,67.86011
06/03,68.042244
06/04,68.30834
06/05,67.883965
06/06,67.65689
06/07,68.292564
06/08,67.64162
06/09,67.21305
06/10,67.78698
06/11,67.320915
06/12,67.31378
06/13,68.88722
06/14,68.71542
06/15,68.125534
06/16,69.35598
06/17,69.98696
06/18,69.97317
06/19,70.365776
06/20,70.25671
06/21,70.99615
06/22,70.68528
06/23,71.08379
06/24,71.341644
06/25,70.89353
06/26,70.55523
06/27,70.846664
