time,iso20
01/01,39.680508
01/02,39.998913
01/03,40.137238
01/04,39.366024
01/05,39.403786
01/06,39.187862
01/07,40.10371
01/08,40.152416
01/09,38.798893
01/10,36.679592
01/11,37.582024
01/12,36.975468
01/13,38.0707
01/14,36.496037
01/15,37.356335
01/16,35.494774
01/17,36.613937
01/18,37.55805
01/19,37.89415
01/20,37.94095
01/21,37.756275
01/22,36.359028
01/23,36.05776
01/24,35.704258
01/25,35.85072
01/26,34.82554
01/27,35.555534
01/28,36.43808
01/29,34.60867
01/30,34.85045
01/31,34.498188
02/01,33.595245
02/02,35.370438
02/03,35.64748
02/04,35.514317
02/05,37.017174
02/06,35.02457
02/07,34.89988
02/08,35.460163
02/09,37.186867
02/10,37.95562
02/11,36.436146
02/12,36.933937
02/13,36.44742
02/14,37.58688
02/15,37.155983
02/16,36.713375
02/17,39.53515
02/18,40.9117
02/19,40.104813
02/20,40.90531
02/21,43.267433
02/22,42.006954
02/23,41.804047
02/24,42.763245
02/25,41.51828
02/26,40.97983
02/27,39.75481
02/28,39.432262
02/29,37.2839
03/01,39.944336
03/02,40.863747
03/03,40.194176
03/04,39.798603
03/05,40.298573
03/06,39.825977
03/07,39.95098
03/08,39.830402
03/09,39.94423
03/10,40.50663
03/11,40.726513
03/12,41.43269
03/13,42.206306
03/14,41.48489
03/15,40.976665
03/16,39.12322
03/17,39.749447
03/18,41.521492
03/19,42.01707
03/20,41.49553
03/21,44.601593
03/22,43.576336
03/23,43.64671
03/24,45.132496
03/25,44.605373
03/26,43.58337
03/27,44.864254
03/28,45.26138
03/29,45.04692
03/30,44.21465
03/31,44.571423
04/01,45.19573
04/02,44.670338
04/03,45.54164
04/04,45.236256
04/05,45.545826
04/06,44.591488
04/07,42.901073
04/08,43.81881
04/09,42.953316
04/10,45.082474
04/11,45.499
04/12,45.84601
04/13,46.83315
04/14,45.059483
04/15,44.47915
04/16,43.399967
04/17,43.460682
04/18,43.906677
04/19,43.513554
04/20,43.84554
04/21,46.02659
04/22,45.77452
04/23,44.4033
04/24,43.777737
04/25,44.501904
04/26,45.63597
04/27,46.609097
04/28,45.19069
04/29,44.17821
04/30,44.82031
05/01,45.5557
05/02,45.030014
05/03,44.93378
05/04,45.44252
05/05,44.81834
05/06,45.678806
05/07,45.744373
05/08,45.32434
05/09,44.157562
05/10,44.099247
05/11,44.34352
05/12,45.00309
05/13,44.901554
05/14,43.166473
05/15,43.743988
05/16,44.30383
05/17,44.54334
05/18,43.01441
05/19,42.143974
05/20,42.947224
05/21,42.680023
05/22,44.107082
05/23,45.443592
05/24,45.535152
05/25,44.397717
05/26,42.62573
05/27,43.896484
05/28,45.385242
05/29,44.280933
05/30,43.775005
05/31,45.393272
06/01,46.362408
06/02,43.91369
06/03,45.096905
06/04,45.176327
06/05,48.559616
06/06,49.59811
06/07,48.61595
06/08,47.835728
06/09,48.051624
06/10,49.51949
06/11,48.23597
06/12,49.49842
06/13,51.99198
06/14,48.684307
06/15,49.974945
06/16,50.72603
06/17,50.06257
06/18,46.72665
06/19,50.311573
06/20,49.116535
06/21,47.793633
06/22,45.963554
06/23,47.393787
06/24,47.96609
06/25,48.50155
06/26,46.19485
06/27,48.380836
06/28,48.884933
06/29,48.06946
06/30,47.86438
07/01,49.336315
07/02,51.11698
07/03,51.761776
07/04,51.726715
07/05,50.39667
07/06,48.274887
07/07,47.904823
07/08,50.668625
07/09,48.36921
07/10,49.721184
07/11,45.0689
07/12,45.001846
07/13,44.499317
07/14,43.801567
07/15,44.086964
07/16,42.813366
07/17,41.222088
07/18,41.42635
07/19,40.43621
07/20,40.35828
07/21,39.800804
07/22,38.5644
07/23,37.510105
07/24,39.352146
07/25,37.820415
07/26,37.743423
07/27,39.55334
07/28,38.93157
07/29,39.24456
07/30,39.05683
07/31,38.956863
08/01,39.402332
08/02,38.336758
08/03,39.66855
08/04,36.27578
08/05,33.874428
08/06,34.710773
08/07,32.353535
08/08,31.97865
08/09,29.056404
08/10,31.325397
08/11,28.91436
08/12,29.301907
08/13,27.977348
08/14,29.286983
08/15,27.866451
08/16,28.86234
08/17,30.133608
08/18,30.898977
08/19,30.504538
08/20,30.662823
08/21,30.277096
08/22,34.07637
08/23,28.265839
08/24,27.35791
08/25,31.252617
08/26,31.617828
08/27,33.236298
08/28,35.08537
08/29,32.45229
08/30,30.447702
08/31,31.438622
09/01,34.301617
09/02,34.15706
09/03,34.88508
09/04,33.396
09/05,37.616535
09/06,41.071747
09/07,33.256542
09/08,37.654152
09/09,40.815407
09/10,34.76573
09/11,32.48116
09/12,31.405985
09/13,33.082943
09/14,41.708893
09/15,43.797928
09/16,42.42012
09/17,39.14148
09/18,40.734238
09/19,38.857014
09/20,36.391262
09/21,34.16547
09/22,32.261333
09/23,31.797907
09/24,33.612774
09/25,32.07757
09/26,31.556993
09/27,36.334324
09/28,36.61903
09/29,42.29731
09/30,38.990395
10/01,40.82183
10/02,35.911564
10/03,40.14503
10/04,34.124485
10/05,37.271175
10/06,37.806576
10/07,41.20891
10/08,40.9697
10/09,40.26515
10/10,38.497448
10/11,43.57123
10/12,46.012012
10/13,49.457905
10/14,51.360233
10/15,44.69195
10/16,43.781414
10/17,44.900978
10/18,46.461422
10/19,45.38581
10/20,44.671677
10/21,42.136894
10/22,40.47219
10/23,45.402126
10/24,49.75768
10/25,46.82144
10/26,44.09687
10/27,42.898212
10/28,44.91183
10/29,41.903004
10/30,42.422577
10/31,46.53767
11/01,48.465042
11/02,48.121357
11/03,47.071693
11/04,47.098206
11/05,46.371983
11/06,41.083138
11/07,39.741722
11/08,45.111088
11/09,47.97374
11/10,44.230686
11/11,43.335987
11/12,39.205956
11/13,38.192337
11/14,44.07425
11/15,42.754337
11/16,39.068295
11/17,40.09366
11/18,40.417515
11/19,40.74766
11/20,41.778072
11/21,41.779545
11/22,41.28022
11/23,39.233456
11/24,36.10672
11/25,40.833485
11/26,39.164146
11/27,41.22021
11/28,43.645603
11/29,45.26185
11/30,43.845734
12/01,46.763916
12/02,45.810654
12/03,47.37964
12/04,46.21665
12/05,42.655655
12/06,41.0423
12/07,43.554195
12/08,41.58658
12/09,42.159832
12/10,40.869595
12/11,40.460804
12/12,41.988613
12/13,39.313766
12/14,40.328335
12/15,38.6509
12/16,38.563812
12/17,37.95694
12/18,39.361134
12/19,37.44691
12/20,38.37893
12/21,35.221947
12/22,37.062958
12/23,38.953793
12/24,39.89028
12/25,39.357178
12/26,38.16544
12/27,37.544178
12/28,37.244392
12/29,38.43514
12/30,38.730015
12/31,40.50214
