time,1,10,20,40,60,80,100,120,140,180,300,500
01/01,27.375,27.415,27.26,27.148668,26.86111,25.65,22.699999,18.48,15.480501,13.328501,10.524285,7.2421055
01/02,27.410557,27.4,27.246,27.167334,26.945,25.770555,22.811579,18.179998,15.1414995,13.232,10.536667,7.1626315
01/03,27.442223,27.439999,27.265333,27.186,26.886112,25.775002,22.70421,17.878422,15.181,13.1795,10.525715,7.167895
01/04,27.46778,27.505001,27.300667,27.221998,26.83111,25.537777,22.198948,17.547369,15.1235,13.186999,10.530477,7.206842
01/05,27.459444,27.56,27.303333,27.259335,26.868334,25.57889,22.576841,17.73737,15.2525,13.2385,10.576191,7.179474
01/06,27.447222,27.55,27.32125,27.301876,26.983685,25.647778,22.697369,17.657894,15.283999,13.185499,10.567619,7.167368
01/07,27.462776,27.599998,27.311335,27.287333,26.922222,25.64,22.50263,17.177368,15.039999,13.1545,10.528095,7.105789
01/08,27.487778,27.65,27.331333,27.298,26.907223,25.635555,22.063889,17.354736,15.019,13.208501,10.519048,7.1221056
01/09,27.471111,27.705,27.41,27.355333,26.946112,25.621765,21.360588,17.306112,15.037368,13.208422,10.4925,7.1094446
01/10,27.496666,27.630001,27.366667,27.326,26.972221,25.677778,21.225555,17.372107,14.9545,13.1815,10.461905,7.120526
01/11,27.541666,27.675,27.415998,27.377333,26.96778,25.63353,21.23,17.435555,15.01421,13.1268425,10.427,7.0572224
01/12,27.599445,27.715,27.422144,27.368572,26.903528,25.53706,21.336472,17.538889,15.21579,13.176842,10.467,7.113889
01/13,27.604445,27.7,27.436,27.372858,26.91059,25.569412,21.314117,17.622223,15.175262,13.24421,10.502,7.1150002
01/14,27.627777,27.67,27.424,27.350668,26.932777,25.233334,21.190556,17.599472,15.196001,13.213,10.517619,7.131053
01/15,27.598236,27.650002,27.442,27.369333,26.947222,25.17389,21.143333,17.44579,15.226,13.246,10.547619,7.1273685
01/16,27.617058,27.66,27.448572,27.381334,26.974445,25.312778,21.29,17.438421,15.3324995,13.303999,10.564286,7.0984206
01/17,27.604116,27.665,27.424,27.378124,27.003685,25.36,21.198334,17.421053,15.26,13.286,10.49381,7.119474
01/18,27.578125,27.755001,27.434286,27.391333,26.947222,25.211765,21.122223,17.321579,15.2895,13.1835,10.462381,7.141579
01/19,27.58125,27.779999,27.427856,27.386665,26.937778,24.973888,21.084444,17.353157,15.1795,13.2300005,10.501429,7.1400003
01/20,27.575,27.744999,27.425714,27.383333,26.931665,24.731667,20.688889,17.221054,15.0125,13.268,10.548096,7.119474
01/21,27.605,27.72,27.426428,27.386665,26.960556,24.772778,20.723888,17.076317,15.025999,13.258,10.520952,7.1484213
01/22,27.60588,27.724998,27.466,27.397333,26.832777,24.723333,20.51278,17.00421,15.213499,13.313499,10.57762,7.1888885
01/23,27.618237,27.755001,27.454374,27.3725,26.800001,24.926315,20.557367,17.2105,15.186191,13.297142,10.62,7.164
01/24,27.632942,27.81,27.481333,27.391874,26.823685,24.901579,20.557367,17.119501,15.258096,13.384761,10.669091,7.1534996
01/25,27.638823,27.755001,27.487333,27.354374,26.729473,24.749474,20.38421,17.0305,15.094286,13.345238,10.608636,7.1285005
01/26,27.629412,27.689999,27.48125,27.336472,26.723684,24.796843,20.125788,17.130001,15.255714,13.347618,10.523182,7.1435
01/27,27.64294,27.665,27.518,27.395626,26.759474,24.617369,20.19,17.258,15.17762,13.258096,10.534091,7.1535006
01/28,27.648823,27.635,27.50125,27.421177,26.695263,24.55158,20.082632,16.918001,14.975714,13.1175,10.549545,7.1365
01/29,27.688236,27.705,27.511875,27.46875,26.786842,24.55421,20.083157,17.1055,15.005238,13.152857,10.565909,7.1315002
01/30,27.699999,27.755001,27.556,27.473125,26.74,24.43579,19.825262,17.0765,14.951904,13.184285,10.560909,7.136
