time,1,25,50,75,100,125,150,200,250,300,500,750
01/01,29.06842,29.01737,27.959473,24.915264,21.483685,18.24842,15.449474,11.844211,10.062105,9.242632,7.4973683,5.9226665
01/02,29.047369,29.013685,27.882633,24.972105,21.422632,18.141052,15.447369,11.791053,10.112632,9.247368,7.537369,5.936
01/03,29.017893,28.971054,27.872107,24.872107,21.37421,18.087368,15.425789,11.822105,10.097369,9.202632,7.5078945,5.9293337
01/04,28.976843,28.958422,27.906841,24.844212,21.297369,18.001053,15.312105,11.893684,10.029473,9.1826315,7.5152626,5.9053335
01/05,28.94895,28.921053,27.823158,24.895264,21.431578,18.089474,15.352105,11.764737,10.044737,9.185789,7.524211,5.924667
01/06,28.91579,28.871052,27.958422,25.0,21.273685,17.884737,15.254737,11.819474,10.097895,9.201579,7.510526,5.9266667
01/07,28.891052,28.838947,27.57842,24.736841,21.184736,18.03,15.329999,11.891052,10.043684,9.174211,7.5215793,5.909333
01/08,28.873888,28.826668,27.689999,25.021667,21.541666,18.182222,15.42111,11.85,10.040555,9.167778,7.497778,5.922143
01/09,28.841578,28.798946,27.791054,24.780527,21.337368,17.91158,15.258421,11.749474,10.0673685,9.215263,7.4963164,5.9440002
01/10,28.840525,28.782104,27.563158,24.636843,21.222631,17.81579,15.258421,11.878421,10.083158,9.1826315,7.498421,5.901334
01/11,28.83579,28.765263,27.500526,24.822632,21.231052,17.953684,15.355263,11.76579,10.052106,9.160526,7.4952636,5.9033337
01/12,28.830002,28.77579,27.692106,24.759474,21.26158,17.86579,15.262631,11.748947,10.021579,9.18,7.475789,5.922667
01/13,28.818947,28.76,27.66158,24.713684,21.141052,17.892105,15.203158,11.816842,10.070526,9.1705265,7.511579,5.9
01/14,28.798946,28.743158,27.545263,24.711578,21.138948,17.893158,15.283685,11.812105,10.069474,9.178947,7.501579,5.910667
01/15,28.804213,28.718946,27.677368,24.618422,21.057896,17.680527,15.201053,11.673158,10.014211,9.147368,7.4678946,5.9193335
01/16,28.786112,28.710554,27.672777,24.685555,21.270555,17.97889,15.3516655,11.791667,10.103333,9.224444,7.513334,5.8964286
01/17,28.757896,28.711054,27.621578,24.611052,21.067368,17.79842,15.172105,11.691052,10.017895,9.164737,7.5031576,5.9153333
01/18,28.740526,28.681053,27.52,24.344736,20.982632,17.80421,15.184211,11.769473,10.032105,9.156316,7.4805264,5.9086666
01/19,28.738947,28.667368,27.49737,24.482632,21.069473,17.740526,15.021052,11.683684,10.013684,9.168948,7.4857893,5.908
01/20,28.725788,28.64421,27.288946,24.494211,21.062632,17.731052,15.187895,11.733157,10.031053,9.177895,7.4915786,5.9066668
01/21,28.704737,28.657368,27.402634,24.372631,20.925264,17.561579,15.003158,11.6268425,9.996315,9.1547365,7.4836845,5.912667
01/22,28.699999,28.646317,27.202631,24.21579,20.801052,17.69421,15.0673685,11.690526,10.006843,9.121053,7.4721055,5.9213333
01/23,28.69158,28.629475,27.234737,24.37421,20.941053,17.640528,15.0078945,11.690526,9.956841,9.129474,7.49,5.902
01/24,28.660526,28.621052,27.275263,24.29421,20.77,17.512106,14.967369,11.630527,9.966316,9.12579,7.4678946,5.89
01/25,28.649471,28.597366,27.296316,24.269474,20.71842,17.525263,15.034737,11.650001,10.0,9.16,7.476316,5.9213333
01/26,28.659998,28.580528,27.160526,24.182104,20.796316,17.598948,15.0636835,11.663158,9.97158,9.147895,7.4731584,5.904
01/27,28.688946,28.575262,27.330002,24.26158,20.934738,17.62,15.007369,11.597895,9.966842,9.163684,7.4684205,5.9046664
01/28,28.627367,28.54,27.216843,24.202105,20.752106,17.605263,15.084736,11.712105,10.029473,9.190526,7.4589477,5.898667
01/29,28.60684,28.523685,27.082106,24.201578,20.73,17.55158,14.934737,11.614737,9.993157,9.126315,7.4726315,5.9046664
01/30,28.58421,28.534735,27.112633,24.155788,20.864737,17.689474,15.135789,11.61,9.973684,9.141579,7.4610524,5.924667
01/31,28.541578,28.506842,27.118422,24.08842,20.676315,17.47,14.96579,11.553158,10.01,9.169474,7.4615793,5.92
02/01,28.516842,28.479473,27.264212,24.177368,20.774736,17.608948,15.002106,11.603684,10.002632,9.135263,7.4694734,5.9006667
02/02,28.530527,28.472631,27.05737,24.051052,20.799475,17.542105,14.966315,11.649473,10.002632,9.111579,7.4731584,5.9346666
02/03,28.532104,28.474737,27.273157,24.098421,20.761053,17.419998,14.868948,11.524211,10.012631,9.159473,7.4857893,5.9206667
02/04,28.486315,28.452631,27.112106,24.028421,20.732105,17.547369,14.881579,11.603684,10.056842,9.14842,7.4726315,5.939333
02/05,28.485262,28.43421,27.208422,24.026842,20.796843,17.44421,14.763684,11.6231575,10.027895,9.116842,7.4594736,5.9179997
02/06,28.460526,28.401579,27.156841,23.99263,20.643158,17.527895,14.935789,11.6547365,10.043159,9.146842,7.476842,5.926
02/07,28.468422,28.401052,27.133682,23.687895,20.511053,17.507895,14.975263,11.608948,10.039474,9.159473,7.475263,5.939333
02/08,28.455788,28.402105,27.048946,23.839474,20.709475,17.571579,15.012106,11.705263,10.063684,9.169474,7.4726315,5.938667
02/09,28.457895,28.382633,27.054735,23.80421,20.467896,17.402105,14.869473,11.657369,10.021579,9.143684,7.4836845,5.949333
02/10,28.417894,28.367367,27.083158,23.745264,20.456314,17.555262,15.116842,11.750526,10.089474,9.154211,7.4742103,5.9273334
02/11,28.387894,28.351578,27.144737,23.884737,20.554737,17.50421,15.005263,11.7021055,10.059474,9.1389475,7.4831576,5.938
02/12,28.385263,28.348421,26.900528,23.736841,20.503159,17.482632,14.993157,11.693158,10.053158,9.100527,7.4926314,5.966
02/13,28.382105,28.349474,27.044735,23.966843,20.549475,17.442104,15.08579,11.780001,10.061579,9.122632,7.4689474,5.946
02/14,28.39579,28.346844,27.027893,23.887367,20.511053,17.431053,15.041053,11.66,9.997368,9.157895,7.481579,5.9573336
02/15,28.427368,28.362633,27.086843,24.111052,20.651579,17.654211,15.059474,11.663158,10.052631,9.156842,7.506842,5.963333
02/16,28.426315,28.371052,27.05842,24.021051,20.73579,17.638948,15.072105,11.791578,10.068947,9.160526,7.4921055,5.950667
02/17,28.417894,28.37,27.154737,24.081053,20.836842,17.653685,15.19,11.697894,10.004737,9.140526,7.53,5.98
02/18,28.43895,28.389475,27.057894,23.95421,20.738947,17.777369,15.21579,11.601052,10.013158,9.2021055,7.5257897,5.989333
02/19,28.443157,28.394737,26.975788,23.93579,20.773685,17.870527,15.296843,11.788947,10.103684,9.22158,7.5268416,5.968
