time,1,25,50,75,100,125,150,200,250,300,500
01/01,29.83925,29.837399,29.770454,29.357767,28.520243,27.509098,25.876719,20.022655,13.793629,11.006688,8.178761
01/02,29.84205,29.832598,29.75842,29.298489,28.501692,27.462017,25.701775,19.82068,13.852763,10.952645,8.154656
01/03,29.800026,29.815142,29.733782,29.253946,28.444399,27.368208,25.675049,19.909075,13.928888,10.941335,8.163304
01/04,29.81502,29.81903,29.723812,29.253616,28.446348,27.466644,25.70804,19.885632,13.795054,10.964319,8.191374
01/05,29.824451,29.809551,29.71558,29.262922,28.436247,27.512745,25.707092,19.975935,13.860469,10.970595,8.168436
01/06,29.836658,29.784485,29.70798,29.2906,28.439228,27.456785,25.724552,19.919935,13.972783,11.002034,8.157838
01/07,29.810398,29.786762,29.703175,29.288755,28.45081,27.397978,25.589424,19.91912,13.780434,10.916216,8.140952
01/08,29.783638,29.778002,29.687374,29.338604,28.417177,27.305357,25.43025,19.685896,13.938053,11.024912,8.182935
01/09,29.78289,29.765654,29.710499,29.30082,28.431828,27.40225,25.611246,19.79673,13.920323,10.9461155,8.168948
01/10,29.837698,29.796312,29.724567,29.342852,28.57079,27.539316,25.703825,20.079908,13.915237,10.911523,8.157969
01/11,29.736086,29.777185,29.703938,29.323181,28.382885,27.329384,25.546043,19.901634,14.0091915,10.9533415,8.144889
01/12,29.75949,29.785887,29.693886,29.338081,28.365484,27.263214,25.516874,19.922777,14.117417,10.973763,8.145337
01/13,29.822058,29.796474,29.719734,29.363836,28.56326,27.45331,25.852314,20.227755,14.12623,10.981147,8.181849
01/14,29.859423,29.769564,29.695555,29.304926,28.547844,27.41376,25.890871,20.197508,14.142084,10.980323,8.189097
01/15,29.856657,29.747547,29.67704,29.388117,28.554089,27.392,25.887018,20.32612,14.1709385,11.021057,8.181901
01/16,29.88742,29.749344,29.679543,29.406427,28.519066,27.301228,25.759146,20.247877,14.125148,11.006238,8.168762
01/17,29.858664,29.744932,29.690935,29.312908,28.455196,27.28061,25.750425,20.2499,14.1378975,11.055126,8.177836
01/18,29.862999,29.72031,29.678843,29.306538,28.481277,27.395891,25.880232,20.402372,14.213186,11.063453,8.173678
01/19,29.833323,29.744242,29.687763,29.372648,28.585901,27.449419,25.92931,20.177021,14.117302,11.032762,8.165209
01/20,29.828268,29.745169,29.706614,29.378681,28.599386,27.381165,25.737373,20.2475,14.053449,11.014659,8.185957
01/21,29.837656,29.741426,29.693691,29.389578,28.58225,27.418104,25.783508,20.39976,14.2293,11.135367,8.184584
01/22,29.771967,29.717167,29.687872,29.408987,28.601912,27.435507,25.903723,20.248075,14.112505,11.082731,8.188088
01/23,29.768072,29.718904,29.684942,29.363527,28.59565,27.432352,25.939775,20.158733,14.1430235,11.032436,8.193828
01/24,29.759995,29.72877,29.666986,29.343576,28.611116,27.467447,25.944496,20.326649,14.324778,11.101113,8.200467
01/25,29.723907,29.714611,29.650227,29.337097,28.575064,27.504362,26.076567,20.488564,14.270344,11.0921545,8.200325
01/26,29.693014,29.69381,29.633678,29.323334,28.617111,27.545647,26.10892,20.360918,14.198788,11.108356,8.209448
01/27,29.682371,29.681105,29.595427,29.34261,28.623302,27.522196,26.01999,20.33089,14.394235,11.150989,8.243815
01/28,29.642298,29.663002,29.581621,29.34988,28.59186,27.504372,26.11749,20.563059,14.512118,11.189479,8.242674
01/29,29.625723,29.64325,29.5534,29.316313,28.556786,27.502592,26.150785,20.697624,14.278363,11.099069,8.2115
01/30,29.607157,29.612015,29.525885,29.301481,28.583662,27.58691,26.189192,20.900692,14.510262,11.225951,8.216239
01/31,29.572184,29.600986,29.491598,29.302332,28.594898,27.626627,26.158236,20.839996,14.63178,11.30978,8.250862
02/01,29.565405,29.575605,29.462019,29.311037,28.629211,27.631155,26.265388,20.964672,14.649889,11.283984,8.241337
02/02,29.461739,29.53545,29.43717,29.308565,28.627834,27.731253,26.447853,21.109692,14.633349,11.288416,8.227278
02/03,29.520393,29.562866,29.478363,29.31945,28.683554,27.713102,26.367775,21.059893,14.560984,11.362606,8.244292
02/04,29.593267,29.603868,29.487469,29.304129,28.6895,27.69718,26.259277,21.155539,14.888945,11.325679,8.245251
02/05,29.663855,29.611671,29.478195,29.285511,28.664244,27.688633,26.496132,21.163414,14.801786,11.3012705,8.25718
02/06,29.662325,29.6252,29.515022,29.32936,28.718494,27.745335,26.611506,21.127031,14.772559,11.323945,8.266391
02/07,29.657953,29.64281,29.567093,29.375528,28.782906,27.86717,26.573332,20.995663,14.669113,11.296962,8.234219
02/08,29.691435,29.654402,29.57442,29.446484,28.846813,27.802856,26.413752,20.911785,14.69897,11.271855,8.240725
