time,1,25,50,75,100,125,150,200,250,300,500
01/01,29.185001,28.974998,27.525002,23.439999,19.685001,17.11,14.09,11.25,9.89,9.035,
01/02,29.09,28.96,27.725,23.965,19.814999,17.005,14.24,11.32,9.84,9.0,
01/03,29.080002,28.925,27.485,23.99,19.470001,16.435001,14.280001,11.2,9.76,8.97,
01/04,29.03,28.955,27.595,23.904999,19.195,16.195,13.799999,10.975,9.875,8.995,
01/05,28.895,28.84,27.474998,23.494999,19.46,16.369999,13.940001,11.005,9.764999,8.96,
01/06,28.94,28.885,27.355,24.14,20.189999,16.465,13.755,11.255,9.780001,9.01,
01/07,28.810001,28.8,27.385,23.720001,19.095001,16.015,13.9,11.145,9.7,8.92,
01/08,28.619999,28.6,26.775,23.385,19.404999,16.4,13.98,11.0,9.87,9.0,
01/09,28.545,28.475,26.83,23.935,19.93,16.17,14.19,11.065001,9.815001,8.995001,
01/10,28.564999,28.515,27.215,24.09,19.945,16.494999,14.195,11.225,9.835,9.01,
01/11,28.55,28.5,26.73,23.785,19.71,16.685001,14.14,11.2,9.790001,8.99,
01/12,28.650002,28.445,26.665,23.98,19.825,16.56,13.8550005,11.12,9.735001,8.975,
01/13,28.64,28.5,26.490002,23.42,19.735,16.710001,13.84,10.975,9.815,9.065001,
01/14,28.43,28.365,26.56,23.04,19.775,17.18,14.370001,11.209999,9.845,9.105,
01/15,28.405,28.369999,25.925,23.235,20.185001,16.720001,13.71,11.085,9.73,8.945,
01/16,28.465,28.42,26.384998,23.119999,19.99,16.9,14.32,11.35,9.725,9.025,
01/17,28.44,28.425,26.685,22.48,20.01,17.11,14.440001,11.49,9.845,9.115,
01/18,28.435001,28.325,25.965,22.32,20.145,16.8,14.5,11.424999,9.8,9.025,
01/19,28.365,28.244999,25.85,23.25,19.955,16.925,14.475,11.17,9.84,9.02,
01/20,28.335,28.31,25.82,22.130001,19.37,17.04,14.975,11.465,9.995001,9.145,
01/21,28.52,28.384998,26.11,21.68,19.06,16.91,14.789999,11.465,9.975,9.030001,
01/22,28.515,28.224998,25.509998,21.73,19.060001,16.93,15.035,11.565001,9.915001,9.025,
01/23,28.29,28.09,23.49,18.6,15.32,12.68,11.5,10.12,9.29,8.8,
01/24,28.314999,28.119999,25.455,21.92,18.605,16.470001,14.63,11.719999,9.95,9.145,
01/25,28.135,28.065,25.51,22.130001,18.57,16.48,14.88,11.99,10.055,9.17,
01/26,28.02,28.005001,25.145,21.68,18.82,16.41,14.895,12.219999,10.245,9.21,
01/27,27.95,27.77,25.545,18.5,19.650002,12.97,14.539999,9.96,10.17,8.82,
01/28,27.84,27.8,23.66,17.69,14.58,12.54,11.3,9.98,9.33,8.86,
01/29,28.08,27.85,25.66,18.28,19.62,12.9,14.6449995,10.14,10.08,8.81,
01/30,27.93,27.8,25.715,18.75,19.75,12.91,14.705,9.87,10.115,8.81,
