time,1,25,50,75,100,125,150,200,250,300,500,750
01/01,29.3045,29.251362,29.02091,28.121363,26.592726,24.246819,20.435238,13.304286,10.405455,9.3785715,7.677619,5.9318748
01/02,29.271053,29.22857,29.053333,27.957142,26.54,24.364285,20.755499,13.4655,10.439524,9.393,7.676,5.94
01/03,29.259474,29.255714,29.132381,28.194763,26.613333,24.28381,20.899,13.514999,10.415714,9.3855,7.6809998,5.952
01/04,29.30105,29.28,29.151905,28.218096,26.710953,24.482382,21.039999,13.4615,10.446667,9.3995,7.6745005,5.950667
01/05,29.308947,29.279524,29.086191,28.182858,26.663334,24.467142,20.92,13.617999,10.487143,9.4125,7.6840005,5.986
01/06,29.292105,29.27524,29.08238,28.190952,26.637142,24.50381,21.2155,13.853,10.5633335,9.4245,7.696,5.9873333
01/07,29.265789,29.252857,29.112381,28.311428,26.652859,24.40762,20.941502,13.629,10.431429,9.389,7.689,5.9666667
01/08,29.243685,29.233334,29.091904,28.439047,26.809048,24.594284,21.1375,13.708,10.498095,9.4175005,7.6864996,5.9940004
01/09,29.271578,29.241905,29.123808,28.371428,26.852383,24.643333,21.335499,13.8435,10.53619,9.4725,7.7125,5.984
01/10,29.251053,29.23762,29.170477,28.461905,26.863333,24.652859,21.2235,13.853999,10.535238,9.439501,7.6905,5.9793334
01/11,29.25737,29.240952,29.085714,28.351429,26.960953,24.71619,21.411999,13.83,10.559048,9.418,7.708,5.9933333
01/12,29.226843,29.232382,29.133333,28.47143,26.999046,24.859047,21.4785,13.999499,10.587619,9.4485,7.7205,5.9853334
01/13,29.249474,29.222857,29.145237,28.470953,27.126192,24.868093,21.431,13.8914995,10.579524,9.4225,7.7004995,5.9713335
01/14,29.238947,29.214762,29.151905,28.541904,27.20905,24.878572,21.5475,13.9645,10.524762,9.432,7.6955004,5.98
01/15,29.238947,29.231905,29.175238,28.608097,27.234285,24.928572,21.513,14.181,10.601905,9.453,7.7275,5.9933333
01/16,29.228947,29.230001,29.155716,28.694286,27.339046,24.890953,21.516499,14.180499,10.651428,9.469,7.729,5.9873333
01/17,29.232103,29.22238,29.148571,28.720476,27.344284,24.862381,21.650501,14.148,10.710952,9.4435,7.7230005,5.9820004
01/18,29.232103,29.19381,29.115238,28.725714,27.425238,24.900951,21.7575,14.358999,10.678096,9.445,7.7044997,5.965333
01/19,29.241581,29.179525,29.080477,28.72857,27.560476,25.044762,21.883999,14.230499,10.631905,9.4800005,7.7330003,5.9779997
01/20,29.19895,29.160954,29.057144,28.675714,27.499523,25.098572,21.808498,14.4279995,10.752857,9.5245,7.7419996,5.9666667
01/21,29.199999,29.176191,29.064285,28.613333,27.528093,25.27619,21.761,14.453,10.688572,9.472,7.7254996,5.9826665
01/22,29.163683,29.176668,29.09238,28.60381,27.505238,25.243809,21.806,14.241,10.626667,9.457,7.7440004,5.960667
01/23,29.162634,29.152859,29.099998,28.66619,27.59,25.310953,22.008,14.358999,10.686191,9.5175,7.7599998,5.962
01/24,29.203684,29.15524,29.081903,28.598095,27.58381,25.319048,21.883,14.483999,10.742381,9.5195,7.7385,5.9526668
01/25,29.190527,29.177141,29.078573,28.630953,27.665237,25.449524,21.9245,14.3585,10.656667,9.487,7.755,5.9713335
01/26,29.25,29.230999,29.1645,28.699,27.641,25.5825,22.225264,14.51421,10.649,9.489474,7.7594733,5.974667
01/27,29.24611,29.230999,29.148,28.6935,27.785501,25.701502,22.367369,14.433159,10.757,9.553684,7.7415786,5.950667
01/28,29.232107,29.199524,29.099525,28.682383,27.643333,25.571428,22.0465,14.564,10.739048,9.547,7.785,5.9573336
01/29,29.222103,29.202381,29.109047,28.613333,27.624762,25.572855,22.039501,14.523,10.773334,9.533,7.7735,5.9526668
01/30,29.19895,29.199524,29.099998,28.62905,27.699047,25.85762,22.416,14.744,10.79619,9.565001,7.7580004,5.9473333
