time,1,5,10,20,40,60,80,100,120,140,180,300,500
01/01,27.218332,26.873335,27.09,27.03611,23.947777,20.866667,17.683683,15.987369,15.088889,14.700526,14.276112,10.875,7.2017646
01/02,27.252222,26.903334,27.04,27.02111,24.199444,21.177778,17.885263,15.977894,15.087777,14.692632,14.244444,10.948889,7.277647
01/03,27.26389,27.033333,27.157501,26.993889,24.322222,21.238335,17.960526,15.984736,15.087779,14.678422,14.221111,10.8544445,7.300588
01/04,27.305555,27.183334,27.2375,26.928888,24.241112,21.118334,18.015265,16.040525,15.106112,14.7178955,14.215,10.881666,7.1876473
01/05,27.393888,27.306665,27.335,27.027222,24.090555,21.045555,17.933683,16.083157,15.162777,14.766315,14.236668,10.848333,7.162353
01/06,27.49,27.480001,27.470001,27.083334,23.955557,20.87611,17.832106,16.00158,15.153334,14.727368,14.246111,10.818333,7.1441174
01/07,27.595556,27.793335,27.7725,27.210556,23.935555,20.652222,17.602106,16.007895,15.173889,14.714736,14.259445,10.850555,7.2311764
01/08,27.621666,27.926666,27.95,27.240555,24.086666,20.421667,17.689474,16.034737,15.234445,14.738948,14.275264,10.869444,7.245294
01/09,27.641666,27.99,28.04,27.317778,24.250557,20.62111,17.893684,16.052105,15.247777,14.762631,14.281053,10.839444,7.2152944
01/10,27.736668,28.113333,28.154999,27.435001,24.211666,20.571667,17.88579,16.143158,15.218889,14.752631,14.283685,10.777778,7.1894116
01/11,27.742224,28.076666,28.1425,27.54889,24.318335,20.822222,17.901579,16.121052,15.233889,14.781053,14.278947,10.741667,7.184118
01/12,27.763332,27.99,28.0375,27.583889,24.43,21.12389,17.847895,16.0,15.205,14.77,14.275789,10.787777,7.217059
01/13,27.783888,27.923334,27.89,27.560555,24.337223,21.021667,17.867895,16.052631,15.176112,14.75,14.293683,10.787777,7.260588
01/14,27.78222,27.833334,27.81,27.604445,24.349445,21.223333,18.040527,16.056843,15.239445,14.763684,14.301053,10.803889,7.26353
01/15,27.71889,27.726667,27.67,27.449444,24.222778,21.412224,17.984211,16.020527,15.188334,14.7421055,14.284737,10.797778,7.2370586
01/16,27.685001,27.833334,27.67,27.26,24.301666,21.392221,17.971579,16.030525,15.197778,14.758948,14.301053,10.8133335,7.2599998
01/17,27.712778,28.013334,27.8175,27.252222,24.439999,21.235556,17.942633,16.069473,15.222222,14.749474,14.315263,10.850555,7.2323527
01/18,27.670555,27.973333,27.7925,27.250557,24.37889,21.312778,18.140526,16.098421,15.25111,14.765789,14.324736,10.923333,7.2164707
01/19,27.62111,28.056665,27.865,27.258888,24.450554,21.291666,18.175264,16.175789,15.25,14.790525,14.358421,10.919445,7.225882
01/20,27.566668,27.986666,27.8525,27.267221,24.361668,21.20611,18.035263,16.18421,15.231112,14.801579,14.384737,10.900555,7.2417645
01/21,27.607779,27.943335,27.77,27.263332,24.366112,21.120554,17.970526,16.142632,15.221666,14.782631,14.366111,10.883333,7.1741176
01/22,27.72,27.960001,27.775,27.353333,24.541666,21.246666,18.048422,16.200525,15.235001,14.77,14.374444,10.81,7.157647
01/23,27.807222,27.89,27.76,27.476112,24.596666,21.168333,18.026842,16.241053,15.241667,14.793683,14.357778,10.839444,7.22353
01/24,27.95353,27.906668,27.86,27.637648,24.874706,21.375294,17.992777,16.254446,15.294706,14.83,14.354706,10.823529,7.24875
01/25,28.031765,27.923334,27.93,27.735884,24.954374,21.295294,17.88889,16.219444,15.292942,14.841112,14.321177,10.800589,7.2225
01/26,28.111765,27.916666,27.96,27.814117,24.904707,21.150589,17.915,16.293333,15.323529,14.886666,14.345294,10.867059,7.18375
