time,1,5,8,10,13,15,20,25,28,30,31,35,40,45,48,50,51,55,60,80,83,100,120,123,140,180,200,300,500
04/10,26.490566,26.013449,,25.824726,26.625,27.349112,24.329435,23.897202,27.2,,23.972898,23.154413,20.941057,20.826914,17.32,,18.856949,18.628277,19.165066,16.927551,16.12,15.5594225,14.613058,13.98,13.985205,13.301549,13.214286,11.973085,8.243069
04/11,26.56331,26.098902,,25.841017,26.585,27.454678,24.325392,23.945604,27.06,,23.405422,22.488138,20.818892,20.931332,17.62,,18.74061,18.557142,19.328314,17.123493,17.125,15.717344,14.678189,14.23,14.01575,13.309988,13.2,12.026044,8.263683
04/12,26.740152,26.205425,,25.927666,26.555,27.425304,24.567015,23.914524,25.130001,,24.678724,23.75127,20.658432,20.909319,20.17,,20.062723,19.28934,19.479431,17.054752,17.529999,15.625616,14.635298,14.52,13.906491,13.272138,13.184286,12.04243,8.28435
04/13,26.753393,26.21075,,25.87486,26.349998,27.280062,24.477621,23.915598,24.135,,24.089935,23.619045,20.84293,21.172628,20.61,,21.427067,20.112919,19.311487,17.089132,16.82,15.668447,14.680031,14.47,13.929563,13.252922,13.2228565,12.045398,8.284482
04/14,26.700682,26.131636,,25.864408,26.27,26.893276,24.36033,24.045853,23.91,,24.356804,24.261068,20.778566,21.321163,21.16,,20.030506,18.94551,19.352772,17.247889,16.545,15.746833,14.754951,14.79,14.007334,13.26443,13.308572,12.086132,8.315574
04/15,26.641006,26.115808,,25.965467,26.015,27.168669,24.666893,24.280163,24.655,,24.774805,24.813007,21.18774,21.605268,21.92,,20.575573,19.30633,19.50258,17.14369,17.305,15.647328,14.661859,15.95,13.973941,13.27178,13.2628565,12.11222,8.273644
04/16,26.570261,26.090584,,26.02107,25.869999,26.835161,24.737833,24.32759,24.71,,25.197958,25.048199,21.157595,21.602629,21.81,,21.726034,20.473349,19.584682,17.124197,17.8,15.502797,14.579166,15.67,13.979606,13.252567,13.232857,12.080814,8.28798
04/17,26.574049,26.078928,27.36,26.049444,26.523333,26.862064,24.832617,24.539684,25.779999,,25.446808,24.797602,21.375002,21.667936,22.235,,22.193605,21.532213,19.969257,17.507334,17.72,15.709778,14.59222,15.66,14.002395,13.28554,13.254286,12.173862,8.265489
04/18,26.47208,26.075218,27.5,25.908318,26.706667,26.848534,24.63822,24.45354,26.166666,,26.07465,25.424034,21.518717,21.898575,23.8,,20.607565,19.546143,20.099651,17.618954,18.24,15.915822,14.695737,15.83,14.067387,13.315597,13.287143,12.133929,8.27937
04/19,26.436623,26.005781,27.49,25.79866,26.636667,26.788994,24.5665,24.429176,26.013334,,25.451235,24.645456,21.44133,21.946062,22.695,,20.79585,20.247967,19.765574,17.367224,17.333334,15.889033,14.617368,15.33,13.970821,13.276594,13.217143,12.109488,8.285163
04/20,26.309633,25.916569,27.43,25.77224,26.423332,26.422993,24.561773,24.399494,25.743334,,22.450754,21.709728,21.074411,21.610903,22.279999,,19.816648,18.98854,19.724733,17.325447,17.026667,15.9537325,14.796452,15.08,14.057977,13.317371,13.238571,12.16984,8.331179
04/21,26.193697,25.873436,27.36,25.690668,26.296667,26.287014,24.381556,24.222206,25.646667,,22.20405,21.529713,20.965675,21.642662,22.425,,19.175558,18.526638,19.769676,17.716501,16.833334,16.067312,14.893388,15.49,14.156441,13.333178,13.268572,12.114114,8.331598
04/22,26.215322,25.842243,27.13,25.708796,26.11,26.672943,24.324057,24.226198,25.373331,,23.880634,22.747442,20.904778,21.783312,23.215,,20.67316,20.047606,19.869873,17.78542,17.160002,16.04473,14.87579,15.24,14.227515,13.347364,13.274285,12.142793,8.344037
04/23,26.189075,25.835674,26.87,25.723024,25.946669,26.914314,24.365454,24.240187,25.183334,,25.935938,25.31996,21.06197,21.742826,23.03,,22.501654,21.987906,19.835957,17.425022,16.516668,15.958377,14.699273,14.66,14.06072,13.306313,13.185715,12.148636,8.321521
04/24,26.199848,25.849716,26.73,25.737581,26.090002,26.998796,24.34055,24.236265,25.300001,,26.193928,25.68873,21.168068,21.592375,23.445,,22.427326,21.688124,19.829803,17.409273,16.67,15.959022,14.705268,14.69,14.0421915,13.285908,13.178572,12.099057,8.347592
04/25,26.172739,25.77095,26.77,25.618418,26.076666,26.800432,24.504065,24.303484,25.230001,,24.892073,23.825981,21.304977,21.528008,22.54,,19.554085,18.864887,19.595972,17.5564,16.51,16.115845,14.874229,14.84,14.0829,13.317935,13.221429,12.071948,8.344872
04/26,26.244661,25.766064,26.85,25.573942,26.253334,26.035309,24.526892,24.296146,24.863333,,23.993378,22.894436,21.15958,21.113865,22.935,,18.420706,17.804878,19.320906,17.340605,16.246666,15.853448,14.7884865,14.69,14.062111,13.254752,13.195715,12.086568,8.308255
04/27,26.294638,25.78139,26.81,25.55847,26.203333,26.005186,24.426876,24.117308,24.519999,,24.270481,23.449919,21.065977,21.04487,23.215,,19.69743,18.991617,19.279476,17.319016,16.473333,15.909878,14.777582,14.79,14.107453,13.284622,13.182857,12.137249,8.390223
04/28,26.231133,25.694084,26.95,25.642176,26.17,26.280283,24.329449,23.974915,23.699999,,24.593973,23.91517,21.03065,21.1294,24.07,,20.24368,19.11009,19.551538,17.340792,16.433332,15.908921,14.67414,14.77,14.04222,13.282662,13.187142,12.075148,8.352191
04/29,26.160526,25.64362,27.0,25.619324,26.126665,26.305723,24.332739,24.192652,24.263334,,24.27762,23.531256,21.476162,21.52027,23.65,,19.454624,18.6316,19.845726,17.721275,16.966667,16.057825,14.82791,14.7,14.08294,13.31694,13.251429,12.051999,8.365482
04/30,26.128616,25.488375,27.06,25.559952,26.006668,25.688253,24.422308,24.40622,25.176666,,23.05987,22.027449,21.066135,21.519691,22.365002,,17.754393,17.485628,19.932926,17.62203,16.43,16.069233,14.860081,14.76,14.090012,13.292829,13.21,12.002098,8.43644
05/01,26.106642,25.463013,27.21,25.553123,26.053335,25.099665,24.510258,24.469976,25.043333,,22.445637,21.199965,21.154728,21.708595,22.84,,17.008846,16.513218,19.616728,17.704191,16.633333,16.1248,14.982113,14.36,14.180969,13.307223,13.160001,12.155965,8.391809
05/02,26.050484,25.493492,27.23,25.48813,26.06,24.141731,24.430288,24.318237,25.213333,,20.113161,18.701668,20.644602,21.610992,22.98,,16.406712,16.056604,19.189579,17.27399,17.053333,15.921625,14.8187685,14.41,14.093113,13.276373,13.177142,12.164136,8.305084
05/03,26.01097,25.523153,27.25,25.517096,26.026667,23.778051,24.325813,24.211517,24.906668,,20.332472,19.089457,20.567757,21.513958,22.545,,16.912611,16.61918,19.109392,17.077427,16.9,15.845699,14.801933,14.72,14.115923,13.291803,13.177142,12.177744,8.286234
05/04,25.879412,25.54556,27.21,25.53601,26.176666,23.728384,24.228653,24.238634,24.949999,,20.490168,19.606598,20.702436,21.627407,22.925,,17.561623,17.342825,19.163975,17.07585,16.716667,15.954604,14.833441,14.86,14.136312,13.284382,13.192857,12.09612,8.310989
05/05,25.880398,25.485302,27.22,25.54505,26.476667,23.462906,24.261831,24.487947,26.0,,21.177605,20.426706,20.789434,21.754038,23.33,,17.67143,17.362364,19.55642,17.257736,16.883333,16.04442,14.925405,15.06,14.18955,13.311654,13.3,12.102635,8.3087435
05/06,25.877691,25.437311,26.8,25.481379,26.586664,23.327936,24.091055,24.20766,25.656668,,20.078272,18.904856,20.47824,21.668394,21.380001,,17.137503,16.923506,19.312355,17.304903,16.463333,15.97871,14.873377,14.8,14.168292,13.274621,13.258332,12.073711,8.290776
05/07,25.79414,25.382685,26.67,25.412468,26.803335,22.721025,23.995811,24.067532,24.493332,,18.157791,17.24042,20.247198,21.439589,22.545,,16.355669,16.251768,19.28087,17.312845,16.843332,15.830667,14.844533,14.7,14.172775,13.265962,13.28,12.052792,8.299423
05/08,25.706179,25.364536,27.24,25.27699,26.613333,23.015305,23.8488,23.928421,24.376669,,18.801992,17.776655,20.375357,21.456268,23.415,,16.193758,16.002943,19.329525,17.09493,16.773333,15.699854,14.8071,14.55,14.144339,13.271798,13.253333,12.031981,8.3119545
05/09,25.658913,25.18023,27.04,25.191774,25.96,23.189701,23.733831,23.969072,24.346666,,20.236156,19.335142,20.460028,21.495356,23.404999,,16.27563,15.912342,19.05907,17.061865,17.019999,15.784635,14.804955,14.85,14.144119,13.258306,13.208333,12.022754,8.330774
05/10,25.617434,25.108826,26.9,25.23253,25.466667,22.725409,23.81081,24.028173,24.08,,19.178959,18.048428,20.460176,21.312052,21.744999,,15.762707,15.611331,19.070398,16.974663,16.426666,15.8028965,14.765165,14.43,14.053659,13.280288,13.165,12.029826,8.314528
05/11,25.63117,25.078142,26.61,25.279156,25.159998,23.276957,23.793545,24.16592,23.823334,,19.54225,18.40886,20.327461,21.162779,20.78,,15.961393,15.8439455,18.790976,17.049244,16.213333,15.822217,14.749716,14.52,14.033486,13.296955,13.166667,12.092021,8.369491
05/12,25.597017,25.032684,26.18,25.280031,25.019999,23.141058,23.905869,23.901068,23.736666,,18.857893,17.89597,20.326664,21.293226,20.404999,,16.196663,16.031141,18.933035,17.228632,16.273333,15.836792,14.787924,14.87,14.091962,13.301355,13.228333,12.081004,8.35752
05/13,25.602182,25.043034,25.97,25.34759,24.92,23.756187,23.847742,23.956816,23.216665,,19.53899,18.545267,20.250807,21.255869,19.705,,16.868053,16.687756,18.833109,17.123196,16.173332,15.711401,14.746808,14.44,14.037704,13.244432,13.248333,12.06067,8.307159
05/14,25.53417,25.021467,25.79,25.267675,24.83,24.023233,23.707943,23.826061,23.273333,,19.071875,18.558868,20.16357,21.105368,18.755,,17.821264,17.731604,18.821974,16.943916,15.6033325,15.649982,14.722468,14.47,14.025811,13.230606,13.216667,12.037366,8.338824
05/15,25.42301,24.935587,25.56,25.029236,24.88,22.531857,23.622925,23.753052,23.703333,,19.355139,19.116098,20.143293,21.150461,19.724998,,18.940344,18.70312,18.761349,17.172606,15.753333,15.677307,14.81439,14.65,14.019458,13.220505,13.246667,11.908454,8.322129
05/16,25.389006,24.834846,25.29,24.876148,24.736666,21.71562,23.495394,23.845556,23.273333,,20.239426,20.192457,20.371496,21.382545,21.095001,,19.003643,18.591602,18.937216,17.354256,16.196667,15.82296,14.9888,14.4,14.080271,13.252504,13.3,11.961078,8.316665
05/17,25.383554,24.751743,25.67,24.846973,24.793335,22.59515,23.443792,23.732466,23.443335,,21.009916,20.388042,20.537739,21.532251,22.064999,,18.106981,17.658596,19.050266,17.486612,16.836668,16.042788,15.061407,14.7,14.129252,13.253536,13.238334,12.063593,8.381676
05/18,25.288153,24.723064,25.63,24.856358,24.856667,22.909727,23.544312,23.851898,23.653334,,19.847998,19.204569,20.613289,21.437237,20.96,,16.782063,16.335238,19.11102,17.565548,16.710001,16.00775,15.076823,14.7,14.1528015,13.246893,13.301666,12.002001,8.373958
05/19,25.282951,24.774397,25.52,24.88811,24.82,23.119062,23.760387,24.13015,23.89,,20.289467,19.324286,20.68754,21.441654,19.395,,16.517023,16.179914,19.22469,17.821985,16.253332,16.090929,15.023008,14.59,14.143131,13.238937,13.329999,12.046379,8.37012
05/20,25.310108,24.793137,25.35,24.875372,24.83,23.17048,23.886583,23.933931,23.666666,,20.708014,19.89091,20.87759,21.498999,20.215,,17.020615,16.681524,19.34219,17.77157,16.539999,16.055094,14.86951,15.27,14.148394,13.200621,13.245,12.038808,8.36059
05/21,25.309309,24.753605,25.09,24.881325,24.713333,23.034582,23.842878,23.789211,22.686666,,20.466053,19.940344,20.87302,21.460457,20.035,,18.411957,18.045721,19.127964,17.489092,16.573334,16.009935,14.80486,15.17,14.071542,13.189708,13.174286,12.047686,8.36075
05/22,25.360106,24.783142,24.79,24.966398,24.58,23.243841,24.01327,24.086946,22.99,,21.646666,20.780281,21.18781,21.815552,20.310001,,19.5039,19.040575,19.511919,17.57463,17.026667,15.935498,14.845111,15.01,14.163767,13.227192,13.148572,11.982984,8.30708
05/23,25.441662,24.92568,24.92,25.060072,24.590002,24.181246,24.12957,24.268833,23.133333,,22.015902,21.117603,21.482107,22.058912,20.715,,18.274103,17.601637,19.695847,17.472582,16.6,15.78703,14.736384,14.56,14.101581,13.257435,13.125714,11.966373,8.310895
05/24,25.447666,24.94073,25.01,25.136284,25.295,23.461523,24.400517,24.439177,24.535,,20.465868,19.731707,21.620607,22.164083,20.675,,16.9094,16.508278,19.523174,17.249216,16.664999,15.841717,14.733898,14.25,14.035759,13.240472,13.137143,11.954875,8.323426
05/25,25.485521,24.874016,25.17,25.113844,24.449999,22.831816,24.3108,24.39334,23.126669,,19.84246,18.950201,21.485415,21.891602,21.355,,16.686361,16.487421,19.462559,17.29559,16.086666,15.999749,14.805835,14.75,14.101736,13.216052,13.135714,12.006811,8.350242
05/26,25.444458,24.828463,24.72,25.093386,24.019999,23.21623,24.34392,24.32531,22.063334,,19.95562,19.106733,21.654589,21.764051,20.79,,16.987097,16.816729,19.293036,17.370672,16.333334,15.926835,14.685167,14.31,14.053475,13.256603,13.068572,12.02352,8.351226
05/27,25.39767,24.769636,24.06,25.028666,23.806665,22.27183,24.16049,24.243689,22.213333,,19.275557,18.72323,21.853664,21.941265,21.119999,,16.890717,16.738684,19.281404,17.365099,16.733334,16.035591,14.735751,14.21,14.062069,13.251209,13.102858,11.958023,8.348354
05/28,25.30593,24.66394,23.72,24.923838,23.686666,21.453867,24.062023,24.1285,22.563334,,19.116268,18.522308,21.828447,21.635077,20.65,,16.77122,16.597004,19.196686,16.893671,16.313334,15.943517,14.856318,14.5,14.081322,13.250275,13.084285,11.782799,8.278979
05/29,25.208998,24.593159,23.53,24.842508,23.516668,21.26632,23.948814,24.069233,22.44,,19.246523,18.834927,21.813015,22.009514,19.885,,16.963913,16.724724,19.302212,17.093893,16.14,16.16564,14.971036,14.17,14.114825,13.300333,13.111428,11.828502,8.267543
05/30,25.203218,24.627365,23.28,24.8542,23.269999,21.73306,23.88403,23.928047,21.836668,,19.597658,19.319334,21.600042,22.071554,20.125,,17.503819,17.028963,19.346848,17.26298,16.17,16.232618,15.005688,13.72,14.143363,13.271225,13.062858,11.876289,8.2533045
05/31,25.318968,24.799124,23.22,24.996086,23.460001,21.678963,24.066294,24.098034,22.023333,,20.036125,19.709223,21.816498,22.149578,20.2,,17.768406,17.072458,19.485363,17.33993,16.41,16.135546,14.875555,13.9,14.127557,13.336873,13.03,12.040884,8.281735
06/01,25.32597,24.847225,22.81,25.01565,23.496666,21.072906,24.030909,24.163864,22.35,,19.36815,18.80978,21.564882,22.009987,20.255001,,16.37691,16.108757,19.371994,17.39305,16.393333,16.090113,14.848208,13.83,14.099344,13.306446,12.974286,12.044136,8.307193
06/02,25.133785,24.656773,22.77,24.837885,23.466667,21.785082,23.968836,24.032534,22.416666,,20.29102,19.746365,21.456247,22.083866,20.75,,17.60789,16.996773,19.217485,17.333466,16.283333,16.048346,14.858496,13.87,14.069989,13.280786,12.941428,12.018572,8.289662
06/03,24.983591,24.560255,22.87,24.739613,23.57,22.376657,23.971191,24.084822,22.59,,21.348537,20.701527,21.43301,21.977888,20.945,,17.76269,16.890503,18.996641,17.180655,16.84,15.749508,14.703284,15.35,13.97229,13.275884,12.951429,11.998653,8.224689
06/04,24.902498,24.35903,23.45,24.54122,23.453333,21.953077,23.762377,23.893492,22.543335,,20.709028,20.260824,21.396582,21.817802,20.779999,,17.802208,17.277788,19.070322,16.995455,16.373333,15.727997,14.67749,15.49,13.970785,13.248637,12.987143,11.953166,8.231808
06/05,25.015915,24.457129,23.93,24.643702,23.57,21.94892,23.747908,24.015362,22.606667,,20.46856,19.759651,21.339674,21.685593,20.225,,16.838163,16.326183,18.892477,16.942188,16.163334,15.793782,14.760516,14.31,13.944813,13.177899,12.968572,11.937368,8.247497
06/06,24.968975,24.383598,23.48,24.595284,23.526667,21.971079,23.63838,23.853394,22.460001,,18.955074,17.69623,20.93505,21.43123,19.18,,15.469014,15.341073,18.694006,16.910692,16.06,15.9133,14.856122,14.28,13.996337,13.183587,12.984285,11.948741,8.299993
06/07,24.79699,24.439613,23.22,24.426691,23.449999,22.077572,23.583708,23.35868,22.263334,,20.699821,20.130432,20.937523,21.391064,19.025,,16.059769,15.544011,18.726522,17.174177,16.076666,16.283648,14.954561,14.62,14.1024885,13.209306,12.98,11.900969,8.296619
06/08,24.755144,24.464281,23.2,24.399773,23.480001,21.990152,23.470926,23.155062,22.026667,,20.347437,19.60675,20.60886,21.151981,18.990002,,15.98401,15.501197,18.699175,17.09257,16.1,16.159487,14.909311,14.89,14.094451,13.193998,13.01,11.867632,8.274096
06/09,24.718325,24.456396,23.36,24.41318,23.23,21.846544,23.488619,23.228916,21.255001,,20.033096,19.35857,20.843718,21.101183,18.28,,15.900805,15.701822,18.725615,17.023745,15.66,16.005749,14.85848,,14.118832,13.268416,13.025,12.006076,8.252726
06/10,24.760439,24.49888,23.32,24.464727,23.346666,21.73887,23.684072,23.427588,22.366669,,20.301907,19.90442,21.067514,21.328835,20.045,,15.642341,15.571352,18.75317,17.334534,16.75,16.13212,15.167348,15.49,14.301517,13.289133,13.04625,12.0651,8.295276
06/11,24.81691,24.539968,23.28,24.499662,23.213333,21.69028,23.775875,23.593029,22.356667,,20.167799,19.625128,21.064182,21.477688,20.41,,16.31971,15.761503,18.876627,17.528484,16.586668,16.275553,15.264534,15.08,14.291065,13.291905,13.02125,11.956287,8.292735
06/12,24.795004,24.5098,23.39,24.487257,23.25,21.684334,23.681948,23.551966,21.953333,,20.503624,20.13261,20.930119,21.504179,19.575,,17.874985,17.251286,18.788239,17.358494,16.483334,16.109154,15.010448,15.09,14.210181,13.245166,13.035,11.940147,8.275164
06/13,24.696415,24.356388,23.45,24.333467,22.57,21.675383,23.485767,23.454626,20.99,,20.154482,19.736269,21.142193,21.895697,19.62,,17.64392,17.149721,18.918747,17.376392,16.035,16.108587,14.927839,,14.159228,13.274377,13.05625,11.989808,8.378124
06/14,24.534187,24.17413,23.48,24.175531,23.056665,21.765442,23.422482,23.483479,21.723333,,19.4357,18.946547,20.955715,21.42207,20.065,,17.504412,17.224041,18.965584,17.053543,16.483334,16.102163,14.895767,14.99,14.116663,13.337975,13.05,12.005415,8.371308
06/15,24.524277,24.193554,23.46,24.262743,23.199999,22.128351,23.644135,23.604086,22.14,,20.313347,19.551752,21.12281,21.524181,20.365,,16.511644,16.260994,19.057503,17.167942,16.613333,16.293915,15.277021,14.91,14.267712,13.402076,13.07875,12.03342,8.382757
06/16,24.596203,24.274788,23.56,24.3214,23.273333,22.132076,23.720484,23.7348,22.5,,18.78404,17.447485,21.356924,21.866253,20.990002,,15.519989,15.238168,19.277414,17.532797,17.163334,16.316755,15.297693,15.27,14.27323,13.3124275,13.158751,12.0227,8.340754
06/17,24.577871,24.203167,23.6,24.311062,23.103333,22.279036,23.66287,23.700344,22.480001,,18.194979,16.881765,21.486498,21.884026,21.650002,,15.049131,14.831414,19.271599,17.437002,17.463333,16.260508,15.260205,15.86,14.268962,13.267541,13.1425,12.036025,8.349319
06/18,24.554903,24.22351,24.9,24.322199,23.449999,21.918446,23.491644,23.600187,22.69,,16.589075,15.977408,21.431612,21.65837,22.255001,,15.005085,14.831528,19.012638,17.141085,17.316668,15.84432,14.915049,15.48,14.113596,13.233052,13.115,12.049331,8.352908
06/19,24.549284,24.220917,24.84,24.325367,23.5,22.894669,23.668362,23.830385,22.643333,,19.691044,18.70038,21.664948,21.713694,22.375,,16.873173,16.433151,19.011322,16.954237,16.643333,15.846279,14.851985,14.93,14.049164,13.183391,13.0525,12.060156,8.330725
06/20,24.596628,24.303608,24.79,24.386822,23.506666,23.207363,23.79971,23.86646,22.669998,,22.21992,21.487185,22.006187,21.729204,22.060001,,17.747318,16.850142,18.922726,16.883001,16.396667,15.966972,15.003711,14.58,14.130809,13.231994,13.07,12.010442,8.370644
06/21,24.547388,24.256096,24.5,24.326464,23.383333,23.285618,23.721764,23.75658,22.590002,,21.280056,20.603292,21.797447,21.744715,21.925,,18.331652,17.633104,18.991543,16.956429,16.609999,15.981869,15.119023,14.69,14.2216625,13.187717,13.15375,12.027748,8.313146
06/22,24.484474,24.239155,24.06,24.279703,23.196665,22.643974,23.678772,23.588638,22.586668,,19.224642,18.625994,21.852383,21.54411,21.965,,16.465384,15.996565,18.997858,17.186949,16.93,16.070389,15.115157,14.64,14.256297,13.187931,13.135,12.109134,8.324576
06/23,24.347265,24.110674,24.01,24.134768,23.226667,22.136871,23.63418,23.461363,22.453333,,19.639683,18.932362,21.707367,21.319174,22.505001,,15.748564,15.569234,19.087667,17.328241,17.683332,16.257765,15.323572,14.71,14.361105,13.218007,13.0875,12.026448,8.312342
06/24,24.291538,24.05888,25.17,24.07081,23.480001,22.322388,23.604397,23.39113,22.386667,,20.438438,20.041918,21.717966,21.389795,22.810001,,18.558992,18.25007,19.235039,17.131018,17.216667,16.075607,15.103676,14.54,14.187885,13.191716,13.0225,11.91739,8.298532
06/25,24.189283,23.978,25.12,23.946022,23.480001,22.487263,23.538343,23.340502,22.066666,,21.114222,20.745228,21.855677,21.36171,22.7,,19.408182,18.858479,19.05884,17.006916,16.986666,15.946312,14.95343,14.67,14.131748,13.164751,13.06125,11.902225,8.286619
06/26,24.239048,24.044704,24.86,23.977318,23.480001,23.439228,23.527859,23.348139,21.733332,,22.518166,21.892479,21.64194,21.14435,21.215,,18.457405,17.933884,18.83439,16.77522,16.37,15.84226,15.005086,14.53,14.165095,13.187698,13.11625,11.921054,8.312718
06/27,24.356234,24.195213,24.74,24.109797,23.54,23.349432,23.627134,23.520926,22.89,,21.379307,20.894892,21.602324,21.320057,21.07,,17.969952,17.52494,18.948387,17.017605,16.773333,15.956439,15.155062,14.58,14.162258,13.15498,13.07875,11.842142,8.3049755
06/28,24.513454,24.334291,24.85,24.300028,23.85,23.513807,23.73261,23.54631,22.550001,,20.036325,19.357737,21.732527,21.562685,21.415,,17.178848,16.644117,19.115755,17.230494,16.9,15.998474,15.116144,14.66,14.134087,13.203098,13.07,11.831872,8.292081
06/29,24.57882,24.373333,25.15,24.374435,23.546667,23.644304,23.681839,23.539137,22.15,,19.177643,18.515743,21.554401,21.522448,21.605,,16.466599,16.174309,19.399427,17.11595,17.026667,15.94828,15.195371,14.69,14.301877,13.253341,13.10875,11.95029,8.289482
06/30,24.575682,24.363472,25.16,24.396996,23.519999,23.247978,23.629293,23.465403,22.279999,,19.046928,18.433733,21.678726,21.617659,22.29,,16.781708,16.548681,19.171932,16.86832,17.123333,15.84036,15.001259,14.73,14.171586,13.217399,13.1775,11.90039,8.327448
07/01,24.631826,24.447847,24.83,24.507378,23.710001,22.979784,23.675632,23.545141,22.613333,,18.856842,18.235443,21.673094,21.553793,22.76,,16.681768,16.26827,19.042936,16.94508,17.326666,15.941106,15.053525,14.96,14.195763,13.261838,13.065,11.989904,8.3305645
07/02,24.698956,24.504549,24.61,24.53063,24.14,23.121218,23.627491,23.472769,23.023333,,19.132631,18.175266,21.463724,21.416395,22.315,,16.378075,15.972786,18.98057,17.223091,17.276667,15.865625,14.982935,14.77,14.098644,13.237675,13.01375,11.927456,8.2600155
07/03,24.512442,24.264309,24.42,24.298119,23.753334,23.314487,23.55242,23.313921,22.590002,,21.173508,20.32201,21.39733,21.075043,22.445,,17.946716,17.515783,18.970165,17.219074,16.84,15.875312,14.976653,14.64,14.085132,13.213242,12.995,11.968237,8.239323
07/04,24.269274,23.979107,24.3,24.070694,23.296667,23.40654,23.457111,23.15769,22.296667,,21.130215,20.17219,21.118586,20.766901,21.65,,17.614662,17.249676,18.922787,17.150002,16.503334,15.829873,14.971758,14.53,14.023269,13.201869,12.96,11.992174,8.23417
07/05,24.197506,23.901249,24.28,23.951555,23.106667,23.412895,23.051981,22.77938,22.213333,,21.334654,20.521275,20.998503,20.58309,22.189999,,17.644995,17.01247,18.743813,17.018856,16.643333,15.777557,14.801369,14.99,13.944607,13.159097,12.983749,11.915843,8.202309
07/06,24.168135,23.890125,24.16,23.873903,22.953333,23.5163,22.967758,22.70893,22.0,,21.210766,20.616676,20.707207,20.970425,22.485,,17.778774,16.636953,18.681826,16.973326,16.896666,15.804713,14.831105,15.08,13.965714,13.141229,12.9375,11.891877,8.19176
07/07,24.148792,23.782991,24.08,23.92198,23.006668,23.352167,22.972973,22.828188,22.196665,,20.980701,20.554619,20.716942,21.00562,21.150002,,18.50225,17.735273,18.692184,16.982124,16.960001,15.864589,14.873702,15.08,14.018039,13.1458235,12.905,11.98155,8.24435
07/08,24.129076,23.762554,24.06,23.95376,23.016668,23.446087,23.040863,22.900717,22.29,,21.639162,21.245739,20.673153,21.080528,22.215,,20.004337,19.46165,18.642399,17.062998,17.073332,15.954757,14.868541,14.88,14.015458,13.154572,12.905,11.968186,8.227646
07/09,23.986082,23.625534,24.17,23.819483,23.220001,22.710205,23.141195,22.933958,22.483332,,21.361921,20.370571,20.941921,20.941263,22.6,,19.52657,18.33495,18.867098,17.074389,17.143333,15.871769,14.889278,15.01,14.13956,13.219251,12.8925,11.954505,8.1693
07/10,23.90925,23.595318,24.19,23.740599,23.300001,23.218699,23.166521,22.81123,22.293333,,22.492773,21.909966,20.874746,20.53333,22.075,,20.433527,20.023212,18.77899,16.78777,15.84,15.574002,14.786188,13.68,13.99881,13.159044,12.84875,11.936119,8.159083
07/11,23.847866,23.54075,24.17,23.649334,23.176666,22.891586,22.975073,22.696173,21.88,,20.894003,20.385494,20.733824,20.484854,21.465,,19.122501,18.797451,18.285374,16.404032,15.393333,15.368057,14.505371,13.71,13.806316,13.140329,12.8575,11.902829,8.213158
07/12,23.812826,23.49292,24.19,23.591955,23.206667,22.506855,22.869352,22.618996,21.703333,,20.394196,20.036499,20.54794,20.28836,21.55,,18.647747,18.208158,17.937374,15.878611,15.616666,15.331569,14.40578,13.65,13.796134,13.132183,12.87375,11.932879,8.266699
07/13,23.811462,23.492397,24.18,23.69597,23.38,22.65712,23.061546,22.83496,22.203333,,21.250305,20.950485,20.961737,20.64684,21.485,,19.858559,19.257185,18.229433,16.082775,15.5,15.324024,14.497126,13.61,13.828691,13.186193,12.87125,11.997105,8.222882
07/14,23.852108,23.555937,24.12,23.781393,23.68,22.62939,23.116674,22.946413,23.183334,,21.633638,21.253046,20.907515,20.837894,21.755001,,18.80933,18.054798,18.39864,16.11752,15.87,15.328234,14.565637,13.82,13.876258,13.222584,12.90375,12.068738,8.255389
07/15,24.002895,23.617203,23.78,23.890533,23.863335,22.177593,23.213083,23.04359,23.586668,,20.72072,20.250805,20.688627,20.749817,21.445,,17.231419,16.948116,18.12269,16.254393,15.556666,15.364242,14.6082945,13.9,13.980476,13.232873,12.9175,12.013509,8.242087
07/16,23.989735,23.62588,23.48,23.85981,23.873331,21.89424,23.2289,22.981169,23.013334,,20.5568,20.04566,20.805887,20.628813,21.815,,16.802614,16.558302,18.353033,16.269667,16.153334,15.580148,14.657047,14.14,14.071888,13.28069,12.94375,11.974064,8.245543
07/17,23.806826,23.48093,23.3,23.60047,23.529999,21.617619,23.048256,22.751305,22.266668,,20.383753,19.828373,20.69388,20.518421,20.705,,16.866196,16.591322,18.239513,16.04866,15.836667,15.398739,14.615684,14.13,14.015583,13.281897,12.975,11.904221,8.241829
07/18,23.533045,23.307238,23.69,23.338799,23.54,21.768583,22.979588,22.616297,22.26,,21.071632,20.732645,20.913534,20.683517,19.855,,18.280205,17.571638,18.337986,16.141731,15.48,15.479916,14.667591,14.1,13.986178,13.240837,12.95,11.912047,8.244702
07/19,23.307558,23.114069,23.03,23.10603,22.906668,21.972736,22.79066,22.47316,22.173332,,21.39386,21.134832,20.946938,20.66088,19.91,,19.301815,18.540709,18.30744,16.214611,15.076667,15.300022,14.550059,13.85,13.919055,13.242234,12.97875,11.839107,8.2181225
