time,1,10,20,40,60,80,100,120,140,180,300,500
01/01,27.234688,,26.952217,22.992517,16.932043,14.0820675,12.957969,12.410218,12.025224,11.432572,10.2168255,7.9580994
01/02,27.2407,,26.955017,22.709244,17.158636,14.13682,12.953655,12.379845,11.993811,11.44313,10.216559,7.9716725
01/03,27.226068,,26.903595,22.899328,17.110157,14.170427,12.96235,12.395905,12.009504,11.442114,10.210525,7.9863462
01/04,27.180418,,26.981327,22.91578,16.988146,14.119633,12.978721,12.416548,12.031992,11.454028,10.219658,7.9917507
01/05,27.107946,,26.896305,22.970972,17.273758,14.179535,12.983441,12.402472,12.017896,11.438789,10.225467,7.9918056
01/06,27.106762,,26.907747,22.651321,16.983112,14.145647,12.942139,12.399807,12.018292,11.445744,10.215548,8.002768
01/07,27.056189,,26.846046,22.705156,16.906172,14.055714,12.924329,12.394816,12.012561,11.440168,10.222875,7.99894
01/08,27.04791,,26.798096,22.79796,17.056154,14.155403,12.989179,12.424242,12.03077,11.444683,10.222301,7.981169
01/09,27.04145,,26.785109,22.686928,16.949886,14.153268,12.964121,12.408723,12.035776,11.464685,10.242599,8.006369
01/10,27.02164,,26.788256,22.60808,16.76972,13.965891,12.929106,12.376943,12.002038,11.447324,10.236201,8.019792
01/11,27.02205,,26.834517,22.410069,17.012812,14.13421,12.992376,12.433054,12.0561495,11.469346,10.221115,7.987935
01/12,27.033352,,26.800114,22.78691,16.954523,14.150592,13.002515,12.436837,12.045759,11.463871,10.235936,7.9977193
01/13,27.041658,,26.644133,22.441973,16.718815,13.990164,12.923125,12.387687,12.006641,11.459393,10.229671,8.009806
01/14,27.020231,,26.83646,22.441591,16.881084,14.123061,12.978566,12.4192,12.049755,11.489407,10.23191,8.000471
01/15,27.014082,,26.739994,22.771767,16.825222,14.064991,12.981083,12.411623,12.035594,11.463773,10.218681,8.000576
01/16,27.00874,,26.76532,22.398094,16.693617,13.965082,12.939607,12.396511,12.00116,11.448063,10.235801,8.010757
01/17,26.979097,,26.72086,22.317484,16.696793,14.080316,12.951019,12.395018,12.004873,11.456176,10.233575,8.01075
01/18,26.990448,,26.651438,22.40122,16.612226,13.939854,12.908927,12.382225,11.996437,11.446563,10.211373,8.00091
01/19,26.995901,,26.725035,22.48226,16.687502,14.038613,12.90165,12.362841,11.98121,11.4305935,10.230749,8.00129
01/20,26.973106,,26.64133,22.171238,16.581623,13.986474,12.895769,12.350224,11.974826,11.436291,10.223018,8.021397
01/21,26.938812,,26.672,22.13761,16.589678,13.928262,12.882347,12.356045,11.972614,11.424723,10.223175,8.019753
01/22,26.93946,,26.576385,22.259201,16.686958,13.9765415,12.889837,12.365164,11.99643,11.427312,10.219543,8.005202
01/23,26.947271,,26.414227,22.186153,16.557383,13.831947,12.86484,12.342147,11.97206,11.422917,10.232689,8.025018
01/24,26.906492,,26.463686,22.286839,16.608526,13.883806,12.895069,12.355968,11.975455,11.423606,10.217891,8.027169
01/25,26.904623,,26.49197,22.352327,16.633657,13.869766,12.850188,12.310418,11.961364,11.414434,10.212646,8.016358
01/26,26.91392,,26.549404,22.406206,16.602875,13.95584,12.87389,12.327468,11.961903,11.409811,10.229712,8.036352
01/27,26.908411,,26.39048,22.378374,16.665464,13.9669075,12.896928,12.327391,11.947266,11.392155,10.220682,8.0668955
01/28,26.904694,,26.437588,22.31352,16.71794,14.003234,12.876186,12.334051,11.937908,11.386597,10.210991,8.041712
01/29,26.937668,,26.588482,22.754639,16.744246,14.032676,12.885653,12.327135,11.9486065,11.371335,10.214365,8.026495
01/30,26.93438,,26.584011,22.612547,16.719692,13.99739,12.8949995,12.337854,11.941194,11.364865,10.21303,8.066018
01/31,26.942442,,26.604313,22.464134,16.734186,13.978059,12.876605,12.3298025,11.9461565,11.3777275,10.228669,8.049906
02/01,27.00135,,26.745522,22.54324,16.758263,14.068664,12.928955,12.337286,11.954789,11.3749075,10.223264,8.061099
02/02,27.01142,,26.690876,22.55917,16.902258,14.04289,12.889296,12.31947,11.938613,11.38927,10.215226,8.064469
02/03,26.998184,,26.740028,22.725063,16.5675,13.939086,12.850124,12.308892,11.937194,11.389175,10.226066,8.06642
02/04,27.017649,,26.891933,22.922705,16.936003,14.133443,12.944544,12.3585615,11.978761,11.441192,10.245889,8.100386
02/05,27.053062,,26.873882,23.01617,16.888124,14.045501,12.890455,12.345578,11.961223,11.412758,10.211988,8.088705
02/06,27.079954,,26.924923,23.429075,16.632086,14.015422,12.912017,12.361805,11.959696,11.414467,10.252402,8.111169
02/07,27.10716,,27.032055,23.754229,17.001791,14.134055,12.985821,12.410044,12.013494,11.444347,10.249765,8.119313
02/08,27.070139,,26.917128,23.30309,16.993368,14.12727,12.979252,12.412924,12.019193,11.473308,10.243625,8.119615
02/09,27.114494,,26.971619,23.59393,16.913681,14.166971,13.014449,12.426739,12.028384,11.454955,10.263533,8.143026
02/10,27.1857,,27.10806,23.656887,17.129488,14.23559,13.038212,12.460817,12.0460205,11.466802,10.262977,8.148792
02/11,27.172476,,27.097298,24.022549,17.422531,14.305383,13.104912,12.4869375,12.0468855,11.471496,10.261043,8.140097
02/12,27.19795,,27.128012,23.968376,17.458786,14.392529,13.1200905,12.491964,12.085683,11.489742,10.275568,8.183576
