time,1,20,40,60,80,100,120,140,180,300,500
01/01,26.637058,26.58625,26.596111,25.049475,20.182499,17.038422,14.926843,13.462632,11.9405,10.491053,8.8405
01/02,26.595882,26.548124,26.571112,25.04421,20.3805,17.133158,14.925789,13.487369,11.9845,10.473684,8.858
01/03,26.557648,26.515,26.525002,25.059473,20.206,17.081053,14.92842,13.458421,11.936,10.49579,8.827
01/04,26.509413,26.473751,26.495556,25.113684,20.404,17.098421,15.003685,13.614737,12.0345,10.488947,8.849
01/05,26.478235,26.4525,26.446112,24.91842,20.3745,17.112106,15.046843,13.591053,12.0195,10.476842,8.854
01/06,26.44588,26.43125,26.44111,25.184738,20.439999,17.099472,15.021052,13.579474,12.0335,10.485263,8.869
01/07,26.412941,26.39,26.397223,24.977894,20.592,17.33579,15.174737,13.696841,12.036,10.493685,8.874
01/08,26.385294,26.360626,26.353333,25.260527,20.7635,17.371052,15.144737,13.694211,12.0195,10.533684,8.8925
01/09,26.344706,26.325624,26.311666,25.116842,20.699001,17.528946,15.341053,13.763158,12.0685,10.491579,8.879
01/10,26.32,26.295626,26.275555,25.157894,20.911999,17.549475,15.220527,13.653685,12.032,10.508421,8.8665
01/11,26.29353,26.2675,26.227222,25.150526,21.022501,17.583157,15.294737,13.740527,12.119,10.49579,8.874
01/12,26.26647,26.24,26.196667,25.143684,21.097,17.614737,15.219999,13.655789,12.0505,10.470527,8.8675
01/13,26.260588,26.182001,26.171667,25.21,21.2605,17.65,15.184211,13.638948,12.1415,10.469999,8.899
01/14,26.245295,26.172667,26.156668,25.211578,21.3395,17.624737,15.257367,13.6473675,12.1215,10.433684,8.92
01/15,26.185,26.125334,26.114445,25.412777,21.460001,17.80579,15.284737,13.671579,12.108,10.432106,8.8985
01/16,26.160625,26.113335,26.102777,25.456667,21.623,17.902632,15.396316,13.7,12.139,10.447369,8.9215
01/17,26.125,26.076,26.068335,25.49611,21.7355,18.086842,15.481579,13.740527,12.0735,10.454737,8.941
01/18,26.079376,26.030666,26.03611,25.46778,21.8835,18.140526,15.531053,13.810526,12.146,10.45579,8.9225
