time,1,25,50,75,100,125,150,200,250,300,500
01/01,29.25531,29.290535,29.206697,28.55984,27.534372,25.688316,22.619232,14.982476,12.066647,11.331477,8.505177
01/02,29.273964,29.298689,29.239094,28.613031,27.544048,25.616238,22.723536,14.993534,12.036369,11.3355665,8.520385
01/03,29.217335,29.281834,29.261356,28.610613,27.532988,25.703968,22.862982,15.056814,12.020609,11.357846,8.508524
01/04,29.19858,29.259518,29.252367,28.60404,27.543972,25.688976,22.760427,15.013777,11.99385,11.308094,8.50477
01/05,29.209568,29.26248,29.205477,28.627455,27.56573,25.669764,22.661108,14.956643,11.989543,11.26642,8.486661
01/06,29.263739,29.316946,29.25137,28.689672,27.633905,25.721277,22.9343,15.068628,11.989026,11.32183,8.482935
01/07,29.22425,29.289312,29.206388,28.472668,27.48354,25.723997,22.7879,15.091208,12.038017,11.334522,8.495551
01/08,29.225264,29.303888,29.217453,28.460426,27.51245,25.676455,22.770359,14.99976,12.062387,11.297297,8.526335
01/09,29.214516,29.283886,29.210188,28.420881,27.57992,25.675028,22.6739,15.09075,12.029057,11.277848,8.493565
01/10,29.230967,29.284586,29.180256,28.374144,27.536997,25.633747,22.538101,15.079869,12.015186,11.268819,8.490815
01/11,29.202034,29.273342,29.185705,28.445309,27.574968,25.608103,22.429684,14.9941845,12.01203,11.292123,8.47656
01/12,29.17851,29.272505,29.198217,28.480864,27.604494,25.62064,22.474737,15.118175,12.064848,11.3662195,8.498151
01/13,29.21653,29.28056,29.236887,28.425787,27.4731,25.579851,22.407919,15.182388,12.071054,11.343618,8.49976
01/14,29.228811,29.299255,29.229467,28.455824,27.489532,25.48268,22.49393,15.310504,12.070794,11.312264,8.514197
01/15,29.240316,29.287731,29.20693,28.422857,27.445702,25.484537,22.570623,15.175276,12.084178,11.335739,8.496981
01/16,29.223713,29.261887,29.19317,28.464617,27.431763,25.676802,22.666027,14.911444,12.076753,11.317623,8.517704
01/17,29.239378,29.25683,29.15892,28.502375,27.525938,25.645605,22.406874,15.013412,12.071263,11.324336,8.522132
01/18,29.2501,29.267672,29.1669,28.531193,27.594164,25.770893,22.530552,15.127694,12.083002,11.338178,8.496415
01/19,29.258213,29.276253,29.161139,28.521507,27.618773,25.6614,22.463425,15.24468,12.10122,11.358923,8.515574
01/20,29.191668,29.27263,29.148512,28.436481,27.537477,25.408,22.379868,15.467256,12.105391,11.365224,8.463161
01/21,29.183247,29.285973,29.158552,28.372648,27.604128,25.495365,22.47255,15.281875,12.072875,11.343766,8.492074
01/22,29.182133,29.279072,29.103983,28.371565,27.592915,25.506407,22.60101,15.167738,12.071094,11.340306,8.493277
01/23,29.22475,29.258837,29.111324,28.469196,27.676289,25.611017,22.744156,15.281004,12.076098,11.362296,8.512296
01/24,29.180698,29.246986,29.112894,28.519056,27.704021,25.759832,22.826448,15.423056,12.077354,11.369758,8.569812
01/25,29.147646,29.236193,29.115604,28.516787,27.749989,25.756918,22.86247,15.559566,12.0914,11.386886,8.541745
01/26,29.127007,29.242353,29.14053,28.513577,27.77887,25.632326,22.687405,15.598659,12.082274,11.394502,8.53454
01/27,29.101423,29.226126,29.105703,28.357964,27.587385,25.68981,22.736784,15.523643,12.080726,11.362521,8.600709
01/28,29.098524,29.234503,29.049757,28.298206,27.572302,25.773018,22.846191,15.799798,12.12607,11.415902,8.593846
01/29,29.041332,29.200603,29.103273,28.438843,27.69099,25.73834,22.766905,15.867283,12.15906,11.421221,8.56759
01/30,29.014753,29.176817,29.072561,28.494406,27.717262,25.616339,22.510836,15.894328,12.119546,11.413578,8.5403385
01/31,29.01066,29.183744,29.10943,28.531012,27.746067,25.601492,22.494175,15.78595,12.060242,11.388112,8.533514
02/01,29.025017,29.177347,29.130312,28.517208,27.701485,25.738415,22.570696,15.720724,12.0822,11.369573,8.564837
02/02,29.020353,29.18141,29.08663,28.504122,27.666473,25.813023,22.84455,15.85118,12.122811,11.416202,8.571951
02/03,29.027462,29.177511,29.082735,28.453087,27.659397,25.654396,22.909075,15.873315,12.223847,11.469926,8.589792
02/04,29.024433,29.166603,29.031826,28.402672,27.601595,25.541523,22.9832,15.855986,12.222017,11.466882,8.591276
02/05,28.997854,29.15023,29.10857,28.421593,27.597525,25.601444,22.931416,16.054945,12.199634,11.461312,8.573903
02/06,28.976938,29.148165,29.085989,28.540915,27.82643,25.847368,22.891785,16.048168,12.18717,11.411745,8.546075
02/07,28.979364,29.126236,29.032854,28.45438,27.79505,25.716415,22.8862,16.09507,12.181081,11.408438,8.534481
02/08,28.960482,29.11056,28.945768,28.422558,27.70258,25.689209,22.949919,16.212452,12.163394,11.423053,8.5630665
02/09,28.9249,29.119663,28.960403,28.43804,27.689482,25.690512,22.959555,16.065233,12.124673,11.438567,8.534926
02/10,28.946213,29.119566,28.979479,28.430584,27.605665,25.7603,23.028408,16.043653,12.116128,11.439965,8.528636
02/11,28.96601,29.09177,28.952833,28.413923,27.524267,25.687845,22.852917,16.07689,12.105403,11.428415,8.548732
02/12,29.01096,29.06999,28.97758,28.388084,27.42025,25.663507,22.885906,15.922881,12.130519,11.454339,8.55581
02/13,28.961664,29.082272,29.035597,28.38388,27.501745,25.922289,23.056274,16.466953,12.153404,11.461279,8.541629
02/14,28.956306,29.069864,29.038824,28.434462,27.523603,25.709496,22.940737,16.398905,12.187042,11.443787,8.534827
02/15,28.930471,29.058565,29.015064,28.430574,27.503399,25.7254,22.882282,16.293991,12.194053,11.44392,8.568778
02/16,28.95082,29.059496,28.95043,28.377329,27.52441,25.657103,22.866343,16.104528,12.184864,11.438804,8.502059
02/17,28.939539,29.0492,28.897892,28.282276,27.47172,25.723036,23.029587,16.43186,12.230056,11.433208,8.476583
02/18,28.995623,29.064486,28.937994,28.316582,27.448849,25.703762,22.93983,16.439426,12.215532,11.470529,8.484898
02/19,28.996187,29.055029,28.953428,28.320797,27.520075,25.758808,22.904408,16.627853,12.183636,11.464453,8.520805
02/20,28.968699,29.062643,28.950184,28.40927,27.614258,25.844446,22.993322,16.626549,12.171711,11.449135,8.526782
02/21,28.93116,29.054302,28.978601,28.448275,27.706715,25.840391,22.846617,16.334187,12.185016,11.406685,8.486199
02/22,28.981112,29.068274,28.972504,28.451048,27.62681,25.6906,22.868515,16.307295,12.211874,11.451293,8.467028
02/23,28.970726,29.062243,28.889917,28.464178,27.55017,25.665728,22.995312,16.530027,12.131808,11.466024,8.522978
02/24,29.006865,29.060066,28.853525,28.451363,27.45991,25.672758,23.05068,16.428493,12.122492,11.483258,8.52611
02/25,28.983805,29.055666,28.859362,28.471615,27.443102,25.770454,23.079723,16.38824,12.173203,11.509219,8.520172
02/26,28.949715,29.03724,28.843916,28.4155,27.400013,25.77526,23.106064,16.312393,12.18165,11.461995,8.515133
02/27,28.952417,29.038153,28.84672,28.382833,27.534863,25.83901,23.096054,16.451445,12.204798,11.485818,8.535557
02/28,28.9571,29.009987,28.839296,28.383305,27.461298,25.80879,23.084345,16.455582,12.250706,11.520108,8.572126
02/29,28.61,28.664701,28.525774,28.13445,27.165972,25.726776,23.619083,17.09568,12.218802,11.396035,8.631826
03/01,29.021444,29.03331,28.804306,28.453726,27.503,26.028801,23.316721,16.336138,12.235154,11.438119,8.497908
03/02,29.041931,29.062922,28.793957,28.410023,27.547474,26.005676,23.389774,16.409447,12.227395,11.435021,8.483207
03/03,29.077757,29.086342,28.8618,28.451994,27.49512,25.875505,23.390577,16.237772,12.232778,11.42855,8.495406
03/04,29.093935,29.095905,28.864021,28.463535,27.437712,25.85535,23.42385,16.229965,12.283721,11.425819,8.500006
03/05,29.033644,29.093166,28.857912,28.435856,27.367966,25.855333,23.391735,16.463644,12.278367,11.418449,8.48944
03/06,29.009672,29.082972,28.881897,28.458086,27.362272,25.779972,23.44711,16.580465,12.217807,11.421362,8.503673
03/07,29.033632,29.0841,28.921318,28.482418,27.485048,25.853153,23.561825,16.495617,12.1737995,11.390205,8.531665
03/08,29.107864,29.10116,28.947554,28.462523,27.536398,25.90968,23.493513,16.384676,12.165947,11.403542,8.489348
03/09,29.12434,29.121893,28.964363,28.504068,27.532469,25.844213,23.465416,16.308418,12.175643,11.3981,8.508656
03/10,29.120804,29.09763,28.907316,28.457842,27.36381,25.888065,23.479399,16.29202,12.180624,11.449416,8.489504
03/11,29.095339,29.068882,28.894684,28.458214,27.463503,26.049803,23.501854,16.680326,12.278793,11.458782,8.48684
03/12,29.04625,29.053728,28.912004,28.470192,27.64139,26.096476,23.626171,16.790281,12.360419,11.432653,8.490636
03/13,29.027514,29.050674,28.958124,28.60795,27.624443,25.834042,23.48165,16.475088,12.287505,11.439746,8.520057
03/14,29.06366,29.048487,28.974712,28.65596,27.587198,25.729704,23.374348,16.052906,12.213621,11.396056,8.53014
03/15,29.05705,29.038855,28.964087,28.662004,27.572319,25.741686,23.30678,16.106539,12.145961,11.411542,8.507433
03/16,29.062525,29.020334,28.969465,28.549883,27.690245,25.696762,23.250746,16.25491,12.152766,11.394529,8.548788
03/17,29.052534,29.029707,28.940584,28.521614,27.663652,25.724148,23.377165,16.21801,12.186343,11.43051,8.5451765
03/18,29.13155,29.036129,28.947178,28.506186,27.542624,25.782148,23.293297,15.686548,12.146036,11.424139,8.525392
03/19,29.122114,29.036852,28.879284,28.53466,27.491257,25.81476,23.431328,15.772933,12.154639,11.4265785,8.550064
03/20,29.126192,29.045784,28.925426,28.494337,27.498325,25.885775,23.632446,15.854048,12.162279,11.432434,8.5310755
03/21,29.106987,29.059778,28.913576,28.519258,27.395033,25.873943,23.600645,15.73576,12.115526,11.401165,8.526276
03/22,29.060266,29.047108,28.973974,28.513214,27.541672,25.893213,23.352896,15.861453,12.13302,11.400064,8.523533
03/23,29.053265,29.02188,28.957481,28.476532,27.471975,25.792562,23.37571,15.8735,12.151167,11.428508,8.576228
03/24,29.100435,29.034569,28.933832,28.495262,27.477604,25.777296,23.508223,15.865595,12.139498,11.392899,8.512172
03/25,29.080736,29.044847,28.914125,28.463589,27.473776,25.756556,23.819094,15.623828,12.10513,11.359033,8.446499
03/26,29.1342,29.056711,28.932467,28.446362,27.452019,25.748024,23.647148,15.634398,12.111887,11.3963375,8.46858
03/27,29.076881,29.052176,28.909666,28.501556,27.390135,25.923695,23.62374,15.942181,12.147511,11.465647,8.473487
03/28,29.025938,29.037645,28.923124,28.534803,27.463005,25.95746,23.562395,15.928678,12.136692,11.413323,8.453447
03/29,29.042404,29.002851,28.92308,28.523964,27.532028,25.900774,23.352974,15.876479,12.14665,11.340352,8.465695
03/30,29.04547,28.985575,28.900543,28.566732,27.557121,25.82423,23.329445,15.843689,12.094824,11.342581,8.496516
03/31,29.014627,28.973282,28.893995,28.553497,27.538054,25.9241,23.265938,16.22602,12.12587,11.361574,8.501962
04/01,28.986683,28.961485,28.887365,28.543623,27.476158,25.92002,23.438042,16.142628,12.083163,11.332561,8.478572
04/02,28.98784,28.958805,28.869814,28.530941,27.511925,25.864513,23.446726,15.668778,12.087344,11.3333845,8.470534
04/03,29.029568,28.969202,28.856825,28.51047,27.457918,25.714132,23.31421,15.447585,12.129341,11.355719,8.48944
04/04,29.037062,28.999443,28.872192,28.524586,27.649734,25.86816,23.236544,15.50728,12.176926,11.363821,8.477168
04/05,29.175383,29.047567,28.94969,28.623886,27.617992,25.919128,23.160553,15.159757,12.062219,11.345481,8.433231
04/06,29.13693,29.046047,28.959642,28.639473,27.566078,25.835093,23.017502,15.046677,12.081877,11.362268,8.416129
04/07,29.158398,29.053389,28.946339,28.617989,27.462473,25.839996,22.971571,14.939277,12.061973,11.378696,8.486442
04/08,29.178198,29.070107,28.97365,28.600967,27.469225,25.945238,22.847425,14.929356,12.100643,11.397213,8.516265
04/09,29.234858,29.094912,28.999516,28.635567,27.59679,26.069225,22.965485,15.099243,12.124226,11.389863,8.541999
04/10,29.225452,29.09824,29.014492,28.572403,27.65274,25.993889,23.053795,15.385608,12.126899,11.413836,8.547224
04/11,29.236296,29.083488,29.013378,28.570494,27.61945,25.964773,23.028475,15.3580675,12.121643,11.400697,8.528635
04/12,29.149614,29.074287,29.004576,28.591759,27.572039,26.039927,23.178932,15.381416,12.150773,11.383598,8.5089035
04/13,29.165892,29.061646,28.99574,28.596123,27.558125,25.961628,23.188202,15.377816,12.129844,11.367968,8.521661
04/14,29.188051,29.077812,29.000086,28.559464,27.564426,25.74311,22.91683,15.3709135,12.142115,11.415314,8.535421
04/15,29.21216,29.11506,28.990004,28.609346,27.609154,25.838596,23.10528,15.445664,12.101917,11.393236,8.522996
04/16,29.217701,29.09016,28.965113,28.54044,27.538292,25.929302,23.056044,15.318615,12.075053,11.341403,8.471462
04/17,29.189154,29.063433,28.92449,28.47812,27.520832,25.822182,22.98363,15.235162,12.063338,11.344884,8.453297
