time,1,10,13,20,40,60,80,100,120,140,180,300,500
01/01,27.227308,26.95,26.57,27.184488,26.680326,22.810947,18.52973,14.900973,13.141991,12.272082,11.4658785,10.182572,8.0723505
01/02,27.17028,27.01,26.576666,27.171467,26.882027,22.780508,18.363335,14.814922,13.125324,12.267038,11.461484,10.195089,8.072159
01/03,27.162153,26.93,26.550001,27.15535,26.72605,22.524443,18.179653,14.740765,13.078461,12.226643,11.451047,10.177434,8.0725565
01/04,27.169008,27.02,26.57,27.142756,26.651342,22.67308,18.148129,14.579789,13.014668,12.204821,11.421994,10.177524,8.071616
01/05,27.22245,27.01,26.89,27.162703,26.621733,22.749636,18.085117,14.604026,13.059054,12.267404,11.450667,10.193696,8.114983
01/06,27.19565,26.99,26.885,27.134926,26.617582,23.030708,18.240467,14.743411,13.104132,12.252848,11.450685,10.195512,8.109482
01/07,27.174196,27.12,26.486666,27.09524,26.43985,22.572712,18.068043,14.661063,13.021889,12.226014,11.437129,10.175479,8.070909
01/08,27.195011,27.0,26.409998,27.156248,26.535797,22.767494,18.11569,14.782077,13.029771,12.255218,11.461426,10.200646,8.121845
01/09,27.164019,27.0,26.925,27.107525,26.291718,22.426088,17.938543,14.622425,12.997678,12.21288,11.441567,10.1828985,8.0722885
01/10,27.150925,26.88,26.845,27.09621,26.311129,22.604866,18.239735,14.73225,12.976288,12.212436,11.437497,10.179635,8.088997
01/11,27.08279,26.76,26.815,27.062075,26.309502,22.369072,17.97693,14.508639,12.946188,12.217729,11.441003,10.174205,8.103166
01/12,27.065462,26.64,26.814999,27.050941,26.33227,22.21943,17.81593,14.4578905,12.911808,12.178619,11.439744,10.174723,8.071077
01/13,27.002094,26.55,26.805,26.956984,26.38135,22.536715,17.795813,14.445987,12.862815,12.183219,11.432769,10.166828,8.067869
01/14,27.066944,26.53,26.785,27.018635,26.240911,22.12876,17.623442,14.258225,12.81427,12.168603,11.422534,10.159901,8.066643
01/15,27.029896,26.28,26.705,26.995386,26.296698,22.223799,17.627542,14.315051,12.832292,12.167515,11.422883,10.164531,8.083192
01/16,27.021046,26.14,26.630001,26.993895,26.605816,22.352316,17.575502,14.168576,12.800605,12.164819,11.415564,10.156677,8.059828
01/17,26.98136,26.16,26.654999,26.983118,26.587608,22.132,17.569391,14.147967,12.77395,12.123395,11.403504,10.139739,8.061677
01/18,26.953867,26.1,26.675,26.964472,26.42987,21.902895,17.31333,14.102475,12.781383,12.127513,11.40552,10.155942,8.059772
01/19,26.917439,26.05,26.564999,26.898577,26.561157,22.015884,17.164637,14.022693,12.733456,12.118317,11.402103,10.144721,8.056294
01/20,26.90958,26.05,26.485,26.892271,26.368286,21.963142,17.10866,13.93491,12.709519,12.090383,11.381513,10.125185,8.058459
01/21,26.93982,26.04,26.52,26.943687,26.341475,21.966463,17.018742,14.048692,12.787559,12.09354,11.390543,10.145352,8.035236
01/22,26.974285,26.16,26.560001,26.944714,26.360973,21.923988,16.946932,13.971652,12.695436,12.079729,11.369187,10.128155,8.042074
01/23,26.974394,26.2,26.630001,26.9555,26.432167,22.13669,17.271492,14.147484,12.725712,12.096611,11.362667,10.129954,8.039791
01/24,26.969322,26.23,26.575,26.968445,26.463451,21.906591,16.966253,13.943086,12.751998,12.10079,11.363229,10.121194,8.024694
01/25,26.957092,26.22,26.485,26.956915,26.246416,21.698982,16.96673,14.016681,12.740963,12.083195,11.352284,10.129672,8.0484705
