time,1,5,10,15,20,25,30,40,50,60,75,80,100,120,125,140,150,180,200,250,300,500
03/23,26.83348,25.923279,25.912695,25.902544,27.26556,26.60461,25.868998,27.289066,26.313087,27.296413,25.576452,28.17,24.014118,26.41,20.970787,20.71,18.228136,17.07,14.115395,12.384056,11.583607,8.132306
03/24,26.916393,26.019373,25.996717,25.975658,27.319654,26.63723,25.929663,27.341797,26.333586,27.33348,25.585943,28.62,24.12122,26.53,21.00643,19.59,18.287607,17.1,14.06834,12.403905,11.65996,8.149788
03/25,26.986269,26.171114,26.09201,26.052782,27.43392,26.677868,25.962305,27.38159,26.344137,27.36902,25.611963,28.82,24.092154,26.41,21.105925,19.43,18.392853,16.55,14.110097,12.419592,11.599523,8.137722
03/26,27.02968,26.216139,26.163208,26.12222,27.574959,26.712479,26.023281,27.48437,26.352766,27.419918,25.523745,28.98,23.972029,24.3,20.880491,19.7,18.224619,16.72,14.051476,12.373684,11.642229,8.129206
03/27,27.020266,26.251707,26.207855,26.17016,27.714252,26.717556,26.075338,27.595966,26.273384,27.49245,25.334251,29.04,23.778135,22.36,20.657381,18.81,18.405233,16.63,14.1061535,12.418398,11.665093,8.142723
03/28,27.048517,26.32969,26.261452,26.22408,27.79573,26.735788,26.125174,27.614414,26.241121,27.536572,25.380573,29.18,23.800837,26.38,20.98127,19.36,18.583498,16.99,14.242419,12.442768,11.684601,8.13325
03/29,27.091225,26.497282,26.434574,26.38349,27.84454,26.767923,26.288631,27.697762,26.290226,27.61825,25.520369,29.08,23.986414,23.94,21.087044,19.57,18.49626,17.13,14.151592,12.396252,11.611668,8.154055
03/30,27.100752,26.58775,26.529358,26.489069,27.866135,26.793806,26.411598,27.783762,26.356676,27.70692,25.559988,29.1,23.969591,22.53,20.927347,19.83,18.32732,16.73,14.131977,12.382137,11.566325,8.118984
03/31,27.103453,26.633486,26.58066,26.549421,27.918083,26.800978,26.471575,27.911863,26.377262,27.880293,25.609732,29.07,23.854053,23.33,21.069637,19.03,18.526125,15.8,14.151545,12.420869,11.566775,8.10224
04/01,27.048683,26.587845,26.560183,26.528704,27.939827,26.779732,26.459942,27.900028,26.391624,27.80521,25.5777,29.01,24.018644,23.36,21.09064,19.24,18.512503,16.44,14.246275,12.454004,11.612482,8.114874
04/02,27.009235,26.520206,26.48369,26.45762,27.838905,26.747084,26.401478,27.747532,26.412376,27.698357,25.454788,28.94,23.730043,22.38,20.884966,19.47,18.412203,16.85,14.209279,12.444707,11.569696,8.151457
04/03,27.031372,26.579893,26.514229,26.474306,27.790668,26.727337,26.39623,27.71925,26.37959,27.666214,25.46782,28.81,23.789892,21.85,21.12386,19.27,18.557665,15.24,14.097233,12.415826,11.542602,8.141887
04/04,27.086452,26.511402,26.464172,26.43286,27.7309,26.781633,26.3716,27.565777,26.40674,27.47562,25.392845,28.69,23.793072,23.06,21.089851,19.26,18.395817,14.84,14.138304,12.417847,11.55144,8.175408
04/05,27.11269,26.521408,26.477854,26.44723,27.76833,26.802261,26.378843,27.567324,26.354736,27.467722,25.319395,28.86,23.677357,23.23,21.120007,17.84,18.258844,15.57,13.991539,12.383473,11.544685,8.167356
04/06,27.187757,26.583227,26.54732,26.51032,27.811907,26.834423,26.439634,27.698362,26.375948,27.6125,25.411428,29.08,23.921976,22.64,21.35855,17.42,18.509302,14.84,14.020362,12.419558,11.565312,8.16201
04/07,27.244808,26.6729,26.600199,26.557117,27.851192,26.853807,26.445011,27.688736,26.44674,27.635971,25.497707,28.86,23.772034,20.15,21.312681,16.87,18.292486,15.1,13.924338,12.393987,11.529951,8.146224
04/08,27.321157,26.661726,26.628946,26.59616,27.912846,26.890673,26.488443,27.747551,26.442963,27.725986,25.502783,29.23,23.739428,20.84,21.327084,17.47,18.29051,15.2,13.941145,12.359252,11.470811,8.096317
04/09,27.369984,26.810425,26.680527,26.604988,27.931553,26.928158,26.45849,27.773388,26.455793,27.724503,25.4612,29.11,23.831236,19.66,21.303955,17.09,18.192122,15.27,13.935847,12.336488,11.496097,8.044141
04/10,27.422565,26.818611,26.755983,26.710815,28.011524,26.974733,26.581846,27.867897,26.389273,27.801582,25.425865,29.18,23.826092,19.9,21.357847,17.27,18.455217,15.48,14.076217,12.352229,11.584825,8.092318
04/11,27.446095,26.723503,26.673725,26.640041,28.007504,27.006834,26.556807,27.871992,26.404726,27.80755,25.448288,29.31,23.814913,20.14,21.418806,17.94,18.457663,15.98,14.035483,12.371416,11.561353,8.051268
04/12,27.405754,26.742363,26.686514,26.652752,27.986311,27.016104,26.559181,27.84312,26.4202,27.715855,25.561016,29.14,23.770636,18.8,21.231716,17.53,18.235186,16.11,13.86403,12.3291855,11.534101,8.098986
04/13,27.440702,26.650112,26.613817,26.58468,27.93618,27.043192,26.50863,27.84196,26.475697,27.693329,25.62823,29.08,23.918896,18.66,21.360619,17.67,18.074385,16.21,13.921398,12.309005,11.490353,8.080101
04/14,27.436321,26.6307,26.588226,26.544378,27.931488,27.038137,26.453892,27.850449,26.489603,27.697496,25.601486,28.41,23.823395,18.42,21.100718,17.46,18.028952,15.62,13.942657,12.358831,11.482812,8.041803
04/15,27.447472,26.506403,26.491354,26.476229,27.881844,27.051884,26.426603,27.85042,26.498135,27.75533,25.60508,27.7,23.8327,18.82,21.083912,18.08,17.910599,15.93,13.956653,12.3294325,11.51596,8.039195
04/16,27.464008,26.61111,26.577925,26.547176,27.956495,27.054688,26.479074,27.924656,26.500145,27.795155,25.471813,27.45,23.837118,19.54,21.238928,18.63,18.008818,15.59,13.951802,12.282177,11.505681,8.0650215
04/17,27.484438,26.763391,26.71771,26.680468,28.043976,27.074118,26.616495,28.03215,26.46996,27.792072,25.442122,26.71,23.79622,19.48,21.388609,17.75,18.043686,14.36,13.995292,12.282238,11.496171,8.019787
04/18,27.515614,26.791256,26.761202,26.735817,28.073322,27.064318,26.683975,28.068302,26.462269,27.752216,25.459126,25.69,23.81448,19.52,21.306597,17.8,17.999195,14.51,14.035529,12.329911,11.491329,8.030928
04/19,27.495293,26.846632,26.825315,26.79057,28.076797,27.048546,26.747093,28.113056,26.448975,27.918415,25.57108,26.06,23.838486,18.99,21.182743,17.07,17.969809,14.59,13.948739,12.353614,11.537108,8.044436
04/20,27.525745,26.900568,26.890177,26.864838,28.02877,27.066626,26.822435,28.076542,26.421957,28.023335,25.504646,25.66,23.718908,19.07,21.042868,16.85,17.887924,14.6,13.852125,12.317279,11.517182,8.106972
04/21,27.529556,26.934252,26.90903,26.886324,28.001556,27.126644,26.857367,28.030636,26.583025,27.788475,25.549522,24.02,23.86409,19.11,21.249422,17.26,17.931952,14.83,13.853539,12.313671,11.487283,8.099589
04/22,27.578981,27.02159,26.981316,26.949354,27.98108,27.199596,26.883205,28.000828,26.619038,27.441273,25.50116,23.23,23.718826,18.46,21.210737,16.59,17.853819,15.1,13.919219,12.294709,11.468732,8.083584
04/23,27.60798,27.030624,27.000553,26.977505,27.975372,27.23565,26.92048,27.985043,26.667582,27.64521,25.541376,24.49,23.80751,19.14,20.995422,17.02,17.847254,14.73,13.8373575,12.310933,11.529279,8.1363945
04/24,27.631142,27.114124,27.06474,27.024504,27.98114,27.263288,26.96284,27.956272,26.704708,27.388548,25.605244,24.24,24.001635,19.52,21.298365,17.1,17.998878,14.37,13.882164,12.32307,11.500562,8.168183
04/25,27.652048,27.173483,27.123343,27.079428,28.01832,27.268824,27.018362,28.00012,26.676882,27.631237,25.524818,25.91,23.95762,19.33,21.264603,17.46,18.0022,15.19,13.944019,12.33951,11.516794,8.122152
04/26,27.63072,27.195171,27.1503,27.1145,27.992342,27.288795,27.057707,28.017574,26.659504,27.707474,25.467466,26.08,23.908216,19.02,21.123167,17.45,17.980925,15.38,13.933508,12.325702,11.528853,8.120803
04/27,27.59676,27.151188,27.140434,27.118677,28.022701,27.288923,27.055077,28.062098,26.633118,27.851034,25.46162,27.19,23.853695,18.96,21.223562,17.28,18.073473,15.5,13.995604,12.318595,11.55653,8.150697
04/28,27.620916,27.17336,27.138605,27.100306,28.092579,27.269674,27.033186,28.093704,26.666996,27.88458,25.571117,27.72,23.913557,19.46,21.123013,17.54,18.20593,15.39,13.94652,12.315752,11.53808,8.123051
