time,1,3,5,10,13,25,30,50,53,75,100,103,125,150,175,200,203,225,250,300,400,500
01/10,29.57475,29.386667,29.52856,29.539936,28.835,29.383673,29.470287,29.371357,29.135998,28.819471,28.127497,27.125,24.73928,21.40954,18.582687,16.827503,17.223999,14.958732,13.849968,12.226983,9.75438,8.234595
01/11,29.586176,29.356667,29.56058,29.53401,28.855,29.387474,29.4646,29.361694,29.132,28.781313,28.012337,26.903334,24.763565,21.512486,18.514887,16.910032,17.326,15.073254,13.803651,12.240838,9.762401,8.246779
01/12,29.575066,29.33,29.552008,29.537022,28.8225,29.397701,29.463203,29.34135,29.062,28.763182,27.72282,26.996666,25.07563,21.504055,18.429947,16.81615,17.123999,14.991146,13.736632,12.203836,9.71683,8.216049
01/13,29.565184,29.313334,29.535183,29.527115,28.7675,29.37824,29.450462,29.349493,29.05,28.818623,27.756742,27.4,25.353884,21.74793,18.602371,16.823898,17.122,14.941531,13.759898,12.22346,9.764267,8.180347
01/14,29.590567,29.403334,29.518942,29.516527,28.7325,29.364151,29.429136,29.395184,29.032001,28.831453,27.853767,27.496666,25.077677,21.505072,18.642723,16.729393,17.302,14.780107,13.720538,12.317139,9.821575,8.201832
01/15,29.517042,29.433334,29.476452,29.529219,28.675,29.343699,29.423498,29.36942,29.012,28.742277,27.506666,27.43,25.033447,21.363995,18.571733,16.839008,17.324001,14.922385,13.792176,12.398484,9.852345,8.261226
01/16,29.492815,29.4,29.432917,29.458393,28.62,29.316965,29.415892,29.361444,29.026001,28.766363,27.609062,27.211668,24.690231,21.370066,18.719616,17.042849,17.228,15.139466,13.933167,12.298807,9.82914,8.289738
01/17,29.482038,29.363333,29.42369,29.434116,28.585,29.290485,29.400537,29.340021,29.032001,28.66267,27.514677,27.453333,24.566164,21.511574,18.844389,17.131432,17.734,15.18184,13.982907,12.293282,9.804365,8.266526
01/18,29.454927,29.29,29.426825,29.419949,28.5725,29.275364,29.378084,29.325365,29.016,28.631243,27.755888,28.269999,24.807198,21.573172,18.803377,17.091158,17.522,15.166687,14.001182,12.287392,9.732814,8.261181
01/19,29.467745,29.353333,29.421852,29.407887,28.575,29.279339,29.35277,29.299667,29.028,28.638062,27.829573,28.581667,24.638535,21.41424,18.776579,17.031004,17.689999,15.085323,13.873997,12.220665,9.734866,8.238694
01/20,29.417099,29.303335,29.376835,29.369108,28.615,29.287899,29.322866,29.26344,29.046,28.620003,27.84112,28.133333,24.622454,21.305998,18.981434,17.096642,17.829998,15.064185,13.866557,12.197548,9.773252,8.272241
01/21,29.425001,29.373331,29.377066,29.354145,28.6175,29.288387,29.304428,29.203917,28.995998,28.60976,27.760086,27.676666,24.269602,21.394459,18.80555,16.959394,17.495998,14.890095,13.75401,12.154878,9.735086,8.299527
01/22,29.424467,29.43,29.344143,29.321268,28.5775,29.261452,29.270851,29.158676,28.95,28.512804,27.63849,27.743334,24.376375,21.364466,18.607038,16.785952,17.138,14.837734,13.832317,12.19964,9.84335,8.305139
01/23,29.421392,29.383333,29.34462,29.314236,28.605,29.245413,29.268919,29.249662,28.954,28.508434,27.601906,27.648333,24.591072,21.413996,18.61027,16.811352,16.782001,14.843209,13.839126,12.349752,9.884706,8.305997
01/24,29.357445,29.336668,29.339853,29.306044,28.7075,29.257574,29.265703,29.232403,28.948002,28.488523,27.69948,27.975,24.69238,21.689577,18.890593,17.001175,16.872,15.002164,13.886814,12.361233,9.823779,8.245716
01/25,29.326927,29.37,29.300003,29.280857,28.655,29.240524,29.245127,29.123543,28.924,28.334864,27.616632,27.745,24.563248,21.537067,18.862295,17.139738,16.934,15.119056,13.91499,12.337251,9.840967,8.22907
01/26,29.305704,29.283333,29.28887,29.263983,28.65,29.22533,29.23876,29.148907,28.946,28.245964,27.578554,27.581665,24.46918,21.559227,18.981693,17.189268,17.168001,15.1494255,13.950177,12.339224,9.77965,8.2809725
01/27,29.330214,29.443335,29.28565,29.260792,28.675,29.22542,29.236944,29.130777,28.928,28.287018,27.468073,27.788332,24.48307,21.44032,18.97232,17.115072,17.411999,15.230591,13.951192,12.237339,9.774719,8.281518
01/28,29.31227,29.333334,29.27519,29.24686,28.745,29.23007,29.235037,29.210354,28.966,28.404985,27.569765,28.018333,24.492561,21.218958,18.782377,16.92815,17.504,15.134098,13.817132,12.145836,9.757151,8.252793
01/29,29.286112,29.323334,29.257029,29.23463,28.7925,29.236425,29.219526,29.208328,28.970001,28.40461,27.697266,27.923332,24.730923,21.309965,18.997421,17.160393,17.646,15.247748,13.927936,12.230302,9.83003,8.251258
01/30,29.284576,29.316666,29.243961,29.226326,28.807499,29.239214,29.23336,29.11245,28.946,28.370893,27.4751,27.545,24.450882,21.392511,19.015947,17.245176,17.57,15.328251,13.916302,12.285281,9.858316,8.262613
01/31,29.280489,29.289999,29.240177,29.221725,28.7625,29.220226,29.215256,28.997301,28.936,28.365833,27.4476,27.368332,24.320942,21.635363,19.04457,17.118217,16.922,15.179768,13.822707,12.2042465,9.855766,8.25234
02/01,29.249979,29.363333,29.197882,29.190123,28.630001,29.180052,29.171537,28.936903,28.918,28.298464,27.50329,28.035002,24.392664,21.586557,19.131712,17.162281,16.810001,15.258752,13.894162,12.181091,9.760273,8.171872
02/02,29.260569,29.39,29.218155,29.203724,28.525,29.156656,29.141312,28.994337,28.866001,28.259338,27.603819,27.983332,24.715424,21.643257,19.13993,17.16232,16.929998,15.295162,13.851776,12.232162,9.740683,8.186418
02/03,29.284891,29.44,29.237171,29.232956,28.5075,29.154835,29.140205,28.936865,28.84,28.346626,27.8043,28.243332,24.72583,21.679262,19.185936,17.259092,17.189999,15.340881,13.981505,12.322751,9.866867,8.260372
02/04,29.2502,29.39,29.216875,29.226679,28.4675,29.127638,29.137627,28.957941,28.814001,28.386244,27.71949,27.608332,24.882135,21.585035,19.300312,17.393305,17.373999,15.412421,14.078053,12.330792,9.863518,8.301087
02/05,29.243252,29.356667,29.162836,29.187119,28.41,29.142223,29.121603,28.967276,28.786,28.375383,27.671354,27.436666,24.720766,21.717518,19.366634,17.513424,17.310001,15.488814,14.023304,12.307653,9.797517,8.278697
02/06,29.198935,29.463333,29.138218,29.15652,28.3375,29.071426,29.082212,28.831404,28.726002,28.319147,27.705519,28.1,24.968641,21.92557,19.579035,17.45883,17.689999,15.336842,13.93558,12.294144,9.825016,8.2727995
02/07,29.194159,29.705,29.133047,29.146399,28.315,29.047615,29.057037,28.734236,28.710001,28.324465,27.69634,27.558334,25.05633,22.005499,19.405735,17.201397,17.192,15.197167,13.861137,12.31367,9.883033,8.291009
02/08,29.218283,29.689999,29.133356,29.144815,28.31,29.042267,29.05567,28.810608,28.722,28.372465,27.593187,27.43,25.06533,21.944763,19.41976,17.222084,16.932001,15.213007,13.90405,12.323513,9.888169,8.318162
02/09,29.193153,29.715,29.124674,29.164932,28.2825,29.027372,29.058702,28.828918,28.7,28.408625,27.57496,27.178335,24.99446,21.951735,19.387848,17.1624,17.012,15.149743,13.913405,12.318727,9.901525,8.347528
02/10,29.152395,29.775,29.101767,29.150938,28.35,29.019156,29.038841,28.809748,28.758,28.384089,27.517477,27.215002,24.830004,21.870192,19.291002,16.977114,16.89,15.1219015,13.90723,12.319827,9.916448,8.288386
02/11,29.187645,29.7,29.117353,29.161375,28.4025,29.037994,29.047796,28.734402,28.778,28.350563,27.39634,27.045,24.77172,21.770521,19.26819,16.980875,17.024,15.366708,13.984018,12.386468,9.833694,8.217768
02/12,29.17211,29.64,29.124695,29.154373,28.375,29.032722,29.041864,28.73827,28.751999,28.308882,27.523436,27.056665,24.984583,21.873861,19.364609,17.27526,17.42,15.6138315,14.096432,12.441776,9.806448,8.209334
02/13,29.16891,29.535,29.116922,29.148985,28.3325,29.011986,29.006407,28.684988,28.678,28.298029,27.744818,27.141668,25.124132,21.949997,19.575144,17.437624,17.756,15.607553,14.075589,12.380184,9.894239,8.2296715
02/14,29.143269,29.51,29.089542,29.115112,28.32,28.993011,28.998224,28.71318,28.641998,28.286674,27.673264,26.981667,25.121798,22.105875,19.757973,17.61458,17.862,15.637666,14.104159,12.281009,9.900221,8.260772
02/15,29.157692,29.635,29.09384,29.119919,28.3125,29.005875,29.03667,28.691868,28.595999,28.212957,27.39518,26.699999,24.857117,22.03293,19.815695,17.510227,17.95,15.417983,13.955908,12.261315,9.86265,8.267907
02/16,29.219763,29.720001,29.124418,29.136103,28.3075,29.024088,29.046019,28.737787,28.578,28.226873,27.262636,26.811666,25.067049,22.149057,19.883392,17.565248,18.258,15.445194,13.9743185,12.3613,9.867117,8.250682
02/17,29.17431,30.29,29.101591,29.11409,28.3325,29.034634,29.037481,28.768482,28.564001,28.21302,27.280416,26.841667,25.05005,22.244379,19.736834,17.298193,17.174,15.242428,13.830426,12.325978,9.909798,8.285471
02/18,29.157026,30.25,29.106512,29.11076,28.35,29.024416,29.024824,28.732845,28.494,28.210957,27.401545,26.988333,25.273607,22.402594,19.757174,17.131964,17.022,15.085242,13.799968,12.294598,9.874292,8.256171
02/19,29.243904,30.33,29.233112,29.15166,28.380001,29.060377,29.037987,28.714943,28.512,28.213501,27.32753,26.991667,25.361685,22.580168,20.06744,17.382153,17.516,15.365185,14.065629,12.33689,9.937523,8.326577
02/20,29.17359,30.19,29.175274,29.104813,28.314999,29.05949,28.954926,28.710007,28.514002,28.26001,27.233513,26.835,25.211617,22.540741,20.02866,17.466286,17.698002,15.357931,14.110091,12.302297,9.882539,8.316052
02/21,29.113558,30.02,29.153835,29.074203,28.29,29.068792,28.920088,28.70802,28.529999,28.270994,27.09131,26.595001,25.021662,22.567015,19.914555,17.401175,17.604,15.263217,14.017578,12.28592,9.787078,8.281461
02/22,29.076662,29.85,29.1462,29.112408,28.2875,29.05421,28.928234,28.668922,28.529999,28.21808,27.291876,26.886667,25.096619,22.617493,19.798683,17.403618,17.654001,15.28082,13.944325,12.263228,9.811984,8.230327
02/23,29.117928,29.83,29.16575,29.137918,28.3275,29.034529,28.943651,28.672468,28.31,28.174427,27.248411,27.516,25.135962,22.386671,19.765602,17.365812,17.745,15.503536,13.921305,12.345756,9.914919,8.268232
02/24,29.155,29.99,29.181076,29.151417,28.3225,29.027006,28.976631,28.687916,28.3,28.18905,27.202248,27.016,25.118599,22.346327,19.813852,17.428495,18.4375,15.533636,13.942607,12.33382,9.923061,8.300343
02/25,29.124214,29.97,29.18253,29.14959,28.369999,29.045475,28.974846,28.789661,28.36,28.26631,27.313555,27.28,24.93801,22.345903,19.878397,17.448833,18.27,15.450565,14.072497,12.452376,9.82659,8.325684
02/26,29.149422,30.0,29.197079,29.185297,28.3425,29.030834,28.989388,28.72437,28.369999,28.190636,27.238464,27.35,25.028059,22.425573,19.859604,17.659712,18.01,15.454339,14.164253,12.41397,9.835646,8.274278
02/27,29.146753,29.95,29.174118,29.178696,28.3275,29.029879,28.997261,28.699858,28.3525,28.149803,27.322296,27.6325,25.112442,22.445074,19.95035,17.673557,17.675,15.245859,14.107547,12.355723,9.80811,8.265968
02/28,29.128733,29.82,29.141022,29.166336,28.335,28.979906,28.96712,28.680841,28.3225,28.112495,27.470388,27.61,25.302858,22.439089,20.049793,17.578503,18.1425,15.162408,14.043419,12.330147,9.870842,8.303273
02/29,29.15384,,29.406027,29.274302,,28.621521,29.138065,28.162304,28.02,27.742365,27.130358,27.53,25.72896,23.06114,20.503044,17.93926,20.59,15.754972,14.436674,12.486583,9.857667,8.385308
03/01,29.165972,29.75,29.078506,29.070131,28.51,28.85842,28.846592,28.596931,28.166,28.196684,27.341625,27.306,25.308416,22.639309,20.06743,17.65144,18.594,15.303424,14.063483,12.3575945,9.884114,8.263389
03/02,29.078524,29.77,28.991964,29.053375,28.503334,28.871582,28.853481,28.51639,28.179998,28.160583,27.295961,27.256,25.234978,22.538565,20.061882,17.603937,18.694,15.299869,14.03736,12.359189,9.888518,8.275614
03/03,29.113232,29.97,28.98815,29.060629,28.516668,28.874203,28.851278,28.54788,28.196,28.175747,27.44436,27.4,25.12751,22.73299,20.016985,17.584047,18.84,15.22572,13.9771,12.342234,9.941848,8.334972
03/04,29.117737,30.06,29.031424,29.050863,28.593332,28.864025,28.860693,28.523523,28.228,28.17012,27.309277,27.411999,25.107183,22.843002,20.165428,17.569468,19.052,15.183085,13.877885,12.349338,9.943894,8.33583
03/05,29.094797,29.89,28.993935,29.072153,28.62,28.84833,28.869928,28.590374,28.266,28.191326,27.35314,27.45,25.076056,22.92826,20.39721,17.85712,19.592,15.455431,13.979777,12.339352,9.941125,8.377611
03/06,29.067102,29.92,29.00592,29.074045,28.62,28.877258,28.903332,28.590155,28.206,28.163351,27.208591,27.394001,25.05744,22.956154,20.197115,17.730667,18.682001,15.470652,13.989812,12.296822,9.890261,8.328068
03/07,29.076372,29.71,28.98666,29.061094,28.643333,28.869684,28.920864,28.582012,28.15,28.12591,27.174702,27.414001,25.093887,23.165005,20.178083,17.758078,18.745998,15.408793,13.994534,12.295031,9.857561,8.286073
03/08,29.090078,30.08,28.97031,29.043625,28.63,28.838486,28.891481,28.614794,28.156,28.057386,27.31613,27.317999,25.150213,23.170584,20.126152,17.656872,18.652,15.350329,13.934835,12.329939,9.879919,8.310799
03/09,29.109768,30.14,28.998829,29.06059,28.686666,28.828821,28.914436,28.585518,28.189999,28.112713,27.441086,27.539999,25.229631,23.168175,20.217686,17.751053,18.906,15.379107,13.9281845,12.282543,9.860231,8.299931
03/10,29.169361,30.28,29.026785,29.089628,28.746666,28.822216,28.902182,28.551397,28.174,28.137135,27.498133,27.616001,25.304,22.949461,20.098614,17.768673,18.89,15.320448,13.926025,12.3137245,9.855373,8.317105
03/11,29.142927,30.25,29.070234,29.12068,28.806665,28.857712,28.895947,28.566936,28.184,28.177824,27.623638,27.75,25.632954,23.132635,20.280306,17.756704,18.552,15.4869585,13.836922,12.35257,9.927387,8.3443575
03/12,29.106142,30.05,29.05935,29.100222,28.833334,28.851852,28.895515,28.540575,28.188,28.164972,27.630993,27.802002,25.462194,23.065401,20.248964,17.763746,18.534,15.54224,13.947635,12.350563,9.93518,8.382541
03/13,29.103676,30.1,29.026846,29.064194,28.796667,28.83026,28.856508,28.532791,28.223999,28.065985,27.462818,27.616001,25.435549,23.073298,20.524263,17.880875,19.238,15.600653,13.9511175,12.343327,9.907437,8.352824
03/14,29.061928,29.91,28.955318,29.012486,28.83,28.795635,28.8159,28.492235,28.176,28.006317,27.400084,27.66,25.279524,22.986261,20.514786,17.851667,19.314,15.528835,13.902622,12.27964,9.880458,8.331022
03/15,29.031067,29.99,28.95614,29.016462,28.840002,28.891148,28.79924,28.566477,28.141998,28.064611,27.461699,27.744,25.36559,22.8595,20.45895,17.670397,19.006,15.538475,13.944403,12.308163,9.83116,8.324502
03/16,29.146248,29.82,28.935925,28.996191,28.75,28.842615,28.715193,28.557056,28.123999,28.076214,27.473114,27.756,25.390135,23.018923,20.652994,17.730288,18.628,15.510854,13.837337,12.328763,9.810633,8.316873
03/17,29.09946,29.83,28.852623,28.89968,28.756668,28.732027,28.728653,28.493713,28.141998,28.001352,27.468275,27.772,25.564817,23.315258,20.85573,18.078121,18.482,15.644595,14.033655,12.332083,9.823858,8.305836
03/18,29.088005,29.74,28.840763,28.893929,28.81,28.727684,28.78002,28.535177,28.176,28.011147,27.637575,27.891998,25.399881,23.334892,20.818165,18.19428,18.906,15.532434,14.143208,12.358498,9.850653,8.330452
03/19,29.08631,29.68,28.861252,28.898954,28.776667,28.724596,28.767305,28.583054,28.152002,28.015188,27.59047,27.916,25.3798,23.324682,20.455797,17.825363,18.26,15.260076,13.981779,12.240852,9.831495,8.281705
03/20,29.071827,29.67,28.880026,28.90977,28.71,28.66722,28.805786,28.591503,28.161999,27.987247,27.495436,27.885998,25.46274,23.282808,20.381979,17.630444,18.074,15.342751,13.9819145,12.338761,9.853162,8.337542
03/21,29.004457,29.75,28.85107,28.892885,28.753334,28.662981,28.823776,28.58868,28.178,28.007107,27.466505,27.878,25.678614,23.336237,20.527838,17.679134,18.15,15.484708,13.980188,12.351548,9.859193,8.333935
03/22,29.035324,29.74,28.878572,28.911526,28.79,28.663435,28.825796,28.550638,28.210001,27.9954,27.522655,27.883999,25.792849,23.56368,20.596264,17.92664,18.296001,15.568387,14.0405655,12.36701,9.843472,8.338112
03/23,29.134968,29.66,28.977112,28.99756,28.789999,28.779284,28.822134,28.645554,28.296,28.109142,27.595514,27.95,25.715008,23.566252,20.769302,17.87367,18.28,15.661723,13.991292,12.372369,9.906718,8.357322
03/24,29.157116,29.67,28.995205,29.002977,28.82,28.794537,28.81955,28.627712,28.335999,28.213766,27.644999,28.032001,25.540663,23.23725,20.521305,17.610872,18.258,15.52704,13.8954115,12.276728,9.843321,8.368309
03/25,29.137566,29.88,28.945398,28.972794,28.816666,28.813221,28.81585,28.640654,28.328,28.164566,27.661594,28.034,25.791754,23.225544,20.476719,17.487375,18.63,15.4638,13.855347,12.251227,9.849029,8.316227
03/26,29.183289,29.96,28.94424,28.994865,28.826666,28.830435,28.849579,28.696371,28.347998,28.273996,27.74547,28.128,25.770643,23.242308,20.609432,17.67646,18.952,15.64706,13.985468,12.303732,9.86437,8.286309
03/27,29.162151,29.85,28.989481,29.044641,28.949999,28.875359,28.906136,28.714193,28.357998,28.284567,27.702814,28.182001,25.732803,23.342772,20.53873,17.7522,18.964,15.798394,14.044082,12.361409,9.8691,8.271735
03/28,29.169239,29.87,29.000004,29.05272,28.950003,28.888077,28.924627,28.71991,28.376001,28.239264,27.60586,28.179998,25.520147,23.278841,20.704033,17.892702,19.317999,15.779101,13.98688,12.286444,9.8251,8.187931
03/29,29.19057,29.92,28.987354,29.026915,29.003334,28.883396,28.89978,28.697382,28.344,28.234581,27.46276,28.128,25.3665,23.255045,20.620443,17.867464,19.432001,15.604966,13.826202,12.193272,9.749219,8.159554
03/30,29.149279,29.84,28.951527,29.000364,28.973333,28.885794,28.88806,28.712181,28.41,28.235435,27.321962,28.164001,25.606562,23.298216,20.869154,18.088772,19.764,15.8080635,13.991882,12.1902895,9.787683,8.18346
03/31,29.19496,29.98,28.972767,29.013565,28.9,28.861156,28.864513,28.709915,28.472,28.261536,27.49615,28.217999,25.65545,23.467657,20.957827,18.144398,20.114,15.780964,14.0125675,12.139927,9.747906,8.2297125
04/01,29.207798,29.9,28.996136,29.047247,28.910002,28.845778,28.867931,28.696405,28.476002,28.219463,27.525473,28.316,25.654392,23.52625,20.772503,17.993902,19.64,15.560348,13.897936,12.109769,9.703838,8.214547
04/02,29.211023,29.98,28.97063,29.051384,28.926666,28.846972,28.885284,28.704674,28.484,28.306025,27.564167,28.338001,25.479519,23.243837,20.597586,17.80948,18.89,15.386311,13.635045,12.128247,9.7212105,8.229745
04/03,29.219942,29.83,28.976795,29.05414,28.93,28.868046,28.894,28.699297,28.488,28.298836,27.506922,28.310001,25.46033,23.336752,20.709541,17.60924,18.842,15.351292,13.621219,12.137891,9.751939,8.2457
04/04,29.208593,29.82,28.958685,29.043518,28.913336,28.860998,28.89869,28.739437,28.514002,28.344599,27.527807,28.362,25.581457,23.341171,20.85762,17.629763,18.890001,15.364401,13.7150135,12.086198,9.752874,8.225073
04/05,29.260445,29.99,28.974539,29.035624,29.01,28.876371,28.902563,28.756414,28.562,28.394806,27.531889,28.404001,25.591072,23.258646,20.747213,17.456894,18.432001,15.282594,13.784354,12.14055,9.791011,8.264009
04/06,29.245687,29.86,28.920689,29.008076,29.053335,28.847746,28.920555,28.704046,28.614002,28.363432,27.764162,28.444,25.809145,23.155699,20.63957,17.435013,18.644001,15.24195,13.747004,12.1328125,9.778693,8.207564
04/07,29.277777,29.96,28.965036,29.03884,29.07,28.864264,28.922209,28.699207,28.674,28.375744,27.786457,28.438,25.634768,23.025976,20.59245,17.385736,18.678,15.278173,13.69417,12.160109,9.758546,8.190492
04/08,29.2977,30.04,29.00163,29.075527,29.093332,28.899395,28.97218,28.749489,28.696,28.311348,27.676342,28.396,25.55689,22.899313,20.533995,17.452139,18.619999,15.220542,13.656055,12.1256485,9.774677,8.219444
04/09,29.31206,30.09,29.041683,29.113613,29.123331,28.944553,29.017002,28.762684,28.744,28.32021,27.676039,28.366001,25.617655,23.028164,20.515633,17.583685,19.018,15.305105,13.622162,12.076942,9.766909,8.200027
04/10,29.263191,30.08,29.023798,29.123568,29.12,28.945108,29.015945,28.757679,28.829998,28.373207,27.540636,28.36,25.491537,23.016317,20.545816,17.413023,18.792,15.274453,13.615359,12.121545,9.734061,8.194754
04/11,29.314392,29.92,29.040329,29.12431,29.123335,28.961773,29.046398,28.813034,28.810001,28.391626,27.628593,28.41,25.592924,23.100737,20.404152,17.376581,18.616001,15.301306,13.5582,12.165206,9.740029,8.195432
04/12,29.272612,30.12,29.04003,29.139242,29.106667,28.984884,29.07186,28.860422,28.84,28.394238,27.661362,28.472,25.55104,22.96427,20.47544,17.626104,18.998001,15.31633,13.584508,12.175102,9.7385845,8.176718
04/13,29.276659,29.93,29.060795,29.140339,29.033333,28.989632,29.07869,28.866415,28.834,28.39543,27.61733,28.473999,25.54809,22.948784,20.366047,17.581503,18.717999,15.146862,13.532762,12.14941,9.776312,8.183778
04/14,29.271338,30.07,29.0632,29.13963,29.093332,29.010048,29.078226,28.87066,28.872,28.357485,27.52324,28.51,25.362158,23.06608,20.246391,17.474073,18.306,15.025686,13.489669,12.171615,9.779374,8.178487
04/15,29.258892,30.0,29.0576,29.129938,29.146667,28.98506,29.064653,28.812489,28.914001,28.353788,27.513233,28.523998,25.267605,23.247034,20.36989,17.585037,18.724,15.13003,13.567056,12.170492,9.738088,8.208551
04/16,29.266003,30.12,29.07322,29.134771,29.159998,28.955423,29.056417,28.827953,28.941998,28.404003,27.591513,28.52,25.335293,23.224524,20.486437,17.519112,18.64,15.112597,13.50862,12.227911,9.716653,8.169005
04/17,29.279205,30.17,29.086498,29.154772,29.123335,29.005127,29.015781,28.85162,28.922,28.408503,27.551006,28.566,25.323545,22.985756,20.477964,17.300173,18.738,15.053141,13.571485,12.207539,9.730789,8.194474
04/18,29.260492,30.16,29.039648,29.120811,29.026667,28.974354,28.979965,28.796179,28.922,28.418009,27.557314,28.539999,25.373962,23.07448,20.473036,17.222727,18.26,15.142564,13.625639,12.167144,9.70141,8.205817
04/19,29.215593,30.22,29.000912,29.082817,28.986666,28.947937,28.942759,28.76477,28.904001,28.409622,27.552391,28.494,25.357733,22.776205,20.161238,17.131243,17.922,15.029062,13.5715885,12.088552,9.6478,8.190673
04/20,29.230663,30.22,28.972677,29.05734,28.996666,28.928047,28.90792,28.737509,28.858002,28.380249,27.535795,28.429998,25.42033,22.875765,20.142084,17.074629,17.528,14.963146,13.5114765,12.036663,9.695232,8.19054
04/21,29.248913,30.25,28.991877,29.081371,28.966667,28.9481,28.93123,28.777533,28.824,28.391956,27.672113,28.544,25.481153,22.878523,20.129597,17.12919,17.492,14.973128,13.502775,11.95613,9.689086,8.199962
04/22,29.27263,29.99,29.007853,29.072212,28.943335,28.936543,28.918041,28.790405,28.835999,28.381804,27.609856,28.582,25.573078,22.716255,20.059368,17.258581,17.548,14.995053,13.5940075,11.962427,9.766543,8.179717
04/23,29.327778,29.85,29.062204,29.10119,28.986666,28.959438,28.909264,28.801046,28.888,28.433449,27.66383,28.574,25.648518,22.855814,20.063086,17.126677,17.472,14.804996,13.443026,12.034604,9.7982,8.200765
04/24,29.377813,29.97,29.076786,29.121178,29.029999,28.98564,28.924877,28.809803,28.854,28.449955,27.62351,28.435999,25.56144,22.661438,20.011444,17.123964,17.6,14.778922,13.368492,12.079102,9.750323,8.141839
04/25,29.39082,29.99,29.114801,29.159382,29.12,29.027405,28.958406,28.833954,28.894001,28.502968,27.711943,28.476002,25.523815,22.446413,20.232084,17.303978,18.039999,14.920004,13.496714,12.075556,9.6885,8.14609
04/26,29.378115,29.86,29.149637,29.191944,29.146667,29.051086,28.959707,28.862518,28.88,28.531517,27.687716,28.504002,25.423597,22.54944,20.309902,17.234272,17.978,14.957038,13.44586,12.110004,9.751744,8.185328
04/27,29.405695,29.87,29.162994,29.195198,29.236666,29.082697,28.977554,28.941126,28.891998,28.682796,27.810175,28.538,25.611715,22.639885,20.276447,17.263885,17.79,14.927054,13.572149,12.074931,9.737569,8.16312
04/28,29.391785,29.97,29.15541,29.188631,29.246666,29.084225,28.977373,28.98307,28.924,28.596912,27.618996,28.584,25.381048,22.619894,20.480738,17.379187,18.018,14.893851,13.578674,12.065238,9.745102,8.141885
04/29,29.35126,29.91,29.151562,29.182844,29.236666,29.085331,28.971054,28.887192,28.960001,28.579672,27.274656,28.564001,25.206545,22.501268,20.576834,17.281878,18.232,14.996038,13.545282,12.079705,9.726538,8.140466
04/30,29.378218,29.88,29.184809,29.189049,29.230001,29.121387,28.989624,28.889444,28.966,28.579618,27.224297,28.426,25.155388,22.442875,20.44144,17.207949,18.132,14.933484,13.480551,12.075663,9.720549,8.1315
05/01,29.389467,30.01,29.19016,29.19577,29.223333,29.11524,29.016666,28.924017,28.973999,28.616201,27.41352,28.482,25.315788,22.597948,20.585682,17.31988,18.352,14.884538,13.488396,11.997937,9.640319,8.081298
05/02,29.436651,29.98,29.232107,29.241034,29.279999,29.133078,29.064062,28.953323,28.978,28.67669,27.607584,28.536,25.319878,22.472954,20.39648,17.27566,18.494,14.816255,13.530589,12.036035,9.681791,8.08637
05/03,29.396435,30.06,29.225101,29.23765,29.303335,29.142406,29.070768,28.945444,28.962,28.661928,27.583145,28.551998,25.207315,22.479101,20.21799,17.156723,18.53,14.791688,13.4914665,12.079286,9.677536,8.124352
