time,1,25,50,75,100,125,150,200,250,300,500,750
01/01,29.609167,29.4372,29.114584,28.031599,26.751598,25.2828,22.8548,14.978001,11.501667,10.9184,8.5776005,5.9425
01/02,29.574583,29.456001,29.081667,27.962801,26.6852,25.1644,22.816399,15.1984,11.514584,10.9232,8.5748,5.945
01/03,29.502172,29.39625,29.114782,28.0375,26.754166,25.354166,22.917084,15.387917,11.526521,10.958751,8.6075,5.9686666
01/04,29.560835,29.3924,29.053335,28.036001,26.753601,25.462801,23.0452,15.2616005,11.535417,10.9372,8.6147995,5.94375
01/05,29.4468,29.3808,29.060417,28.0268,26.748001,25.494,23.0804,15.045601,11.539584,10.8852005,8.6036,5.955625
01/06,29.4588,29.358799,29.027916,27.93,26.7096,25.3572,22.9252,15.1688,11.509999,10.9212,8.5908,5.94625
01/07,29.4624,29.3476,29.038332,27.968,26.788801,25.3772,22.996399,15.225201,11.51125,10.9252,8.6068,5.9475
01/08,29.5024,29.333601,29.039167,28.093601,26.876001,25.4908,23.0128,14.973599,11.565833,10.9392,8.6256,6.0025
01/09,29.4836,29.352,29.126251,28.1672,27.0268,25.549599,23.03,14.996799,11.627917,10.955601,8.6324,6.0025
01/10,29.478333,29.367199,29.1775,28.181202,26.9848,25.5284,23.0476,15.239201,11.599583,10.9328,8.6156,5.954375
01/11,29.481667,29.364399,29.1325,28.2108,26.9812,25.441198,22.9512,15.194,11.609166,10.968,8.6164,5.955625
01/12,29.4975,29.3572,29.140833,28.246,27.0128,25.496399,22.968401,15.234799,11.56,10.976,8.589601,5.946875
01/13,29.496666,29.3216,29.079168,28.1072,26.8004,25.3144,22.867199,15.454401,11.560833,10.9988,8.6012,6.005
01/14,29.473333,29.341667,29.083042,28.127083,26.789583,25.466667,23.010834,15.243333,11.5199995,10.971667,8.590833,6.001875
01/15,29.46,29.362917,29.074781,28.189165,26.922918,25.569582,23.042917,15.029167,11.505652,10.934583,8.5824995,5.996875
