time,1,20,40,60,80,100,120,140,180,300,500
01/01,27.394999,27.317999,27.301666,27.200768,26.551428,25.670769,23.905714,21.077856,15.673333,9.897858,7.4015384
01/02,27.413332,27.342999,27.323334,27.234615,26.570713,25.73923,23.89,21.082142,15.677501,9.855714,7.386923
01/03,27.426666,27.354,27.326668,27.227692,26.618572,25.723076,23.915714,21.099287,15.765834,9.840714,7.386923
01/04,27.440834,27.398888,27.355455,27.2525,26.665384,25.623335,23.936922,21.119999,15.654545,9.883077,7.383333
01/05,27.460833,27.43,27.371819,27.275833,26.664616,25.661667,23.907692,21.074615,15.764545,9.853847,7.3566666
01/06,27.464167,27.420002,27.365831,27.263845,26.692142,25.539999,23.85,21.073572,15.705833,9.832143,7.3561535
01/07,27.480833,27.411999,27.363333,27.277693,26.679998,25.461538,23.765715,21.101427,15.744167,9.850715,7.3646154
01/08,27.479166,27.442001,27.38,27.296154,26.698572,25.543077,23.821428,21.030714,15.724999,9.852142,7.3484616
01/09,27.505835,27.451,27.391668,27.326153,26.685715,25.400768,23.797855,21.07643,15.704166,9.834285,7.3438463
01/10,27.509169,27.45,27.389166,27.296154,26.683573,25.419231,23.729284,21.012857,15.838333,9.861428,7.33
01/11,27.536667,27.460001,27.415833,27.336153,26.644285,25.446922,23.887857,20.95143,15.735833,9.852142,7.3469234
01/12,27.560835,27.479,27.449999,27.31,26.660715,25.387693,23.784286,21.072144,15.6875,9.857142,7.3376923
01/13,27.57,27.501999,27.456667,27.296154,26.601429,25.391539,23.536428,20.787142,15.646667,9.852858,7.36
01/14,27.590834,27.514002,27.464167,27.343077,26.672144,25.43,23.750715,20.992857,15.748333,9.857142,7.3261538
01/15,27.614166,27.532001,27.486666,27.340769,26.672144,25.430769,23.606428,20.727142,15.6225,9.848572,7.266154
01/16,27.62,27.559,27.506668,27.302307,26.630716,25.330769,23.475,20.677143,15.664166,9.895714,7.2946157
01/17,27.612501,27.560001,27.512499,27.332308,26.652859,25.386923,23.514286,20.717144,15.629167,9.849999,7.266923
01/18,27.633333,27.559,27.512499,27.333845,26.651428,25.399231,23.44,20.582857,15.571667,9.839286,7.276154
01/19,27.655832,27.574,27.528334,27.339231,26.697144,25.326153,23.40357,20.624285,15.611667,9.804285,7.3015385
01/20,27.686666,27.612,27.5475,27.373077,26.665714,25.317692,23.437857,20.622858,15.665833,9.799286,7.269231
01/21,27.680834,27.626999,27.569168,27.423847,26.637857,25.37077,23.368572,20.49643,15.5575,9.807857,7.2838464
01/22,27.714167,27.623001,27.579168,27.422306,26.669285,25.406155,23.33,20.57643,15.528333,9.751429,7.2484612
01/23,27.719168,27.629002,27.5875,27.466923,26.682858,25.235384,23.242144,20.414999,15.525833,9.751429,7.2715383
01/24,27.749166,27.633999,27.599167,27.457693,26.687857,25.410769,23.370714,20.443571,15.4675,9.779286,7.262308
01/25,27.769167,27.661,27.62,27.483847,26.720001,25.368462,23.292143,20.377857,15.44,9.82,7.276154
01/26,27.791666,27.676,27.626665,27.515385,26.767141,25.287691,23.245714,20.38857,15.43,9.813571,7.286154
01/27,27.746363,27.656668,27.62,27.539167,26.827694,25.419167,23.316923,20.458462,15.452727,9.821539,7.320833
01/28,27.782501,27.715,27.675835,27.529232,26.772142,25.286154,23.235,20.329285,15.366666,9.844286,7.2807693
01/29,27.788332,27.725,27.691666,27.529232,26.799286,25.11923,22.993572,20.224287,15.240833,9.813571,7.2515388
01/30,27.8225,27.747,27.714998,27.526924,26.823572,25.103848,22.974613,20.217144,15.337501,9.832857,7.2415385
01/31,27.835,27.764002,27.734167,27.516153,26.874285,25.155384,23.043846,20.143572,15.274166,9.845714,7.253077
02/01,27.839167,27.768,27.730833,27.517693,26.842144,25.105385,22.934614,20.116428,15.259167,9.832143,7.2353845
02/02,27.88,27.779001,27.748335,27.510769,26.857143,25.116154,22.96923,20.037857,15.253334,9.849286,7.237693
02/03,27.9125,27.812,27.760834,27.533077,26.799286,25.017693,22.85154,20.001429,15.070834,9.83,7.259231
02/04,27.951666,27.835001,27.774168,27.53077,26.790714,25.106153,22.916155,20.109285,15.158334,9.851428,7.253846
02/05,27.957499,27.853,27.792501,27.531538,26.785,25.01923,22.966923,20.006428,15.202499,9.793571,7.2353845
02/06,27.973333,27.872,27.8175,27.517693,26.761429,25.205385,22.974617,20.1,15.0825,9.787857,7.231539
02/07,27.9825,27.88,27.82,27.518461,26.689285,25.14846,22.95923,20.061428,15.129167,9.835714,7.2284617
02/08,28.01,27.903,27.849167,27.518461,26.662142,25.073845,22.919231,20.06,15.149167,9.791429,7.206154
02/09,28.041666,27.938,27.87,27.549232,26.727858,25.149231,22.905384,20.050001,15.0125,9.807857,7.23
02/10,28.032501,27.954,27.887499,27.53077,26.605,25.032309,22.892307,20.105715,15.085834,9.793571,7.213077
02/11,28.070833,27.948002,27.895834,27.586924,26.602142,25.016153,22.83846,20.06143,14.9925,9.7535715,7.2053843
02/12,28.0625,27.962,27.902502,27.585384,26.64,25.076153,22.910769,20.084286,14.9325,9.759286,7.2353845
02/13,28.085833,27.966,27.917501,27.565386,26.637857,24.934614,22.72231,19.911428,14.893333,9.798571,7.2423077
02/14,28.090834,27.98,27.9225,27.596153,26.634287,25.013845,22.866922,20.007856,14.88,9.773572,7.263077
02/15,28.090834,27.980999,27.934166,27.654615,26.624285,24.995384,22.927692,20.079285,14.924167,9.769286,7.263077
02/16,28.103333,27.975,27.935,27.584616,26.645,24.973846,22.674614,19.817142,14.753334,9.755,7.243846
02/17,28.140833,27.99,27.959167,27.62077,26.652859,24.947693,22.702309,19.898571,14.845833,9.782143,7.2476926
02/18,28.165833,28.008999,27.975832,27.65846,26.65643,25.084616,22.82,19.958572,14.821667,9.75,7.286154
02/19,28.155832,28.017002,27.987501,27.672306,26.549286,24.815386,22.51,19.643572,14.645,9.751429,7.2584615
02/20,28.186666,28.021,27.986666,27.677692,26.52857,24.843077,22.68923,19.822144,14.820834,9.739286,7.292308
02/21,28.191666,28.051998,28.0025,27.68923,26.547144,24.83769,22.583078,19.754286,14.729167,9.717857,7.2615385
02/22,28.214167,28.073002,28.021667,27.743847,26.467855,24.773846,22.589998,19.585001,14.669167,9.703572,7.2838464
02/23,28.251665,28.085999,28.0375,27.723846,26.414999,24.788462,22.632307,19.783571,14.787499,9.716429,7.283077
02/24,28.271667,28.122,28.049166,27.714617,26.369284,24.736921,22.58,19.758572,14.79,9.690714,7.2823076
02/25,28.296667,28.135998,28.048332,27.716923,26.404285,24.804615,22.660002,19.957857,14.7375,9.682857,7.267692
02/26,28.32,28.169,28.06,27.74923,26.438572,24.82077,22.736921,19.855715,14.82,9.694285,7.2130766
02/27,28.3675,28.195002,28.073334,27.766924,26.419285,24.791538,22.768461,19.847141,14.759999,9.705714,7.2161536
02/28,28.369165,28.2,28.081667,27.715384,26.39143,24.83846,22.77,19.970715,14.837501,9.684999,7.210769
02/29,28.563334,28.163332,28.173334,28.0175,26.3825,24.7025,22.494999,19.5275,14.900001,9.9125,7.3575
03/01,28.393333,28.223999,28.110832,27.761538,26.427856,24.772308,22.675385,19.835001,14.769166,9.702143,7.227692
03/02,28.409166,28.251999,28.11,27.783846,26.47143,24.783846,22.768461,19.980715,14.816667,9.670714,7.226154
03/03,28.380835,28.262,28.120834,27.794617,26.509287,24.743847,22.69,19.939285,14.873333,9.678572,7.2069235
03/04,28.400833,28.268,28.175001,27.845385,26.47,24.788462,22.721539,19.935,14.764999,9.644286,7.196923
03/05,28.4075,28.289001,28.152502,27.802307,26.442142,24.751537,22.696154,20.036428,14.961666,9.717142,7.2023077
