time,1,5,10,15,20,25,30,40,50,60,75,100,125,150,200,250,300,500
02/07,28.266514,,,,,28.251152,,,28.252531,,27.736345,24.504404,20.522514,16.805916,11.914885,10.418147,9.736009,7.878454
02/08,28.246048,,,,,28.239077,,,28.227242,,27.653206,24.5081,20.644003,16.932919,12.001468,10.411416,9.732245,7.8825936
02/09,28.250317,,,,,28.249166,,,28.256588,,27.754066,24.640448,20.728142,17.041512,12.017505,10.396839,9.72708,7.8967814
02/10,28.275078,,,,,28.264074,,,28.270658,,27.814991,24.76856,20.811657,17.145256,12.05778,10.416743,9.741497,7.880363
02/11,28.288836,,,,,28.282621,,,28.285236,,27.821875,24.817596,20.824154,17.145891,12.102078,10.434505,9.745836,7.8992057
02/12,28.308275,,,,,28.292555,,,28.297848,,27.864788,24.909681,20.903719,17.210068,12.124201,10.436111,9.7411375,7.888724
02/13,28.324736,,,,,28.31344,,,28.309517,,27.915651,25.001314,21.04767,17.25883,12.144565,10.462011,9.750899,7.903671
02/14,28.313404,,,,,28.304724,,,28.301609,,27.90367,25.00535,21.021742,17.41282,12.1816225,10.470125,9.756061,7.9036508
02/15,28.296818,,,,,28.293722,,,28.278408,,27.951927,25.1806,21.05365,17.378048,12.189032,10.462259,9.73761,7.915977
02/16,28.316484,,,,,28.295486,,,28.268368,,27.940544,25.251543,21.292875,17.439226,12.210007,10.490485,9.757972,7.8957405
02/17,28.303179,,,,,28.287804,,,28.285887,,28.02117,25.221308,21.20945,17.521723,12.313872,10.490134,9.755932,7.9318633
02/18,28.30776,,,,,28.302843,,,28.286112,,28.033138,25.362532,21.215578,17.35631,12.24293,10.478469,9.746098,7.9050016
02/19,28.348305,,,,,28.326262,,,28.31078,,28.054451,25.399088,21.36834,17.423347,12.242735,10.491109,9.749037,7.9117236
02/20,28.342701,,,,,28.333883,,,28.335289,,28.023811,25.37936,21.268843,17.460897,12.30606,10.477899,9.753456,7.9174905
02/21,28.346054,,,,,28.33268,,,28.354713,,28.043425,25.599745,21.38329,17.610006,12.292292,10.5212965,9.758592,7.9058795
02/22,28.342638,,,,,28.345434,,,28.364788,,28.103636,25.799644,21.415081,17.672977,12.255345,10.489497,9.745427,7.915067
02/23,28.332985,,,,,28.325762,,,28.354925,,28.084404,25.718935,21.339777,17.67258,12.320356,10.506259,9.755339,7.926166
02/24,28.340624,,,,,28.331736,,,28.357656,,28.078613,25.7879,21.412401,17.66606,12.295281,10.486838,9.760123,7.9315786
02/25,28.352,,,,,28.348047,,,28.379864,,28.17927,25.912584,21.665537,17.753475,12.348637,10.499904,9.75807,7.9227357
02/26,28.398367,,,,,28.378927,,,28.417112,,28.26749,26.024065,21.71981,17.816998,12.32632,10.524396,9.767343,7.9531555
02/27,28.385853,,,,,28.371159,,,28.409052,,28.247707,26.08893,21.691206,17.790707,12.362757,10.495435,9.752775,7.9252825
02/28,28.3772,,,,,28.380676,,,28.403276,,28.165274,26.004745,21.639433,17.89395,12.423638,10.5221615,9.779254,7.9350505
02/29,28.365892,,,,,28.326551,,,28.392185,,28.252598,26.096716,22.180569,18.018297,12.540784,10.548235,9.797026,7.9209914
03/01,28.382889,,,,,28.393633,,,28.412354,,28.258303,26.309097,21.913109,18.05085,12.409856,10.528867,9.792022,7.9360113
03/02,28.377573,,,,,28.388735,,,28.40854,,28.196157,26.203629,21.916052,17.922606,12.3730545,10.538599,9.802993,7.9370627
03/03,28.388828,,,,,28.396776,,,28.416338,,28.237581,26.136919,21.761827,18.013836,12.469458,10.554139,9.803888,7.9097943
03/04,28.400326,,,,,28.4105,,,28.42813,,28.260298,26.296776,21.888275,18.141447,12.370079,10.546142,9.815263,7.9318953
03/05,28.396996,,,,,28.407467,,,28.41853,,28.233389,26.322401,22.0535,18.143047,12.458616,10.539219,9.81558,7.927688
03/06,28.398176,,,,,28.404514,,,28.412848,,28.201178,26.36305,22.100767,18.36202,12.555578,10.578121,9.82125,7.945714
03/07,28.420662,,,,,28.407127,,,28.41877,,28.261585,26.41517,22.191723,18.22056,12.48719,10.546972,9.826044,7.923876
03/08,28.459455,,,,,28.425974,,,28.437098,,28.285662,26.388018,22.246956,18.383242,12.497127,10.555538,9.82364,7.9388857
03/09,28.44914,,,,,28.443516,,,28.455944,,28.266396,26.380379,22.313095,18.403172,12.590328,10.597771,9.828506,7.9539404
03/10,28.470274,,,,,28.467201,,,28.478064,,28.299044,26.501604,22.349419,18.581665,12.539067,10.576944,9.828545,7.9632335
03/11,28.45807,,,,,28.457783,,,28.467455,,28.262232,26.411875,22.363813,18.572254,12.60266,10.592441,9.829996,7.9728446
03/12,28.441465,,,,,28.4379,,,28.44877,,28.255339,26.514545,22.33899,18.559628,12.629714,10.60532,9.819333,7.9813976
03/13,28.439266,,,,,28.438858,,,28.436157,,28.12243,26.448757,22.390701,18.572392,12.704485,10.609429,9.8425455,7.973097
03/14,28.456211,,,,,28.446922,,,28.44825,,28.20157,26.473467,22.481043,18.68169,12.710112,10.596091,9.839578,7.9633574
03/15,28.461592,,,,,28.45676,,,28.443031,,28.212807,26.541916,22.362095,18.5888,12.750937,10.638842,9.832296,7.9762115
03/16,28.441208,,,,,28.445574,,,28.438484,,28.178461,26.475515,22.424664,18.536743,12.73447,10.624284,9.828909,7.957914
03/17,28.422554,,,,,28.434607,,,28.444605,,28.188166,26.599495,22.535982,18.751543,12.81956,10.653016,9.83439,7.965161
03/18,28.426523,,,,,28.444796,,,28.441116,,28.191444,26.546192,22.55651,18.64408,12.899061,10.678566,9.844205,7.958946
03/19,28.448706,,,,,28.46729,,,28.457361,,28.190481,26.535006,22.464834,18.606184,12.763085,10.646782,9.830633,7.956327
03/20,28.440796,,,,,28.46335,,,28.464508,,28.183111,26.606089,22.609241,18.69667,12.89097,10.685843,9.83674,7.9741874
03/21,28.459671,,,,,28.459946,,,28.467272,,28.215786,26.64666,22.501732,18.653166,12.94253,10.672973,9.833082,7.96929
03/22,28.488781,,,,,28.47295,,,28.470222,,28.249832,26.565718,22.600014,18.625332,12.877718,10.6770315,9.840387,7.9854183
03/23,28.492332,,,,,28.486143,,,28.47925,,28.240608,26.633944,22.518658,18.597403,12.917238,10.63752,9.819915,7.965733
03/24,28.510532,,,,,28.487087,,,28.48541,,28.278076,26.573843,22.741549,18.734667,12.961191,10.690724,9.825199,7.984842
03/25,28.50166,,,,,28.475105,,,28.48041,,28.27418,26.659607,22.565727,18.578503,12.932856,10.674346,9.827198,7.973414
03/26,28.537022,,,,,28.480555,,,28.476042,,28.234514,26.614485,22.722702,18.651419,12.916182,10.687824,9.807704,7.9702263
03/27,28.502115,,,,,28.462706,,,28.463787,,28.265215,26.465473,22.480377,18.497421,12.865449,10.657363,9.809388,7.96187
03/28,28.530111,,,,,28.489952,,,28.482616,,28.239883,26.551601,22.411228,18.441874,12.839232,10.653561,9.817819,7.953822
03/29,28.536156,,,,,28.494034,,,28.501513,,28.315292,26.689026,22.673643,18.622282,12.929279,10.703828,9.819832,7.9632144
03/30,28.49134,,,,,28.45309,,,28.46441,,28.253977,26.500132,22.445934,18.411472,12.86728,10.642964,9.797308,7.9471684
03/31,28.503944,,,,,28.458,,,28.46563,,28.28929,26.685171,22.613884,18.486395,12.790203,10.626996,9.801435,7.9556026
04/01,28.50959,,,,,28.46079,,,28.464485,,28.330568,26.689795,22.459576,18.450605,12.872334,10.665736,9.79439,7.9531007
04/02,28.532553,,,,,28.47279,,,28.475298,,28.328508,26.66614,22.51106,18.485998,12.916221,10.638071,9.792387,7.9403267
04/03,28.534868,,,,,28.478998,,,28.484894,,28.336075,26.62623,22.539331,18.425243,12.761761,10.620737,9.787237,7.9591823
04/04,28.54513,,,,,28.473572,,,28.469988,,28.316004,26.56769,22.37294,18.407896,12.794478,10.632196,9.785782,7.94006
04/05,28.522423,,,,,28.4774,,,28.472229,,28.329618,26.546303,22.387003,18.482195,12.895147,10.624364,9.800633,7.9480386
04/06,28.545887,,,,,28.478611,,,28.4749,,28.330688,26.664253,22.509161,18.438221,12.7492485,10.601915,9.797503,7.953567
04/07,28.562073,,,,,28.49331,,,28.481874,,28.347809,26.618843,22.327997,18.287857,12.719741,10.60217,9.788421,7.9367523
