time,1,25,50,75,100,125,150,200,250,300,500
01/01,28.86381,28.819824,28.776733,28.662626,28.143991,27.457407,25.61595,17.025063,12.338686,10.986283,8.636687
01/02,28.864594,28.807735,28.771807,28.661915,28.168056,27.414341,25.77085,17.109516,12.261435,10.969177,8.605565
01/03,28.833292,28.792896,28.760141,28.658993,28.233133,27.502577,25.97507,17.252382,12.391499,10.990869,8.651304
01/04,28.82583,28.789568,28.766329,28.682758,28.172434,27.435331,25.79131,17.181068,12.370446,10.986384,8.645
01/05,28.795654,28.77097,28.739197,28.591137,28.153395,27.303436,25.696333,17.112352,12.383791,10.96965,8.575476
01/06,28.779442,28.766378,28.74193,28.579556,28.176838,27.293324,25.693693,17.152712,12.429795,10.994427,8.629617
01/07,28.757841,28.744062,28.716898,28.588675,28.236633,27.446268,25.746746,17.154446,12.510588,11.014619,8.603301
01/08,28.791544,28.74805,28.695293,28.594969,28.25529,27.548347,25.892473,17.343254,12.540137,11.030802,8.586661
01/09,28.803972,28.748323,28.696068,28.58772,28.26818,27.466732,25.977446,17.367863,12.561685,11.0103245,8.629275
01/10,28.794271,28.744118,28.701643,28.563211,28.255083,27.450209,25.712934,17.173634,12.386479,11.011129,8.593624
01/11,28.796038,28.753553,28.69002,28.524055,28.177685,27.447609,25.726631,17.333284,12.3225,10.994483,8.645348
01/12,28.782595,28.749538,28.693027,28.560844,28.202415,27.578426,25.964533,17.656923,12.352199,10.991064,8.638328
01/13,28.803507,28.744463,28.690142,28.569904,28.249474,27.443716,25.75406,17.353962,12.486693,11.047563,8.63578
01/14,28.788956,28.72765,28.670076,28.519794,28.083717,27.370768,25.739511,17.204954,12.477118,11.006265,8.585346
01/15,28.78066,28.715067,28.663998,28.504486,28.104061,27.503775,25.983915,17.062366,12.393865,10.9868355,8.593291
01/16,28.771414,28.714731,28.65391,28.479057,28.083055,27.474972,26.061579,17.290047,12.299608,10.98727,8.590842
01/17,28.73739,28.708462,28.655714,28.509975,28.050701,27.371428,25.791443,17.161509,12.363058,11.0585575,8.635393
01/18,28.807024,28.733185,28.685728,28.49998,28.17055,27.47137,26.010796,17.242308,12.356505,11.059968,8.619762
01/19,28.809107,28.731325,28.662292,28.474144,28.093689,27.421877,25.86622,17.331945,12.317545,11.082508,8.630587
01/20,28.822548,28.750816,28.658781,28.50935,28.104797,27.347094,25.724617,17.300575,12.273675,11.036584,8.651449
01/21,28.81978,28.777658,28.668245,28.51902,28.139893,27.407055,25.770683,17.324242,12.285481,11.021425,8.677747
01/22,28.814402,28.771524,28.667875,28.539572,28.092916,27.448524,25.823248,17.331865,12.364923,11.008484,8.673653
01/23,28.761969,28.769835,28.669233,28.565952,28.1452,27.534096,25.888237,17.293837,12.420203,11.018779,8.692226
01/24,28.78303,28.767185,28.660458,28.564693,28.170006,27.50659,25.686132,17.354977,12.488301,11.075395,8.664689
01/25,28.731829,28.726744,28.632925,28.498537,28.040983,27.298412,25.654287,17.306654,12.487299,11.049279,8.635075
01/26,28.679008,28.688375,28.607738,28.469547,28.072857,27.355513,25.702614,17.681957,12.412418,11.064905,8.593145
01/27,28.653666,28.66282,28.593538,28.471407,28.00778,27.348436,25.77558,17.578075,12.464941,11.055294,8.650364
01/28,28.620813,28.61383,28.551414,28.424686,27.91553,27.320932,25.70016,17.63323,12.444637,10.99847,8.605797
01/29,28.558573,28.57043,28.522552,28.398537,27.935015,27.426401,25.912046,17.502178,12.480135,11.000785,8.590004
01/30,28.593557,28.60084,28.546078,28.377337,27.945435,27.405539,25.856647,17.558659,12.577393,11.02562,8.5851755
01/31,28.63832,28.648973,28.601994,28.518179,28.088959,27.487211,25.866383,17.537434,12.616181,11.043823,8.617857
02/01,28.637728,28.658674,28.61425,28.555542,28.192894,27.443422,25.803677,17.609093,12.588299,11.068765,8.674954
02/02,28.624693,28.614407,28.555103,28.477772,28.145449,27.43154,25.52021,17.46075,12.5073,11.065241,8.653548
02/03,28.470892,28.500523,28.430082,28.322771,27.9387,27.29434,25.36565,17.438707,12.519333,11.05971,8.658614
02/04,28.397806,28.38811,28.341307,28.261831,27.847593,27.230314,25.58036,17.837505,12.658163,11.092945,8.737078
02/05,28.337402,28.341515,28.305399,28.234581,27.790052,27.157808,25.76084,17.802479,12.574316,11.077651,8.68972
02/06,28.355024,28.347515,28.294535,28.179409,27.736654,27.192173,25.760359,17.837353,12.597698,11.104745,8.660846
02/07,28.43522,28.410189,28.33197,28.19978,27.791817,27.26455,25.892637,17.931316,12.60917,11.080029,8.684142
02/08,28.440125,28.437185,28.366518,28.206966,27.782738,27.215384,25.849184,18.146736,12.713573,11.067802,8.651737
02/09,28.49115,28.480879,28.428928,28.282623,27.751463,27.14322,25.791706,18.259275,12.772895,11.029099,8.638489
02/10,28.523504,28.477253,28.436058,28.31178,27.886383,27.232027,25.865395,18.216743,12.766369,11.025534,8.611226
02/11,28.418612,28.447092,28.401337,28.313946,27.909441,27.265139,25.678957,18.016022,12.753664,11.02788,8.635192
02/12,28.43866,28.432497,28.399446,28.33807,27.897675,27.245283,25.576271,17.8897,12.600313,11.008925,8.631134
02/13,28.440119,28.417076,28.391794,28.318613,27.84827,27.17281,25.554127,17.885662,12.579777,11.055228,8.6155
02/14,28.407349,28.378693,28.349516,28.223728,27.72061,27.000465,25.418518,17.842129,12.602863,11.049069,8.59719
02/15,28.391953,28.351362,28.306154,28.215889,27.803448,27.11601,25.659748,18.037537,12.621403,11.03088,8.6190605
02/16,28.358072,28.318146,28.281832,28.165958,27.791868,27.101562,25.876038,18.27845,12.720333,11.075359,8.665663
02/17,28.390236,28.346489,28.310995,28.174526,27.733938,27.05545,25.830355,18.24988,12.646295,11.021272,8.612921
02/18,28.403318,28.366568,28.319496,28.187468,27.737032,27.081871,25.977339,18.008776,12.643912,11.082999,8.675237
02/19,28.373186,28.340336,28.289036,28.165417,27.856874,27.164768,25.865568,18.030636,12.577571,11.041875,8.746136
02/20,28.34968,28.285267,28.2355,28.140587,27.881514,27.045683,25.660198,18.02614,12.678595,11.099445,8.703089
02/21,28.345427,28.244581,28.177116,28.084764,27.814045,27.009281,25.62385,18.313375,12.700294,11.117986,8.656621
02/22,28.351278,28.2435,28.145144,28.029087,27.75042,26.912231,25.604664,18.24986,12.70736,11.1520195,8.677042
02/23,28.391184,28.2718,28.189423,28.044407,27.666111,26.919485,25.671595,18.190374,12.635758,11.119364,8.668547
02/24,28.4225,28.313951,28.217266,28.06768,27.612858,26.943806,25.720354,18.079767,12.539625,11.029645,8.662934
02/25,28.419853,28.320662,28.229103,28.06638,27.612455,26.921438,25.695547,18.20249,12.699726,11.071228,8.656709
02/26,28.415457,28.331621,28.239035,28.101566,27.640865,26.865091,25.800703,17.96245,12.597924,11.098459,8.667316
02/27,28.421549,28.327374,28.258558,28.122751,27.649086,26.909811,25.716135,18.093817,12.711579,11.173997,8.728025
02/28,28.420881,28.30796,28.247032,28.111174,27.67145,26.83614,25.466516,18.163588,12.747646,11.19662,8.717164
02/29,27.88445,27.737,27.63249,27.52794,27.03336,26.427588,25.088713,18.48543,13.039847,11.327507,8.466466
03/01,28.42077,28.303928,28.242514,28.1301,27.666903,26.825054,25.67388,18.393412,12.727482,11.150943,8.669633
03/02,28.462236,28.384499,28.306767,28.17654,27.757942,26.950666,25.762653,17.756754,12.551463,11.107108,8.656113
03/03,28.477663,28.398438,28.278496,28.133615,27.727324,26.972206,25.652563,17.735676,12.583381,11.143087,8.721338
03/04,28.473581,28.422947,28.295067,28.155977,27.69536,27.007368,25.589428,17.98451,12.734237,11.190793,8.764359
03/05,28.38192,28.372932,28.259789,28.093332,27.658588,26.912373,25.321007,18.051807,12.820577,11.188918,8.739987
03/06,28.410416,28.345467,28.237324,28.086067,27.694937,26.965586,25.40641,17.752714,12.731205,11.155179,8.680201
