time,1,5,10,13,15,20,25,30,35,40,50,60,80,100,120,140,180,300,500
01/29,25.954325,26.041027,26.48407,26.92,26.01112,25.708223,25.966133,25.943556,25.915516,25.259266,25.807795,23.677078,21.075516,17.418001,15.259683,14.04093,13.070467,11.607484,8.083959
01/30,25.987148,26.131361,26.576368,27.02,26.087679,25.784964,26.05693,26.037815,26.013817,25.360044,25.91792,23.989265,21.150377,17.76417,15.485284,14.0624075,13.116814,11.658816,8.117531
01/31,25.946054,26.287897,26.688602,27.1,26.228493,25.791191,26.183702,26.160875,26.133724,25.386398,26.028708,24.135157,21.10339,17.77041,15.613321,14.033385,13.122326,11.604435,8.092709
02/01,25.890568,26.338121,26.04188,25.875,26.290548,25.798782,26.216566,26.168667,26.119793,25.278057,26.010628,23.676592,20.363523,17.569693,15.375408,13.940811,13.083397,11.649851,8.120607
02/02,25.863907,26.229464,25.959457,25.810001,26.19288,25.786863,26.136696,26.09037,26.036407,25.18203,25.803524,23.184736,20.174374,17.37873,15.449683,14.187231,13.083361,11.582248,8.090552
02/03,25.997812,26.249825,26.136047,26.075,26.211823,25.865345,26.15197,26.104963,26.034245,25.22658,25.594406,23.076452,20.297777,17.357006,15.3238325,14.222235,13.100147,11.627288,8.106317
02/04,26.066217,26.292776,26.32459,26.33,26.25097,25.866884,26.139053,26.027452,25.867249,25.18409,25.461704,23.130564,20.366243,17.200699,15.165181,13.943158,13.073814,11.65837,8.109733
02/05,26.040731,26.399317,26.195581,26.119999,26.23803,25.811317,26.044607,25.917305,25.808212,25.151064,25.354841,23.338547,20.500156,17.237072,15.109962,13.900373,13.06468,11.633127,8.127895
02/06,26.051708,26.585718,26.29799,26.154999,26.501719,25.862934,26.37628,26.314285,26.152874,25.192575,25.543724,23.405859,20.146524,16.83478,15.058278,13.919504,13.040488,11.636457,8.106551
02/07,26.05971,26.65663,26.427002,26.295,26.619747,25.847197,26.565258,26.533537,26.483624,25.181887,25.653282,23.221907,19.903667,16.64132,15.162777,14.088426,13.052839,11.655028,8.09386
02/08,26.053673,26.640825,26.427237,26.310001,26.62197,25.861965,26.60139,26.592592,26.581167,25.183838,26.24978,23.343866,20.056625,16.728733,15.103101,13.914966,13.020801,11.58053,8.075588
02/09,26.074232,26.692766,26.367224,26.195,26.659891,25.851099,26.643349,26.636724,26.627588,25.219713,26.582787,23.580963,20.258213,17.000427,14.961893,13.859225,13.020282,11.584176,8.017314
02/10,26.175512,26.762127,26.155867,25.83,26.73307,25.85791,26.704735,26.695852,26.685238,25.23143,26.64768,23.618069,20.577528,17.060566,14.954271,13.8054495,13.064084,11.570039,8.033371
02/11,26.2649,26.811144,25.923887,25.455,26.766651,25.859083,26.749418,26.741528,26.734127,25.157705,26.697132,23.373535,19.987785,16.92489,15.045655,13.843604,13.054374,11.532433,8.094071
02/12,26.289318,26.86623,25.705011,25.119999,26.814182,25.892082,26.786686,26.777496,26.768911,25.253435,26.730783,23.365705,19.953789,16.686726,14.93698,13.774624,13.026395,11.552758,8.071746
02/13,26.39702,26.95433,25.62988,24.945,26.875908,25.997137,26.840277,26.827557,26.818405,25.232355,26.794025,23.266768,19.932936,16.815207,15.035785,13.912777,13.041081,11.527228,8.08028
02/14,26.353428,26.99993,25.677057,24.935001,26.962994,26.053997,26.934492,26.920683,26.90965,25.173712,26.871557,23.088968,19.242823,16.596653,14.880242,13.817767,12.993234,11.493079,8.0888195
02/15,26.30697,27.063522,25.696096,24.96,27.0075,26.081923,26.98424,26.978376,26.972948,25.286118,26.964657,23.475689,19.760277,16.723225,14.803813,13.803136,13.000791,11.483729,8.086792
02/16,26.316858,27.189863,25.85179,25.09,27.13814,26.13303,27.110313,27.102959,27.095215,25.30474,27.06925,23.533215,20.076351,16.664038,14.878306,13.836358,12.978234,11.499221,8.079805
02/17,26.298923,27.322803,26.165571,25.545,27.242565,26.11244,27.204403,27.193007,27.18184,25.155663,27.150217,23.25646,19.68462,16.698736,14.884145,13.832623,12.986591,11.461272,8.078367
02/18,26.250952,27.332428,26.201273,25.565,27.290445,26.000612,27.265875,27.257656,27.248875,24.986675,27.237139,23.198322,19.707674,16.816296,14.909324,13.813733,12.996718,11.463168,8.100419
02/19,26.212757,27.567225,26.180666,25.425,27.478981,25.882961,27.435276,27.420725,27.408428,24.941675,27.174803,22.908903,19.743849,16.78373,14.777611,13.761176,13.001221,11.429568,8.071294
02/20,26.223242,27.56396,26.189768,25.465,27.465818,25.938257,27.410658,27.403662,27.406385,24.957342,27.416836,23.028982,19.81303,16.502026,14.539928,13.718483,12.96622,11.430477,8.121586
02/21,26.317225,27.62506,26.12391,25.385,27.422815,26.051977,27.341766,27.319565,27.310854,25.188704,27.361935,23.277622,19.857475,16.316692,14.497691,13.762781,12.99271,11.496506,8.154772
02/22,26.365107,27.512253,26.456713,25.89,27.441988,26.130217,27.343431,27.314217,27.302343,25.065184,27.060408,23.303741,19.933605,16.341455,14.501534,13.747425,12.9947195,11.493047,8.1441
02/23,26.452774,27.459768,26.406618,25.78,27.453962,26.114246,27.357788,27.327793,27.322845,24.982904,26.748678,23.043144,19.569355,16.07149,14.466037,13.7554865,13.010138,11.478339,8.138496
02/24,26.564793,27.615974,26.039291,25.16,27.5281,26.174654,27.455523,27.41066,27.384758,25.065523,27.299826,22.711954,19.521238,16.062048,14.42421,13.71344,12.96894,11.479905,8.150703
02/25,26.54645,27.679197,25.769394,24.724998,27.594412,26.151592,27.559135,27.539242,27.51136,25.135317,27.426453,22.841183,19.523146,16.260174,14.375996,13.654952,12.981296,11.514034,8.139138
02/26,26.541512,27.75808,25.78615,24.744999,27.638672,26.138853,27.59089,27.577238,27.557392,25.121103,27.481575,22.970112,19.635178,16.483984,14.328823,13.663749,12.967811,11.546483,8.13309
02/27,26.57671,27.688417,25.753662,24.725,27.65772,26.186583,27.622274,27.595919,27.562017,25.065382,27.523384,22.695545,19.486366,16.201982,14.320194,13.619755,12.943088,11.534729,8.12776
02/28,26.680468,27.809666,25.699797,24.625,27.694029,26.271862,27.611362,27.549227,27.524296,25.175241,27.42302,22.7587,19.736212,16.22121,14.328133,13.645358,12.9647,11.515625,8.148216
02/29,26.6693,,,,,26.338766,,,,25.594797,,24.105433,20.557625,16.409185,14.201973,13.573336,12.884921,11.445244,7.9932594
03/01,26.693333,27.924458,25.774338,24.67,27.79733,26.335571,27.648613,27.567436,27.517792,25.015285,27.434877,22.703503,19.65884,15.992258,14.16874,13.572537,12.930078,11.491178,8.119677
03/02,26.656836,27.973354,25.669174,24.48,27.890556,26.302368,27.633673,27.574228,27.522285,24.994513,27.183971,22.772423,19.694113,16.42251,14.486749,13.639099,12.950742,11.558647,8.139524
03/03,26.68955,27.991077,25.567999,24.310001,27.884874,26.26551,27.704046,27.598577,27.530909,25.168457,26.873312,22.90206,19.717793,16.364677,14.354668,13.658504,12.942114,11.582107,8.133164
03/04,26.70122,28.035845,25.741808,24.494999,27.951952,26.25851,27.813389,27.676525,27.578407,25.199245,27.16521,22.88443,19.617325,15.884924,14.156255,13.584651,12.838022,11.57703,8.1426115
03/05,26.73957,27.968187,25.911413,24.775,27.904295,26.342691,27.74108,27.640049,27.489285,25.258923,26.92762,22.952084,19.73808,16.382202,14.240514,13.636666,12.840277,11.556186,8.118996
03/06,26.829561,27.997377,26.1766,25.15,27.935925,26.441908,27.852184,27.773401,27.652397,25.212917,27.217684,22.546833,19.379707,16.107328,14.185927,13.6083975,12.853507,11.56684,8.092152
03/07,26.866602,27.969345,26.310293,25.32,27.91016,26.4872,27.793625,27.711077,27.592123,25.145754,27.162092,22.407255,19.247307,15.804108,14.032589,13.54992,12.845239,11.571185,8.140615
03/08,26.935423,27.724396,26.485659,25.825,27.707516,26.637701,27.698793,27.686186,27.640533,25.40321,27.157583,22.506374,19.14987,15.758243,14.0403185,13.5582285,12.862733,11.530223,8.15804
03/09,26.967762,27.777075,26.539968,25.885,27.717522,26.656267,27.683496,27.662035,27.632965,25.549978,26.797873,22.739346,19.1621,15.630362,14.026806,13.547603,12.849381,11.56853,8.120837
03/10,26.99604,27.898546,26.5327,25.814999,27.751463,26.620117,27.69183,27.672997,27.643034,25.485394,26.545233,22.607601,19.12478,15.763109,14.073829,13.60619,12.926103,11.587253,8.120941
03/11,27.02841,27.836449,26.59648,25.904999,27.784973,26.596006,27.67188,27.628529,27.59382,25.170967,26.815922,22.393858,19.154675,15.772701,14.08462,13.573891,12.943211,11.484696,8.06294
03/12,26.977612,27.870516,26.450323,25.720001,27.774559,26.598799,27.71459,27.671103,27.585165,25.300365,26.774889,22.227312,18.847126,15.717294,14.153525,13.5426035,12.917438,11.442999,8.024613
03/13,27.013933,27.795715,26.382383,25.630001,27.717278,26.655445,27.65939,27.638655,27.577103,25.271692,26.715408,22.321562,18.994791,15.98573,14.302466,13.596354,12.927027,11.519489,8.057532
03/14,27.04184,27.573523,26.27212,25.55,27.543375,26.675055,27.509724,27.482817,27.43558,25.263693,26.9685,22.234713,18.928873,15.86869,14.199094,13.552245,12.919195,11.484936,8.100204
03/15,27.019062,27.628023,26.288069,25.585,27.59341,26.776936,27.526403,27.478067,27.428736,25.31318,27.232805,22.171068,18.651665,15.613441,14.119507,13.519841,12.896725,11.5045805,8.142594
03/16,27.062773,27.445955,26.11458,25.42,27.413181,26.751173,27.311222,27.240192,27.142786,25.242065,26.600618,22.293205,18.412027,15.561065,14.01084,13.497315,12.880238,11.484924,8.11736
03/17,27.160997,27.75129,26.130219,25.330002,27.547533,26.704168,27.386995,27.32348,27.254175,25.237602,26.891556,22.378761,18.595913,15.643532,13.985156,13.464505,12.881751,11.509097,8.107615
03/18,27.15307,27.882511,26.17298,25.33,27.644192,26.68563,27.437843,27.330505,27.204351,25.08387,26.802643,22.02377,18.276382,15.4498415,13.963399,13.462855,12.864437,11.465819,8.108604
03/19,27.105644,27.962059,26.213781,25.33,27.747458,26.6461,27.604418,27.51411,27.361853,25.022724,26.997679,22.432468,18.637558,15.743494,14.148544,13.503165,12.933747,11.423044,8.08493
03/20,27.12889,28.068546,26.398062,25.49,27.98993,26.62743,27.891905,27.798803,27.55448,25.034395,26.918884,22.138943,18.461166,15.535303,14.051438,13.514446,12.928867,11.4466915,8.102618
03/21,27.271055,28.126173,26.525574,25.66,28.014744,26.693235,27.9194,27.780933,27.518867,25.076889,26.758871,22.20886,18.119444,15.281424,13.878634,13.444896,12.871876,11.410181,8.1133995
03/22,27.376509,28.079576,26.598028,25.78,28.033775,26.801805,28.011381,27.997322,27.886137,25.20314,27.173048,21.893066,17.929594,15.260878,13.950833,13.44107,12.869645,11.442687,8.113191
03/23,27.316896,28.02536,26.594696,25.84,27.91511,26.912172,27.68917,27.486881,27.261965,25.198383,26.695044,21.805159,18.535927,15.491198,14.03952,13.480268,12.910213,11.475633,8.094085
03/24,27.27785,27.957132,26.605501,25.885,27.892756,26.949522,27.789612,27.594208,27.33752,24.986238,26.71635,21.599155,18.436356,15.194941,13.967197,13.415786,12.835214,11.395422,8.057486
03/25,27.31367,27.96322,26.807562,26.195,27.934826,26.971064,27.88936,27.853104,27.750935,24.978785,26.89361,21.55781,18.37539,15.327328,13.975112,13.438413,12.828375,11.385148,8.06457
03/26,27.313894,27.889225,26.92486,26.435,27.842676,26.957598,27.71674,27.524437,27.175804,24.965042,26.661568,21.942186,18.298542,15.364933,13.929494,13.428195,12.831479,11.446556,8.112841
03/27,27.333666,28.011885,27.019974,26.525,27.908636,26.94848,27.711275,27.527845,27.355497,24.799274,26.731958,21.70877,17.971275,15.02528,13.85434,13.405578,12.782315,11.438591,8.129246
03/28,27.383932,27.865568,27.12967,26.73,27.872433,27.1034,27.834564,27.689869,27.400545,24.761154,26.290218,21.587639,18.423822,15.294703,13.938725,13.430955,12.773501,11.430675,8.121839
03/29,27.433413,27.793459,27.102516,26.75,27.764023,27.132784,27.749445,27.69951,27.439579,24.65264,25.505001,21.686285,18.390776,15.643327,14.106224,13.494361,12.851483,11.478679,8.119904
03/30,27.47671,27.794632,27.059706,26.685001,27.723177,27.11491,27.642336,27.560108,27.30619,24.658585,26.030066,21.612715,18.29694,15.621529,14.081935,13.540723,12.844367,11.463253,8.091413
03/31,27.459536,27.765192,26.936005,26.52,27.692577,27.105614,27.617285,27.551361,27.425999,24.53708,26.788496,21.531544,18.254217,15.449753,14.026622,13.532557,12.843891,11.458819,8.075931
04/01,27.488226,27.777302,26.851479,26.38,27.733818,27.01213,27.69213,27.658398,27.609735,24.616219,27.084679,21.575026,18.102032,15.294782,13.964822,13.497997,12.835069,11.470046,8.093133
04/02,27.490192,27.92012,26.747084,26.165,27.85899,26.959045,27.774708,27.736254,27.700994,24.839045,27.433107,21.969227,18.471994,15.341825,13.929578,13.454577,12.813202,11.461477,8.118408
04/03,27.511751,28.07025,26.727598,26.060001,27.932697,27.112848,27.779257,27.709957,27.62003,24.855183,26.699398,21.873217,18.14677,15.241134,13.952163,13.459552,12.831591,11.475158,8.122924
04/04,27.586367,28.00988,26.658365,25.965,27.91392,27.224567,27.829607,27.7505,27.61834,24.920141,26.776115,21.471697,17.90991,15.3734255,14.043858,13.475548,12.829889,11.409346,8.093047
04/05,27.530886,28.061398,26.758759,26.1,27.956276,27.269648,27.888914,27.851435,27.797905,25.07571,27.549606,21.626274,18.109695,15.452079,13.963824,13.42395,12.785431,11.435672,8.081791
04/06,27.522615,27.949234,26.885588,26.27,27.898336,27.276257,27.855766,27.8344,27.79522,25.291924,26.454174,21.71809,18.113218,15.246225,13.954545,13.445651,12.812671,11.470778,8.124374
04/07,27.603765,28.125568,27.02012,26.415,28.08406,27.31033,27.930983,27.86581,27.579678,25.118193,25.379921,21.595768,18.012226,15.468071,14.061718,13.451543,12.794793,11.482971,8.165622
04/08,27.679085,28.208107,27.116013,26.5,28.062178,27.291746,27.910402,27.8647,27.703947,24.96569,26.064348,21.537075,17.728836,15.396228,14.199212,13.485889,12.842197,11.492248,8.114907
04/09,27.703571,28.32171,27.177216,26.5,28.204283,27.292414,27.706272,27.507483,27.107088,24.846296,26.004045,21.433907,17.752037,15.618599,14.064019,13.4858055,12.859233,11.4799185,8.105574
04/10,27.80032,28.480392,27.348753,26.715,28.375643,27.348782,28.275211,27.728302,27.273972,24.911932,26.013248,21.483654,17.88247,15.403812,13.9923935,13.478925,12.824446,11.498538,8.152169
04/11,27.802515,28.453362,27.363403,26.75,28.39114,27.430807,28.291275,28.11127,27.810452,24.858017,26.11577,21.356401,17.970982,15.304137,14.0028715,13.408933,12.801557,11.519843,8.150581
04/12,27.839148,28.458698,27.500357,26.945,28.373213,27.501547,28.279808,28.098791,27.502337,24.867476,25.012516,21.533796,17.811394,15.361812,13.9768915,13.384807,12.800311,11.557572,8.143206
04/13,27.849504,28.468975,27.616812,27.055,28.390917,27.570639,28.296747,28.213495,28.04272,25.099033,25.462715,21.570345,17.952385,15.503331,14.129398,13.444375,12.828385,11.560029,8.1685
04/14,27.867409,28.481474,27.673775,27.235,28.395882,27.551237,28.31406,28.245035,28.144081,25.208994,25.94632,21.71239,17.91207,15.504392,14.05203,13.419496,12.831986,11.625055,8.189463
04/15,27.894537,28.478031,27.789389,27.369999,28.407171,27.553116,28.36112,28.287596,28.175571,25.339705,26.492352,21.671293,17.88624,15.319413,13.98994,13.400673,12.848725,11.587006,8.217603
04/16,27.945213,28.72515,27.902208,27.45,28.568407,27.614529,28.412735,28.344608,28.229559,25.453602,27.366821,21.833689,17.944035,15.389082,13.975964,13.388164,12.834543,11.547888,8.179168
04/17,27.842793,28.85074,27.929152,27.485,28.69568,27.632671,28.324959,28.16237,27.970928,25.48237,25.529804,21.668173,17.66094,15.1594715,13.938751,13.377431,12.797284,11.513583,8.14797
04/18,27.898012,28.925955,27.87459,27.335,28.797577,27.68634,28.469341,28.244799,27.958176,25.544477,25.748379,21.922237,17.76996,15.351418,14.044644,13.429984,12.836659,11.524217,8.128251
04/19,27.84999,28.920826,27.715788,27.07,28.836948,27.625908,28.647123,28.415764,28.261908,25.879875,27.099855,22.106585,18.190855,15.573001,14.221639,13.521806,12.863109,11.564893,8.158816
04/20,27.747683,28.856886,27.509027,26.75,28.797945,27.587112,28.729244,28.579735,28.320477,25.55689,26.354713,21.831167,18.009537,15.569233,14.143825,13.479431,12.837429,11.548376,8.162625
04/21,27.690075,28.697021,27.411898,26.69,28.678104,27.552504,28.648336,28.597973,28.482588,25.702646,26.683374,21.900404,18.043957,15.430759,14.266504,13.500585,12.868754,11.583344,8.222254
04/22,27.713425,28.671343,27.333849,26.66,28.603533,27.525558,28.522242,28.486599,28.45512,25.836603,28.344238,21.90724,18.079367,15.505996,14.097077,13.447137,12.857944,11.604238,8.218622
04/23,27.746567,28.768131,27.353186,26.64,28.634762,27.571878,28.398882,28.31759,28.271503,25.95403,28.009995,22.25474,18.455385,15.634608,14.076268,13.454842,12.865846,11.590858,8.215037
04/24,27.691683,28.797894,27.441645,26.75,28.718676,27.607254,28.509792,28.358997,28.256893,26.024431,27.710163,22.311176,18.315872,15.551107,14.122852,13.486119,12.878045,11.5958,8.179841
04/25,27.660494,28.67009,27.466476,26.845001,28.648058,27.587816,28.592718,28.527166,28.421602,25.96663,27.95937,22.148277,18.187983,15.473655,14.102988,13.44704,12.897242,11.618038,8.155042
04/26,27.597551,28.519018,27.432821,26.880001,28.475405,27.479376,28.451803,28.43619,28.411526,25.93132,27.817743,22.197758,18.091202,15.345821,14.007828,13.400693,12.858266,11.582429,8.132285
04/27,27.542112,28.675539,27.536856,26.96,28.611568,27.46277,28.575535,28.555058,28.530418,26.231781,28.27012,22.498674,18.34511,15.267921,14.063334,13.438656,12.850147,11.544956,8.167616
04/28,27.548738,28.954676,27.694921,27.055,28.879074,27.500898,28.79608,28.717323,28.646107,26.303762,28.03501,22.529089,18.168222,15.216466,14.00395,13.4693,12.850058,11.565754,8.2165575
04/29,27.578377,28.957184,27.657999,27.005001,28.898582,27.404448,28.732952,28.582272,28.397823,26.083591,26.055355,22.256111,17.847666,15.314484,14.082985,13.4761915,12.885057,11.584697,8.199901
04/30,27.55175,28.898106,27.617868,26.99,28.848303,27.45785,28.733717,28.566883,28.295069,26.217945,27.671068,22.305676,18.04888,15.427045,14.105458,13.499511,12.906144,11.636698,8.175488
05/01,27.528025,29.015862,27.666784,27.035,28.85928,27.365599,28.634604,28.496113,28.318565,25.99095,24.529278,21.75368,17.961452,15.347399,13.993228,13.427098,12.8585005,11.573575,8.149747
05/02,27.59147,29.167036,27.834541,27.18,29.002527,27.424635,28.809082,28.660067,28.491358,25.996258,27.584654,22.176481,18.319458,15.390795,14.0667305,13.444282,12.888291,11.628866,8.170905
05/03,27.593996,29.313751,27.854883,27.13,29.247164,27.394772,29.044296,28.833145,28.60966,25.940071,27.891777,22.344383,18.219835,15.364288,14.037058,13.414733,12.877346,11.659431,8.168877
05/04,27.598314,29.214603,27.813158,27.11,29.18846,27.419561,29.072527,28.834759,28.488379,26.158466,26.776344,22.756247,18.724895,15.695813,14.234567,13.501044,12.888807,11.64018,8.126066
05/05,27.585192,29.130505,27.774267,27.09,29.093536,27.456198,28.846191,28.475498,28.196568,26.336563,24.944883,22.747894,18.519659,15.672783,14.1246605,13.453429,12.881116,11.62123,8.140142
05/06,27.499136,28.958452,27.677362,27.035,28.9342,27.433018,28.761734,28.593634,28.325314,26.02744,24.268572,22.235481,18.32058,15.588431,14.156648,13.469609,12.890021,11.598697,8.155176
05/07,27.36935,28.645573,27.516615,26.96,28.632471,27.34249,28.596222,28.550966,28.329767,26.284832,25.265121,22.595005,18.447773,15.460491,14.155368,13.531403,12.903117,11.618056,8.126467
05/08,27.330347,28.627655,27.408033,26.8,28.602905,27.306786,28.577797,28.55857,28.505276,26.579182,26.07473,22.690977,18.411198,15.537016,14.184105,13.519286,12.864968,11.584535,8.1152935
05/09,27.331598,28.615723,27.320723,26.665,28.604424,27.311483,28.581974,28.563297,28.520578,26.456533,23.492556,22.525042,18.293385,15.560186,14.182971,13.516894,12.869141,11.602172,8.132969
05/10,27.357664,28.484118,27.160902,26.494999,28.46588,27.299692,28.46567,28.445017,28.3308,26.195375,24.438719,22.484404,18.373081,15.596943,14.1922865,13.487572,12.887596,11.641968,8.14174
05/11,27.337482,28.122255,26.953741,26.365,28.108772,27.285585,28.001545,27.916656,27.691046,26.379202,23.21147,22.577166,18.398355,15.77606,14.278043,13.534514,12.922961,11.64653,8.193827
05/12,27.272438,27.840477,26.852549,26.365,27.79132,27.206644,27.740194,27.69243,27.595047,26.551365,21.864532,22.552074,18.706488,15.646595,14.279871,13.580545,12.903596,11.619098,8.184476
05/13,27.217535,27.775702,26.893503,26.455,27.739346,27.172934,27.712029,27.701527,27.682781,26.027428,25.192963,22.334518,18.437109,15.579896,14.208366,13.553461,12.875606,11.58114,8.132672
05/14,27.270689,,26.73,26.72,,27.172215,,27.770666,27.750374,26.01789,27.575914,22.540112,18.346916,15.491618,14.197903,13.579327,12.926469,11.617856,8.179661
05/15,27.316124,,26.72,26.72,,27.090454,,,,26.265535,,22.642763,18.527876,15.681626,14.330049,13.6026745,12.905564,11.644944,8.216832
05/16,27.3443,,26.77,26.77,,27.207539,,27.737576,,26.366222,,22.893698,18.476995,15.626988,14.197506,13.566782,12.885696,11.597088,8.141661
05/17,27.318865,,26.83,26.82,,27.153511,,,,26.299162,,22.980844,18.429417,15.601649,14.142556,13.557703,12.9093275,11.5933485,8.154998
05/18,27.292734,,26.87,26.87,,26.962526,,,,25.83426,,22.533854,18.48883,15.501309,14.190114,13.5372925,12.913146,11.563092,8.1209135
05/19,27.244026,,26.91,26.9,,26.842127,,,,25.844528,,22.36834,18.507376,15.600622,14.228038,13.582916,12.926028,11.56104,8.154218
05/20,27.216393,,26.92,26.92,,26.971489,,,,26.045416,,22.4656,18.43553,15.739463,14.2501745,13.598582,12.924889,11.55193,8.130791
05/21,27.173912,,26.96,26.96,,27.033224,,,,25.951557,,22.64427,18.45295,15.699398,14.204079,13.550225,12.907033,11.538222,8.115003
05/22,27.171232,,27.01,27.0,,27.022108,,,,25.891394,,22.658504,18.337389,15.455886,14.163335,13.545192,12.904792,11.534488,8.127896
05/23,27.233742,,27.05,27.05,,27.08343,,,,25.770584,,22.950466,18.743078,15.836475,14.209893,13.587261,12.939376,11.567023,8.157127
