time,1,10,13,20,40,60,80,100,120,140,180,300,500
01/01,26.778805,26.545,26.545,26.763948,26.594389,26.15508,25.345425,23.591202,20.19866,16.271807,12.349421,10.069413,8.179375
01/02,26.952267,26.575,26.575,26.8553,26.635777,26.109447,25.329617,23.61763,20.329613,16.56622,12.280781,10.073806,8.182006
01/03,26.908064,26.61,26.59,26.806181,26.648432,26.09306,25.28294,23.705296,20.427662,16.674625,12.269804,10.086709,8.173417
01/04,26.840088,26.54,26.525,26.826485,26.649303,26.124924,25.381628,23.750233,19.973894,16.477785,12.189537,10.088806,8.161327
01/05,26.823605,26.51,26.505,26.834932,26.622946,26.0938,25.364237,23.6817,20.024313,16.411964,12.20808,10.0685625,8.183501
01/06,26.803455,26.39,26.395,26.80693,26.539091,25.963247,25.297667,23.458216,20.036308,16.662237,12.323084,10.110606,8.21414
01/07,26.696226,26.41,26.41,26.725235,26.453934,25.80578,25.091387,23.447886,20.202717,16.643969,12.31386,10.095472,8.191714
01/08,26.751606,26.974998,26.974998,26.769648,26.464523,25.739151,25.03975,23.236233,20.079838,16.735653,12.300678,10.112212,8.19908
01/09,26.735142,27.2,27.2,26.75206,26.46516,25.737621,24.957031,23.232594,19.73482,16.444712,12.338005,10.096943,8.196873
01/10,26.6697,27.09,27.099998,26.671434,26.340765,25.663874,24.89926,23.085218,19.563982,16.478365,12.316729,10.100796,8.2014
01/11,26.600294,26.985,26.994999,26.528557,26.22921,25.634949,24.918516,23.162111,19.71518,16.475008,12.278587,10.096899,8.209356
01/12,26.592806,27.0,27.005001,26.513617,26.241194,25.650206,24.877184,23.062601,19.603777,16.698816,12.348682,10.098218,8.211234
01/13,26.629026,27.05,27.055,26.541235,26.375557,25.714783,24.891605,23.235874,19.560434,16.279549,12.216852,10.093294,8.227
01/14,26.674044,26.965,26.96,26.616009,26.33388,25.697063,24.918787,23.350288,19.620876,16.4727,12.259423,10.09887,8.230518
01/15,26.712114,26.895,26.904999,26.550577,26.385178,25.731762,24.864267,23.363102,19.475855,16.237707,12.244853,10.089162,8.236977
01/16,26.796251,26.96,26.975,26.714172,26.40828,25.665615,24.773985,23.187902,19.2154,15.862321,12.162206,10.114832,8.222304
01/17,26.817085,26.835,26.855,26.700333,26.590656,25.674833,24.798874,23.371935,19.363682,16.06273,12.190702,10.104834,8.2338915
01/18,26.789997,26.82,26.835,26.660053,26.660936,25.744171,24.7503,23.300266,19.510778,15.7917795,12.066857,10.085283,8.245202
01/19,26.761059,26.645,26.66,26.613329,26.545307,25.707117,24.784822,23.087801,19.3268,15.589918,12.042675,10.081193,8.222228
01/20,26.713463,26.884998,26.89,26.616861,26.558321,25.757462,24.763227,23.07739,18.919533,15.344936,12.043125,10.119238,8.2283125
01/21,26.74115,26.560001,26.575,26.672302,26.586987,25.774523,24.81187,23.045616,18.961992,15.301061,12.123225,10.128088,8.256531
01/22,26.751879,26.435001,26.445,26.674192,26.394636,25.806288,24.811352,23.042793,18.978012,15.356648,12.164796,10.13012,8.262373
01/23,26.763248,26.21,26.220001,26.690374,26.38558,25.77571,24.815817,23.218967,18.846294,15.361505,12.119293,10.13357,8.253191
01/24,26.777506,25.82,25.83,26.705507,26.494583,25.825161,24.800938,23.194271,18.845707,15.290143,12.132049,10.124223,8.261342
01/25,26.78064,25.779999,25.76,26.675919,26.509779,25.942232,24.924376,23.14348,18.746593,15.254412,12.183587,10.130363,8.219475
01/26,26.793457,25.855,25.86,26.70054,26.519163,25.931013,24.871237,22.861704,18.70685,15.203588,12.155779,10.1322,8.176567
01/27,26.725176,25.85,25.86,26.604918,26.46424,25.883038,24.76298,22.786604,18.700623,15.125145,12.117632,10.103656,8.179949
01/28,26.743492,25.884998,25.880001,26.572374,26.408857,25.886477,24.888853,22.873732,19.027319,15.031177,12.081791,10.112804,8.186263
01/29,26.75534,26.035,26.025002,26.587301,26.425634,25.924517,25.01167,22.615782,18.634184,14.952643,12.060399,10.11955,8.178255
01/30,26.740967,26.195,26.189999,26.59264,26.460451,25.963427,24.81862,22.279345,18.184275,14.6709585,11.995831,10.106731,8.140045
01/31,26.766466,26.34,26.33,26.620502,26.472559,25.992575,24.666748,22.118505,18.234327,14.518644,11.9441395,10.080017,8.126231
