time,1,10,11,13,20,40,60,80,100,120,140,180,300,500
02/11,21.144545,21.033636,,21.381111,21.276001,21.195,21.0975,20.733334,19.905,18.985834,17.870832,16.546667,14.022,10.893333
02/12,21.10909,21.012728,,21.357779,21.246,21.166,21.0675,20.6825,19.898333,18.973333,17.855833,16.533333,13.996,10.898889
02/13,21.178183,21.045454,,21.317501,21.37,21.140001,21.116667,20.659166,19.84,18.790833,17.775,16.5175,14.074,10.888889
02/14,21.126364,21.049091,,21.3125,21.277,21.132223,21.093332,20.664167,19.726667,18.7425,17.799166,16.535833,14.195999,10.8955555
02/15,21.097273,21.050001,,21.35875,21.282001,21.122223,21.0925,20.72,19.683332,18.788334,17.844168,16.545,14.219999,10.955555
02/16,21.061817,21.015455,,21.36,21.26,21.094444,21.071667,20.78,19.762499,18.779167,17.843332,16.5475,14.2630005,10.984445
02/17,21.035454,20.996363,,21.363335,21.228,21.112001,21.08,20.7325,19.898333,18.804167,17.765,16.480001,14.308001,10.992222
02/18,21.004545,20.99182,,21.324444,21.188,21.095,21.073334,20.790833,20.013334,18.925001,17.785,16.536667,14.2300005,11.02
02/19,20.994545,20.985455,,21.25375,21.137,21.079,21.006666,20.741667,20.0725,18.988333,17.876667,16.658333,14.192999,11.004444
02/20,21.049091,21.02,,21.30889,21.169,21.077,21.005,20.77,20.13,19.109167,18.001665,16.604166,14.172999,10.951111
02/21,21.047274,20.999092,,21.266666,21.117,21.022999,20.980833,20.795,20.2525,19.380833,18.246668,16.668333,14.178999,10.951111
02/22,21.050909,21.005455,,21.256666,21.104,21.008999,20.985,20.825834,20.233334,19.344168,18.368334,16.715834,14.198,10.977778
02/23,21.017273,21.003637,,21.264444,21.113,20.997,20.9475,20.809166,20.2875,19.364166,18.325834,16.838333,14.175,11.028889
02/24,21.038181,21.007273,,21.282223,21.119999,21.018,20.913332,20.768333,20.271667,19.353334,18.275833,16.805,14.125,11.052222
02/25,21.047272,20.996363,,21.267778,21.105999,21.003,20.898333,20.762499,20.254168,19.343332,18.285,16.769167,14.152,11.047778
02/26,21.100908,21.006365,,21.272223,21.11,21.02,20.885834,20.762499,20.245832,19.36,18.349167,16.73,14.211,11.056667
02/27,21.091818,21.027273,,21.307777,21.136,21.059,21.005835,20.851667,20.225,19.309168,18.386667,16.815832,14.144,11.0211115
02/28,21.062727,21.013636,,21.317778,21.155,21.075,21.055,20.897501,20.15,19.234167,18.334166,16.868334,14.157,10.975555
02/29,20.45,20.86,,20.856667,20.853333,21.305,20.796667,20.503334,19.656668,19.15,18.480001,16.71,13.93,10.863334
