time,1,5,10,20,40,60,80,100,120,140,180,300,500
01/01,27.16231,27.205557,27.185555,27.112307,26.692142,25.511538,24.603333,24.114666,23.627,22.948,21.255001,14.681666,9.040833
01/02,27.205383,27.241112,27.215555,27.13077,26.752857,25.513075,24.592222,24.074286,23.65,23.026001,21.410715,14.754167,9.065
01/03,27.19923,27.265556,27.234444,27.142307,26.776428,25.521538,24.62111,24.098667,23.639,23.034,21.427143,14.785832,9.0925
01/04,27.212309,27.254446,27.217777,27.149231,26.782856,25.488462,24.57,24.054998,23.692999,23.088665,21.427856,14.738334,9.089167
01/05,27.246922,27.279999,27.25111,27.176922,26.740713,25.468462,24.63,24.119999,23.7,23.134,21.487143,14.746667,9.1258335
01/06,27.284616,27.306665,27.276667,27.213846,26.774286,25.49,24.63889,24.132143,23.716,23.143333,21.426428,14.767501,9.1575
01/07,27.282309,27.317778,27.296667,27.248463,26.77857,25.49,24.615557,24.100714,23.694,23.100668,21.408571,14.7825,9.170834
01/08,27.27077,27.310001,27.291111,27.235384,26.880001,25.493847,24.623333,24.127857,23.698,23.101332,21.452145,14.764999,9.1866665
01/09,27.296923,27.33111,27.31,27.26923,26.875715,25.548462,24.673332,24.182858,23.747,23.166666,21.409286,14.759167,9.195833
01/10,27.364614,27.364445,27.33111,27.29077,26.94,25.496155,24.663334,24.196428,23.737001,23.203333,21.369287,14.797501,9.179167
01/11,27.373844,27.38778,27.363335,27.318462,26.989286,25.50923,24.635555,24.202856,23.734,23.230665,21.445002,14.790833,9.173333
01/12,27.40846,27.427778,27.400002,27.344616,27.054998,25.582308,24.635555,24.210714,23.72,23.2,21.399286,14.801666,9.183333
01/13,27.437693,27.474445,27.446667,27.35154,27.09357,25.61154,24.656668,24.210001,23.712,23.182667,21.394287,14.823334,9.175834
01/14,27.461538,27.507778,27.473333,27.393847,27.16,25.66154,24.685555,24.216429,23.714,23.183332,21.399286,14.773334,9.179999
01/15,27.498463,27.574444,27.532223,27.42,27.185715,25.706923,24.663334,24.197144,23.702,23.180666,21.438572,14.798333,9.150001
01/16,27.541538,27.62889,27.586666,27.47,27.19,25.7275,24.687778,24.208572,23.712,23.168667,21.422855,14.829166,9.156667
01/17,27.568462,27.651112,27.617777,27.516153,27.213572,25.739166,24.7,24.181429,23.705,23.180666,21.397858,14.784167,9.135
01/18,27.613077,27.667778,27.626667,27.543077,27.238571,25.831667,24.665554,24.163572,23.664,23.148,21.38857,14.771667,9.1449995
01/19,27.636152,27.67,27.63889,27.566153,27.242144,25.850832,24.723333,24.192858,23.709,23.181334,21.362143,14.763333,9.189166
01/20,27.644615,27.697777,27.664444,27.589231,27.248571,25.844168,24.773333,24.190714,23.711,23.2,21.337143,14.725833,9.150001
01/21,27.673847,27.706667,27.687778,27.627693,27.311428,25.921667,24.769999,24.205715,23.695,23.161335,21.332857,14.720833,9.149167
01/22,27.711538,27.702223,27.69111,27.645384,27.34643,25.913332,24.789999,24.164286,23.633636,23.091333,21.345715,14.724999,9.1325
