time,1,10,13,20,40,60,80,100,120,140,180,300,500
01/01,26.869732,26.825,26.233332,26.859356,24.83507,18.931292,14.882921,12.821605,12.070797,11.604392,11.012756,9.925212,8.021317
01/02,26.832567,26.925,26.32,26.796251,25.186174,18.708986,14.679021,12.789231,12.05891,11.592882,11.004102,9.912264,7.999232
01/03,26.778923,26.78,26.266668,26.741697,24.998272,18.684267,14.758118,12.807557,12.028079,11.571472,11.005485,9.91712,8.000289
01/04,26.76541,26.689999,26.203333,26.764782,25.33083,18.592644,14.653531,12.735835,12.028339,11.570522,10.996936,9.91192,7.9939275
01/05,26.728619,26.675,26.213333,26.692537,25.200912,18.41613,14.677904,12.78815,12.039664,11.55876,10.985734,9.906114,7.994614
01/06,26.690922,26.619999,26.273333,26.641125,25.27722,18.676199,14.680205,12.817779,12.050533,11.5767,11.005109,9.9057455,7.991028
01/07,26.661684,26.470001,26.156668,26.619541,25.259356,18.349653,14.535805,12.759061,12.028358,11.568069,10.993241,9.899105,8.004661
01/08,26.648355,26.404999,26.113333,26.595423,24.946342,18.695652,14.878984,12.881299,12.063542,11.599025,10.993979,9.901594,7.999466
01/09,26.570045,26.31,25.946665,26.533545,25.107765,18.550299,14.744146,12.851495,12.061057,11.59332,10.985503,9.90201,8.005312
01/10,26.597126,26.29,25.9,26.52333,24.946146,18.350622,14.82665,12.874205,12.080107,11.591299,10.989564,9.911243,7.997543
01/11,26.59972,26.259998,25.873331,26.54606,25.02648,18.602205,14.959239,12.911381,12.08907,11.604129,10.988813,9.911499,8.003628
01/12,26.595568,26.18,25.853333,26.515703,25.230013,18.65177,14.868452,12.870077,12.0668125,11.582978,10.99051,9.923325,8.000967
01/13,26.53979,26.21,25.873335,26.529278,25.302357,18.484568,14.976564,12.937765,12.103735,11.602225,10.985381,9.904588,7.9924345
01/14,26.586119,26.275,25.943335,26.484903,25.228373,18.783913,14.9864025,12.944447,12.098922,11.600034,10.979095,9.916997,7.99786
