time,1,25,50,75,100,125,150,200,250,300,500
01/01,28.108583,28.161703,28.138514,25.79815,21.338806,17.16859,14.070397,11.183091,10.28346,9.768526,8.026295
01/02,28.11855,28.136946,28.156723,25.787794,21.148943,17.01203,14.039943,11.253237,10.310077,9.792349,8.01586
01/03,28.119566,28.141356,28.161478,25.892618,21.334644,17.135376,14.079398,11.237538,10.297108,9.77396,8.011114
01/04,28.096918,28.120523,28.137777,25.90963,21.321926,17.227144,14.033295,11.177477,10.279944,9.774115,8.0236435
01/05,28.08036,28.108809,28.107605,25.956415,21.31463,17.057806,14.056977,11.237306,10.306228,9.791658,8.010481
01/06,28.075035,28.110785,28.116926,25.915611,21.30257,17.129347,14.010753,11.235876,10.281915,9.765638,8.00562
01/07,28.0372,28.081682,28.131752,25.926132,21.09566,16.948616,13.871395,11.174188,10.267789,9.7617445,8.013247
01/08,28.020794,28.074232,28.122665,25.944311,21.260242,16.978539,13.862818,11.208876,10.269959,9.772715,8.006865
01/09,28.006203,28.042501,28.106512,25.974653,21.283596,17.027752,13.9068165,11.202636,10.2797,9.771018,8.008608
01/10,28.000597,28.02752,28.051306,26.099203,21.2429,16.94249,13.842004,11.193876,10.268857,9.758188,8.019186
01/11,27.993458,28.044157,28.095907,25.942976,21.10003,16.744892,13.741144,11.162844,10.26765,9.761041,8.016165
01/12,27.998993,28.047287,28.09477,25.920988,21.109137,16.748816,13.662934,11.138153,10.238252,9.74165,7.9765406
01/13,28.005144,28.043024,28.088434,25.948637,21.109426,16.726091,13.684915,11.144659,10.264778,9.757299,8.026565
01/14,27.992002,28.040064,28.085135,25.90537,21.115225,16.853872,13.728577,11.1491375,10.274146,9.754643,7.997121
01/15,27.983793,28.040253,28.084969,26.170372,21.180296,16.779387,13.656141,11.121072,10.268056,9.743551,8.015991
01/16,27.957289,27.999123,28.048203,26.07414,21.315092,16.788162,13.63228,11.100134,10.266744,9.7387905,8.00679
01/17,27.937782,27.99318,28.04128,25.962748,21.037935,16.640234,13.56194,11.117048,10.27281,9.740956,8.002072
01/18,27.92994,27.992445,28.040176,25.995035,21.146374,16.775402,13.611109,11.10858,10.255342,9.730979,8.017798
01/19,27.920893,27.981455,28.012169,26.07563,21.242022,16.591934,13.603887,11.107194,10.25834,9.735657,8.009133
01/20,27.90241,27.95961,28.001333,26.29436,21.386635,16.80242,13.635955,11.105561,10.272492,9.737963,8.015962
01/21,27.875944,27.941643,27.983871,26.114298,21.24195,16.729094,13.618649,11.111047,10.261966,9.725297,8.019145
01/22,27.858698,27.921541,27.965996,26.143799,21.356722,16.669886,13.620263,11.113964,10.24878,9.729582,8.015405
01/23,27.852106,27.911285,27.965523,26.257986,21.375317,16.738377,13.611785,11.114787,10.259523,9.733652,8.0250435
01/24,27.849604,27.903557,27.94845,26.244402,21.47331,16.722252,13.663496,11.125996,10.27212,9.741093,8.042129
01/25,27.841219,27.897585,27.92408,26.180534,21.334045,16.639734,13.743353,11.143946,10.286996,9.743522,8.022628
01/26,27.863558,27.903534,27.948809,26.114386,21.16594,16.536297,13.540497,11.084852,10.239907,9.726181,8.040388
01/27,27.83738,27.880663,27.930182,26.112944,21.297325,16.607403,13.711979,11.134767,10.276629,9.737481,8.051499
01/28,27.84391,27.882927,27.934378,26.379967,21.427038,16.720022,13.757035,11.13657,10.286729,9.747064,8.046078
01/29,27.835272,27.867643,27.904243,26.281408,21.442982,16.620184,13.606609,11.109371,10.247799,9.724789,8.038503
01/30,27.811108,27.847343,27.890839,26.300446,21.46351,16.692142,13.630492,11.134166,10.267928,9.743326,8.047802
01/31,27.799799,27.849428,27.889366,26.350378,21.358583,16.5871,13.649099,11.087699,10.2679615,9.736378,8.041298
02/01,27.767723,27.825754,27.873995,26.48149,21.538418,16.686335,13.643266,11.1410885,10.283055,9.748669,8.060346
02/02,27.734755,27.813322,27.85958,26.322126,21.373713,16.625572,13.59045,11.100991,10.273299,9.731822,8.03985
02/03,27.739391,27.802864,27.850649,26.345499,21.481867,16.741901,13.592331,11.097509,10.263494,9.735522,8.042255
02/04,27.72732,27.794619,27.846611,26.748535,21.57929,16.665258,13.619745,11.136328,10.296435,9.748905,8.058367
02/05,27.712555,27.77845,27.809683,26.534864,21.475079,16.794537,13.606688,11.092188,10.261115,9.729406,8.038174
02/06,27.700106,27.78077,27.83079,26.639414,21.542925,16.642586,13.555949,11.084017,10.256946,9.742621,8.0247135
02/07,27.69378,27.779642,27.829971,26.654493,21.60174,16.745726,13.685858,11.122575,10.277577,9.75096,8.0364275
