time,1,5,10,13,20,40,60,80,100,120,140,180,300,500
04/07,27.433044,27.535383,27.564615,27.46,27.410477,27.123001,24.334,21.769564,19.039091,16.351906,14.552728,12.211819,9.567272,7.4109087
04/08,27.432728,27.536924,27.566923,27.493332,27.41,27.125,24.259998,21.644781,19.017273,16.268637,14.502273,12.176819,9.552728,7.3940907
04/09,27.425453,27.445833,27.57846,27.5,27.401428,27.1185,24.3465,21.761305,19.101818,16.435238,14.534546,12.202273,9.567272,7.404091
04/10,27.425909,27.435,27.569231,27.471666,27.397617,27.130001,24.427,21.780436,19.074091,16.36143,14.480454,12.164545,9.564091,7.3831816
04/11,27.421364,27.4275,27.57,27.461668,27.391428,27.138422,24.304737,21.733913,19.157728,16.431429,14.551819,12.165909,9.574091,7.407273
04/12,27.406818,27.42,27.558462,27.441666,27.380476,27.102633,24.383999,21.73,19.091818,16.450476,14.525,12.165909,9.550909,7.3863635
04/13,27.44762,27.504545,27.637499,27.435,27.4165,27.125263,24.53263,21.687273,19.025238,16.3605,14.462857,12.133333,9.577143,7.407143
04/14,27.41318,27.4375,27.554615,27.341429,27.385714,27.1415,24.393,21.693913,19.135908,16.45381,14.554091,12.1563635,9.554545,7.3954544
04/15,27.397728,27.426666,27.547691,27.345715,27.376192,27.132502,24.439,21.782173,19.062273,16.47762,14.543182,12.178183,9.553182,7.3904543
04/16,27.377272,27.402502,27.515385,27.337143,27.354763,27.1115,24.452,21.719131,19.104092,16.393808,14.485909,12.155,9.56,7.4100003
04/17,27.374544,27.388334,27.493076,27.320002,27.345715,27.1265,24.4725,21.783478,19.05591,16.473333,14.560909,12.152273,9.553637,7.411818
04/18,27.345453,27.354166,27.464617,27.291428,27.327143,27.1165,24.641499,21.8,19.100454,16.404285,14.504999,12.188183,9.557728,7.3795457
04/19,27.335455,27.331667,27.436922,27.264286,27.313334,27.102,24.557499,21.746956,19.033636,16.346666,14.55,12.147272,9.544545,7.4077272
04/20,27.349998,27.338182,27.450834,27.271427,27.3245,27.12,24.703157,21.84,19.14619,16.485,14.519524,12.217728,9.57381,7.387619
04/21,27.328636,27.325834,27.430769,27.275713,27.304764,27.139048,24.8055,21.828695,19.083181,16.395714,14.539545,12.185652,9.527273,7.4086366
04/22,27.301819,27.310835,27.409231,27.267141,27.293331,27.124285,24.869,21.845654,19.149092,16.454762,14.595455,12.240435,9.561818,7.3886366
04/23,27.296364,27.309166,27.397694,27.254286,27.281427,27.156193,24.918,21.886087,19.159546,16.574762,14.606363,12.245652,9.537273,7.3954544
04/24,27.286364,27.2975,27.383846,27.22143,27.272856,27.14,24.982,21.944347,19.215454,16.485239,14.625909,12.274783,9.5654545,7.418571
04/25,27.291363,27.298334,27.383846,27.199999,27.268095,27.16,25.012,21.90913,19.202726,16.578096,14.636364,12.291305,9.56,7.401905
04/26,27.279547,27.291666,27.369999,27.192858,27.259048,27.163334,25.058,21.966955,19.320454,16.59238,14.672273,12.3060875,9.556364,7.41381
04/27,27.267729,27.284166,27.354614,27.18857,27.24857,27.148094,25.312,22.084349,19.353636,16.740475,14.740455,12.287826,9.585455,7.4066663
04/28,27.268635,27.279167,27.346153,27.182858,27.239048,27.130953,25.275501,21.943913,19.169546,16.597143,14.668636,12.3,9.565909,7.418095
04/29,27.258636,27.26909,27.33769,27.185715,27.238094,27.149048,25.3155,22.116957,19.563637,16.84476,14.830909,12.3460865,9.570001,7.41381
04/30,27.24273,27.254545,27.326923,27.177143,27.22619,27.128572,25.463001,22.024782,19.347727,16.708096,14.689091,12.308696,9.568182,7.404762
05/01,27.232271,27.237272,27.303078,27.167143,27.220476,27.128572,25.4205,22.158262,19.535,16.841429,14.843182,12.372609,9.566363,7.4052377
05/02,27.215454,27.216364,27.274616,27.152859,27.204762,27.12,25.5895,22.163044,19.468182,16.89619,14.8154545,12.384783,9.564546,7.407143
05/03,27.19091,27.200909,27.25,27.145716,27.180002,27.098572,25.534,22.198261,19.535,16.839046,14.8,12.378262,9.583333,7.4085717
05/04,27.165455,27.171667,27.218462,27.125715,27.161905,27.076189,25.648998,22.247828,19.616364,16.901428,14.885,12.436087,9.551905,7.418571
05/05,27.143635,27.163635,27.183077,27.095715,27.13238,27.067142,25.756,22.306086,19.533636,16.934286,14.857272,12.415216,9.602381,7.3942857
05/06,27.114546,27.15091,27.173847,27.09,27.108097,27.035715,25.689499,22.368694,19.78409,16.991903,14.899546,12.416819,9.599048,7.424762
05/07,27.087727,27.123634,27.151539,27.062857,27.08143,27.019522,25.87,22.423914,19.657728,16.971905,14.987273,12.455217,9.607618,7.3885717
05/08,27.061817,27.104546,27.119999,27.042858,27.05143,26.992382,25.8605,22.464348,19.68409,17.029049,14.916819,12.42,9.623333,7.424286
05/09,27.044544,27.096363,27.09769,27.029999,27.03381,26.982859,26.0185,22.607824,19.853182,17.093332,14.966364,12.47913,9.630476,7.4142857
05/10,27.031818,27.074547,27.084616,27.015715,27.018095,26.96857,25.869501,22.467827,19.709091,17.100475,14.98,12.434347,9.608095,7.412857
05/11,27.015453,27.06,27.067692,27.021427,27.002857,26.956665,26.092999,22.664347,19.90091,17.107143,15.016363,12.482174,9.66762,7.4219046
05/12,26.997728,27.046364,27.045383,27.017141,26.978094,26.929525,26.05,22.599133,19.791365,17.088095,14.955909,12.496522,9.598095,7.4152384
05/13,26.975,27.028181,27.037691,27.002857,26.978,26.923334,26.097141,22.729567,19.814547,17.068094,15.033182,12.464348,9.637619,7.43
05/14,26.946363,26.996363,27.011538,26.965714,26.932383,26.899525,26.18381,22.689564,19.851364,17.135239,15.000455,12.5199995,9.630476,7.4252377
05/15,26.916817,26.955456,26.981539,26.912857,26.903336,26.871904,26.108097,22.737825,19.895454,17.044762,15.055454,12.482609,9.625238,7.4342856
05/16,26.901365,26.937273,26.96923,26.894285,26.882856,26.839046,26.170954,22.86522,19.998182,17.266666,15.094091,12.516522,9.620476,7.429524
05/17,26.870909,26.905455,26.94,26.862856,26.858097,26.814285,26.206192,22.741304,19.959091,17.113333,15.014999,12.5343485,9.6323805,7.4280953
