time,1,10,13,20,40,60,80,100,120,140,180,300,500
01/01,26.264515,26.83,26.12,26.230696,26.131508,26.091936,25.72488,24.976097,23.18782,21.214714,17.011183,10.767843,8.298894
01/02,26.29261,26.85,26.2,26.265999,26.15374,26.083914,25.787498,25.058321,23.334732,21.251657,17.05857,10.762059,8.287227
01/03,26.293325,26.85,26.17,26.266634,26.156301,26.081665,25.803091,25.054209,23.186028,21.13842,16.95828,10.758859,8.286955
01/04,26.30283,26.85,26.22,26.262005,26.13394,26.077368,25.817162,25.084581,23.305674,21.24531,16.987724,10.788021,8.318847
01/05,26.303343,26.88,26.29,26.265324,26.162905,26.08425,25.88394,25.154894,23.334133,21.293032,16.96895,10.786621,8.291535
01/06,26.269386,26.89,26.36,26.245432,26.128052,26.07984,25.87426,25.11604,23.284307,21.304346,16.945713,10.76441,8.292508
01/07,26.262938,26.88,26.34,26.240631,26.11799,26.061644,25.858284,25.010416,23.391037,21.357784,17.105625,10.796779,8.309523
01/08,26.284777,26.88,26.41,26.264408,26.137184,26.083225,25.859959,24.94172,23.25796,21.253054,16.975588,10.79759,8.311234
01/09,26.281958,26.87,26.42,26.252764,26.132402,26.088068,25.787111,24.940428,23.22366,21.319284,16.915556,10.769693,8.305404
01/10,26.298862,26.89,26.41,26.262245,26.142494,26.115112,25.724276,24.940025,23.293657,21.323013,17.11686,10.806098,8.309859
01/11,26.300058,26.9,26.47,26.263187,26.1558,26.071913,25.764051,24.888168,23.370491,21.278126,17.001583,10.785897,8.317579
01/12,26.328468,26.89,26.5,26.295994,26.191248,26.065561,25.739431,24.847517,23.204746,21.2881,16.94355,10.789277,8.321104
01/13,26.37955,26.9,26.54,26.351711,26.238235,26.10454,25.753284,24.774178,23.180603,21.253185,16.943947,10.780992,8.285696
01/14,26.401623,26.9,26.55,26.364162,26.276901,26.144075,25.715622,24.834167,23.212585,21.274279,17.063957,10.769964,8.314751
01/15,26.418987,26.91,26.6,26.370674,26.278467,26.139214,25.747976,24.791355,23.241526,21.230288,17.015179,10.7870035,8.304335
01/16,26.415586,26.91,26.63,26.367714,26.276052,26.165525,25.705467,24.701534,23.046713,21.094858,16.992329,10.778411,8.292872
01/17,26.457018,26.96,26.65,26.40891,26.312872,26.137224,25.682806,24.831774,23.129229,21.182848,16.975702,10.800068,8.2983885
01/18,26.491758,26.98,26.67,26.455608,26.36225,26.213554,25.767874,24.845997,23.125463,21.101213,16.933723,10.770688,8.294224
01/19,26.500023,26.97,26.62,26.473045,26.38559,26.24496,25.833584,24.862919,23.125269,21.082237,16.940035,10.79354,8.287839
01/20,26.51066,26.99,26.61,26.47482,26.408842,26.267954,25.869122,25.02121,23.219603,21.189272,16.949293,10.793972,8.291693
01/21,26.510284,27.02,26.62,26.476112,26.396835,26.274647,25.916327,24.971523,23.068007,21.024807,16.803297,10.787977,8.283189
01/22,26.515745,27.04,26.62,26.490385,26.412973,26.32628,25.916183,25.06736,23.256876,21.019045,16.98079,10.798958,8.26519
01/23,26.54364,27.08,26.69,26.517363,26.460915,26.394974,25.950907,25.05894,23.115318,21.044607,16.841494,10.771065,8.261256
01/24,26.558865,27.1,26.7,26.527796,26.474487,26.37307,25.93284,25.036098,23.289804,21.082956,16.921314,10.790708,8.282683
01/25,26.571648,27.09,26.72,26.52813,26.476446,26.386599,25.960337,25.021898,23.20684,21.09382,16.876627,10.775305,8.24468
01/26,26.5921,27.12,26.76,26.54023,26.478277,26.393654,25.923346,24.959364,23.174751,21.048769,16.782911,10.786117,8.257502
01/27,26.578327,26.955,,26.568768,26.526287,26.4214,25.922266,24.95594,23.217539,21.158773,16.931116,10.783658,8.25641
01/28,26.564516,26.92,26.73,26.538345,26.477425,26.385937,25.914377,24.897621,23.067688,21.054968,16.885807,10.783047,8.257643
01/29,26.610361,26.84,26.57,26.573427,26.517262,26.435257,25.939732,24.83918,23.047716,21.059212,16.736074,10.801754,8.2451935
01/30,26.632244,26.815,26.53,26.590727,26.5399,26.437439,25.91582,24.898695,23.018919,21.15496,17.027708,10.79353,8.246453
01/31,26.627947,26.815,26.51,26.591087,26.537766,26.441519,25.971054,24.850061,22.957159,21.022142,16.847832,10.802477,8.242221
02/01,26.631132,26.810001,26.5,26.59795,26.53175,26.416365,25.849476,24.736603,22.861557,21.085464,16.884626,10.794635,8.239971
02/02,26.66257,26.84,26.52,26.623343,26.508621,26.39977,25.826029,24.63627,22.89551,21.080969,16.91229,10.790402,8.236832
02/03,26.675783,26.91,26.64,26.64234,26.517633,26.402117,25.812668,24.633924,22.795341,21.03016,16.906986,10.788648,8.237086
02/04,26.696733,26.855,26.55,26.66667,26.554914,26.408737,25.828825,24.742393,22.890175,21.052416,16.89379,10.78916,8.243359
02/05,26.711529,26.895,26.59,26.676613,26.598915,26.42324,25.789742,24.67882,22.89882,21.014608,16.8948,10.766256,8.229094
02/06,26.730793,26.965,26.71,26.692188,26.621992,26.518328,25.903522,24.745224,22.953026,20.965769,16.974535,10.778298,8.220181
02/07,26.760664,26.99,26.76,26.716497,26.632408,26.530798,25.914118,24.830969,23.092466,21.110458,16.891947,10.762487,8.231673
02/08,26.790106,27.0,26.78,26.746706,26.677322,26.588621,25.944422,24.800993,23.005507,20.977615,16.876125,10.768937,8.22255
02/09,26.798897,27.0,26.79,26.76621,26.702478,26.612106,25.989454,24.769732,23.123083,20.991722,16.908636,10.770207,8.2314625
02/10,26.837929,26.994999,26.83,26.78043,26.692339,26.565935,25.94199,24.826536,23.22204,21.0557,16.900537,10.725612,8.210523
02/11,26.87396,27.07,26.98,26.82157,26.739588,26.615038,25.990734,24.835716,23.071932,20.953129,16.814548,10.721269,8.223125
02/12,26.879646,27.105,27.02,26.835722,26.753105,26.624088,26.01228,24.939646,23.31134,21.095762,16.989065,10.713241,8.220077
02/13,26.87494,27.095,26.96,26.844116,26.76275,26.626255,26.070015,24.903265,23.1371,21.076271,16.926947,10.704552,8.207487
02/14,26.903694,27.17,27.06,26.862316,26.776365,26.63538,26.043568,24.958921,23.115473,21.057589,16.786636,10.689288,8.222686
02/15,26.938583,27.215,27.13,26.876066,26.787992,26.633646,26.023209,24.916033,23.197794,21.079037,16.905272,10.693352,8.212551
02/16,26.970339,27.255001,27.12,26.898354,26.813765,26.650059,26.073824,24.95233,23.186293,21.140474,16.922215,10.667712,8.202221
02/17,27.004448,27.23,27.06,26.93427,26.846924,26.693869,26.126717,24.953476,23.181784,21.087809,16.903393,10.700686,8.225633
02/18,27.014002,27.26,27.14,26.951391,26.864868,26.672096,26.068895,24.887941,23.10343,21.039156,16.900156,10.6561365,8.214084
02/19,27.045639,27.305,27.2,26.964428,26.892412,26.667484,26.02029,24.88076,23.07711,21.056038,16.85093,10.639224,8.218313
02/20,27.079111,27.3,27.14,26.978056,26.879753,26.666636,26.037699,24.975266,23.245123,21.1528,16.942225,10.698351,8.206686
02/21,27.081232,27.34,27.22,26.998055,26.89556,26.629251,25.984266,24.92428,22.992212,20.902061,16.792387,10.651934,8.204028
02/22,27.104856,27.345001,27.23,27.035637,26.913548,26.649902,25.96995,24.80288,23.00798,20.942408,16.866686,10.649197,8.205196
02/23,27.133345,27.395,27.27,27.059317,26.923758,26.647448,25.955046,24.824701,23.06636,20.972776,16.845995,10.665771,8.204667
02/24,27.161484,27.42,27.31,27.092466,26.954866,26.669058,25.991192,24.758926,23.00135,20.914877,16.725,10.663116,8.199291
02/25,27.196749,27.44,27.36,27.180109,27.004889,26.713139,26.040752,24.850807,22.932112,20.902687,16.898344,10.669016,8.2051
02/26,27.207983,27.474998,27.38,27.196577,27.025791,26.662344,25.936176,24.68611,22.83645,20.80901,16.676954,10.637965,8.188117
02/27,27.237951,27.404999,27.33,27.210295,27.048079,26.713535,25.9889,24.770187,22.967508,20.770506,16.61685,10.642287,8.20018
02/28,27.258604,27.35,27.29,27.22644,27.061007,26.77413,26.01216,24.703264,22.805893,20.765564,16.787014,10.645853,8.178887
02/29,27.239115,,,27.326605,26.918636,26.624567,25.83202,24.195768,22.65027,20.707563,16.86994,10.491186,8.075265
03/01,27.297508,27.33,27.27,27.25567,27.070412,26.72211,25.959812,24.616518,22.823418,20.747889,16.614231,10.663544,8.206322
03/02,27.332836,27.369999,27.32,27.281248,27.049753,26.700216,26.02853,24.649557,22.822487,20.71823,16.55301,10.671656,8.183124
03/03,27.347473,27.395,27.39,27.31061,27.100098,26.68472,25.986233,24.65393,22.648788,20.58207,16.546234,10.66533,8.198841
03/04,27.375422,27.415,27.42,27.338163,27.17618,26.7567,26.041172,24.680412,22.827232,20.748528,16.583319,10.676752,8.203533
03/05,27.394415,27.44,27.45,27.354254,27.192507,26.740858,26.046738,24.581305,22.62226,20.607607,16.4392,10.684325,8.196867
03/06,27.383888,27.445,27.46,27.374977,27.207747,26.7619,26.041943,24.596992,22.620558,20.633802,16.543184,10.647968,8.195385
03/07,27.38373,27.395,27.39,27.37531,27.238737,26.83648,26.101196,24.692545,22.734095,20.654915,16.5775,10.672871,8.22781
03/08,27.399397,27.41,27.42,27.386871,27.264683,26.85302,26.082567,24.555328,22.51225,20.507273,16.504944,10.687328,8.203491
03/09,27.411804,27.435,27.49,27.401182,27.296694,26.892591,26.115297,24.600939,22.527594,20.503174,16.465895,10.646906,8.214094
03/10,27.415997,27.505001,27.6,27.408361,27.291235,26.8619,26.103672,24.642328,22.552635,20.496504,16.466715,10.705406,8.221395
03/11,27.425087,27.505001,27.59,27.406248,27.300797,26.903416,26.124086,24.57606,22.399733,20.52151,16.433025,10.693172,8.215095
03/12,27.442177,27.57,27.63,27.424265,27.316711,26.913074,26.120306,24.578154,22.503626,20.427996,16.448849,10.709888,8.2416115
