time,1,25,50,75,100,125,150,200,250,300,500,750
01/01,30.035217,29.932175,29.577826,28.786087,28.055218,26.994349,25.294785,19.841305,14.356523,11.253478,7.9990473,5.6906667
01/02,30.016956,29.89913,29.516521,28.745218,27.94739,26.99087,25.237825,19.818697,14.198696,11.143913,8.027619,5.7293334
01/03,29.99087,29.891739,29.538261,28.725218,27.927828,26.984348,25.248697,19.763914,14.32826,11.2373905,8.010952,5.715333
01/04,30.033915,29.883913,29.550434,28.734783,27.942608,26.936956,25.304348,19.847826,14.283044,11.323043,7.983333,5.699333
01/05,29.992174,29.863043,29.529129,28.767824,27.885218,26.889566,25.245653,19.75826,14.240435,11.3169565,7.957619,5.700667
01/06,29.99913,29.855652,29.550436,28.742609,27.849564,26.88739,25.13739,19.923914,14.372609,11.26,7.952381,5.738667
01/07,30.017824,29.845217,29.487392,28.665651,27.814346,26.857824,25.267824,19.926086,14.265652,11.231305,7.9423804,5.732
01/08,30.050434,29.845217,29.496086,28.681738,27.846523,26.784782,25.249565,19.793043,14.377826,11.315653,7.977619,5.7586665
01/09,30.044785,29.842175,29.42174,28.63478,27.780436,26.824348,25.341303,19.786522,14.390435,11.292174,7.9871426,5.7426667
01/10,30.03,29.83174,29.408697,28.652609,27.88739,26.896957,25.415216,19.965652,14.435652,11.330871,7.9823813,5.713333
01/11,30.015652,29.826086,29.421305,28.704348,27.898695,26.831305,25.243912,20.053913,14.480869,11.374783,7.9814286,5.718
01/12,29.936089,29.83174,29.5,28.705652,27.928259,26.883478,25.288261,19.876955,14.586521,11.442175,7.974762,5.7200003
01/13,29.932175,29.79478,29.484783,28.713476,27.923477,26.91826,25.32087,19.759565,14.5417385,11.429565,8.01381,5.719333
01/14,30.009546,29.810455,29.455,28.725908,27.977272,27.065,25.630455,20.047142,14.445454,11.324091,7.9871426,5.726
01/15,30.01087,29.783915,29.435654,28.63478,27.883043,26.938261,25.536955,19.842728,14.411739,11.379999,8.006666,5.73
01/16,29.97739,29.76913,29.440435,28.699566,27.903912,26.970434,25.37652,19.905,14.542609,11.392609,7.9766665,5.718
01/17,29.982607,29.793043,29.407825,28.684782,27.872608,26.909132,25.230434,19.664545,14.466087,11.326087,7.952857,5.724667
01/18,30.031303,29.799566,29.419567,28.698261,27.86913,26.91913,25.35174,19.67818,14.546522,11.302175,7.9933333,5.73
01/19,30.013477,29.793913,29.37087,28.613478,27.891304,26.949999,25.437826,19.799091,14.544783,11.398261,8.03381,5.7566667
01/20,29.99913,29.792608,29.41913,28.614782,27.846521,26.942173,25.379564,19.844091,14.470869,11.346957,8.032381,5.7773337
01/21,29.949091,29.808636,29.44091,28.759546,28.019545,27.164545,25.629091,19.958572,14.622727,11.383636,8.0585,5.773333
01/22,29.976362,29.816364,29.432728,28.82182,28.081362,27.206362,25.714998,20.058096,14.727728,11.389545,8.05,5.7793336
01/23,30.035908,29.799091,29.472273,28.870455,28.072273,27.100908,25.551363,20.064762,14.659546,11.482273,8.030001,5.794667
01/24,29.949091,29.80318,29.465454,28.813183,27.99182,27.010908,25.503181,20.132381,14.5881815,11.456364,8.0435,5.8066664
01/25,29.943182,29.798182,29.390455,28.778181,27.990908,27.023638,25.621819,20.065237,14.591818,11.481363,8.018499,5.8193336
01/26,29.931364,29.776365,29.41591,28.813183,28.016817,27.035002,25.574091,20.01857,14.482272,11.4686365,8.002501,5.7793336
01/27,29.92909,29.745455,29.425909,28.81591,27.999544,27.004545,25.436817,20.076666,14.570909,11.475455,8.0375,5.812667
01/28,29.88,29.751366,29.402727,28.782274,27.992273,27.06591,25.43318,19.897142,14.430909,11.436364,8.0365,5.8433332
01/29,29.83409,29.720453,29.356817,28.787727,28.050453,27.13227,25.517729,20.065714,14.456364,11.388182,8.0315,5.8166666
01/30,29.845001,29.700909,29.349546,28.783636,27.976818,27.058184,25.586365,20.277143,14.400909,11.34,8.0385,5.848
