time,1,10,13,20,40,60,80,100,120,140,180,300,500
01/01,27.020159,27.5,27.51,26.942303,26.951492,26.81897,26.67647,26.242044,24.887445,22.403786,16.522661,11.193945,8.347648
01/02,27.059282,27.52,27.53,26.963966,26.971949,26.844568,26.754025,26.258394,24.881306,22.469156,16.39695,11.170274,8.334573
01/03,27.091623,27.54,27.55,26.982073,26.99826,26.866423,26.744818,26.2915,24.86295,22.302612,16.182262,11.159025,8.335625
01/04,27.065096,27.53,27.53,26.955402,26.969494,26.87723,26.69588,26.208164,24.7653,22.190044,16.127573,11.160197,8.351956
01/05,27.056892,27.54,27.55,26.950457,26.955072,26.828043,26.632126,26.122585,24.717451,22.230112,16.18423,11.187888,8.361558
01/06,27.07474,27.55,27.56,26.962503,26.95103,26.809969,26.608534,26.08559,24.73343,22.43238,16.316555,11.232984,8.341913
01/07,27.06927,27.56,27.56,26.952257,26.946957,26.724201,26.584734,26.094557,24.968021,22.630259,16.48564,11.20754,8.348787
01/08,27.033903,27.54,27.54,26.927778,26.908869,26.73053,26.585016,26.158833,24.992937,22.677006,16.510378,11.222646,8.3857
01/09,27.012197,27.52,27.53,26.921625,26.87555,26.67592,26.52828,26.075008,24.989035,22.526117,16.337208,11.233156,8.365072
01/10,27.015892,27.57,27.58,26.912884,26.847233,26.714376,26.54916,26.065592,25.10561,22.847822,16.507301,11.237828,8.349001
01/11,26.990606,27.65,27.65,26.89191,26.85216,26.75245,26.582111,26.123295,25.02727,22.794394,16.773993,11.2253275,8.366966
01/12,26.963884,27.61,27.62,26.862087,26.833706,26.75273,26.624737,26.174902,25.04845,22.70385,16.688175,11.238959,8.398295
01/13,26.992582,27.53,27.54,26.86815,26.833591,26.738037,26.693361,26.23412,25.347609,23.157024,16.78552,11.19553,8.392769
01/14,27.001026,27.5,27.51,26.873451,26.830885,26.74555,26.678675,26.20572,25.172653,22.972486,16.83876,11.243442,8.382592
01/15,27.023201,27.47,27.48,26.88456,26.854015,26.740477,26.648682,26.24557,25.189272,22.892298,16.852093,11.232064,8.3764305
01/16,27.038746,27.47,27.48,26.947462,26.868147,26.746397,26.637445,26.253332,25.371449,23.244585,17.107697,11.22991,8.407584
01/17,27.013538,27.52,27.52,26.917433,26.863646,26.731125,26.575788,26.258104,25.43455,23.363909,17.28373,11.224405,8.409489
01/18,26.960571,27.53,27.53,26.878925,26.836773,26.691673,26.566732,26.261997,25.516073,23.4401,17.457409,11.230727,8.388726
01/19,26.949244,26.59,26.59,26.860384,26.821186,26.6778,26.518291,26.215391,25.426083,23.312027,17.429564,11.228841,8.394314
01/20,26.987366,26.75,26.744999,26.890759,26.858063,26.663692,26.503164,26.23277,25.534124,23.535606,17.377815,11.205825,8.373826
01/21,27.007835,26.83,26.825,26.935802,26.917482,26.70503,26.561045,26.261843,25.489912,23.474766,17.35775,11.18436,8.38603
01/22,26.985224,26.744999,26.740002,26.95429,26.95696,26.75251,26.551992,26.248924,25.35629,23.426104,17.51517,11.181675,8.348365
01/23,26.977436,26.744999,26.740002,26.925455,26.931288,26.759016,26.564772,26.216837,25.34468,23.357725,17.36869,11.179167,8.349105
01/24,26.975466,26.715,26.71,26.91937,26.904926,26.731792,26.56174,26.24473,25.476246,23.198193,17.202435,11.123544,8.316199
01/25,27.033602,26.875,26.865,26.95259,26.932882,26.755226,26.572271,26.201534,25.379377,23.192234,17.27456,11.089419,8.322737
01/26,27.01456,26.810001,26.810001,26.936909,26.916393,26.763765,26.633848,26.315556,25.351051,23.162762,17.199629,11.094997,8.32063
01/27,27.010447,26.814999,26.810001,26.929962,26.904558,26.744179,26.63043,26.299604,25.32972,23.14848,17.175373,11.082297,8.304823
01/28,26.965591,26.885,26.875,26.890112,26.878407,26.755222,26.650375,26.317495,25.376192,23.11486,17.064005,11.075124,8.328763
01/29,26.964645,26.905,26.895,26.895185,26.890837,26.806587,26.691423,26.35494,25.41312,23.031977,17.082607,11.092924,8.316409
01/30,27.013899,26.91,26.895,26.915894,26.900997,26.836433,26.704117,26.343204,25.36006,22.863165,17.007833,11.070111,8.299599
01/31,27.045235,26.845,26.84,26.932467,26.89296,26.78875,26.639013,26.247923,25.227983,22.852766,16.872162,11.065954,8.312416
02/01,27.07198,26.82,26.814999,26.955387,26.904474,26.794847,26.63702,26.200644,25.151388,22.84758,16.87122,11.061168,8.272321
02/02,27.091894,26.835,26.835,26.968416,26.926853,26.804237,26.620375,26.249788,25.09895,22.851807,16.827541,11.12051,8.293684
02/03,27.108604,26.91,26.9,26.985088,26.931955,26.796318,26.598118,26.208057,24.910578,22.456903,16.649149,11.0781,8.28646
02/04,27.15099,26.965,26.96,27.03052,26.95715,26.85272,26.629313,26.19249,24.818754,22.23031,16.389055,11.071759,8.266626
02/05,27.184803,27.05,27.04,27.063755,26.989025,26.891338,26.690645,26.303635,24.995731,22.403341,16.294441,11.087523,8.278425
02/06,27.21876,27.189999,27.189999,27.087797,27.018524,26.892061,26.693913,26.223013,24.824818,22.059748,16.323673,11.119257,8.278402
02/07,27.23572,27.310001,27.305,27.116354,27.048693,26.96224,26.735952,26.21774,24.81837,21.938335,16.133837,11.124844,8.27486
02/08,27.232311,27.27,27.265,27.134064,27.08283,27.0052,26.755611,26.179384,24.609594,21.666542,15.786161,11.133215,8.308887
02/09,27.305656,27.305,27.31,27.194677,27.13667,27.051903,26.81592,26.167492,24.61928,21.693298,15.816361,11.186629,8.276833
02/10,27.302525,27.23,27.240002,27.199957,27.159803,27.035713,26.75764,26.164465,24.632875,21.55798,16.009457,11.210459,8.293363
02/11,27.292707,27.215,27.215,27.212343,27.15098,27.011242,26.745504,26.083925,24.496866,21.664783,15.771299,11.202481,8.274442
02/12,27.279509,27.14,27.135,27.211226,27.130972,27.034595,26.781359,26.06376,24.440722,21.453316,15.495707,11.2005825,8.295646
02/13,27.298462,27.055,27.04,27.210066,27.158003,27.032143,26.820284,26.125298,24.51146,21.647438,15.701348,11.237194,8.3097725
02/14,27.284275,27.025,27.015,27.195433,27.130138,27.024687,26.8318,26.165726,24.504103,21.586798,15.714715,11.247419,8.269145
02/15,27.276264,26.97,26.96,27.204777,27.14144,27.025795,26.799074,25.998457,24.327847,21.167646,15.608179,11.267813,8.313934
02/16,27.28152,26.849998,26.85,27.211596,27.162231,27.028254,26.783262,25.878702,24.11705,21.110643,15.516939,11.216598,8.333965
02/17,27.278389,26.705,26.695,27.209417,27.131718,26.947313,26.701492,25.98207,24.341202,21.53325,15.726528,11.249569,8.320615
02/18,27.25442,26.83,26.795,27.175032,27.038454,26.856241,26.582766,25.848057,24.26589,21.409939,15.600734,11.263821,8.327517
02/19,27.283224,26.925,26.904999,27.195894,27.045462,26.907448,26.650995,25.668577,24.097778,21.300255,15.578735,11.288215,8.349349
