time,hdin
09/08,137.55388
09/09,138.0167
09/10,138.31073
09/11,138.0377
09/12,138.04208
09/13,138.75208
09/14,138.88046
09/15,139.31036
09/16,139.62459
09/17,139.67451
09/18,139.68684
09/19,140.31096
09/20,140.51057
09/21,140.4913
09/22,140.50029
09/23,140.61125
09/24,140.80583
09/25,140.84929
09/26,141.28593
09/27,141.29749
09/28,141.19638
09/29,141.2508
09/30,141.92346
10/01,142.1174
10/02,141.76242
10/03,142.17102
10/04,142.74588
10/05,142.97157
10/06,142.45682
10/07,142.70515
10/08,143.30476
10/09,143.0487
10/10,143.17764
10/11,143.087
10/12,143.05428
10/13,143.0424
10/14,142.85706
10/15,143.18701
10/16,143.6709
10/17,144.28659
10/18,144.09319
10/19,144.43852
10/20,144.59386
10/21,144.86223
10/22,144.44092
10/23,144.3616
10/24,144.76839
10/25,144.68156
10/26,144.45174
10/27,144.8683
10/28,145.10089
10/29,145.47932
10/30,145.40654
10/31,145.80002
11/01,146.10686
11/02,146.47774
11/03,145.67589
11/04,146.02463
11/05,145.96515
11/06,146.35872
11/07,146.24178
11/08,146.56882
11/09,147.25406
11/10,146.73416
11/11,146.42633
11/12,147.26265
11/13,147.51845
11/14,146.65256
11/15,148.54854
11/16,148.77173
11/17,147.42397
11/18,147.58183
11/19,147.54256
11/20,147.58247
11/21,147.74228
11/22,148.15495
11/23,147.7245
11/24,147.54318
11/25,148.19984
11/26,148.25983
11/27,147.74617
11/28,147.67184
11/29,148.13391
11/30,148.46902
12/01,147.87044
12/02,147.9845
12/03,148.27144
12/04,148.66441
12/05,148.78932
12/06,148.40833
12/07,148.49446
12/08,148.60382
12/09,148.186
12/10,148.02824
12/11,148.47935
12/12,148.44836
12/13,147.62234
12/14,146.8882
12/15,147.37451
12/16,147.75447
12/17,146.21468
12/18,145.7351
12/19,145.9083
12/20,145.94489
12/21,145.68272
12/22,146.12106
12/23,146.03278
12/24,145.45493
12/25,145.35606
12/26,146.68095
12/27,147.20712
12/28,145.25249
12/29,144.30894
12/30,144.98207
12/31,145.45448
