time,hdin
01/01,109.06323
01/02,108.871185
01/03,108.786674
01/04,109.83218
01/05,109.781395
01/06,109.572075
01/07,109.05137
01/08,108.54828
01/09,108.76505
01/10,108.81445
01/11,108.27895
01/12,107.85894
01/13,107.90054
01/14,107.82197
01/15,108.0568
01/16,108.04229
01/17,107.83105
01/18,108.73611
01/19,109.530495
01/20,110.11764
01/21,109.73377
01/22,109.34912
01/23,108.165306
01/24,107.629616
01/25,108.11416
01/26,107.48169
01/27,106.74085
01/28,107.006584
01/29,106.675964
01/30,106.93163
01/31,106.01631
02/01,106.76472
02/02,106.78545
02/03,106.65848
02/04,105.88578
02/05,105.521706
02/06,105.89771
02/07,106.46473
02/08,105.70934
02/09,104.70328
02/10,104.818756
02/11,105.419106
02/12,104.77115
02/13,103.87342
02/14,104.06791
02/15,104.74279
02/16,104.574776
02/17,103.84017
02/18,104.18277
02/19,104.20893
02/20,103.98176
02/21,104.010925
02/22,104.61276
02/23,104.34057
02/24,104.07544
02/25,104.043396
02/26,104.373695
02/27,104.08483
02/28,104.21958
02/29,101.2105
03/01,103.728516
03/02,103.8067
03/03,103.94565
03/04,103.6593
03/05,104.43748
03/06,103.81904
03/07,104.05066
03/08,104.36799
03/09,104.31183
03/10,104.594025
03/11,104.31945
03/12,104.286804
03/13,104.52262
03/14,104.745155
03/15,105.329124
03/16,105.06847
03/17,104.64019
03/18,103.62476
03/19,104.99387
03/20,104.49104
03/21,104.64017
03/22,104.41555
03/23,104.275734
03/24,104.146286
03/25,104.573
03/26,104.41266
03/27,104.77407
03/28,103.99706
03/29,103.79401
03/30,104.62907
03/31,104.72052
04/01,104.53291
04/02,104.47372
04/03,104.75105
04/04,104.94199
04/05,104.747894
04/06,105.0425
04/07,104.98896
04/08,105.04736
04/09,104.9603
04/10,105.431465
04/11,105.67765
04/12,104.920906
04/13,105.163025
04/14,105.7619
04/15,105.9921
04/16,105.80854
04/17,105.42684
04/18,105.17176
04/19,105.39796
04/20,105.498726
04/21,105.404816
04/22,105.169044
04/23,105.0145
04/24,105.0057
04/25,104.88126
04/26,105.32099
04/27,105.76797
04/28,105.721886
04/29,105.79199
04/30,106.04211
05/01,106.26108
05/02,106.05479
05/03,105.8499
05/04,105.98675
05/05,105.88488
05/06,106.1554
05/07,106.07812
05/08,105.75504
05/09,105.20568
05/10,105.60548
05/11,105.84434
05/12,105.49181
05/13,105.44079
05/14,104.673
05/15,104.449066
05/16,104.8826
05/17,104.44933
05/18,104.809395
05/19,104.90589
05/20,104.51978
05/21,105.00262
05/22,105.296394
05/23,105.36481
05/24,105.63665
