time,hdin
01/01,129.97902
01/02,130.69754
01/03,130.05186
01/04,129.6267
01/05,129.68323
01/06,129.48935
01/07,129.01804
01/08,128.86899
01/09,128.62361
01/10,128.42252
01/11,129.628
01/12,129.39702
01/13,129.44125
01/14,129.2003
01/15,128.6933
01/16,128.38715
01/17,129.0578
01/18,128.18536
01/19,128.03374
01/20,127.67504
01/21,128.1197
01/22,128.18529
01/23,127.6604
01/24,127.61147
01/25,127.8108
01/26,127.913025
01/27,127.27939
01/28,127.06775
01/29,127.237305
01/30,126.91827
01/31,126.82514
02/01,126.5838
02/02,126.44944
02/03,126.36581
02/04,126.45397
02/05,127.04125
02/06,127.228226
02/07,127.15128
02/08,126.8584
02/09,126.2947
02/10,126.08176
02/11,125.92675
02/12,125.670715
02/13,125.277596
02/14,125.970406
02/15,125.806465
02/16,125.22077
02/17,125.17823
02/18,125.24509
02/19,124.950264
02/20,124.92582
02/21,124.62101
02/22,124.84753
02/23,124.95333
02/24,124.96133
02/25,124.95267
02/26,124.720726
02/27,124.53762
02/28,124.43574
02/29,121.99845
03/01,125.10729
03/02,125.13532
03/03,124.66213
03/04,124.39747
03/05,124.77359
03/06,124.92907
03/07,124.221466
03/08,124.1756
03/09,124.67979
03/10,124.80768
03/11,124.48583
03/12,124.19593
03/13,124.18628
03/14,124.04434
03/15,123.81879
03/16,124.01386
03/17,124.12424
03/18,123.86886
03/19,123.27593
03/20,123.41509
03/21,123.22357
03/22,123.257965
03/23,122.89019
03/24,123.08118
03/25,123.30326
03/26,122.84098
03/27,122.42258
03/28,122.51307
03/29,123.07615
03/30,123.01337
03/31,122.99355
04/01,123.06232
04/02,122.71616
04/03,122.50111
04/04,122.34554
04/05,121.851036
04/06,121.877235
04/07,121.443756
04/08,121.59379
04/09,122.30889
04/10,122.263
04/11,121.86123
04/12,121.46999
04/13,121.749214
04/14,121.62606
04/15,121.58209
04/16,121.25887
04/17,121.3398
04/18,121.76298
04/19,121.73724
04/20,121.90385
04/21,121.391975
04/22,121.43441
04/23,121.46935
04/24,121.32294
04/25,121.168945
04/26,121.29475
04/27,121.472176
04/28,121.23383
04/29,121.42041
04/30,121.381996
05/01,121.19933
05/02,121.07511
05/03,120.90781
05/04,121.13461
05/05,120.566
05/06,120.8953
05/07,121.190796
05/08,120.62848
05/09,120.42621
05/10,120.78503
05/11,120.85674
05/12,121.234314
05/13,121.1276
05/14,121.45825
05/15,121.40289
05/16,121.73975
05/17,122.15426
05/18,121.80433
05/19,121.741554
05/20,121.89643
05/21,121.69872
05/22,121.45457
05/23,121.94767
05/24,122.23478
05/25,122.46112
05/26,122.678444
05/27,122.60239
05/28,122.215645
05/29,122.16752
05/30,121.955414
05/31,122.06168
06/01,121.72955
06/02,121.7145
06/03,121.87411
06/04,121.98908
06/05,121.740295
06/06,121.59849
06/07,121.43568
06/08,121.44913
06/09,121.84492
06/10,121.51282
06/11,121.36327
06/12,120.866875
06/13,120.8787
06/14,120.91849
06/15,120.820564
06/16,120.385506
06/17,120.21143
06/18,120.324524
06/19,120.62509
06/20,120.36477
06/21,120.399925
06/22,120.11671
06/23,120.00526
06/24,120.299446
06/25,120.62511
06/26,120.61288
06/27,120.353165
06/28,120.48294
06/29,121.14162
06/30,121.189125
07/01,121.0641
07/02,121.52266
07/03,121.63631
07/04,121.69767
07/05,122.110916
07/06,121.88746
07/07,122.12291
07/08,122.016525
07/09,122.187256
07/10,122.23538
07/11,122.60945
07/12,122.92123
07/13,122.67879
07/14,122.67274
07/15,122.6827
07/16,123.20537
07/17,122.834236
07/18,122.918495
07/19,123.15518
07/20,123.15677
07/21,122.80278
07/22,123.28968
07/23,123.35511
07/24,122.74141
07/25,122.3549
07/26,122.721146
07/27,123.08248
07/28,123.42494
07/29,122.96673
07/30,123.75864
07/31,124.3179
08/01,123.92813
08/02,123.95993
08/03,124.09476
08/04,124.07385
08/05,123.81369
08/06,123.85754
08/07,123.999275
08/08,124.34068
08/09,124.315384
08/10,123.95695
08/11,124.2998
08/12,124.457405
08/13,124.72214
08/14,125.19726
08/15,124.97625
08/16,124.95883
08/17,125.65517
08/18,125.73577
08/19,125.84331
08/20,126.32132
08/21,126.241776
08/22,126.09518
08/23,126.55089
08/24,126.47196
08/25,126.35568
08/26,125.94642
08/27,126.129036
08/28,126.26057
08/29,126.5551
08/30,126.17623
08/31,125.780106
09/01,125.53426
09/02,126.04052
09/03,126.11623
09/04,126.16525
09/05,125.96695
09/06,125.7627
09/07,125.72604
09/08,126.07365
09/09,126.25534
09/10,125.50715
09/11,125.353065
09/12,125.5974
09/13,126.179405
09/14,126.18639
09/15,126.10941
09/16,126.039444
09/17,126.440216
09/18,127.001015
09/19,127.022514
09/20,126.94059
09/21,127.252396
09/22,127.55995
09/23,127.65326
09/24,127.41626
09/25,127.411865
09/26,127.049255
09/27,128.16426
09/28,128.26418
09/29,127.73745
09/30,127.42393
10/01,127.43162
10/02,127.61013
10/03,127.84402
10/04,127.96487
10/05,127.3891
10/06,126.84038
10/07,127.455475
10/08,127.56816
10/09,127.08943
10/10,127.2863
10/11,126.87407
10/12,127.272194
10/13,127.27727
10/14,127.507614
10/15,127.363686
10/16,127.38886
10/17,128.56863
10/18,128.65111
10/19,128.48479
10/20,128.29912
10/21,128.68474
10/22,129.50688
10/23,129.29222
10/24,129.29736
10/25,129.48372
10/26,129.44624
10/27,129.43271
10/28,129.6767
10/29,129.26633
10/30,128.93822
10/31,128.87729
11/01,128.99158
11/02,128.88725
11/03,129.1916
11/04,128.43678
11/05,128.68768
11/06,128.87944
11/07,128.21587
11/08,128.16075
11/09,128.33928
11/10,128.7051
11/11,128.31412
11/12,128.43361
11/13,129.2745
11/14,128.69254
11/15,128.48735
11/16,129.29953
11/17,129.28618
11/18,129.17216
11/19,128.97757
11/20,129.27043
11/21,129.36685
11/22,129.03212
11/23,128.6492
11/24,128.92336
11/25,129.35495
11/26,129.17271
11/27,129.03972
11/28,129.20074
11/29,129.1579
11/30,128.76979
12/01,129.4532
12/02,130.48213
12/03,130.1123
12/04,128.70935
12/05,129.4934
12/06,129.69379
12/07,129.4197
12/08,129.53156
12/09,130.13762
12/10,129.94576
12/11,129.08257
12/12,129.15941
12/13,128.88269
12/14,129.1386
12/15,129.33752
12/16,129.27284
12/17,129.51093
12/18,129.89166
12/19,130.36499
12/20,130.12492
12/21,129.87862
12/22,130.54736
12/23,130.11334
12/24,129.60492
12/25,129.37962
12/26,128.96295
12/27,129.27847
12/28,128.97697
12/29,129.23445
12/30,128.99933
12/31,129.25098
