time,hdin
01/01,100.280914
01/02,100.50821
01/03,100.13473
01/04,99.334465
01/05,98.74901
01/06,99.500374
01/07,99.92499
01/08,99.41128
01/09,99.297195
01/10,99.40878
01/11,99.37118
01/12,99.59046
01/13,98.368225
01/14,98.64454
01/15,98.31424
01/16,97.566986
01/17,97.310715
01/18,96.9633
01/19,97.53238
01/20,97.38298
01/21,96.96349
01/22,97.2067
01/23,97.526855
01/24,98.00753
01/25,97.47797
01/26,97.38423
01/27,97.73232
01/28,96.87039
01/29,96.613716
01/30,96.14988
01/31,96.37523
02/01,96.12906
02/02,96.44003
02/03,96.051865
02/04,96.37612
02/05,96.30735
02/06,96.296646
02/07,96.68759
02/08,95.79603
02/09,96.53461
02/10,97.207985
02/11,95.8511
02/12,95.07295
02/13,96.120575
02/14,96.1345
02/15,95.59841
02/16,95.36876
02/17,95.00241
02/18,94.23996
02/19,94.82287
02/20,94.518555
02/21,94.061584
02/22,93.89864
02/23,93.51874
02/24,92.866295
02/25,93.32696
02/26,93.18696
02/27,92.90306
02/28,93.45755
02/29,87.76235
03/01,93.012955
03/02,93.2669
03/03,93.51565
03/04,93.3172
03/05,93.67413
03/06,93.88567
03/07,94.37927
03/08,94.44475
03/09,94.01218
03/10,93.13103
03/11,93.384186
03/12,94.259575
03/13,94.46088
03/14,94.195335
03/15,94.02975
03/16,94.610344
03/17,95.177246
03/18,95.545715
03/19,95.35643
03/20,95.72077
03/21,96.57387
03/22,96.9467
03/23,96.821915
03/24,95.84398
03/25,96.629265
03/26,96.30903
03/27,96.46082
03/28,96.27328
03/29,96.06365
03/30,95.90082
03/31,96.193405
04/01,96.22887
04/02,96.85789
04/03,96.2263
04/04,95.86514
04/05,95.53401
04/06,95.496544
04/07,96.02138
04/08,96.7063
04/09,96.91083
04/10,96.944244
04/11,96.66348
04/12,96.886635
04/13,97.45885
04/14,97.45342
04/15,97.21835
04/16,97.86855
04/17,97.92374
04/18,97.78344
04/19,97.228584
04/20,98.02475
04/21,98.051895
04/22,98.13147
04/23,98.87926
04/24,98.50903
04/25,98.85836
04/26,98.52353
04/27,99.094215
04/28,99.82763
04/29,99.53416
04/30,99.30449
05/01,99.302444
05/02,98.82008
05/03,98.85059
05/04,99.66036
05/05,99.6973
05/06,99.04471
05/07,98.9932
05/08,99.73061
05/09,99.508675
05/10,99.31192
05/11,98.96089
05/12,98.911865
05/13,99.30904
05/14,99.55966
05/15,100.01279
05/16,99.67987
05/17,99.37468
05/18,99.583954
05/19,99.90497
05/20,101.33667
05/21,100.76818
05/22,100.32936
05/23,99.517494
05/24,99.57784
05/25,99.69159
05/26,99.80919
05/27,100.02651
05/28,99.83195
05/29,99.78736
05/30,100.51462
05/31,100.184845
06/01,100.79531
06/02,100.694664
06/03,100.68344
06/04,100.53183
06/05,100.30467
06/06,99.512146
06/07,100.15825
06/08,101.32193
06/09,100.72899
06/10,100.24678
06/11,99.48996
06/12,100.38936
06/13,101.11197
06/14,100.96488
06/15,99.86425
06/16,99.70718
06/17,99.543274
06/18,100.457146
06/19,100.63736
06/20,100.49755
06/21,99.92274
06/22,99.85235
06/23,99.879364
06/24,100.7139
06/25,100.52478
06/26,101.29003
06/27,100.8779
06/28,100.43668
06/29,100.21339
06/30,99.52335
07/01,99.27955
07/02,99.02143
07/03,98.55664
07/04,98.69823
07/05,98.84227
07/06,98.623764
07/07,98.8326
07/08,98.8297
07/09,100.26305
07/10,99.75694
07/11,99.0503
07/12,98.4689
07/13,98.32021
07/14,97.95625
07/15,97.944275
07/16,97.481544
07/17,97.725975
07/18,97.57068
07/19,97.06633
07/20,96.93647
07/21,98.20939
07/22,98.142136
07/23,98.49011
07/24,98.26893
07/25,97.30177
07/26,97.19427
07/27,96.84668
07/28,95.495636
07/29,96.500015
07/30,96.61924
07/31,96.02721
08/01,95.751564
08/02,96.10361
08/03,96.60986
08/04,95.7262
08/05,95.20402
08/06,95.15972
08/07,94.56776
08/08,96.529724
08/09,96.84839
08/10,96.4214
08/11,96.23127
08/12,96.44653
08/13,96.38262
08/14,96.76955
08/15,95.8197
08/16,95.702034
08/17,96.249855
08/18,96.20055
08/19,95.76031
08/20,95.15283
