time,hdin
05/24,91.61372
05/25,91.73131
05/26,92.20901
05/27,92.35242
05/28,92.372
05/29,93.15505
05/30,93.28099
05/31,93.296646
06/01,93.1287
06/02,93.41623
06/03,93.72443
06/04,93.9313
06/05,93.655304
06/06,93.74425
06/07,93.423195
06/08,93.74805
06/09,93.8248
06/10,93.60864
06/11,93.69932
06/12,93.85533
06/13,93.96962
06/14,93.89895
06/15,93.78739
06/16,93.817
06/17,93.373764
06/18,93.81701
06/19,93.94528
06/20,93.95683
06/21,93.79187
06/22,93.95365
06/23,93.969986
06/24,93.86466
06/25,93.60536
06/26,93.68211
06/27,93.59261
06/28,93.0639
06/29,93.132164
06/30,93.27687
07/01,93.78082
07/02,92.95705
07/03,92.99408
07/04,93.06247
07/05,93.26392
07/06,93.43588
07/07,92.889206
07/08,92.500465
07/09,92.88444
07/10,93.42727
07/11,93.51349
07/12,93.31062
07/13,93.108604
07/14,92.96541
07/15,93.58946
07/16,93.36854
07/17,93.17616
07/18,92.845
07/19,92.93941
07/20,92.923416
07/21,92.58641
07/22,92.89989
07/23,92.916695
07/24,92.682
07/25,92.22296
07/26,92.50694
07/27,92.9785
07/28,92.68321
07/29,92.49545
07/30,92.06416
07/31,91.70154
08/01,92.046974
08/02,92.038124
08/03,91.93832
08/04,92.07329
08/05,92.490036
08/06,92.05858
08/07,92.014435
08/08,91.5076
08/09,91.368
08/10,91.28506
08/11,91.10497
08/12,91.42084
08/13,90.906944
08/14,90.22545
08/15,90.35284
08/16,90.65324
08/17,90.03901
08/18,90.08899
08/19,89.919304
08/20,90.041214
08/21,89.853676
08/22,89.79463
08/23,89.677315
08/24,89.89958
08/25,89.67577
08/26,89.6244
08/27,89.307526
08/28,89.31068
08/29,89.6677
08/30,89.61601
08/31,89.563774
09/01,89.64096
09/02,89.60157
09/03,89.53755
09/04,89.33496
09/05,89.58748
09/06,89.95937
09/07,89.54551
09/08,89.27434
09/09,89.577446
09/10,89.37569
09/11,88.91755
09/12,88.84478
09/13,89.214096
09/14,88.90614
09/15,89.33406
09/16,89.533165
09/17,89.3438
09/18,89.03079
09/19,89.15679
09/20,89.26356
09/21,89.31178
09/22,89.23724
09/23,89.093155
09/24,88.89566
09/25,89.3583
09/26,89.16799
09/27,89.29543
09/28,89.119064
09/29,89.47804
09/30,89.458885
10/01,89.24154
10/02,88.98965
10/03,89.331055
10/04,89.3952
10/05,89.55247
10/06,89.539375
10/07,89.41436
10/08,89.70607
10/09,89.60908
10/10,89.40315
10/11,89.433205
10/12,89.80221
10/13,89.598785
10/14,89.68595
10/15,90.06385
10/16,90.3818
10/17,89.81997
10/18,89.59589
10/19,89.575676
10/20,89.787964
10/21,89.797264
10/22,89.98748
10/23,90.27874
10/24,89.676155
10/25,89.60011
10/26,89.91044
10/27,89.885666
10/28,89.65889
10/29,89.80195
10/30,89.84664
10/31,89.97528
11/01,90.076385
11/02,90.16907
11/03,89.807175
11/04,89.7582
11/05,89.88133
11/06,90.265335
11/07,90.29523
11/08,90.29563
11/09,90.31693
11/10,90.18575
11/11,90.37259
11/12,90.50026
11/13,90.62292
11/14,90.417145
11/15,90.68985
11/16,90.63024
11/17,90.60965
11/18,90.863235
11/19,90.92585
11/20,91.12448
11/21,91.41763
11/22,91.18637
11/23,91.57683
11/24,91.76599
11/25,91.633224
11/26,91.36413
11/27,91.51733
11/28,91.55615
11/29,91.0943
11/30,91.40109
12/01,91.53762
12/02,91.45671
12/03,91.35911
12/04,91.813034
12/05,91.60677
12/06,91.73128
12/07,91.45461
12/08,91.56608
12/09,91.99724
12/10,92.018524
12/11,91.931786
12/12,92.248184
12/13,92.418236
12/14,92.06359
12/15,92.57873
12/16,92.70218
12/17,92.77997
12/18,92.77712
12/19,92.86083
12/20,92.90209
12/21,92.92538
12/22,92.987465
12/23,93.09931
12/24,93.11516
12/25,92.72322
12/26,92.783394
12/27,93.23527
12/28,92.76907
12/29,92.699104
12/30,92.96053
12/31,92.77263
