time,hdin
01/01,110.495544
01/02,111.544655
01/03,112.42293
01/04,113.19002
01/05,112.97354
01/06,112.41394
01/07,112.41988
01/08,112.32281
01/09,112.25781
01/10,112.05447
01/11,111.93824
01/12,111.98142
01/13,111.69468
01/14,111.19262
01/15,111.44156
01/16,111.566864
01/17,110.285126
01/18,109.95256
01/19,110.29913
01/20,110.018585
01/21,110.39804
01/22,110.63249
01/23,109.75439
01/24,111.18216
01/25,111.05553
01/26,110.36294
01/27,109.74748
01/28,108.9368
01/29,108.678116
01/30,108.64775
01/31,110.100464
02/01,109.52417
02/02,108.35706
02/03,108.56983
02/04,108.51113
02/05,107.59604
02/06,107.32165
02/07,106.486565
02/08,106.8129
02/09,107.18607
02/10,107.27057
02/11,106.934746
02/12,106.50707
02/13,106.617294
02/14,106.175224
02/15,105.92538
02/16,106.18005
02/17,107.29035
02/18,106.40422
02/19,105.91723
02/20,106.10022
02/21,106.415665
02/22,106.23327
02/23,106.46805
02/24,106.43663
02/25,106.45068
02/26,106.39438
02/27,106.66387
02/28,106.14224
02/29,104.953705
03/01,105.85802
03/02,106.17911
03/03,106.4821
03/04,105.500175
03/05,104.786835
03/06,104.6745
03/07,104.496925
03/08,105.03387
03/09,105.29726
03/10,104.98411
03/11,104.35801
03/12,104.490265
03/13,104.85984
03/14,105.1074
03/15,105.84375
03/16,105.80372
03/17,105.69638
03/18,105.981834
03/19,105.876434
03/20,105.53976
03/21,106.30874
03/22,106.50086
03/23,106.81842
03/24,106.75018
03/25,106.58823
03/26,107.042885
03/27,106.849785
03/28,107.467224
03/29,107.79071
03/30,107.40623
03/31,107.90383
04/01,107.948586
04/02,108.295845
04/03,107.73053
04/04,108.28207
04/05,108.05081
04/06,108.05014
04/07,108.72523
04/08,108.90809
04/09,109.109245
04/10,108.299706
04/11,108.60698
04/12,108.77945
04/13,109.22253
04/14,108.15234
04/15,107.9088
04/16,108.56027
04/17,109.17981
04/18,108.99489
04/19,109.161964
04/20,109.06036
04/21,108.92327
04/22,108.418144
04/23,108.21359
04/24,108.206245
04/25,108.77069
04/26,108.72219
04/27,109.14402
04/28,109.02477
04/29,109.160645
04/30,109.060486
05/01,109.18216
05/02,109.20725
05/03,109.53973
05/04,109.27486
05/05,108.822876
05/06,108.79043
05/07,108.98891
05/08,108.95005
05/09,109.20563
05/10,108.634796
05/11,107.772964
05/12,108.02813
05/13,107.693115
05/14,107.411514
05/15,107.984055
05/16,107.666336
05/17,107.55794
05/18,107.34585
05/19,107.47385
05/20,107.55929
05/21,107.84557
05/22,107.94772
05/23,108.58933
05/24,107.97783
05/25,108.559296
05/26,109.18346
05/27,109.23316
05/28,109.68034
05/29,109.44267
05/30,108.99939
05/31,109.04464
06/01,109.66114
06/02,110.11306
06/03,109.687065
06/04,109.8223
06/05,109.80434
06/06,110.3774
06/07,110.173164
06/08,109.726524
06/09,109.85202
06/10,110.20552
06/11,109.86854
06/12,110.199036
06/13,109.89409
06/14,109.682884
06/15,110.03882
06/16,109.67806
06/17,109.225494
06/18,109.20222
06/19,109.11213
06/20,108.65085
06/21,108.246925
06/22,108.211555
06/23,109.00381
06/24,108.60082
06/25,108.49958
06/26,108.53491
06/27,108.297386
06/28,108.20994
06/29,108.32147
06/30,108.1745
07/01,108.49728
07/02,108.406975
07/03,108.32389
07/04,108.16366
07/05,107.62417
07/06,107.85674
07/07,108.31785
07/08,107.5502
07/09,107.11123
07/10,107.86265
07/11,108.15645
07/12,107.80442
07/13,107.44476
07/14,107.02445
07/15,107.8562
07/16,108.133125
07/17,108.08259
07/18,108.1543
07/19,107.6027
07/20,107.18055
07/21,107.55627
07/22,107.616104
07/23,107.37967
07/24,107.386406
07/25,106.6988
07/26,106.71697
07/27,107.13874
07/28,106.93927
07/29,106.895
07/30,106.519714
07/31,106.73917
08/01,106.359406
08/02,105.88903
08/03,105.49064
08/04,105.412575
08/05,105.38792
08/06,106.341225
08/07,106.5019
08/08,104.89108
08/09,104.72663
08/10,105.040436
08/11,105.249435
08/12,105.99769
08/13,106.24748
08/14,105.776566
08/15,106.24764
08/16,106.35599
08/17,107.03835
08/18,107.21329
08/19,107.059814
08/20,106.44544
08/21,106.96207
08/22,107.06115
08/23,107.33926
08/24,106.98057
08/25,107.147255
08/26,107.342155
08/27,108.157326
08/28,107.96414
08/29,106.327126
08/30,106.17361
08/31,106.560936
09/01,107.759735
09/02,107.5622
09/03,107.16854
09/04,106.75947
09/05,107.46484
09/06,107.77514
09/07,108.57286
09/08,108.80308
09/09,108.839775
09/10,107.56919
09/11,108.31614
09/12,107.813995
09/13,106.84386
09/14,107.114784
09/15,107.22761
09/16,107.77795
09/17,108.90347
09/18,108.91216
09/19,108.55872
09/20,110.101494
09/21,109.78086
09/22,110.04018
09/23,110.05024
09/24,110.693665
09/25,111.08561
09/26,111.01866
09/27,109.85951
09/28,109.63398
09/29,110.15888
09/30,109.659065
10/01,110.92533
10/02,110.981964
10/03,110.41031
10/04,110.165886
10/05,110.46349
10/06,110.24704
10/07,109.89548
10/08,110.638245
10/09,109.93419
10/10,109.60086
10/11,109.566505
10/12,110.252106
10/13,110.07186
10/14,110.27921
10/15,110.43545
10/16,110.06378
10/17,110.05158
10/18,110.47745
10/19,110.513824
10/20,109.80758
10/21,110.19698
10/22,111.39483
10/23,110.99134
10/24,111.14145
10/25,111.56002
10/26,112.36009
10/27,112.42236
10/28,111.97114
10/29,111.98227
10/30,112.20256
10/31,111.78008
11/01,112.51784
11/02,112.43256
11/03,112.37777
11/04,112.11997
11/05,111.95529
11/06,111.994865
11/07,111.92265
11/08,111.336624
11/09,111.45393
11/10,111.2983
11/11,111.47405
11/12,111.59162
11/13,111.783
11/14,111.913956
11/15,112.874214
11/16,112.57239
11/17,112.35469
11/18,111.40215
11/19,111.37779
11/20,111.8086
11/21,111.97749
11/22,112.490135
11/23,111.6875
11/24,110.79806
11/25,110.8978
11/26,110.50491
11/27,110.541954
11/28,111.431046
11/29,111.40506
11/30,111.78728
12/01,112.25759
12/02,112.761894
12/03,113.42823
12/04,113.28074
12/05,113.55469
12/06,112.7791
12/07,111.868965
12/08,111.39132
12/09,111.85161
12/10,112.01398
12/11,111.810196
12/12,111.82534
12/13,111.97666
12/14,111.99882
12/15,112.26311
12/16,111.61739
12/17,112.20795
12/18,112.19848
12/19,112.68295
12/20,113.05427
12/21,112.41563
12/22,112.44982
12/23,112.06022
12/24,111.37148
12/25,111.59632
12/26,111.71698
12/27,112.45353
12/28,112.6007
12/29,112.1925
12/30,111.175705
12/31,110.78507
