time,hdin
06/14,102.68833
06/15,102.4875
06/16,103.031815
06/17,103.398605
06/18,103.26522
06/19,103.12975
06/20,103.13751
06/21,103.096535
06/22,103.02448
06/23,102.90069
06/24,103.17314
06/25,103.249596
06/26,102.959816
06/27,103.03163
06/28,103.38105
06/29,103.03367
06/30,103.19979
07/01,103.00996
07/02,103.10585
07/03,103.35072
07/04,103.20856
07/05,103.27081
07/06,103.1414
07/07,103.33843
07/08,103.36829
07/09,103.720276
07/10,103.76196
07/11,103.453445
07/12,103.85757
07/13,103.45041
07/14,103.27819
07/15,104.24721
07/16,103.73775
07/17,103.450066
07/18,103.92209
07/19,103.64883
07/20,103.52674
07/21,103.16203
07/22,103.44095
07/23,103.130325
07/24,103.62958
07/25,102.84871
07/26,103.77797
07/27,103.73658
07/28,103.902336
07/29,103.50102
07/30,103.62773
07/31,104.26094
08/01,104.610535
08/02,103.21691
08/03,103.414276
08/04,104.144615
08/05,104.14123
08/06,103.636116
08/07,104.76187
08/08,104.24517
08/09,103.53267
08/10,103.933235
08/11,104.70891
08/12,103.96986
08/13,104.37692
08/14,103.38278
08/15,103.359955
08/16,103.84426
08/17,103.982475
08/18,103.717865
08/19,103.59891
08/20,103.99499
08/21,103.968994
08/22,104.3301
08/23,103.93115
08/24,103.89358
08/25,103.87632
08/26,103.45389
08/27,103.53702
08/28,103.69791
08/29,104.01324
08/30,103.84485
08/31,104.5688
09/01,104.49407
09/02,104.785614
09/03,104.72259
09/04,104.68847
09/05,105.15847
09/06,105.48119
09/07,105.348236
09/08,105.75144
09/09,105.778755
09/10,106.175446
09/11,105.46306
09/12,105.76448
09/13,106.289085
09/14,106.51258
09/15,105.93418
09/16,105.816956
09/17,105.84983
09/18,105.255325
09/19,105.47242
09/20,105.890495
09/21,105.20952
09/22,105.21724
09/23,104.647285
09/24,104.692276
09/25,103.94832
09/26,104.098656
09/27,103.92577
09/28,104.09307
09/29,104.37534
09/30,103.89207
10/01,104.11606
10/02,103.73936
10/03,103.73009
10/04,103.52491
10/05,103.53158
10/06,103.57443
10/07,103.42436
10/08,103.648186
10/09,103.70748
10/10,103.041695
10/11,103.506996
10/12,103.012886
10/13,103.820656
10/14,103.859856
10/15,103.826195
10/16,104.02939
10/17,104.39868
10/18,104.55112
10/19,104.52731
10/20,104.664856
10/21,104.640114
10/22,104.66574
10/23,104.35459
10/24,104.50262
10/25,104.54418
10/26,104.8677
10/27,104.7071
10/28,105.2247
10/29,105.141685
10/30,105.0819
10/31,105.660095
11/01,105.73971
11/02,105.23064
11/03,105.51446
11/04,105.92689
11/05,105.77338
11/06,106.04571
11/07,106.39312
11/08,106.35413
11/09,105.8325
11/10,105.738625
11/11,105.87957
11/12,105.994316
11/13,106.68418
11/14,106.75552
11/15,106.49705
11/16,106.58752
11/17,106.80662
11/18,107.035255
11/19,107.226395
11/20,107.13603
11/21,107.005
11/22,107.275246
11/23,106.90063
11/24,107.08792
11/25,107.39456
11/26,106.8231
11/27,107.08028
11/28,107.53659
11/29,106.88691
11/30,106.93125
12/01,107.176315
12/02,107.029564
12/03,106.7967
12/04,107.20804
12/05,106.73848
12/06,106.34305
12/07,106.41509
12/08,107.033455
12/09,107.29985
12/10,107.0194
12/11,107.15158
12/12,107.17485
12/13,107.39419
12/14,107.39703
12/15,107.646515
12/16,107.38276
12/17,107.369064
12/18,107.45198
12/19,106.99957
12/20,107.320694
12/21,107.31488
12/22,106.97851
12/23,107.31632
12/24,107.087296
12/25,107.16007
12/26,106.95497
12/27,106.714195
12/28,106.39236
12/29,106.49124
12/30,106.832924
12/31,106.93287
