time,hdin
01/01,121.47776
01/02,121.5178
01/03,121.59486
01/04,122.16587
01/05,122.28459
01/06,122.17783
01/07,122.16027
01/08,122.001625
01/09,122.35167
01/10,121.496635
01/11,120.36794
01/12,120.357185
01/13,120.47109
01/14,120.79071
01/15,121.56622
01/16,121.43955
01/17,120.99094
01/18,120.99007
01/19,121.09324
01/20,120.28805
01/21,120.0142
01/22,119.82922
01/23,119.84897
01/24,120.358696
01/25,121.02769
01/26,120.305725
01/27,120.63539
01/28,120.24072
01/29,120.60699
01/30,120.50106
01/31,120.43593
02/01,120.51535
02/02,120.06955
02/03,119.73679
02/04,119.88338
02/05,119.74118
02/06,119.647514
02/07,119.52589
02/08,120.44208
02/09,120.80901
02/10,120.60801
02/11,119.03832
02/12,118.975914
02/13,118.68235
02/14,117.74369
02/15,117.92928
02/16,118.366264
02/17,118.2006
02/18,118.180244
02/19,118.53144
02/20,118.44882
02/21,118.16868
02/22,117.3278
02/23,117.58526
02/24,117.44851
02/25,117.02357
02/26,116.93545
02/27,117.33135
02/28,116.787415
02/29,113.52612
03/01,116.15816
03/02,116.77644
03/03,116.73209
03/04,116.62815
03/05,116.37495
03/06,116.592255
03/07,116.4982
03/08,115.919426
03/09,115.247284
03/10,115.2037
03/11,115.70862
03/12,115.97741
03/13,115.711494
03/14,115.667564
03/15,115.57568
03/16,115.57015
03/17,115.87171
03/18,115.70432
03/19,115.544716
03/20,115.47333
03/21,114.75401
03/22,115.39683
03/23,115.207565
03/24,114.86339
03/25,115.06959
03/26,115.54211
03/27,115.54452
03/28,115.274284
03/29,114.65989
03/30,114.742004
03/31,114.78805
04/01,114.48758
04/02,114.7458
04/03,114.68104
04/04,114.3529
04/05,114.09549
04/06,114.17741
04/07,114.52252
04/08,114.79248
04/09,114.532715
04/10,114.110596
04/11,113.92214
04/12,114.264275
04/13,114.113464
04/14,113.8387
04/15,113.50157
04/16,113.54235
04/17,113.52918
04/18,113.26073
04/19,113.54305
04/20,113.29057
04/21,112.99554
04/22,113.12293
04/23,113.19291
04/24,113.03753
04/25,113.45375
04/26,114.15174
04/27,113.89175
04/28,113.64516
04/29,113.87072
04/30,114.33557
05/01,114.11938
05/02,113.3027
05/03,113.24658
