time,hdin
01/01,114.28656
01/02,113.939476
01/03,114.624306
01/04,114.88511
01/05,114.60005
01/06,113.86281
01/07,113.71165
01/08,114.12775
01/09,114.25163
01/10,114.514305
01/11,112.95188
01/12,112.63634
01/13,112.86535
01/14,112.47042
01/15,111.8508
01/16,112.38879
01/17,111.455795
01/18,111.541374
01/19,112.21981
01/20,112.454605
01/21,111.21703
01/22,111.18565
01/23,111.28334
01/24,111.935265
01/25,111.85125
01/26,111.762
01/27,111.060684
01/28,111.641624
01/29,111.345215
01/30,111.62299
01/31,111.981735
02/01,111.94856
02/02,111.50496
02/03,111.79579
02/04,112.77451
02/05,110.231125
02/06,109.2842
02/07,108.84861
02/08,108.83176
02/09,109.03301
02/10,108.428505
02/11,107.97812
02/12,107.43258
02/13,106.84269
02/14,106.57662
02/15,107.643555
02/16,107.534836
02/17,106.99144
02/18,107.62549
02/19,107.82505
02/20,107.74441
02/21,107.46786
02/22,107.2063
02/23,107.10508
02/24,107.069626
02/25,107.36586
02/26,107.42119
02/27,106.86503
02/28,107.57306
02/29,105.61427
03/01,107.25542
03/02,107.50602
03/03,108.11439
03/04,107.12362
03/05,106.071655
03/06,106.89776
03/07,107.01183
03/08,106.87698
03/09,106.11522
03/10,105.51479
03/11,105.357
03/12,105.37338
03/13,106.126076
03/14,105.06454
03/15,104.411446
03/16,105.39111
03/17,105.836426
03/18,105.49096
03/19,105.293495
03/20,105.54078
03/21,104.70202
03/22,104.45969
03/23,104.8491
03/24,105.71291
03/25,104.78949
03/26,104.25531
03/27,105.0587
03/28,105.484985
03/29,105.92212
03/30,105.35533
03/31,105.34617
04/01,105.630844
04/02,105.35492
04/03,105.00576
04/04,104.759605
04/05,104.42975
04/06,104.67903
04/07,104.83331
04/08,104.58339
04/09,104.60215
04/10,104.84805
04/11,104.73753
04/12,104.66581
04/13,105.06297
04/14,104.299385
04/15,102.839584
04/16,102.98228
04/17,103.88358
04/18,104.46603
04/19,103.88119
04/20,104.0162
04/21,104.31154
04/22,104.394455
04/23,104.70845
04/24,104.83454
04/25,104.840385
04/26,104.6648
04/27,104.87723
04/28,105.25366
04/29,104.567604
04/30,104.34921
05/01,104.53431
05/02,104.9615
05/03,105.24113
05/04,105.17424
05/05,104.95411
05/06,104.97217
05/07,105.21539
05/08,105.1817
05/09,105.27917
05/10,105.63854
05/11,105.73457
05/12,105.46065
05/13,105.4697
05/14,105.527466
05/15,105.538795
05/16,105.98055
05/17,105.54806
05/18,105.273674
05/19,105.94934
05/20,105.85174
05/21,105.87598
05/22,105.9985
05/23,105.84899
05/24,106.22192
05/25,106.42428
05/26,106.18811
05/27,106.19703
05/28,105.94936
05/29,105.61088
05/30,106.04727
05/31,106.38504
06/01,106.64687
06/02,106.55285
06/03,107.02071
06/04,107.514595
06/05,107.920616
06/06,109.043236
06/07,108.81279
06/08,108.35544
06/09,108.70863
06/10,109.080124
06/11,109.63667
06/12,109.69884
06/13,110.10951
06/14,109.56451
06/15,109.71594
06/16,110.50367
06/17,110.78585
06/18,109.62817
06/19,109.53107
06/20,110.077065
06/21,110.42127
06/22,109.93482
06/23,109.22167
06/24,109.21729
06/25,109.13492
06/26,109.122826
06/27,109.35881
06/28,109.42996
06/29,108.97828
06/30,109.100945
07/01,109.32611
07/02,108.89273
07/03,108.66587
07/04,108.47638
07/05,109.00663
07/06,109.34379
07/07,109.0419
07/08,108.82544
07/09,108.52368
07/10,108.94448
07/11,109.65412
07/12,109.05811
07/13,108.56878
07/14,109.136024
07/15,109.574425
07/16,109.90964
07/17,110.6999
07/18,110.90913
07/19,110.76495
07/20,109.80425
07/21,110.24642
07/22,111.460365
07/23,111.5895
07/24,111.04107
07/25,110.7181
07/26,111.33702
07/27,111.56426
07/28,111.334305
07/29,111.17208
07/30,111.81649
07/31,111.712585
08/01,111.23736
08/02,111.57915
08/03,110.58984
08/04,110.6059
08/05,110.61321
08/06,111.01083
08/07,110.81438
08/08,110.63973
08/09,109.62353
08/10,108.94152
08/11,110.416046
08/12,110.54046
08/13,110.95057
08/14,110.86796
08/15,110.18813
08/16,111.14572
08/17,111.600914
08/18,113.41656
08/19,113.28691
08/20,112.68644
08/21,112.57747
08/22,113.78158
08/23,113.95835
08/24,113.33467
08/25,112.61538
08/26,113.06389
08/27,113.567955
08/28,113.53081
08/29,113.390015
08/30,113.051414
08/31,113.049545
09/01,113.735886
09/02,114.30727
09/03,113.75895
09/04,113.00626
09/05,114.05259
09/06,114.59501
09/07,114.172134
09/08,114.10442
09/09,113.7346
09/10,113.728134
09/11,113.532715
09/12,113.15224
09/13,112.8843
09/14,111.989334
09/15,112.36113
09/16,112.77892
09/17,112.37564
09/18,112.66332
09/19,113.26603
09/20,112.9817
09/21,112.868355
09/22,112.36379
09/23,112.77692
09/24,114.11517
09/25,113.96801
09/26,113.20479
09/27,113.41034
09/28,114.02951
09/29,114.40856
09/30,114.35827
10/01,114.32629
10/02,114.65567
10/03,114.54144
10/04,114.80749
10/05,114.79078
10/06,114.12344
10/07,113.99612
10/08,114.081566
10/09,114.57993
10/10,115.278145
10/11,114.05334
10/12,113.16511
10/13,113.85178
10/14,113.95095
10/15,113.63244
10/16,114.058846
10/17,113.71576
10/18,113.38621
10/19,114.3746
10/20,114.244064
10/21,113.790306
10/22,113.80411
10/23,113.78032
10/24,114.05405
10/25,114.84618
10/26,115.94336
10/27,115.798584
10/28,114.85935
10/29,114.62328
10/30,115.41762
10/31,115.45053
11/01,115.433685
11/02,115.6728
11/03,116.08398
11/04,116.09029
11/05,115.92835
11/06,117.07995
11/07,116.58497
11/08,115.46377
11/09,115.1345
11/10,115.58159
11/11,115.7313
11/12,115.55966
11/13,115.52383
11/14,116.02444
11/15,117.16714
11/16,117.313034
11/17,116.40702
11/18,116.12309
11/19,116.04587
11/20,115.797615
11/21,115.562775
11/22,114.98591
11/23,115.11568
11/24,115.21944
11/25,114.42336
11/26,113.79155
11/27,114.30065
11/28,114.103516
11/29,114.77326
11/30,114.13934
12/01,114.67743
12/02,114.66986
12/03,115.55684
12/04,115.36572
12/05,114.1142
12/06,114.50324
12/07,114.59506
12/08,114.20628
12/09,114.48455
12/10,114.50791
12/11,114.42671
12/12,113.95413
12/13,115.32814
12/14,115.70914
12/15,114.30301
12/16,114.443794
12/17,115.01074
12/18,115.31602
12/19,114.94741
12/20,115.69605
12/21,116.450005
12/22,116.30642
12/23,116.631905
12/24,116.012115
12/25,115.16841
12/26,115.21032
12/27,115.22954
12/28,115.02349
12/29,114.93057
12/30,114.46213
12/31,114.28092
