time,hdin
01/01,115.60452
01/02,116.06371
01/03,116.53483
01/04,116.54349
01/05,116.893234
01/06,117.08306
01/07,117.18932
01/08,116.98182
01/09,117.15852
01/10,117.10274
01/11,117.23774
01/12,117.28692
01/13,117.48289
01/14,117.54024
01/15,117.735344
01/16,117.79283
01/17,117.8355
01/18,117.83952
01/19,118.02542
01/20,118.312874
01/21,118.05661
01/22,118.3498
01/23,118.62489
01/24,118.5032
01/25,118.198494
01/26,118.60661
01/27,118.44523
01/28,118.62088
01/29,118.74701
01/30,118.920105
01/31,119.11041
02/01,119.61042
02/02,119.565506
02/03,119.45413
02/04,119.77297
02/05,119.84788
02/06,119.42758
02/07,119.71208
02/08,119.1457
02/09,119.505135
02/10,119.491776
02/11,118.9294
02/12,119.54412
02/13,119.17689
02/14,119.40705
02/15,119.465164
02/16,119.60017
02/17,119.40339
02/18,119.54702
02/19,119.38328
02/20,119.58806
02/21,119.78613
02/22,120.06584
02/23,120.08901
02/24,119.9041
02/25,119.84324
02/26,120.32197
02/27,119.76429
02/28,119.75025
02/29,120.19169
03/01,120.3437
03/02,120.25003
03/03,120.16859
03/04,120.40419
03/05,120.186714
03/06,120.490555
03/07,120.77312
03/08,120.521324
03/09,120.51096
03/10,120.30855
03/11,120.496796
03/12,120.8947
03/13,120.88693
03/14,120.9347
03/15,121.32494
03/16,121.3832
03/17,121.17742
03/18,121.48101
03/19,121.48243
03/20,121.40047
03/21,121.58845
03/22,121.82962
03/23,121.819115
03/24,121.71438
03/25,121.98176
03/26,121.99716
03/27,122.207245
03/28,122.052345
03/29,122.28377
03/30,122.558426
03/31,122.37092
04/01,122.44866
04/02,122.34477
04/03,122.110275
04/04,122.24279
04/05,122.17671
04/06,122.59197
04/07,122.32234
04/08,122.23917
04/09,122.663666
04/10,122.381714
04/11,122.258766
04/12,122.59997
04/13,122.42657
04/14,122.34194
04/15,122.263054
04/16,122.57363
04/17,122.7563
04/18,122.64187
04/19,122.48129
04/20,122.63626
04/21,122.36001
04/22,121.956635
04/23,121.91364
04/24,122.171684
04/25,121.70916
04/26,121.74924
04/27,121.75991
04/28,121.58479
04/29,121.69702
04/30,121.87314
05/01,121.82581
05/02,121.777664
05/03,122.186424
05/04,122.078835
05/05,121.778435
05/06,122.04178
05/07,121.91773
05/08,122.048485
05/09,121.75598
05/10,122.086006
05/11,122.19068
05/12,121.90921
05/13,122.052826
05/14,122.092804
05/15,122.233444
05/16,122.06948
05/17,122.241325
05/18,122.39766
05/19,122.71406
05/20,122.5981
05/21,122.65923
05/22,122.92839
05/23,123.09924
05/24,122.75576
05/25,122.87232
05/26,123.276924
05/27,123.10532
05/28,123.19914
05/29,123.20589
05/30,123.42644
05/31,123.33393
06/01,123.49201
06/02,123.36475
06/03,123.255585
06/04,123.609985
06/05,123.26024
06/06,122.348976
06/07,122.26448
06/08,121.79169
06/09,122.0011
06/10,121.256
06/11,121.40288
06/12,121.487236
06/13,121.211586
06/14,121.2015
06/15,121.342865
06/16,121.1416
06/17,121.08685
06/18,120.91711
06/19,120.52155
06/20,120.712204
06/21,120.62218
06/22,120.16498
06/23,120.20554
06/24,119.961205
06/25,119.58276
06/26,119.57301
06/27,119.33073
06/28,119.10402
06/29,119.0793
06/30,118.66832
07/01,118.246445
07/02,118.131775
07/03,118.137764
07/04,117.97672
07/05,117.76552
07/06,117.65343
07/07,117.59652
07/08,117.10841
07/09,117.19127
07/10,117.054924
07/11,117.25259
07/12,116.853935
07/13,117.17475
07/14,116.825836
07/15,116.94995
07/16,117.15769
07/17,116.90789
07/18,117.24417
07/19,116.95159
07/20,116.94742
07/21,117.09077
07/22,117.18008
07/23,116.596855
07/24,116.69051
07/25,116.68573
07/26,116.57097
07/27,116.26863
07/28,116.61793
07/29,116.478905
07/30,116.23392
07/31,116.7998
08/01,116.69078
08/02,116.74637
08/03,116.90812
08/04,117.024635
08/05,116.80962
08/06,116.86105
08/07,116.78298
08/08,116.92896
08/09,116.53701
08/10,116.71031
08/11,116.94269
08/12,116.62119
08/13,116.867546
08/14,116.57234
08/15,116.58696
08/16,116.715164
08/17,116.67801
08/18,116.712845
08/19,116.74
08/20,116.799995
08/21,116.88884
08/22,116.74375
08/23,116.85788
08/24,117.09901
08/25,116.707
08/26,117.255394
08/27,117.14743
08/28,117.07262
08/29,117.05681
08/30,117.11415
08/31,117.38202
09/01,117.19419
09/02,117.487305
09/03,118.036804
09/04,117.79772
09/05,117.98551
09/06,118.22075
09/07,118.06118
09/08,118.282845
09/09,118.660995
09/10,118.654686
09/11,118.81011
09/12,118.72238
09/13,118.991005
09/14,118.775185
09/15,119.59369
09/16,119.722595
09/17,120.05582
09/18,120.18979
09/19,119.95157
09/20,120.404396
09/21,120.06402
09/22,120.140015
09/23,120.18145
09/24,120.37226
09/25,119.81603
09/26,120.1265
09/27,120.21009
09/28,119.980835
09/29,120.04545
09/30,119.957756
10/01,120.50769
10/02,119.88132
10/03,119.91976
10/04,120.098236
10/05,119.97581
10/06,119.96447
10/07,119.99241
10/08,119.87896
10/09,119.472496
10/10,119.573814
10/11,119.65784
10/12,119.29438
10/13,119.40793
10/14,119.436066
10/15,119.02136
10/16,118.949425
10/17,118.94932
10/18,118.581856
10/19,118.57661
10/20,118.71561
10/21,118.87706
10/22,118.7664
10/23,119.150116
10/24,119.21496
10/25,119.192444
10/26,119.23246
10/27,119.24179
10/28,118.39078
10/29,118.76085
10/30,118.875755
10/31,118.71045
11/01,118.36508
11/02,118.21637
11/03,118.57044
11/04,118.064186
11/05,117.635254
11/06,117.96809
11/07,117.53007
11/08,117.169495
11/09,117.063156
11/10,117.08535
11/11,116.79247
11/12,116.750725
11/13,116.59393
11/14,116.539856
11/15,116.86935
11/16,116.74205
11/17,116.499466
11/18,116.80828
11/19,116.495026
11/20,116.4567
11/21,116.56128
11/22,116.18979
11/23,116.126945
11/24,116.164345
11/25,116.01905
11/26,115.710106
11/27,115.8719
11/28,115.19079
11/29,115.26185
11/30,116.21307
12/01,115.788635
12/02,115.579865
12/03,116.24622
12/04,116.57113
12/05,115.24863
12/06,114.92998
12/07,114.795876
12/08,114.38332
12/09,114.068184
12/10,114.12797
12/11,113.82485
12/12,113.79233
12/13,114.0234
12/14,113.86321
12/15,113.95657
12/16,113.977425
12/17,114.029205
12/18,113.76357
12/19,113.94504
12/20,114.097404
12/21,113.88511
12/22,114.24879
12/23,114.38183
12/24,114.81139
12/25,114.79716
12/26,115.02422
12/27,115.58951
12/28,115.70129
12/29,115.8992
12/30,116.371216
12/31,116.53003
