time,hdin
01/01,91.372955
01/02,91.066154
01/03,90.81729
01/04,91.07189
01/05,90.68615
01/06,90.958824
01/07,90.66381
01/08,91.0991
01/09,90.8025
01/10,90.70793
01/11,91.06979
01/12,91.0268
01/13,91.33648
01/14,91.15089
01/15,91.721
01/16,91.82873
01/17,91.47416
01/18,91.80646
01/19,91.764015
01/20,91.60143
01/21,92.06142
01/22,91.95352
01/23,91.98168
01/24,91.90027
01/25,92.4448
01/26,92.119606
01/27,92.10746
01/28,92.68874
01/29,92.59431
01/30,92.92731
01/31,93.23435
02/01,93.2973
02/02,93.632385
02/03,93.64126
02/04,93.4828
02/05,94.0095
02/06,93.629265
02/07,93.81396
02/08,94.36963
02/09,93.93132
02/10,93.98003
02/11,94.26772
02/12,94.1243
02/13,94.37482
02/14,94.36605
02/15,94.79063
02/16,94.68676
02/17,94.95841
02/18,94.90844
02/19,95.286896
02/20,95.32113
02/21,95.614494
02/22,95.76696
02/23,95.93219
02/24,96.25231
02/25,96.01917
02/26,96.68775
02/27,97.1364
02/28,96.81339
02/29,99.62679
03/01,97.17705
03/02,97.35596
03/03,97.69572
03/04,97.441376
03/05,97.46048
03/06,98.03774
03/07,97.65468
03/08,97.845276
03/09,97.74736
03/10,98.47057
03/11,98.064316
03/12,98.093216
03/13,98.27138
03/14,98.2792
03/15,98.49298
03/16,98.2716
03/17,98.45026
03/18,98.5657
03/19,98.38851
03/20,98.29556
03/21,98.318756
03/22,98.53841
03/23,98.47772
03/24,98.35889
03/25,98.467155
03/26,98.9346
03/27,99.05936
03/28,98.9712
03/29,98.94298
03/30,99.307175
03/31,99.09187
04/01,99.56681
04/02,99.78453
04/03,99.619194
04/04,100.00223
04/05,100.15589
04/06,100.400116
04/07,100.40844
04/08,100.36559
04/09,100.63732
04/10,100.7107
04/11,100.59251
04/12,100.80349
04/13,101.08669
04/14,101.116554
04/15,101.21992
04/16,101.403
04/17,101.56348
04/18,101.50732
04/19,101.83613
04/20,102.140785
04/21,102.203636
04/22,102.36114
04/23,102.64622
04/24,102.74128
04/25,103.00677
04/26,103.167244
04/27,103.368164
04/28,103.26476
04/29,103.55752
04/30,103.32557
05/01,103.48145
05/02,103.1383
05/03,103.270454
05/04,103.08598
05/05,102.812
05/06,103.26092
05/07,103.033394
05/08,103.31521
05/09,102.9262
05/10,103.27944
05/11,103.382034
05/12,103.26177
05/13,103.06418
05/14,102.86162
05/15,102.80557
05/16,102.40818
05/17,102.43186
05/18,102.166214
05/19,101.7118
05/20,101.72698
05/21,101.64758
05/22,101.40432
05/23,101.22708
05/24,101.06809
05/25,100.580696
05/26,100.33799
05/27,99.95691
05/28,100.04287
05/29,99.43442
05/30,99.48521
05/31,99.34165
06/01,99.10901
06/02,98.83688
06/03,98.665504
06/04,98.438065
06/05,98.146164
06/06,98.165146
06/07,98.01734
06/08,98.040665
06/09,97.98755
06/10,97.69761
06/11,97.94295
06/12,97.25228
06/13,97.13265
06/14,96.92936
06/15,97.38607
06/16,96.48772
06/17,96.52746
06/18,96.56258
06/19,96.13514
06/20,96.016136
06/21,96.477684
06/22,95.93843
06/23,95.79194
06/24,95.85915
06/25,95.74018
06/26,95.62538
06/27,95.282234
06/28,95.66072
06/29,95.314445
06/30,95.14227
07/01,95.3926
07/02,95.14222
07/03,95.17075
07/04,95.23623
07/05,95.40988
07/06,94.913956
07/07,95.33825
07/08,95.16819
07/09,95.15821
07/10,95.101295
07/11,95.20866
07/12,95.36878
07/13,95.6636
07/14,95.420135
07/15,95.33673
07/16,95.78768
07/17,95.36208
07/18,95.451744
07/19,95.69537
07/20,95.276855
07/21,95.485405
07/22,95.66606
07/23,95.59961
07/24,95.467155
07/25,95.59803
07/26,95.46414
07/27,94.9554
07/28,95.470375
07/29,95.221535
07/30,95.03266
07/31,95.03538
08/01,95.01033
08/02,94.940506
08/03,94.84084
08/04,95.01626
08/05,94.80993
08/06,94.73707
08/07,94.52504
08/08,94.85089
08/09,95.04305
08/10,94.99558
08/11,94.75273
08/12,95.31079
