time,hdin
05/14,138.6751
05/15,138.02919
05/16,137.73653
05/17,137.87415
05/18,137.9114
05/19,137.2874
05/20,136.87541
05/21,136.85472
05/22,136.77625
05/23,137.03535
05/24,136.90706
05/25,136.73772
05/26,136.82121
05/27,136.30803
05/28,136.18562
05/29,136.171
05/30,136.00955
05/31,135.51994
06/01,135.34438
06/02,135.39401
06/03,135.31354
06/04,135.24313
06/05,134.84167
06/06,134.978
06/07,135.10884
06/08,134.7672
06/09,134.76918
06/10,134.38606
06/11,134.3552
06/12,134.41524
06/13,134.13075
06/14,133.72655
06/15,133.7874
06/16,133.74324
06/17,133.49028
06/18,133.39813
06/19,133.96838
06/20,133.46408
06/21,133.2269
06/22,133.09981
06/23,133.05614
06/24,133.19067
06/25,132.58176
06/26,131.96349
06/27,132.15129
06/28,132.1863
06/29,131.47098
06/30,130.85637
07/01,130.69797
07/02,130.43123
07/03,130.4007
07/04,130.70155
07/05,130.49286
07/06,130.02124
07/07,129.73341
07/08,129.67204
07/09,129.93575
07/10,129.78206
07/11,129.45212
07/12,129.5844
07/13,129.62827
07/14,129.58063
07/15,129.64201
07/16,129.73459
07/17,129.98074
07/18,129.7283
07/19,129.82874
07/20,129.80301
07/21,129.90431
07/22,130.06561
07/23,129.47313
07/24,129.36147
07/25,129.58873
07/26,129.42708
07/27,129.46135
07/28,129.42102
07/29,129.22102
07/30,129.28146
07/31,129.50343
08/01,129.5229
08/02,129.63239
08/03,129.42557
08/04,129.65665
08/05,129.6111
08/06,129.35066
08/07,129.53719
08/08,129.16234
08/09,129.18652
08/10,129.13689
08/11,129.24911
08/12,129.65894
08/13,129.50209
08/14,129.38219
08/15,129.45001
08/16,129.55211
08/17,129.36562
08/18,128.61745
08/19,128.58292
08/20,128.76077
08/21,129.01265
08/22,128.91728
08/23,128.98845
08/24,128.73299
08/25,128.77304
08/26,128.90808
08/27,128.74759
08/28,128.87204
08/29,128.51833
08/30,128.68764
08/31,128.85808
09/01,128.59143
09/02,128.60303
09/03,128.5448
09/04,128.61777
09/05,128.60515
09/06,128.67332
09/07,128.9176
09/08,128.7471
09/09,128.22302
09/10,128.57454
09/11,128.61995
09/12,128.34329
09/13,128.67213
09/14,128.70586
09/15,129.22874
09/16,129.08041
09/17,129.23839
09/18,129.29228
09/19,129.62694
09/20,129.84706
09/21,129.65898
09/22,130.18817
09/23,131.18674
09/24,131.46468
09/25,130.43808
09/26,131.10127
09/27,130.99724
09/28,130.42184
09/29,130.60146
09/30,131.00896
10/01,131.17581
10/02,131.01442
10/03,130.97528
10/04,131.30629
10/05,131.26178
10/06,130.78165
10/07,131.12064
10/08,131.19255
10/09,131.09944
10/10,131.31865
10/11,131.60315
10/12,131.76729
10/13,132.03067
10/14,132.26775
10/15,132.06947
10/16,131.93748
10/17,131.89885
10/18,132.0001
10/19,132.09572
10/20,132.02116
10/21,131.95844
10/22,131.74129
10/23,132.21587
10/24,132.46864
10/25,132.75716
10/26,133.52039
10/27,133.54205
10/28,134.12123
10/29,134.83484
10/30,134.74442
10/31,134.44896
11/01,134.69086
11/02,134.9048
11/03,134.60342
11/04,135.46902
11/05,135.18983
11/06,135.14316
11/07,135.35866
11/08,135.55653
11/09,135.69447
11/10,136.03035
11/11,135.74057
11/12,136.18227
11/13,136.06699
11/14,136.09164
11/15,135.85838
11/16,135.54652
11/17,136.24356
11/18,135.89554
11/19,136.1107
11/20,135.7317
11/21,135.81413
11/22,135.77249
11/23,135.55397
11/24,135.36758
11/25,135.83572
11/26,135.92752
11/27,135.72531
11/28,135.01518
11/29,134.6442
11/30,135.1063
12/01,134.94102
12/02,135.71378
12/03,135.47055
12/04,135.00252
12/05,135.04578
12/06,134.32932
12/07,135.04623
12/08,134.7286
12/09,134.14569
12/10,134.29813
12/11,134.30923
12/12,134.18474
12/13,133.77037
12/14,133.74454
12/15,134.36636
12/16,133.45937
12/17,133.44954
12/18,133.50111
12/19,133.17395
12/20,133.27141
12/21,132.94496
12/22,132.8746
12/23,132.90399
12/24,132.71434
12/25,131.96634
12/26,132.22595
12/27,132.6117
12/28,132.67584
12/29,132.85353
12/30,133.07965
12/31,133.07533
