time,hdin
05/09,137.9827
05/10,137.93347
05/11,138.63506
05/12,138.24925
05/13,137.98688
05/14,138.20815
05/15,138.20358
05/16,137.70319
05/17,137.77554
05/18,138.07257
05/19,137.31682
05/20,137.42787
05/21,137.576
05/22,137.2153
05/23,137.22255
05/24,137.12874
05/25,136.82738
05/26,136.88364
05/27,137.1237
05/28,136.76204
05/29,136.50931
05/30,136.90709
05/31,136.29295
06/01,136.11761
06/02,136.33092
06/03,135.5933
06/04,135.18791
06/05,135.12685
06/06,135.00427
06/07,135.08128
06/08,134.24701
06/09,134.12782
06/10,134.19154
06/11,133.8313
06/12,133.88394
06/13,134.04132
06/14,134.27698
06/15,134.11578
06/16,134.10297
06/17,134.24881
06/18,134.48697
06/19,134.48383
06/20,134.8177
06/21,134.78711
06/22,134.72466
06/23,135.02219
06/24,135.07391
06/25,134.84706
06/26,134.91165
06/27,135.13977
06/28,134.78612
06/29,134.69727
06/30,134.6237
07/01,135.21622
07/02,134.7452
07/03,134.63737
07/04,135.08174
07/05,135.18181
07/06,135.00136
07/07,135.19565
07/08,134.5542
07/09,134.83601
07/10,134.87025
07/11,134.7627
07/12,134.25684
07/13,135.15411
07/14,134.89682
07/15,134.20563
07/16,134.02383
07/17,134.20418
07/18,134.21281
07/19,133.73273
07/20,133.42198
07/21,133.00638
07/22,133.02162
07/23,133.48323
07/24,133.36125
07/25,133.64299
07/26,134.18216
07/27,133.9913
07/28,133.80385
07/29,133.91808
07/30,134.69481
07/31,134.12437
08/01,134.77853
08/02,134.58928
08/03,134.78941
08/04,134.98509
08/05,135.24696
08/06,135.058
08/07,135.09256
08/08,135.7301
08/09,135.53984
08/10,136.15169
08/11,136.22708
08/12,136.30449
08/13,136.22522
08/14,136.20937
08/15,136.71278
08/16,136.58434
08/17,136.24193
08/18,136.61069
08/19,136.45612
08/20,135.79486
08/21,136.08319
08/22,136.6391
08/23,136.41783
08/24,136.32033
08/25,136.92833
08/26,137.07039
08/27,136.73354
08/28,137.09569
08/29,137.20494
08/30,137.33856
08/31,137.54643
09/01,137.89418
09/02,137.63142
09/03,137.90938
09/04,138.13536
09/05,138.53763
09/06,137.7674
09/07,137.93303
09/08,138.2676
09/09,138.27043
09/10,137.97864
09/11,138.3835
09/12,137.68396
09/13,138.799
09/14,139.013
09/15,138.34177
09/16,138.9512
09/17,138.90706
09/18,137.9787
09/19,138.15341
09/20,138.80946
09/21,138.63112
09/22,138.99275
09/23,139.39165
09/24,139.85535
09/25,139.92676
09/26,139.89723
09/27,139.61282
09/28,140.08688
09/29,139.93613
09/30,140.15851
10/01,140.64304
10/02,140.23552
10/03,140.38605
10/04,140.54832
10/05,140.18591
10/06,140.48772
10/07,140.26515
10/08,139.63806
10/09,139.686
10/10,139.61974
10/11,139.40227
10/12,139.19981
10/13,139.49596
10/14,139.35002
10/15,139.05286
10/16,139.05952
10/17,138.95976
10/18,139.2045
10/19,139.43546
10/20,139.4609
10/21,139.64136
10/22,139.76694
10/23,139.71059
10/24,139.70615
10/25,139.58336
10/26,139.69945
10/27,139.64658
10/28,139.7441
10/29,140.3185
10/30,140.74
10/31,140.67157
11/01,140.86833
11/02,141.10674
11/03,140.98029
11/04,141.02254
11/05,140.60426
11/06,140.74939
11/07,140.66107
11/08,140.30759
11/09,139.71362
11/10,140.24826
11/11,140.27982
11/12,139.59987
11/13,139.93488
11/14,140.39621
11/15,140.61337
11/16,140.58377
11/17,140.48225
11/18,140.23091
11/19,140.58215
11/20,140.11075
11/21,140.20804
11/22,140.41704
11/23,140.26216
11/24,139.97968
11/25,140.38724
11/26,140.38377
11/27,140.34442
11/28,140.48906
11/29,140.59035
11/30,140.3778
12/01,140.41148
12/02,140.3165
12/03,140.628
12/04,139.9908
12/05,140.58679
12/06,140.68594
12/07,140.30482
12/08,140.59218
12/09,140.24521
12/10,139.80704
12/11,139.52136
12/12,140.2918
12/13,139.8508
12/14,139.48582
12/15,140.0297
12/16,140.6928
12/17,140.53871
12/18,140.13248
12/19,140.24753
12/20,140.39879
12/21,140.61191
12/22,140.59685
12/23,140.68651
12/24,141.17436
12/25,141.10468
12/26,140.7652
12/27,140.88797
12/28,141.0741
12/29,140.98778
12/30,141.40762
12/31,141.99176
