time,hdin
01/01,89.57936
01/02,89.275444
01/03,89.7005
01/04,89.21905
01/05,88.29086
01/06,87.96591
01/07,89.11174
01/08,89.26858
01/09,89.74352
01/10,89.994484
01/11,89.81227
01/12,89.30241
01/13,89.9161
01/14,90.04769
01/15,89.69315
01/16,89.7949
01/17,89.73751
01/18,89.36749
01/19,89.356346
01/20,90.026955
01/21,90.2162
01/22,90.8764
01/23,90.44491
01/24,90.35531
01/25,90.15633
01/26,90.062035
01/27,89.32792
01/28,89.23604
01/29,90.23588
01/30,90.44279
01/31,89.726654
02/01,89.77478
02/02,90.48122
02/03,90.645164
02/04,91.0485
02/05,91.66437
02/06,91.879684
02/07,92.20765
02/08,93.014755
02/09,92.87319
02/10,92.56301
02/11,92.69472
02/12,92.00097
02/13,91.40245
02/14,90.99622
02/15,91.86473
02/16,91.615616
02/17,91.79749
02/18,91.54228
02/19,92.12356
02/20,91.94843
02/21,91.58954
02/22,91.44552
02/23,91.32044
02/24,91.56
02/25,91.75218
02/26,91.85289
02/27,91.48037
02/28,91.308395
02/29,89.73178
03/01,91.46594
03/02,91.69327
03/03,92.28265
03/04,92.317215
03/05,91.5643
03/06,91.40884
03/07,92.6024
03/08,92.63948
03/09,93.183105
03/10,92.865524
03/11,92.49897
03/12,92.74164
03/13,92.45787
03/14,91.96874
03/15,92.08677
03/16,91.980934
03/17,92.04949
03/18,92.93002
03/19,92.802414
03/20,93.164894
03/21,93.42748
03/22,94.016655
03/23,94.4383
03/24,94.859436
03/25,94.05723
03/26,93.58566
03/27,92.90812
03/28,92.51978
03/29,93.91496
03/30,94.71518
03/31,94.19841
04/01,94.217636
04/02,94.15532
04/03,93.81714
04/04,94.024025
04/05,93.95586
04/06,94.73996
04/07,93.99803
04/08,93.74326
04/09,93.774315
04/10,93.3726
04/11,92.528946
04/12,93.12492
04/13,93.67966
04/14,93.80877
04/15,94.34405
04/16,93.96852
04/17,93.24308
04/18,95.30386
04/19,95.46132
04/20,95.3956
04/21,95.3934
04/22,94.856125
04/23,93.97029
04/24,94.19241
04/25,93.45416
04/26,94.22082
04/27,95.59252
04/28,95.76326
04/29,96.20215
04/30,95.348976
05/01,95.46872
05/02,95.44132
05/03,94.910255
05/04,94.759895
05/05,94.93547
05/06,95.170494
05/07,95.43567
05/08,95.217674
05/09,95.040504
05/10,94.489296
05/11,94.0418
05/12,93.89082
05/13,93.8521
05/14,94.041214
05/15,94.338295
05/16,93.79584
05/17,93.167564
05/18,92.49137
05/19,92.17721
05/20,92.12422
05/21,93.11519
05/22,93.46521
05/23,93.65869
05/24,93.482506
05/25,93.361946
05/26,92.274155
05/27,91.65829
05/28,92.071075
05/29,92.34151
05/30,92.032555
05/31,92.90322
06/01,92.68158
06/02,92.60002
06/03,92.3815
06/04,91.983406
06/05,92.16024
06/06,92.29435
06/07,92.45409
06/08,92.21115
06/09,92.05068
06/10,92.13419
06/11,92.03875
06/12,92.2184
06/13,92.465324
06/14,92.58612
06/15,92.78942
06/16,92.60745
06/17,92.15478
06/18,92.7586
06/19,92.53861
06/20,92.54765
