time,hdin
01/01,105.78446
01/02,105.62926
01/03,106.29169
01/04,105.97989
01/05,105.635284
01/06,105.809555
01/07,105.09739
01/08,104.90499
01/09,105.20961
01/10,105.1428
01/11,104.832596
01/12,105.26719
01/13,105.73041
01/14,105.43126
01/15,105.52324
01/16,104.88869
01/17,104.53806
01/18,103.625755
01/19,103.657616
01/20,103.51402
01/21,103.19694
01/22,102.390144
01/23,102.679115
01/24,102.30087
01/25,102.339195
01/26,102.49565
01/27,101.6483
01/28,101.65832
01/29,102.589195
01/30,102.3895
01/31,102.119415
02/01,102.05493
02/02,101.91831
02/03,101.55198
02/04,101.69045
02/05,101.60305
02/06,101.6662
02/07,100.86106
02/08,100.703514
02/09,100.25162
02/10,99.94541
02/11,100.05027
02/12,101.06956
02/13,100.45137
02/14,99.573265
02/15,99.58454
02/16,100.63957
02/17,100.21947
02/18,99.59118
02/19,99.44944
02/20,100.679
02/21,101.343216
02/22,100.75559
02/23,100.64722
02/24,100.578995
02/25,100.88079
02/26,100.97498
02/27,101.039925
02/28,100.92117
02/29,98.23858
03/01,100.94797
03/02,100.965645
03/03,101.21326
03/04,100.98042
03/05,101.235306
03/06,101.2355
03/07,101.139534
03/08,101.134224
03/09,100.802864
03/10,100.95079
03/11,100.95575
03/12,100.89211
03/13,101.053795
03/14,101.02773
03/15,100.65774
03/16,100.43388
03/17,100.63865
03/18,100.36507
03/19,99.77988
03/20,100.37192
03/21,99.855286
03/22,99.654816
03/23,100.09187
03/24,100.339645
03/25,99.92425
03/26,99.59275
03/27,99.82374
03/28,99.75006
03/29,99.99767
03/30,99.882614
03/31,99.99905
04/01,99.98231
04/02,100.60044
04/03,100.69599
04/04,100.24545
04/05,100.25289
04/06,99.80853
04/07,100.44033
04/08,100.15359
04/09,99.73748
04/10,99.877205
04/11,100.14444
04/12,99.694695
04/13,100.25077
04/14,100.489
04/15,100.2388
04/16,100.271484
04/17,100.31324
04/18,100.516525
04/19,100.86512
04/20,100.24965
04/21,100.83875
04/22,100.83652
04/23,100.67486
04/24,100.46251
04/25,100.35873
04/26,100.36467
04/27,100.737656
04/28,100.67102
04/29,100.804405
04/30,100.92353
05/01,100.962
05/02,100.83172
05/03,101.338
05/04,101.58341
05/05,101.790405
05/06,101.24618
05/07,101.93087
05/08,102.440186
05/09,101.71841
05/10,102.337456
05/11,102.29898
05/12,102.44484
05/13,103.24995
05/14,103.44735
05/15,103.26261
05/16,103.422714
05/17,103.78658
05/18,104.543686
05/19,104.54045
05/20,104.60442
05/21,105.24407
05/22,104.67624
05/23,105.45903
05/24,106.120125
05/25,106.62469
05/26,106.58194
05/27,106.71406
05/28,106.46677
05/29,106.687164
05/30,106.96213
05/31,106.59968
06/01,106.50021
06/02,106.62597
06/03,106.8045
06/04,106.7913
06/05,106.6405
06/06,106.60498
06/07,106.76042
06/08,107.26388
06/09,107.5867
06/10,107.30902
06/11,108.21731
06/12,108.459595
06/13,108.49105
06/14,108.751564
06/15,109.57952
06/16,109.52768
06/17,109.95999
06/18,110.63956
06/19,111.46592
06/20,111.63325
06/21,112.11344
06/22,112.624146
06/23,113.16315
06/24,113.031586
06/25,113.664856
06/26,113.821724
06/27,114.39691
06/28,114.06966
06/29,113.74283
06/30,114.17982
07/01,114.240715
07/02,114.031494
07/03,115.020164
07/04,114.723694
07/05,114.64219
07/06,114.34332
07/07,114.09775
07/08,113.770134
07/09,113.382545
07/10,112.77986
07/11,113.33887
07/12,113.055984
07/13,113.11218
07/14,111.902885
07/15,111.226555
07/16,111.30689
07/17,111.99907
07/18,110.98211
07/19,111.09502
07/20,111.826416
07/21,111.74121
07/22,112.20477
07/23,112.1207
07/24,112.36672
07/25,113.39416
