time,hdin
05/12,140.23483
05/13,139.97556
05/14,140.17444
05/15,140.22209
05/16,140.12578
05/17,140.03001
05/18,140.19803
05/19,140.87054
05/20,140.59418
05/21,140.62547
05/22,140.3844
05/23,140.03416
05/24,140.51422
05/25,140.49324
05/26,140.17317
05/27,140.37846
05/28,140.45317
05/29,139.93645
05/30,139.75311
05/31,140.0441
06/01,139.5178
06/02,139.08943
06/03,138.67786
06/04,138.5886
06/05,138.90205
06/06,137.87239
06/07,137.4331
06/08,137.81009
06/09,137.63106
06/10,137.07898
06/11,137.16785
06/12,137.41638
06/13,137.17001
06/14,137.07225
06/15,137.4724
06/16,137.49724
06/17,137.44582
06/18,136.92957
06/19,136.45964
06/20,137.27193
06/21,138.02527
06/22,137.0515
06/23,136.95445
06/24,137.65865
06/25,138.19542
06/26,137.92911
06/27,137.42235
06/28,138.06685
06/29,137.96603
06/30,138.66808
07/01,138.91766
07/02,139.28717
07/03,138.54424
07/04,138.44765
07/05,137.72139
07/06,138.18198
07/07,138.48636
07/08,138.2044
07/09,138.05978
07/10,138.74644
07/11,138.92133
07/12,137.5033
07/13,136.90617
07/14,137.08884
07/15,137.18898
07/16,137.04893
07/17,136.83063
07/18,136.51176
07/19,136.57137
07/20,136.59686
07/21,136.69485
07/22,135.93819
07/23,136.58191
07/24,136.59964
07/25,136.65855
07/26,136.64697
07/27,136.83762
07/28,136.7279
07/29,136.4843
07/30,137.18958
07/31,136.6926
08/01,136.63766
08/02,136.2347
08/03,136.47575
08/04,136.35764
08/05,136.5264
08/06,136.3183
08/07,136.46248
08/08,136.53958
08/09,137.06215
08/10,137.03406
08/11,136.85411
08/12,136.66322
08/13,136.78056
08/14,137.43117
08/15,137.66222
08/16,137.1762
08/17,137.31956
08/18,137.40456
08/19,137.23047
08/20,137.05388
08/21,136.73268
08/22,136.64413
08/23,136.96236
08/24,136.45703
08/25,136.8203
08/26,137.29298
08/27,137.04532
08/28,137.03955
08/29,136.71788
08/30,136.92636
08/31,136.77272
09/01,136.68105
09/02,136.90984
09/03,137.17664
09/04,136.93715
09/05,136.65991
09/06,136.95381
09/07,137.3904
09/08,137.6834
09/09,137.30478
09/10,137.51218
09/11,138.03963
09/12,137.71991
09/13,137.57643
09/14,137.18666
09/15,137.43367
09/16,137.78716
09/17,137.72926
09/18,137.9272
09/19,137.87442
09/20,137.77927
09/21,137.94485
09/22,138.52481
09/23,138.38203
09/24,138.14877
09/25,138.19122
09/26,138.68825
09/27,138.91956
09/28,138.64223
09/29,138.45757
09/30,138.4255
10/01,138.91478
10/02,138.68388
10/03,138.55241
10/04,139.27232
10/05,139.25624
10/06,139.08708
10/07,139.27101
10/08,138.90941
10/09,138.77013
10/10,139.1384
10/11,139.4015
10/12,139.86795
10/13,139.68791
10/14,139.54121
10/15,139.8724
10/16,140.13393
10/17,139.58237
10/18,140.04387
10/19,140.56314
10/20,139.83945
10/21,139.8452
10/22,140.2458
10/23,139.84344
10/24,139.47438
10/25,139.26936
10/26,139.5752
10/27,140.23692
10/28,139.92911
10/29,139.71356
10/30,140.36597
10/31,140.61447
11/01,140.07718
11/02,140.14389
11/03,140.1258
11/04,139.48969
11/05,139.24097
11/06,139.39015
11/07,138.92513
11/08,139.58557
11/09,139.298
11/10,138.90918
11/11,139.51306
11/12,139.90886
11/13,140.33421
11/14,139.62071
11/15,140.05405
11/16,140.61797
11/17,140.8368
11/18,141.08081
11/19,141.27164
11/20,141.24684
11/21,141.00429
11/22,141.13853
11/23,141.66147
11/24,141.56953
11/25,140.88423
11/26,140.84152
11/27,141.22098
11/28,141.57092
11/29,141.27621
11/30,140.26582
12/01,140.18625
12/02,139.95451
12/03,140.49292
12/04,140.61032
12/05,140.63498
12/06,140.96808
12/07,141.2205
12/08,141.06216
12/09,140.9322
12/10,140.90193
12/11,140.63551
12/12,140.69371
12/13,141.12976
12/14,141.45628
12/15,140.86646
12/16,140.21547
12/17,140.01791
12/18,140.64336
12/19,140.76514
12/20,140.78299
12/21,140.76529
12/22,140.80194
12/23,140.89137
12/24,141.1078
12/25,141.29126
12/26,141.25938
12/27,140.94531
12/28,140.16212
12/29,140.42284
12/30,140.76382
12/31,140.72958
