time,hdin
01/01,99.11369
01/02,99.32898
01/03,98.98301
01/04,98.65484
01/05,99.117805
01/06,99.66291
01/07,98.723976
01/08,99.38702
01/09,98.60638
01/10,98.92532
01/11,98.50918
01/12,98.16482
01/13,98.0981
01/14,97.857994
01/15,97.98622
01/16,97.94185
01/17,97.49602
01/18,97.14527
01/19,97.4292
01/20,97.06383
01/21,96.75074
01/22,96.46551
01/23,96.89112
01/24,96.60989
01/25,96.49306
01/26,96.5098
01/27,96.469955
01/28,96.217804
01/29,95.92149
01/30,95.85488
01/31,96.185104
02/01,95.6776
02/02,95.56437
02/03,95.816124
02/04,95.143105
02/05,95.74767
02/06,95.4514
02/07,95.72
02/08,95.5018
02/09,95.74326
02/10,95.65158
02/11,95.29801
02/12,95.2059
02/13,96.103096
02/14,95.46614
02/15,94.93028
02/16,95.223206
02/17,95.45337
02/18,95.86032
02/19,95.62177
02/20,95.75691
02/21,95.70508
02/22,95.749344
02/23,95.84668
02/24,95.757355
02/25,95.69691
02/26,95.815475
02/27,95.59595
02/28,95.74636
02/29,93.77029
03/01,95.84002
03/02,95.78002
03/03,95.653534
03/04,95.666824
03/05,96.147285
03/06,95.79015
03/07,95.86467
03/08,95.89948
03/09,96.00964
03/10,96.25996
03/11,96.00174
03/12,96.32684
03/13,96.49727
03/14,96.40269
03/15,96.52708
03/16,96.51223
03/17,96.847404
03/18,97.65608
03/19,97.72801
03/20,97.40451
03/21,97.58077
03/22,97.02282
03/23,97.33231
03/24,97.73441
03/25,97.500565
03/26,97.619
03/27,97.49974
03/28,97.70485
03/29,97.47369
03/30,97.35054
03/31,97.181
04/01,97.518
04/02,97.42032
04/03,97.59514
04/04,97.268265
04/05,97.843315
04/06,97.78425
04/07,97.63667
04/08,97.908714
04/09,97.681366
04/10,97.93923
04/11,97.91629
04/12,98.085526
04/13,97.74788
04/14,97.67059
04/15,97.77647
04/16,98.16928
04/17,98.35847
04/18,97.39851
04/19,97.848236
04/20,97.532524
04/21,97.80059
04/22,97.14782
04/23,96.67043
04/24,96.39413
04/25,95.848076
04/26,96.98139
04/27,97.158
04/28,96.821495
04/29,96.93422
04/30,96.47425
05/01,96.9181
05/02,96.519966
05/03,96.55483
05/04,97.281105
05/05,96.9854
05/06,96.8947
05/07,97.62101
05/08,97.403725
05/09,97.59711
05/10,97.06411
05/11,97.495056
