time,hdin
01/01,91.826385
01/02,91.70499
01/03,91.87173
01/04,91.89237
01/05,92.048485
01/06,92.16034
01/07,92.103905
01/08,92.30255
01/09,92.326996
01/10,92.64189
01/11,92.64058
01/12,92.746
01/13,92.829796
01/14,93.07036
01/15,93.21802
01/16,93.250404
01/17,93.19281
01/18,93.37414
01/19,93.65363
01/20,93.67289
01/21,93.69519
01/22,94.07394
01/23,94.029945
01/24,94.16168
01/25,94.35113
01/26,94.561295
01/27,94.45828
01/28,94.71681
01/29,94.821075
01/30,94.83733
01/31,94.636284
02/01,95.12007
02/02,94.872955
02/03,94.91566
02/04,95.03071
02/05,94.65907
02/06,95.027
02/07,94.96457
02/08,94.58154
02/09,94.8657
02/10,94.753944
02/11,94.68986
02/12,94.573875
02/13,94.73667
02/14,94.80984
02/15,94.52697
02/16,94.6623
02/17,94.817566
02/18,94.754486
02/19,94.758125
02/20,94.848305
02/21,94.88297
02/22,94.92706
02/23,94.87433
02/24,95.10722
02/25,94.98394
02/26,94.921
02/27,94.80482
02/28,94.89402
02/29,94.85658
03/01,94.80922
03/02,94.85227
03/03,94.63189
03/04,94.64472
03/05,94.54721
03/06,94.605064
03/07,94.21359
03/08,94.35066
03/09,94.30329
03/10,94.12791
03/11,94.22212
03/12,93.992905
03/13,94.01832
03/14,94.04017
03/15,93.73041
03/16,94.07635
03/17,93.61046
03/18,93.69487
03/19,93.23803
03/20,93.2228
03/21,93.12687
03/22,92.97838
03/23,92.99039
03/24,92.88341
03/25,92.96079
03/26,92.895584
03/27,92.5792
03/28,92.72984
03/29,92.446945
03/30,92.543785
03/31,92.6205
04/01,92.67306
04/02,92.83999
04/03,92.79991
04/04,92.73762
04/05,92.632164
04/06,92.93206
04/07,92.69307
04/08,92.88031
04/09,92.74819
04/10,92.69239
04/11,92.777145
04/12,92.51499
04/13,92.44426
04/14,92.57674
04/15,92.67975
04/16,92.34123
04/17,92.44069
04/18,91.8993
04/19,92.32496
04/20,92.418045
04/21,92.06676
04/22,92.291435
04/23,92.22931
04/24,92.28872
04/25,92.2887
04/26,92.076126
04/27,92.08923
04/28,92.7316
04/29,92.45159
04/30,92.285255
05/01,92.64789
05/02,92.6194
05/03,92.2556
05/04,92.4854
05/05,92.361374
05/06,92.551575
05/07,92.65132
05/08,92.47387
05/09,92.61937
05/10,92.65758
05/11,92.60905
05/12,92.691315
05/13,92.70067
05/14,92.52472
05/15,92.70699
05/16,92.65155
05/17,92.51778
05/18,92.55231
05/19,92.84926
05/20,92.59064
05/21,92.68573
05/22,92.841415
05/23,92.860344
05/24,93.15192
05/25,93.24905
05/26,93.04722
05/27,93.28075
05/28,93.34349
05/29,93.294426
05/30,93.290215
05/31,93.46895
06/01,93.411545
06/02,93.38883
06/03,93.55131
06/04,93.577385
06/05,93.32042
06/06,93.256516
06/07,93.39605
06/08,93.18459
06/09,93.02671
06/10,93.25671
06/11,93.06657
06/12,93.14549
06/13,93.3505
06/14,93.16734
06/15,93.04365
06/16,93.43367
06/17,93.42289
06/18,93.48201
06/19,93.455315
06/20,93.4545
06/21,93.64664
06/22,93.44507
06/23,93.4236
06/24,93.36754
06/25,93.21893
06/26,93.04308
06/27,93.11842
06/28,93.123795
06/29,92.88946
06/30,92.630356
07/01,92.93835
07/02,92.81874
07/03,93.010666
07/04,92.78728
07/05,92.88233
07/06,92.747925
07/07,93.05806
07/08,92.906044
07/09,92.80202
07/10,93.18684
07/11,93.0148
07/12,92.81567
07/13,93.19585
07/14,92.92807
07/15,92.88934
07/16,92.859634
07/17,92.97283
07/18,92.81087
07/19,92.73821
07/20,92.89962
07/21,92.68527
07/22,92.60073
07/23,92.68729
07/24,92.68084
07/25,92.78105
07/26,92.560074
07/27,92.432396
07/28,92.44212
07/29,92.669174
07/30,92.43797
07/31,92.27275
08/01,92.11691
08/02,92.315384
08/03,92.09746
08/04,91.88982
08/05,92.03492
08/06,91.95903
08/07,91.798904
08/08,91.716385
08/09,91.75768
08/10,91.70209
08/11,91.662796
08/12,91.345116
08/13,91.51516
08/14,91.43223
08/15,91.25812
08/16,91.44967
08/17,91.22311
08/18,91.02082
08/19,91.007935
08/20,90.855774
08/21,90.558
08/22,90.683014
08/23,90.75777
08/24,90.84581
08/25,90.925255
08/26,90.8983
08/27,90.83654
08/28,91.12822
08/29,90.88389
08/30,91.03609
08/31,91.12579
09/01,91.03396
09/02,90.90854
09/03,90.87106
09/04,91.08039
09/05,90.68949
09/06,90.6899
09/07,90.59056
09/08,90.66172
09/09,90.39961
09/10,90.19664
09/11,90.38805
09/12,89.94481
09/13,90.059685
09/14,90.05547
09/15,89.97846
09/16,90.01609
09/17,89.84098
09/18,89.865685
09/19,89.70053
09/20,89.930916
09/21,89.87627
09/22,89.70327
09/23,89.752495
09/24,89.889786
09/25,89.82158
09/26,89.07887
09/27,89.150764
09/28,89.41857
09/29,89.02553
09/30,88.87812
10/01,89.058815
10/02,88.97278
10/03,88.692154
10/04,88.80352
10/05,88.7544
10/06,88.765114
10/07,88.868996
10/08,88.69423
10/09,88.59517
10/10,88.63251
10/11,88.55772
10/12,88.611435
10/13,88.40034
10/14,88.51543
10/15,88.53268
10/16,88.497986
10/17,88.40656
10/18,88.58179
10/19,88.488884
10/20,88.58897
10/21,88.69874
10/22,88.404366
10/23,88.46611
10/24,88.6208
10/25,88.48072
10/26,88.63463
10/27,88.50394
10/28,88.54441
10/29,88.46278
10/30,88.32451
10/31,88.61387
11/01,88.567314
11/02,88.24623
11/03,88.41051
11/04,88.76495
11/05,88.29302
11/06,88.61334
11/07,88.541954
11/08,88.64401
11/09,88.681816
11/10,88.69122
11/11,88.81853
11/12,88.76982
11/13,88.947845
11/14,88.99083
11/15,88.856804
11/16,88.93391
11/17,88.93684
11/18,88.9354
11/19,88.804924
11/20,88.947586
11/21,88.89051
11/22,88.90106
11/23,89.0342
11/24,88.89729
11/25,88.9497
11/26,88.84193
11/27,89.021904
11/28,88.994514
11/29,89.37709
