time,hdin
01/01,135.51346
01/02,135.09912
01/03,135.59012
01/04,135.80849
01/05,135.97194
01/06,136.25252
01/07,136.50414
01/08,136.89159
01/09,137.37807
01/10,137.53171
01/11,137.05827
01/12,136.94595
01/13,137.42169
01/14,137.89728
01/15,138.19225
01/16,138.26625
01/17,138.23012
01/18,138.29878
01/19,137.85693
01/20,137.8681
01/21,137.70819
01/22,137.4642
01/23,137.21843
01/24,137.12682
01/25,136.66826
01/26,136.78123
01/27,136.71513
01/28,136.52318
01/29,136.91376
01/30,136.5016
01/31,136.51022
02/01,136.25517
02/02,136.64714
02/03,137.31618
02/04,137.31554
02/05,137.23853
02/06,136.75652
02/07,137.23547
02/08,137.83273
02/09,137.87845
02/10,137.9062
02/11,138.03992
02/12,138.45822
02/13,137.82259
02/14,137.82547
02/15,138.7256
02/16,138.06686
02/17,138.33282
02/18,138.3861
02/19,137.923
02/20,138.061
02/21,137.7354
02/22,137.7811
02/23,137.96695
02/24,137.51988
02/25,136.50926
02/26,136.52614
02/27,136.79207
02/28,136.6795
02/29,134.34312
03/01,136.44904
03/02,136.31554
03/03,137.03189
03/04,136.6993
03/05,136.74927
03/06,137.17995
03/07,137.25227
03/08,137.66798
03/09,137.76942
03/10,137.65924
03/11,137.94408
03/12,138.42802
03/13,137.89424
03/14,137.65822
03/15,138.3329
03/16,137.76212
03/17,137.34587
03/18,137.2866
03/19,136.92334
03/20,137.02673
03/21,137.34303
03/22,136.92625
03/23,136.98236
03/24,137.13991
03/25,137.03186
03/26,136.80757
03/27,137.06468
03/28,136.42017
03/29,136.3228
03/30,136.44302
03/31,135.86432
04/01,135.85045
04/02,135.7813
04/03,134.95595
04/04,135.3811
04/05,135.23549
04/06,134.5303
04/07,134.5807
04/08,134.62405
04/09,134.12196
04/10,134.16324
04/11,134.39694
04/12,134.19386
04/13,134.33638
04/14,134.8041
04/15,134.84752
04/16,134.63768
04/17,134.05829
04/18,134.05402
04/19,134.20813
04/20,134.28282
04/21,134.16698
04/22,133.91978
04/23,134.40692
04/24,134.1118
04/25,134.05968
04/26,133.28438
04/27,133.27463
04/28,133.29768
04/29,132.51749
04/30,131.99544
05/01,132.70363
05/02,132.86148
05/03,132.42088
05/04,132.4733
05/05,132.71642
05/06,132.30817
05/07,131.83139
05/08,131.97443
05/09,131.57924
05/10,131.38347
05/11,131.82913
05/12,131.29408
05/13,130.97514
05/14,130.98164
05/15,131.04977
05/16,130.97343
05/17,131.09363
05/18,131.69563
05/19,131.56528
05/20,130.73126
05/21,131.12189
05/22,131.46202
05/23,131.31621
05/24,131.03645
05/25,131.18867
05/26,130.6704
05/27,130.73405
05/28,131.18623
05/29,130.58682
05/30,130.6706
05/31,130.62361
06/01,130.78163
06/02,130.6031
06/03,130.15944
06/04,130.09358
06/05,130.26198
06/06,130.65378
06/07,130.06657
06/08,129.22559
06/09,129.29161
06/10,129.7525
06/11,129.54898
06/12,129.35928
06/13,129.11766
06/14,129.44476
06/15,129.5291
06/16,129.07274
06/17,129.03001
06/18,129.18265
06/19,128.72777
06/20,129.60963
06/21,129.4243
06/22,128.5461
06/23,128.46959
06/24,128.99715
06/25,128.73929
06/26,128.3628
06/27,128.65643
06/28,128.56328
06/29,128.45992
06/30,128.373
07/01,128.63971
07/02,128.6711
07/03,128.48547
07/04,128.81677
07/05,129.21681
07/06,128.94478
07/07,128.92409
07/08,129.2258
07/09,128.78351
07/10,128.46298
