time,hdin
01/01,100.43322
01/02,100.643456
01/03,100.63169
01/04,100.594124
01/05,100.4264
01/06,100.33049
01/07,100.57658
01/08,100.4106
01/09,100.70636
01/10,100.65207
01/11,100.88333
01/12,100.8349
01/13,100.860886
01/14,100.52514
01/15,101.07783
01/16,100.709854
01/17,100.90141
01/18,100.89016
01/19,100.903595
01/20,101.09009
01/21,101.40569
01/22,101.285576
01/23,101.3044
01/24,101.49614
01/25,101.255
01/26,101.607956
01/27,101.70092
01/28,101.82552
01/29,101.47471
01/30,101.78384
01/31,101.50885
02/01,101.6629
02/02,101.68907
02/03,101.840225
02/04,101.6242
02/05,101.74458
02/06,101.952126
02/07,102.02997
02/08,102.00877
02/09,102.24006
02/10,102.0876
02/11,102.14516
02/12,102.33331
02/13,102.28988
02/14,102.592224
02/15,102.69578
02/16,102.69401
02/17,102.77623
02/18,102.88668
02/19,102.712555
02/20,102.85962
02/21,103.15265
02/22,102.68724
02/23,102.90672
02/24,103.08068
02/25,103.20449
02/26,103.51304
02/27,103.258575
02/28,103.54468
02/29,103.09186
03/01,103.45501
03/02,103.35336
03/03,103.42844
03/04,103.428764
03/05,103.21877
03/06,103.34306
03/07,103.15235
03/08,103.053116
03/09,102.69223
03/10,102.60168
03/11,102.733215
03/12,102.65722
03/13,102.90034
03/14,102.464386
03/15,102.55502
03/16,102.63169
03/17,102.39004
03/18,102.73553
03/19,102.57545
03/20,102.78645
03/21,102.90885
03/22,102.654396
03/23,102.69463
03/24,102.406555
03/25,102.546585
03/26,102.4716
03/27,102.38918
03/28,102.77748
03/29,102.40894
03/30,102.47198
03/31,102.46821
04/01,102.59744
04/02,102.513176
04/03,102.60336
04/04,102.24591
04/05,102.28318
04/06,102.08684
04/07,102.416855
04/08,102.40144
04/09,102.24814
04/10,102.10777
04/11,102.21965
04/12,101.7801
04/13,102.12758
04/14,102.34035
04/15,101.78079
04/16,102.28151
04/17,101.85135
04/18,102.437706
04/19,101.96702
04/20,102.07619
04/21,102.046265
04/22,102.16053
04/23,102.288345
04/24,102.45878
04/25,101.718216
04/26,102.09251
04/27,102.15729
04/28,101.84855
04/29,101.92114
04/30,102.106285
05/01,101.97547
05/02,102.02925
05/03,102.27225
05/04,102.10785
05/05,101.93543
05/06,102.17019
05/07,102.02925
05/08,102.06859
05/09,102.24157
05/10,102.330505
05/11,102.08285
05/12,102.16846
05/13,102.12087
05/14,102.26554
05/15,102.15836
05/16,102.21734
05/17,101.857086
05/18,102.06674
05/19,102.04734
05/20,101.852776
05/21,101.99666
05/22,101.707184
05/23,101.90547
05/24,102.019585
05/25,101.67986
05/26,101.90701
05/27,101.91031
05/28,101.78252
05/29,102.09643
05/30,102.13925
05/31,101.797485
06/01,102.03415
06/02,102.10393
06/03,102.0867
06/04,102.10041
06/05,102.06785
06/06,102.075096
06/07,101.80889
06/08,102.08757
06/09,101.72056
06/10,101.52346
06/11,101.26811
06/12,101.52477
06/13,101.75598
06/14,101.51465
06/15,101.638016
06/16,102.06709
06/17,101.848854
06/18,101.88026
06/19,101.87517
06/20,102.10755
06/21,102.08147
06/22,102.07905
06/23,102.22168
06/24,102.01244
06/25,102.13999
06/26,102.05016
06/27,102.199585
06/28,101.93657
06/29,101.921394
06/30,102.03762
07/01,101.61398
07/02,101.95786
07/03,101.95017
07/04,102.00485
07/05,101.8054
07/06,101.82121
07/07,101.687675
07/08,101.565834
07/09,101.27432
07/10,101.180435
07/11,101.41784
07/12,101.21289
07/13,101.022026
07/14,101.297554
07/15,101.34234
07/16,101.48923
07/17,101.46465
07/18,101.625534
07/19,101.39172
07/20,101.335396
07/21,100.96844
07/22,100.932175
07/23,100.82252
07/24,101.0231
07/25,100.88936
07/26,101.247185
07/27,101.09313
07/28,101.534294
07/29,101.41501
07/30,102.02723
07/31,101.67274
08/01,101.88238
08/02,102.09194
08/03,101.89675
08/04,101.96501
08/05,101.883255
08/06,101.681595
08/07,102.04434
08/08,101.84527
08/09,101.44016
08/10,101.55888
08/11,101.07541
08/12,101.31253
08/13,100.59478
08/14,100.74641
08/15,100.673706
08/16,100.75171
08/17,100.57977
08/18,100.7555
08/19,100.22793
08/20,100.36889
08/21,100.40343
08/22,100.27688
08/23,100.3954
08/24,100.64482
08/25,100.2302
08/26,100.518555
08/27,100.4271
08/28,100.43538
08/29,100.50344
08/30,100.31336
08/31,100.383255
09/01,100.30331
09/02,100.26972
09/03,100.34218
09/04,99.96392
09/05,100.04291
09/06,100.2094
09/07,100.13509
09/08,99.865456
09/09,99.94492
09/10,100.0399
09/11,99.98902
09/12,99.51039
09/13,100.03271
09/14,99.795
09/15,99.80114
09/16,99.55644
09/17,99.642204
09/18,99.805275
09/19,100.10528
09/20,100.15008
09/21,100.162674
09/22,100.14151
09/23,100.65882
09/24,100.52356
09/25,100.4969
09/26,100.63952
09/27,100.976204
09/28,100.7585
09/29,100.74607
09/30,100.86126
10/01,100.646286
10/02,100.629974
10/03,100.97261
10/04,100.50393
10/05,100.47729
10/06,100.71996
10/07,100.30515
10/08,100.05283
10/09,100.06735
10/10,99.61695
10/11,99.91614
10/12,99.87585
10/13,99.66171
10/14,100.04697
10/15,99.56259
10/16,99.6405
10/17,99.577484
10/18,99.58704
10/19,99.621124
10/20,99.52103
10/21,99.3573
10/22,99.50161
10/23,99.25803
10/24,99.394585
10/25,99.05574
10/26,98.78364
10/27,98.878914
10/28,98.82354
10/29,98.96989
10/30,98.80404
10/31,98.617424
11/01,98.61994
11/02,98.47077
11/03,98.27188
11/04,98.423904
11/05,98.281624
11/06,98.25991
11/07,98.776
11/08,98.40333
11/09,98.35862
11/10,98.61535
11/11,98.63369
11/12,98.416725
11/13,98.431755
11/14,98.32754
11/15,98.624855
11/16,98.661354
11/17,98.61125
11/18,99.058655
11/19,98.893135
11/20,99.17576
11/21,99.145775
11/22,99.38213
11/23,99.60126
11/24,99.46934
11/25,99.71585
11/26,99.75421
11/27,99.863945
11/28,100.13206
11/29,100.20437
11/30,99.93578
12/01,100.31158
12/02,99.9416
12/03,99.966125
12/04,99.941986
12/05,99.84881
12/06,99.84261
12/07,99.55857
12/08,99.67252
12/09,99.76066
12/10,99.40107
12/11,99.59324
12/12,99.658775
12/13,99.501686
12/14,99.53103
12/15,99.25492
12/16,99.46417
12/17,99.55933
12/18,99.45191
12/19,99.536224
12/20,99.49726
12/21,99.76191
12/22,99.495575
12/23,99.9038
12/24,99.99577
12/25,100.3291
12/26,100.018105
