time,hdin
01/01,134.52637
01/02,134.60913
01/03,134.15874
01/04,134.56792
01/05,135.32751
01/06,135.32036
01/07,135.2845
01/08,134.16838
01/09,133.92186
01/10,134.37094
01/11,134.30254
01/12,134.13239
01/13,133.87288
01/14,133.97624
01/15,133.8192
01/16,133.87856
01/17,133.7115
01/18,133.75357
01/19,133.89975
01/20,134.11781
01/21,133.89966
01/22,134.17651
01/23,133.0317
01/24,133.16846
01/25,133.5219
01/26,133.02667
01/27,133.19197
01/28,133.74706
01/29,134.43362
01/30,134.28561
01/31,134.22662
02/01,134.1626
02/02,133.89748
02/03,133.93544
02/04,133.18382
02/05,133.25607
02/06,133.588
02/07,133.60107
02/08,133.5744
02/09,133.27861
02/10,133.28406
02/11,133.47261
02/12,133.81447
02/13,133.56104
02/14,133.40623
02/15,133.47603
02/16,133.73079
02/17,133.12718
02/18,132.89502
02/19,132.78842
02/20,132.66983
02/21,132.41731
02/22,132.94856
02/23,132.63443
02/24,132.82202
02/25,132.80899
02/26,132.35063
02/27,132.71228
02/28,132.65222
02/29,132.55734
03/01,133.02708
03/02,132.68892
03/03,132.71794
03/04,132.52373
03/05,132.30959
03/06,132.31038
03/07,132.07617
03/08,132.864
03/09,132.7466
03/10,132.71417
03/11,132.26602
03/12,132.01384
03/13,132.41394
03/14,132.44809
03/15,132.06252
03/16,131.51738
03/17,131.62386
03/18,131.536
03/19,131.37636
03/20,131.32251
03/21,130.95586
03/22,131.15428
03/23,131.76357
03/24,131.56212
03/25,131.79088
03/26,131.37122
03/27,131.09628
03/28,131.00093
03/29,130.91537
03/30,130.84418
03/31,130.88374
04/01,130.91017
04/02,130.64682
04/03,130.83316
04/04,130.21841
04/05,129.9747
04/06,129.84946
04/07,130.07002
04/08,130.08583
04/09,129.83173
04/10,130.60881
04/11,130.067
04/12,129.92569
04/13,129.78517
04/14,129.92209
04/15,129.55237
04/16,129.28737
04/17,129.30754
04/18,129.91733
04/19,130.36827
04/20,129.6579
04/21,129.82176
04/22,130.12193
04/23,130.03123
04/24,129.71509
04/25,129.285
04/26,128.73692
04/27,128.81136
04/28,128.98294
04/29,129.46393
04/30,129.47679
05/01,129.31714
05/02,128.72844
05/03,128.7075
05/04,128.44366
05/05,128.4854
05/06,128.45091
05/07,128.32935
05/08,128.03258
05/09,128.1765
05/10,128.07878
05/11,127.8573
05/12,128.09308
05/13,128.16492
05/14,128.7018
05/15,128.63496
05/16,128.38002
05/17,128.74739
05/18,128.37306
05/19,128.23036
05/20,128.09033
05/21,128.30202
05/22,128.18507
05/23,128.08917
05/24,128.18256
05/25,128.53026
05/26,128.55263
05/27,128.2675
05/28,128.29657
05/29,128.26332
05/30,127.89586
05/31,128.19676
06/01,128.19513
06/02,127.89302
06/03,127.406586
06/04,126.88171
06/05,127.38353
06/06,127.42491
06/07,127.15359
06/08,126.81864
06/09,127.09227
06/10,126.770836
06/11,126.5694
06/12,126.547585
06/13,126.47826
06/14,126.44088
06/15,126.79762
06/16,127.35437
06/17,127.15576
06/18,126.73229
06/19,126.36831
06/20,126.922905
06/21,127.25948
06/22,127.254555
06/23,127.09481
06/24,127.133095
06/25,127.567856
06/26,127.921585
06/27,127.49003
06/28,127.66427
06/29,128.15445
06/30,128.6074
07/01,128.46852
07/02,128.73994
07/03,128.6716
07/04,128.44748
07/05,129.11307
07/06,129.07994
07/07,129.49393
07/08,129.31946
07/09,129.4334
07/10,129.58615
07/11,129.15158
07/12,128.8638
07/13,128.69162
07/14,128.20462
07/15,128.19954
07/16,128.45227
07/17,128.30168
07/18,127.89766
07/19,129.04959
07/20,128.62408
07/21,128.68857
07/22,129.01596
07/23,127.96247
07/24,127.71615
07/25,127.97492
07/26,127.64492
07/27,128.35411
07/28,129.0641
07/29,128.94493
07/30,128.84126
07/31,129.24802
08/01,129.33011
08/02,129.19435
08/03,129.83662
08/04,129.99866
08/05,130.34808
08/06,130.10466
08/07,129.20032
08/08,129.8107
08/09,129.57162
08/10,129.25447
08/11,129.59198
08/12,129.42067
08/13,129.57257
08/14,129.04652
08/15,129.49081
08/16,130.30342
08/17,130.61314
08/18,131.18542
08/19,130.89864
08/20,131.7657
08/21,132.02014
08/22,131.60245
08/23,130.88188
08/24,131.18219
08/25,131.36998
08/26,130.65196
08/27,130.93208
08/28,130.55235
08/29,130.48375
08/30,130.88774
08/31,130.67303
09/01,130.26756
09/02,130.64088
09/03,130.30093
09/04,130.53474
09/05,130.98006
09/06,130.33873
09/07,130.74283
09/08,130.69276
09/09,131.057
09/10,130.72102
09/11,130.38402
09/12,130.73659
09/13,130.99442
09/14,131.772
09/15,130.99234
09/16,130.8714
09/17,131.3443
09/18,132.21828
09/19,132.55455
09/20,131.99684
09/21,132.14085
09/22,132.64355
09/23,132.50427
09/24,132.7582
09/25,133.2374
09/26,133.02618
09/27,132.37971
09/28,132.16035
09/29,131.64743
09/30,131.87505
10/01,131.66293
10/02,131.7592
10/03,132.48659
10/04,132.80443
10/05,132.12376
10/06,131.93616
10/07,132.03145
10/08,132.4121
10/09,133.26599
10/10,133.01291
10/11,132.6948
10/12,133.1201
10/13,132.90227
10/14,133.40826
10/15,133.14383
10/16,133.08945
10/17,133.018
10/18,132.40892
10/19,132.71219
10/20,132.88516
10/21,132.705
10/22,132.56625
10/23,132.81372
10/24,133.26263
10/25,133.19562
10/26,132.7485
10/27,133.55772
10/28,134.2177
10/29,133.71922
10/30,133.31764
10/31,133.22356
11/01,133.40134
11/02,133.75139
11/03,133.7449
11/04,133.21164
11/05,133.24677
11/06,133.12627
11/07,132.76352
11/08,133.02722
11/09,132.95808
11/10,132.47229
11/11,132.33725
11/12,133.11476
11/13,133.61685
11/14,132.90439
11/15,132.54062
11/16,132.54843
11/17,132.87668
11/18,132.93001
11/19,133.26646
11/20,133.37517
11/21,133.43916
11/22,133.79854
11/23,133.15259
11/24,133.28773
11/25,133.50836
11/26,133.0848
11/27,133.33974
11/28,133.77264
11/29,133.48372
11/30,133.12314
12/01,133.99762
12/02,134.15582
12/03,134.53575
12/04,134.12624
12/05,133.81601
12/06,133.80867
12/07,134.27489
12/08,134.48769
12/09,134.60176
12/10,135.17398
12/11,134.73328
12/12,134.31883
12/13,134.49435
12/14,134.28668
12/15,134.10738
12/16,133.69368
12/17,133.45164
12/18,134.49408
12/19,134.44366
12/20,133.84315
12/21,134.43866
12/22,135.06134
12/23,134.64583
12/24,133.84651
12/25,133.73868
12/26,133.94484
12/27,134.39299
12/28,134.41489
12/29,134.46869
12/30,134.51923
12/31,134.37834
